iter	M_lnPC_duod(1)	M_lnFu_duod(1)	M_lnFu_colon(1)	M_lnV_central(1)	M_lnVmax_vitro(1)	M_lnKm_vitro(1)	M_lnKc2p(1)	V_lnPC_duod(1)	V_lnFu_duod(1)	V_lnFu_colon(1)	V_lnV_central(1)	V_lnVmax_vitro(1)	V_lnKm_vitro(1)	V_lnKc2p(1)	Ve_lnC_central(1)	lnPC_duod(1.1)	lnFu_duod(1.1)	lnFu_colon(1.1)	lnV_central(1.1)	lnVmax_vitro(1.1)	lnKm_vitro(1.1)	lnKc2p(1.1)	lnPC_duod(1.1.1)	lnFu_duod(1.1.1)	lnFu_colon(1.1.1)	lnV_central(1.1.1)	lnVmax_vitro(1.1.1)	lnKm_vitro(1.1.1)	lnKc2p(1.1.1)	lnPC_duod(1.1.2)	lnFu_duod(1.1.2)	lnFu_colon(1.1.2)	lnV_central(1.1.2)	lnVmax_vitro(1.1.2)	lnKm_vitro(1.1.2)	lnKc2p(1.1.2)	lnPC_duod(1.1.3)	lnFu_duod(1.1.3)	lnFu_colon(1.1.3)	lnV_central(1.1.3)	lnVmax_vitro(1.1.3)	lnKm_vitro(1.1.3)	lnKc2p(1.1.3)	lnPC_duod(1.1.4)	lnFu_duod(1.1.4)	lnFu_colon(1.1.4)	lnV_central(1.1.4)	lnVmax_vitro(1.1.4)	lnKm_vitro(1.1.4)	lnKc2p(1.1.4)	lnPC_duod(1.1.5)	lnFu_duod(1.1.5)	lnFu_colon(1.1.5)	lnV_central(1.1.5)	lnVmax_vitro(1.1.5)	lnKm_vitro(1.1.5)	lnKc2p(1.1.5)	lnPC_duod(1.1.6)	lnFu_duod(1.1.6)	lnFu_colon(1.1.6)	lnV_central(1.1.6)	lnVmax_vitro(1.1.6)	lnKm_vitro(1.1.6)	lnKc2p(1.1.6)	lnPC_duod(1.2)	lnFu_duod(1.2)	lnFu_colon(1.2)	lnV_central(1.2)	lnVmax_vitro(1.2)	lnKm_vitro(1.2)	lnKc2p(1.2)	lnPC_duod(1.2.1)	lnFu_duod(1.2.1)	lnFu_colon(1.2.1)	lnV_central(1.2.1)	lnVmax_vitro(1.2.1)	lnKm_vitro(1.2.1)	lnKc2p(1.2.1)	lnPC_duod(1.2.2)	lnFu_duod(1.2.2)	lnFu_colon(1.2.2)	lnV_central(1.2.2)	lnVmax_vitro(1.2.2)	lnKm_vitro(1.2.2)	lnKc2p(1.2.2)	lnPC_duod(1.2.3)	lnFu_duod(1.2.3)	lnFu_colon(1.2.3)	lnV_central(1.2.3)	lnVmax_vitro(1.2.3)	lnKm_vitro(1.2.3)	lnKc2p(1.2.3)	lnPC_duod(1.2.4)	lnFu_duod(1.2.4)	lnFu_colon(1.2.4)	lnV_central(1.2.4)	lnVmax_vitro(1.2.4)	lnKm_vitro(1.2.4)	lnKc2p(1.2.4)	lnPC_duod(1.2.5)	lnFu_duod(1.2.5)	lnFu_colon(1.2.5)	lnV_central(1.2.5)	lnVmax_vitro(1.2.5)	lnKm_vitro(1.2.5)	lnKc2p(1.2.5)	lnPC_duod(1.2.6)	lnFu_duod(1.2.6)	lnFu_colon(1.2.6)	lnV_central(1.2.6)	lnVmax_vitro(1.2.6)	lnKm_vitro(1.2.6)	lnKc2p(1.2.6)	LnPrior	LnData	LnPosterior
68300	0.536503	-4.8752	-6.21139	-1.37903	0.412433	6.23022	0.638295	0.335735	0.043465	0.182718	0.136183	0.963472	0.614921	0.131057	0.499999	0.893434	-5.02403	-6.29344	-1.55391	-0.163285	5.93608	0.567552	0.419944	-4.69854	-6.67944	-1.3291	-1.32028	6.00985	0.558287	0.69697	-5.05152	-6.19006	-1.52821	-0.943811	6.61222	0.669249	0.822878	-4.77117	-6.21848	-1.00744	-1.54925	6.2113	0.515042	0.551521	-4.64711	-6.28201	-1.01604	1.16136	5.68834	0.529242	0.998539	-5.34589	-6.07947	-1.43119	-1.73559	5.89237	0.629789	1.7226	-4.98467	-6.47678	-1.15239	-1.74317	5.37735	0.572743	0.456212	-4.83781	-6.68508	-0.994459	0.448525	5.37367	-0.0502339	0.413903	-5.01624	-6.52729	-0.736621	0.0812231	5.52317	-0.0585271	1.05692	-4.88423	-6.60485	-0.629803	-0.498066	5.55033	-0.259574	1.35215	-4.6935	-5.95153	-0.961615	-1.4303	5.70807	0.652012	0.0325255	-4.91513	-6.88492	-0.990637	-1.55422	5.3396	-0.173536	0.868207	-5.32472	-6.33227	-0.486962	-0.655607	5.42126	-0.223268	0.734029	-4.83169	-6.5894	-1.26586	-1.0173	5.32292	0.286717	-4.964428e+01	-1.082649e+04	-1.087614e+04
68400	0.717621	-5.54741	-6.76198	-0.718272	-1.21809	6.03642	0.451291	0.32286	0.0724449	0.170469	0.292613	0.418474	0.0652531	0.177555	0.499972	0.153639	-5.51414	-6.60179	-0.64622	-1.23087	6.2276	0.674708	0.145118	-5.29875	-6.54967	-0.337166	-1.73648	6.33888	0.630437	0.569053	-5.50885	-6.79676	-1.13828	-1.59514	6.32456	0.753118	0.316437	-5.24155	-6.36691	-1.33375	-1.56376	6.45106	0.925626	0.290612	-5.45888	-6.47649	-0.789789	-1.70006	6.10808	0.465871	0.527337	-5.37663	-6.44692	-0.850212	-0.289591	6.3521	-0.142624	0.0485459	-5.65942	-6.62389	-0.569326	-1.12139	6.36621	0.911965	1.26544	-5.28025	-6.49319	-0.102191	-0.783387	6.03367	1.34009	1.76797	-5.00137	-5.48807	-1.01227	-0.0677201	6.07009	1.45173	1.49336	-5.5772	-6.26866	-0.475094	-0.617593	6.21038	0.941742	0.867914	-5.65944	-6.31803	-1.19498	0.198753	6.02611	1.50872	1.21509	-5.57653	-6.51276	-0.745393	-0.224059	6.23596	1.27916	1.7785	-5.58036	-5.93385	-0.440316	-0.327762	6.07134	1.28711	0.792113	-5.19398	-6.53642	-0.681946	0.253791	6.32822	0.466895	-2.960874e+01	-1.082706e+04	-1.085667e+04
68500	0.116923	-5.04494	-5.52138	-0.515262	-1.20882	6.62335	-0.331319	0.0479178	0.139158	0.106298	0.213812	0.170021	0.0726267	0.754279	0.499982	0.256314	-5.12538	-4.97229	-0.388839	-1.2981	6.37106	0.429549	0.376409	-5.27718	-4.9512	-0.189	-1.2603	6.49072	-0.346057	0.421739	-5.04262	-5.11898	-0.725016	-1.13781	6.38101	-0.51292	0.106778	-4.67732	-4.64183	-0.725558	-1.62649	5.88801	0.119205	0.00569324	-4.95164	-4.13976	-0.610709	-0.818758	6.47589	0.379552	0.0502865	-5.2584	-4.9999	-0.435752	-1.23591	6.67042	0.292201	0.60218	-4.81495	-5.13515	-0.188659	-0.675335	6.50169	0.711731	0.216469	-4.71343	-5.57363	-0.25717	-2.29572	6.61907	-0.0201427	0.065837	-4.83978	-5.24563	-0.677799	-1.81232	6.45953	0.70817	0.27735	-4.40509	-5.50296	-0.403996	-2.12165	6.45382	-0.466261	0.467003	-5.74424	-5.85565	-0.301959	-1.95445	6.42382	-0.151256	0.642977	-4.96895	-5.60284	-0.461395	-2.17407	6.5585	0.74412	0.387153	-4.9372	-5.96902	-0.122006	-1.62936	6.3771	0.0371694	0.200036	-4.93287	-5.58816	-0.0591409	-1.54429	6.41813	0.411878	-1.700099e+01	-1.082686e+04	-1.084386e+04
68600	0.231885	-4.96688	-4.61623	-0.813402	-1.26719	6.43958	-0.111975	0.104636	0.0868142	0.373454	0.114319	0.82662	0.372598	0.143158	0.499945	0.916339	-4.29204	-4.64388	-0.554232	-0.932126	6.17297	0.214355	0.74535	-4.2619	-5.03224	-0.211286	-0.113044	6.27463	0.816389	0.782487	-3.85781	-4.6917	-0.1311	-1.23404	6.56335	-0.0427891	1.06374	-4.06665	-5.01725	-0.429777	-1.72404	6.06721	-0.595368	0.273864	-4.39905	-4.42436	-1.28431	-0.391605	5.86754	0.0869246	0.75152	-4.59442	-3.6718	-0.369144	-1.12771	5.40394	-0.0666776	0.823037	-4.76999	-4.67093	-0.678496	-0.767565	6.24504	-0.379564	0.287741	-5.1497	-5.1121	-0.491693	-1.49779	5.33242	0.0554208	0.186015	-5.49123	-4.61963	-0.876492	-1.9214	5.64491	0.520189	0.0657956	-5.60212	-5.45822	-0.477953	-0.592209	6.1184	0.90907	0.00314894	-5.25082	-4.70163	-0.30063	-1.56674	6.27911	-0.321006	0.380266	-5.24683	-5.56656	-0.30905	-1.88116	5.78726	-0.0469463	0.330386	-4.91269	-4.47604	-0.107948	-1.5344	6.06291	-0.0849945	0.545624	-5.05527	-4.66064	-0.299123	-2.14494	6.10927	-0.0507089	-4.858208e+01	-1.082764e+04	-1.087622e+04
68700	1.68226	-5.29074	-2.96659	-0.197756	0.0549044	6.66993	-0.662304	0.170844	0.160003	0.236325	0.469394	0.643256	0.10079	0.0942518	0.49999	1.35775	-4.87134	-3.04842	-0.0598153	-0.599174	6.18397	-0.681593	1.45025	-4.07447	-3.70708	-0.797651	-1.34035	5.57303	-0.391337	1.42023	-4.82869	-2.98425	-0.251618	-1.0657	6.62556	-0.663532	0.772163	-4.95737	-2.3588	-0.122166	-0.253807	6.13257	-0.233099	0.437377	-5.32453	-2.48506	-1.11896	-1.49604	5.78395	-0.27579	0.336357	-5.01411	-2.73245	-0.285564	-1.51598	5.98523	-0.456142	1.11909	-4.84587	-2.53705	-0.16579	-1.24096	6.23458	-0.380567	1.50893	-4.55166	-3.14473	-1.26374	-0.689093	6.56894	-0.515426	1.20684	-5.0589	-3.32223	-0.900816	-0.868267	6.36388	-0.473867	0.998247	-5.03196	-3.65435	-1.75738	-0.688684	6.12948	-0.370115	1.15719	-4.29408	-3.65206	-0.833344	0.355293	6.37138	-0.313691	1.01516	-4.3452	-3.21739	-0.622357	-1.33659	6.63424	-0.0865795	0.752037	-4.5947	-3.36063	-0.858805	-1.24865	6.4565	-0.333457	2.12487	-3.77515	-4.08864	-2.08335	-0.572163	6.67991	-0.624296	-4.762475e+01	-1.082668e+04	-1.087430e+04
68800	1.07381	-4.61748	-2.92429	-0.417866	-0.690017	5.69991	-0.445447	1.12815	0.192962	0.280428	0.114168	0.248677	0.341863	0.177919	0.499996	1.68398	-5.7891	-2.14893	-0.190841	-0.704563	5.31666	-0.436086	1.90763	-6.11675	-1.40671	-0.217736	-0.0194416	5.43394	-0.55993	1.62257	-6.41841	-1.89676	-0.488723	-0.911159	5.5179	-0.635707	0.998126	-5.35311	-2.58906	-0.0652935	-0.307039	5.98084	-0.432436	1.17739	-5.30473	-2.15651	-0.50649	-0.994526	6.24254	-0.310418	1.52741	-5.37305	-1.5307	-0.239252	-0.623237	6.047	0.00191855	1.59814	-5.94413	-2.21105	-0.402821	-0.786207	5.41627	-0.29048	1.94824	-4.08937	-2.57675	-0.0745408	-1.1084	6.27841	-0.0844503	2.07322	-3.94045	-2.87029	-0.673301	-0.42419	5.29834	0.412481	0.640339	-4.23127	-2.80164	-0.583738	-0.401776	5.91039	0.0429134	2.27321	-4.30164	-2.57186	-0.07859	-2.23147	5.51411	-0.321867	2.25927	-3.10693	-2.65727	-0.942949	-1.40345	6.10932	-0.419433	1.64673	-4.59978	-2.61856	-0.714616	-1.14218	6.56431	0.0933043	1.92958	-4.03825	-2.20085	-0.194248	-0.87594	6.31662	-0.663644	-5.242261e+01	-1.082656e+04	-1.087898e+04
68900	1.39543	-6.45132	-1.96454	-0.791306	-1.10791	6.37576	0.289775	0.0669672	0.186089	0.132343	0.106973	0.205628	0.193908	0.44744	0.499974	1.32665	-6.0518	-2.35145	-0.825188	-1.17157	5.71816	0.62382	1.43247	-5.41916	-2.33192	-0.254236	-0.159576	5.75683	0.517791	1.21366	-6.06164	-2.61344	-0.384021	-1.00766	5.87034	-0.424071	1.14192	-6.15017	-2.11417	-0.743786	-0.982318	5.50869	1.3675	1.31242	-5.87216	-2.73551	-0.760144	-0.914038	6.50276	0.00285098	0.904021	-5.85664	-2.65886	-0.695483	-0.891267	6.22291	1.6009	1.15989	-5.2786	-2.15721	-1.28081	-1.26112	5.8459	0.620162	1.18328	-6.1751	-1.59743	-0.432079	-1.01666	5.81214	1.07255	0.787659	-6.24564	-2.6196	-0.344299	-1.22124	6.3026	1.07554	1.15604	-5.4136	-1.79454	-0.74746	-1.08569	6.21864	0.559432	0.617931	-5.30966	-2.37361	-0.108905	-0.223539	5.53996	0.827205	1.22008	-6.27669	-1.4923	-0.59814	-1.0869	6.19597	0.690246	1.65875	-6.06827	-0.700345	-0.295958	-0.979876	6.20306	0.418251	1.67381	-6.27698	-1.35695	-0.773354	-1.26083	5.94209	1.10496	-4.650064e+01	-1.082702e+04	-1.087352e+04
69000	1.48608	-6.43583	-1.32566	-0.93594	-1.22011	5.80802	0.572924	0.193744	0.176141	0.328188	0.151513	0.0760508	0.183228	0.0937257	0.499961	1.90837	-6.63978	-2.44729	-0.92542	-1.34198	5.51339	0.543603	0.791004	-6.53657	-2.06432	-1.24685	-0.958591	5.66528	0.948676	1.69441	-6.78463	-2.77703	-1.17037	-1.21119	5.4709	0.94632	1.1682	-6.36274	-3.23722	-1.1874	-1.1546	5.32381	0.719843	1.42504	-5.75737	-2.69321	-1.01961	-1.17038	5.65972	-0.060974	1.62637	-6.55623	-3.03773	-0.784404	-1.48589	5.71607	0.760315	1.36301	-6.39424	-2.19665	-0.802338	-1.38733	5.90914	0.398988	1.5881	-6.06547	-1.64343	-0.716558	-1.52211	6.0722	0.748028	1.49564	-5.47187	-2.14614	-0.956889	-1.63672	5.66087	0.559209	0.742004	-6.05385	-1.75178	-0.867488	-1.01268	5.49568	0.413109	2.16163	-6.19125	-2.08145	-1.13858	-1.21146	6.00049	0.445278	1.40695	-6.45366	-1.65199	-1.08631	-1.39677	5.78648	0.800593	1.4635	-6.25746	-2.29119	-1.51365	-1.27423	6.12772	0.808547	1.44861	-6.46954	-1.86682	-0.937012	-1.3333	5.81881	0.356047	-3.087156e+01	-1.082729e+04	-1.085816e+04
69100	2.22001	-6.11983	-1.07286	-0.402714	-1.79631	6.5394	1.06466	0.0618759	3.21657	0.0894086	0.177762	0.0740266	0.164293	0.122169	0.499904	2.2123	-3.39436	-0.47474	-0.734883	-1.95294	6.65935	1.08471	2.11812	-2.43255	-0.454578	-1.46764	-1.88653	6.62107	1.262	2.18662	-4.48731	-0.808488	-1.12117	-1.91969	6.10711	0.447236	1.90894	-3.2881	-0.707924	-0.262101	-1.99436	6.44498	1.05251	2.16329	-5.4695	-0.0143912	-0.825102	-1.57679	6.1497	1.5063	1.97857	-4.30264	-0.377621	-1.09086	-2.02698	6.48479	1.36891	2.03229	-4.50332	-0.293296	-0.67641	-2.24151	6.03038	1.03397	2.0106	-5.5432	-1.043	-0.636302	-2.0295	6.14543	0.648351	2.15775	-2.91795	-1.50966	-0.622614	-1.86254	5.31849	0.782162	2.26694	-4.49166	-0.728004	-0.490459	-1.66358	5.9844	-0.169985	2.11064	-6.72301	-1.07269	-0.748628	-1.9503	6.22157	1.06555	2.03267	-4.42783	-0.929906	-0.997662	-1.80872	6.60666	0.647641	1.90941	-4.73946	-1.1663	-0.091878	-2.04427	6.50685	-0.18197	1.45852	-6.03977	-0.817358	-0.461204	-1.96111	6.58559	1.13166	-3.600332e+01	-1.082853e+04	-1.086453e+04
69200	2.25066	-3.9464	-0.499139	-1.01388	0.363253	6.6056	0.955011	0.100135	0.104732	0.0606026	0.223255	0.232783	0.134557	0.152894	0.499833	2.134	-4.09304	-0.28522	-1.46798	0.483102	6.67104	0.749355	1.64424	-3.87293	-0.366925	-1.01548	-0.641228	6.43449	0.6442	2.05042	-3.78671	-0.484006	-0.905362	1.18899	6.43583	0.367512	2.19882	-4.14633	-0.487792	-1.67151	1.08455	6.39443	0.537585	1.3354	-3.56641	-0.324834	-1.78437	-0.072526	6.22772	0.637259	1.97623	-4.41141	-0.403658	-2.20734	0.0735283	6.63464	1.10664	1.78238	-4.4926	-0.506442	-2.07144	-0.607434	6.46042	0.625158	2.26195	-3.9269	-0.354601	-0.37484	-0.156918	6.40913	0.989328	2.25647	-3.27541	-0.467062	-1.01236	0.426091	6.00655	0.602528	2.19818	-3.34302	-0.0217049	-0.341387	-0.145784	6.49287	1.12635	1.94045	-3.2424	-0.553764	-0.564947	0.072339	5.99534	1.14549	1.95191	-3.91999	-0.321671	-1.2091	-0.451109	6.288	0.665655	2.10154	-4.21127	-0.253198	-1.00526	-0.45838	6.23174	0.185655	2.06107	-4.40869	-0.660243	-0.232545	-0.22907	5.83366	0.377794	-2.147038e+01	-1.083003e+04	-1.085150e+04
69300	1.94645	-2.2525	-0.836575	-1.53435	-0.53464	6.61847	1.16899	0.142862	0.470624	0.173923	0.139481	0.393274	0.445984	0.387012	0.499979	1.67202	-1.56599	-0.634465	-2.27483	-0.22122	6.57132	0.780142	1.22388	-1.28979	-0.468576	-1.86729	-0.297891	6.11406	-0.0351806	1.73872	-1.55269	-0.405498	-2.07128	-0.198601	5.31688	0.793495	1.35689	-1.58698	-0.353924	-2.07515	-0.781364	5.86202	0.700793	1.46734	-2.08649	-0.0616761	-2.05085	-0.709368	5.53957	0.293433	1.82966	-2.36485	-1.15211	-2.16906	-0.143742	5.95255	1.04206	1.75737	-1.72752	-0.530065	-1.13884	-0.73183	6.20658	 1.19	2.24761	-2.19844	-0.914644	-1.0564	0.247081	6.45425	0.0581424	2.00578	-2.06378	-0.211895	-1.02078	0.718107	5.96621	-0.608832	1.74084	-2.43818	-0.732754	-1.00646	1.28596	6.03517	1.23324	2.02217	-1.3677	-0.708628	-1.19491	0.584004	6.58481	0.0221472	2.14662	-1.9614	-0.400898	-0.826482	0.393575	5.78553	0.796298	2.24271	-2.71388	-0.567935	-0.528212	-0.578501	6.06451	0.251991	2.17167	-2.44985	-0.85072	-0.639933	0.964328	6.25675	-0.315582	-5.196337e+01	-1.082691e+04	-1.087887e+04
69400	1.70255	-1.16703	-1.26285	-2.27844	0.570695	6.59049	-0.0383536	0.0549792	0.17085	0.2313	0.112646	0.138565	0.214209	0.0564912	0.499975	1.97656	-1.11095	-1.96951	-2.10458	0.620662	6.40232	0.0585225	1.67466	-1.35118	-2.66802	-2.12278	0.48091	6.55199	0.352965	1.7588	-1.75585	-2.36132	-1.9851	0.748231	6.13196	-0.171559	1.69521	-0.658505	-1.54112	-1.83864	1.09156	6.03176	0.0102232	2.18016	-1.49659	-1.81907	-2.12053	0.233875	6.01309	-0.0598862	2.01853	-0.0542886	-1.58921	-1.92909	1.23004	6.30395	0.247128	1.66598	-0.797751	-1.50956	-2.0296	0.783798	5.40793	0.424086	1.87988	-0.72054	-0.984025	-2.16747	-0.182653	6.66533	-0.0500091	1.77625	-0.349002	-0.875413	-1.26152	-0.779467	6.25817	0.0587985	1.68338	-1.57834	-0.892618	-1.90514	-0.0597157	6.38706	-0.390409	2.04234	-0.656777	-0.648967	-1.69546	-0.099406	5.99582	0.232221	2.1142	-0.777491	-0.775031	-1.52084	-0.196528	6.55927	-0.113952	1.80621	-0.924852	-1.63555	-2.24093	-0.567801	6.4846	-0.0250153	2.29106	-1.25303	-0.83963	-1.92701	0.10339	5.77555	-0.121051	-2.108751e+01	-1.082700e+04	-1.084809e+04
69500	1.177	-1.23842	-2.17745	-1.63375	1.37838	6.17062	0.0711091	0.151403	0.123557	0.181987	0.33712	0.222877	0.108195	0.0950257	0.499972	1.25769	-0.634341	-1.45645	-1.88022	2.11156	5.90827	0.0992313	2.13475	-0.831851	-1.26317	-1.47939	1.54882	6.25578	0.291592	1.27126	-0.0215036	-1.07305	-1.39533	1.90624	6.16568	0.384288	1.36634	-0.465995	-1.4085	-2.15753	1.46243	5.83926	0.612951	1.60785	-0.633996	-1.61219	-2.04099	2.23994	5.6729	-0.372492	0.995505	-0.662894	-0.947049	-1.24588	1.92028	6.30518	0.393504	1.93786	-0.778616	-1.6127	-1.80408	1.36674	6.18057	0.288867	1.13583	-1.57669	-2.57414	-0.78511	0.921409	6.40946	-0.0914579	1.76971	-1.33288	-1.85862	-0.819185	0.610465	5.93664	-0.226663	1.07604	-1.54838	-2.09468	-1.11736	0.9563	6.30605	-0.216221	0.704328	-0.966956	-1.58044	-1.20554	1.37155	6.26416	-0.205249	1.40842	-1.62681	-2.00723	-0.485924	0.146377	6.67259	0.191094	0.972104	-1.77229	-2.94927	-0.908038	0.190963	6.16693	0.101553	1.52435	-1.24306	-2.60125	-0.924309	1.42003	6.3992	0.197757	-3.637636e+01	-1.082706e+04	-1.086343e+04
69600	1.23216	-0.459719	-0.979047	-0.699982	2.16241	5.68022	0.183039	0.238094	0.223548	0.264574	0.231514	0.0589672	0.132022	0.37704	0.499986	1.69119	-0.841364	-0.756618	-0.319694	1.92118	6.11093	0.0803278	0.973313	-0.525012	-0.929562	-0.124325	2.04474	6.67782	0.524318	0.84621	-1.7381	-0.888624	-0.281421	2.07039	6.67983	0.283108	1.73995	-0.496498	-0.234316	-0.113249	1.70863	5.97061	-0.215897	2.29488	-1.07206	-1.02224	-1.11916	1.69706	5.44766	0.845931	1.65022	-0.547201	-0.63588	-0.246823	1.27252	6.00428	-0.29513	1.01098	-0.208559	-0.982033	-0.431827	1.80447	5.60008	0.084632	1.84822	-0.412303	-1.585	-0.178257	1.85509	5.4076	0.179805	2.11611	-0.181501	-1.84622	-0.280004	1.86502	5.34072	0.868702	1.92649	-0.917908	-1.99681	-1.30256	1.75386	5.59756	0.136808	1.43423	-0.609403	-1.29267	-0.880179	1.66834	5.31244	0.0822048	2.28228	-1.2317	-0.230286	-0.474364	1.65642	5.62688	-0.631463	1.43374	-0.306426	-1.48165	-0.0262662	1.44718	5.69706	-0.419724	1.94705	-1.20279	-1.81107	-0.800901	1.63325	5.79775	0.321438	-4.347360e+01	-1.082677e+04	-1.087024e+04
69700	0.804494	-1.43246	-0.0761477	-0.160628	2.05294	5.91374	1.08776	0.523536	0.273204	0.134849	0.182097	0.111777	0.174568	0.166571	0.499975	0.400509	-1.77938	-0.449029	-0.147648	1.945	5.487	1.44003	0.169112	-1.13056	-0.101186	-0.214974	1.64188	5.43388	1.02781	1.19905	-0.538361	-0.478307	-1.51829	1.68548	5.44534	0.725069	1.09124	-3.00392	-0.40022	-0.126828	2.17724	5.62774	0.993454	1.79463	-1.47347	-0.994473	-0.246962	2.18088	5.55792	1.21986	1.25863	-1.66655	-0.27967	-0.138802	2.01551	5.73996	1.27721	0.605938	-1.93444	-0.0254966	-1.00929	1.75214	5.46845	1.35189	1.22425	-1.48471	-0.514414	-0.401169	2.21882	5.78383	0.964573	0.447551	-1.48293	-0.654631	-0.600217	1.71009	5.32741	0.935469	1.90857	-1.99213	-0.675866	-0.404305	2.2653	5.99793	1.53981	0.65316	-1.37974	-0.392815	-0.862668	2.25935	5.61563	0.974127	0.288015	-1.73943	-0.635662	-0.580846	1.71051	6.38549	1.36243	1.95966	-2.19676	-0.405524	-0.418783	1.79139	5.78661	0.827238	1.02741	-1.04819	-0.760608	-0.489685	2.03156	6.25745	1.49145	-3.207221e+01	-1.082700e+04	-1.085908e+04
69800	0.849533	-0.442159	-1.99325	-1.0075	1.47909	5.49293	0.916602	0.484123	0.176543	0.14453	0.340089	0.216695	0.0689277	0.0481886	0.49986	0.725313	-0.863456	-2.1436	-0.701582	1.94716	5.65819	0.958645	1.21513	-1.07368	-1.67715	-0.126206	1.41396	5.49931	1.3584	0.739045	-0.696802	-2.1669	-1.93137	1.99437	5.74176	0.943536	1.1217	-0.94752	-2.30761	-0.704599	1.51158	5.45861	0.79959	1.40946	-1.03807	-2.69775	-1.78922	1.12905	5.93828	1.01236	0.350242	-0.909	-1.67811	-0.892881	1.76039	5.78787	0.888258	0.798202	-0.180997	-1.98436	-0.443117	1.27105	5.76999	0.986938	0.246301	-0.690328	-2.0478	-1.11998	1.65754	5.35893	0.983694	0.373505	-0.706751	-2.19984	-0.487869	1.66727	5.32991	1.08704	0.987586	-0.720142	-2.64903	-1.34274	1.50161	5.33015	0.817161	0.690457	-0.263586	-1.47476	-1.61835	1.79682	5.36549	0.873532	0.264233	-0.725659	-1.90185	-1.39543	1.71506	5.44956	0.985208	0.270897	-0.547411	-1.90813	-0.0595036	2.02565	5.36777	0.579569	0.315867	-0.146899	-1.7909	-0.905231	1.57386	5.8266	0.596891	-2.480652e+01	-1.082946e+04	-1.085427e+04
69900	2.25774	-0.658825	-2.74231	-0.463329	0.749896	5.40985	0.239888	0.213248	0.0665745	0.160291	0.992942	0.081665	0.21843	0.138899	0.499945	2.10272	-0.445664	-2.76448	-1.08101	1.08231	5.33833	0.751356	1.8305	-0.24778	-2.19903	-0.405578	0.678297	5.43788	0.826709	1.31255	-0.286096	-2.32519	-0.0615274	1.19333	5.98696	1.25708	1.9544	-1.03061	-2.81447	-0.638575	1.11826	5.45569	0.961256	2.14497	-0.328039	-2.49328	-0.592214	1.11983	5.74254	0.480601	2.27259	-0.374794	-3.34027	-1.04591	1.17118	5.85762	0.828901	1.9543	-0.805891	-2.55858	-0.788345	0.860742	6.09726	1.17147	1.85962	-0.73964	-2.69552	-1.62364	1.13445	6.25432	0.113822	1.5547	-1.2753	-2.36116	-1.77892	0.698607	6.29084	0.750089	1.89395	-0.936121	-2.93539	-1.98086	1.18603	6.46988	0.320756	2.20575	-0.756545	-2.94503	-1.98621	1.26772	6.60704	-0.0599397	2.16413	-0.71415	-2.30956	-1.58076	1.51895	5.68672	0.500743	0.95697	-0.386733	-2.49461	-0.787527	1.20016	5.93363	0.0281891	1.86299	-0.401908	-2.32623	-1.49764	0.81144	6.54412	0.402255	-3.078888e+01	-1.082764e+04	-1.085843e+04
70000	0.730677	-0.910294	-2.71179	-0.80847	1.7206	5.91087	0.947246	0.270153	0.640709	0.0826816	0.126368	0.191378	0.182199	0.170765	0.499977	1.02969	-1.65345	-2.53737	-0.791828	1.13801	6.41461	1.0656	0.997746	-1.43152	-2.70705	-0.261473	1.13243	6.32993	1.53112	0.736013	-1.93794	-2.84172	-0.613086	1.53979	 6.45	0.711024	1.43533	-2.20613	-2.46709	-1.0055	0.983019	6.30169	1.28911	0.353057	-2.8264	-2.46782	-0.975777	0.802655	6.04018	1.12197	0.288724	-1.08067	-2.96521	-0.785029	1.56861	6.00482	0.55914	0.595602	-2.93674	-2.27842	-1.0166	1.46715	5.71443	1.31598	1.76813	-1.17544	-2.60058	-0.304486	1.51718	5.50973	1.11976	1.53241	-0.638121	-2.98759	-0.388367	1.12872	5.58954	0.34997	0.843578	-0.61503	-3.1703	-0.925868	1.81443	5.48442	1.32673	1.6819	-0.84616	-2.65373	-0.180338	1.24004	6.34577	1.01313	1.53917	-1.94407	-2.74312	-1.20893	1.96347	6.50898	1.12171	1.70034	-0.166542	-2.7046	-0.512968	2.05602	5.71394	1.54091	1.35162	-0.66582	-2.89008	-0.549016	0.898565	5.77481	0.92546	-4.740846e+01	-1.082695e+04	-1.087436e+04
