iter	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	LnPrior	LnData	LnPosterior
71000	0.762043	1.36755	1.40281	1.34016	0.794093	2.0132	3.12403	1.01696	1.10706	0.753087	0.852195	0.56759	0.754757	0.731251	0.364687	0.422337	0.853246	0.980116	-1.96957	0.514044	1.1248	0.328003	0.376913	1.33819	-2.12193	1.403	0.251522	-1.8203	-0.17722	-0.0628755	-1.65734	1.28663	2.00805	-1.50205	0.0229357	0.969335	-3.984965e+01	-3.612982e+02	-4.011478e+02
71100	0.37029	0.790801	1.18218	2.12745	0.75375	2.73568	3.12335	1.16953	1.13742	0.757247	0.687787	0.633348	0.731848	0.927979	0.494514	0.501536	0.844952	0.469702	-2.03103	2.30802	-1.90841	0.494501	0.0691681	5.88013	-2.41457	2.61451	-0.714723	-1.34571	2.14231	0.107586	-2.33956	2.63689	0.306729	-2.05065	2.28626	-4.08359	-3.926812e+01	-3.567328e+02	-3.960009e+02
71200	0.691798	1.54629	0.671407	2.59201	0.992206	2.21409	2.9705	1.17085	1.10484	0.847661	0.563155	0.520339	0.724669	0.920992	0.45069	0.545369	0.835165	0.727024	-2.50931	0.865241	-2.64219	0.129218	0.14907	3.24586	-2.55786	0.530558	-1.77387	-2.45351	0.816001	-2.2829	-3.41631	0.884757	-2.99348	-2.64097	1.82655	-3.37896	-3.753607e+01	-3.694328e+02	-4.069688e+02
71300	2.2015	0.969844	0.499675	2.35058	1.06735	3.12733	3.26762	0.897476	0.986243	0.773907	0.866365	0.536592	0.849325	0.741089	0.27324	0.658361	0.974288	0.442135	-2.67369	1.87123	-0.38958	0.106346	0.269151	5.69096	-2.61749	1.94979	-0.115727	-1.71174	2.20599	-0.384898	-3.14086	3.92437	-1.74426	-2.70269	0.958797	-1.32955	-5.017858e+01	-3.603736e+02	-4.105522e+02
71400	0.669001	1.21608	1.23451	1.76693	1.12704	2.24491	2.84428	1.07633	1.04119	0.693288	0.573601	0.48036	0.690665	0.913166	0.528992	0.642608	0.737214	0.480678	-1.36735	3.98713	-2.26816	0.189328	0.155937	1.94383	-1.99069	3.82461	-1.62718	-1.41653	3.4068	-1.36026	-1.94409	4.05522	-1.00399	-1.58962	3.81757	-1.77012	-3.390117e+01	-3.580758e+02	-3.919770e+02
71500	0.879164	0.949456	1.9086	3.28239	1.07027	2.36623	2.18606	1.05354	1.12889	0.657092	1.00098	0.518253	0.925945	0.607499	0.291119	0.37688	0.808618	0.560253	-2.6539	3.72783	-3.01272	0.307501	0.797169	0.930935	-2.22858	4.59289	-2.50237	-1.53488	3.42266	-1.93035	-2.87038	3.56106	-2.54047	-1.88013	1.93705	-3.07858	-4.440037e+01	-3.615815e+02	-4.059819e+02
71600	1.05547	0.746071	0.578447	2.99252	1.75073	2.21617	3.28061	1.12274	1.17705	0.761188	0.805461	0.799107	0.739162	0.588731	0.217009	0.327345	0.696023	0.657779	-1.68461	4.49523	-1.80272	0.110423	0.0884203	1.52892	-2.25798	4.23634	-2.12017	-1.81322	4.08471	-2.59229	-1.85708	4.12164	-1.2995	-1.62737	4.59412	-3.19688	-2.933824e+01	-3.603969e+02	-3.897352e+02
71700	0.770419	0.576693	0.595922	3.04436	1.02046	3.1586	3.1713	1.11986	1.13118	0.859593	0.670763	0.410613	0.771926	0.666825	0.359335	0.470858	0.777993	0.503361	-2.38221	4.34176	-2.38185	0.148911	0.328897	3.13164	-2.42375	3.65512	-2.23272	-1.78684	4.57448	-2.84793	-2.63888	4.41138	-2.6431	-2.16021	4.56494	-4.24172	-3.397113e+01	-3.578206e+02	-3.917917e+02
71800	0.484155	0.924126	0.770913	2.00006	1.15859	3.11069	3.20849	0.988709	0.977566	0.678929	0.757389	0.517315	0.801574	0.928616	0.396618	0.64804	0.899099	0.777604	-2.24765	3.84381	-3.60895	0.105879	0.0558072	4.87016	-2.2323	3.60611	-2.04158	-2.11718	3.65324	-2.64481	-1.96569	3.98447	-1.68234	-2.03211	3.95916	-2.40668	-3.133642e+01	-3.580987e+02	-3.894352e+02
71900	1.59336	1.4638	0.659023	2.64012	1.20563	1.76192	2.88559	0.96704	1.02458	0.781428	0.826849	0.547112	0.72876	0.75166	0.311135	0.816062	0.834255	0.588723	-2.72388	4.14934	-2.72329	0.259096	0.0956387	3.32377	-2.58683	4.26023	-2.31005	-1.8451	4.50006	-2.50727	-2.4355	4.05228	-2.85552	-2.19458	3.49519	-2.23908	-3.727603e+01	-3.627911e+02	-4.000671e+02
72000	1.01441	1.18451	0.697329	1.92016	1.02281	2.82265	3.05332	1.02568	1.04818	0.679352	0.812813	0.539354	0.860455	0.950775	0.560832	0.488374	0.878677	0.997334	-2.69472	4.04104	-4.21593	0.2899	0.144174	7.10362	-2.68522	3.98013	-3.3707	-1.99014	3.90433	-2.2879	-3.15727	3.73764	-1.7447	-2.12081	4.46365	-4.31237	-3.896896e+01	-3.579088e+02	-3.968778e+02
72100	1.47053	0.50447	1.47902	2.62499	0.968662	2.47301	3.2118	1.11022	1.21264	0.809825	0.885832	0.571303	0.781694	0.684871	0.447622	0.584768	0.804651	0.399427	-2.09759	4.44383	-2.68886	0.163993	0.500082	1.28428	-1.56691	3.69533	-1.34617	-2.5807	3.14896	-1.82395	-1.9848	4.48562	-1.56184	-2.26482	4.11575	-3.42248	-3.803157e+01	-3.639075e+02	-4.019391e+02
72200	0.920408	0.731477	0.663166	2.19417	1.21727	3.29786	3.12815	1.048	0.961956	0.623923	0.785224	0.759011	0.732748	0.878466	0.410535	0.486323	0.910564	0.504433	-1.93354	3.47158	-1.13712	0.129851	0.172382	6.22891	-1.98413	3.49146	-1.3907	-1.68307	3.98132	-1.87726	-2.01048	2.97231	-0.421922	-2.01362	3.02928	-2.95717	-3.625329e+01	-3.548597e+02	-3.911129e+02
72300	0.625232	1.27972	1.04046	2.41815	1.74185	2.98418	2.68763	1.04905	1.20628	0.580077	0.75573	0.542708	0.8499	0.776143	0.273743	0.398864	0.791586	0.536069	-2.13166	4.4069	-1.37458	0.240913	0.472032	0.997483	-2.70884	4.47157	-2.60249	-1.43833	3.18433	-1.04133	-2.34444	4.25747	-1.37759	-2.516	2.79466	-2.10074	-4.034506e+01	-3.573174e+02	-3.976625e+02
72400	1.01063	0.855663	0.645698	3.23325	1.30546	2.18233	3.1908	0.989589	1.02759	0.638433	0.989762	0.694443	0.792703	0.659614	0.434464	0.565278	0.895733	0.742396	-2.36583	2.57962	-1.49417	0.193168	0.159656	1.46363	-2.77769	2.49305	-1.03811	-1.54545	2.60773	-1.513	-2.60012	2.57788	-0.465741	-1.49516	2.45556	-2.55557	-3.599283e+01	-3.576706e+02	-3.936635e+02
72500	0.776407	0.894347	0.368417	1.72371	1.00629	3.15255	2.83683	1.02164	1.01443	0.801123	0.894979	0.688593	0.972926	0.503586	0.351389	0.479888	0.937085	0.483833	-1.9582	4.36608	-2.91248	0.0908086	0.0579343	1.72031	-2.33103	4.26349	-2.39288	-1.69008	4.50226	-2.23429	-2.07482	4.59204	-2.10107	-2.11534	4.12879	-2.81986	-2.688494e+01	-3.615089e+02	-3.883938e+02
72600	0.656828	0.459888	1.44204	2.26123	1.03253	2.54894	3.27719	1.0739	1.09676	0.748635	0.627587	0.65104	0.870136	0.753403	0.346969	0.315827	0.965518	0.633038	-1.87438	4.53708	-2.26998	0.100851	0.127241	0.647638	-1.80397	4.26442	-1.6521	-1.77215	4.4048	-2.47473	-2.28389	4.57568	-1.85408	-1.50133	4.57443	-2.13478	-2.692558e+01	-3.582429e+02	-3.851685e+02
72700	1.00834	0.612727	1.25107	1.90432	0.455372	2.88267	3.08084	0.935702	1.15837	0.621543	0.857033	0.471896	0.770418	0.75684	0.56404	0.485676	0.758924	0.701956	-1.9497	4.06238	-4.43279	1.13496	0.121639	3.16844	-2.66719	4.04271	-2.88059	-1.16867	3.7618	-1.99222	-3.89785	4.36725	-4.54269	-2.12427	3.84224	-2.85452	-4.080772e+01	-3.623621e+02	-4.031699e+02
72800	0.818267	0.535734	1.50213	2.18144	1.42977	2.1476	3.02683	1.07732	1.11763	0.692501	0.75871	0.438045	0.603437	1.00334	0.372004	0.543927	0.626754	0.548042	-1.68374	4.52977	-3.72738	0.270014	0.251771	4.70801	-1.99149	3.93131	-1.95952	-1.49768	3.85166	-1.62897	-1.66148	3.98818	-0.948744	-1.46234	4.42407	-3.64599	-3.637662e+01	-3.615727e+02	-3.979493e+02
72900	1.20047	0.623585	1.16058	2.26715	1.39272	1.90248	3.17205	0.944439	1.16266	0.662827	0.68152	0.588989	0.855456	0.638079	0.455636	0.457716	0.839917	0.66492	-1.83884	4.46411	-3.35947	0.170567	0.105615	3.02771	-2.13354	4.36971	-2.14926	-2.09127	4.42298	-3.26203	-2.01005	4.03513	-1.5584	-1.6773	4.16405	-4.31776	-3.075515e+01	-3.561051e+02	-3.868603e+02
73000	1.93554	0.816874	0.715396	1.77719	1.00964	2.8691	3.0781	0.963712	1.13185	0.787913	0.811561	0.484107	0.810982	0.608259	0.255658	0.534128	0.709314	0.660381	-2.14078	3.85599	-3.15018	0.155409	0.140343	5.8913	-2.22222	3.11727	-1.39821	-1.36581	4.30203	-2.35336	-2.454	4.46175	-2.13661	-1.74548	3.33266	-2.48619	-4.000471e+01	-3.573663e+02	-3.973710e+02
73100	0.518905	0.837769	2.07269	1.7962	1.28773	2.69437	3.20854	0.975829	0.988402	0.55204	0.70791	0.455135	0.863589	0.724801	0.250457	0.288788	0.648876	0.477389	-1.99306	4.21514	-1.65273	0.171289	1.10076	1.32182	-1.93031	4.06031	-1.80647	-1.51363	3.7662	-1.71806	-2.18289	4.42925	-1.70244	-1.62936	1.38709	-1.11669	-3.931196e+01	-3.576821e+02	-3.969940e+02
73200	0.589246	0.828004	0.987524	1.66976	1.76191	1.81152	2.99539	0.894542	1.08486	0.601729	0.576899	0.596421	0.755362	0.718306	0.652934	0.526708	0.695101	0.579745	-2.14273	3.97275	-1.86855	0.163375	0.12932	0.974223	-1.71546	4.3426	-2.37042	-2.21129	3.71134	-2.64318	-2.51597	3.96674	-1.64653	-2.09382	3.28701	-1.34178	-3.155213e+01	-3.620888e+02	-3.936409e+02
73300	1.02096	0.898578	0.827395	1.5251	1.23366	2.58916	2.85765	1.06338	1.04458	0.665041	0.672259	0.525167	0.991055	0.667719	0.526139	0.476483	0.692087	0.975324	-2.17843	3.43759	-1.56489	0.210257	0.127632	2.7281	-2.26304	3.54189	-2.10288	-1.62854	3.10041	-1.56965	-1.82063	4.36367	-0.973523	-1.61102	3.55406	-2.92924	-3.747425e+01	-3.564510e+02	-3.939253e+02
73400	0.835795	0.34354	0.862086	2.68607	1.53747	2.895	3.00863	1.0774	1.05006	0.640929	0.69154	0.55384	0.833243	0.566055	0.284243	0.403581	0.59182	0.567602	-2.17501	2.42897	4.41537	0.611833	0.196572	22.9237	-2.47834	2.78839	-1.01085	-1.55233	2.25823	-0.42593	-3.67993	2.42466	-0.771779	-1.39396	2.37739	-1.09625	-4.778723e+01	-3.581386e+02	-4.059258e+02
73500	0.841043	1.70503	0.506316	2.3965	1.24904	2.73319	3.03162	1.13339	1.19464	0.646214	0.736957	0.655361	0.809417	0.725396	0.396464	0.333542	1.04237	0.416852	-2.16201	2.6004	0.878796	0.280396	0.143305	2.05516	-2.76907	2.74628	-1.1871	-2.06998	2.93084	-1.3081	-2.4824	2.87264	-0.323521	-1.20309	2.30962	0.459106	-3.793518e+01	-3.590755e+02	-3.970107e+02
73600	0.592342	0.579774	1.5494	3.04774	1.00792	3.0675	3.294	1.15142	1.11735	0.862691	0.58036	0.554711	0.769462	0.744066	0.347501	0.526837	0.825519	0.728549	-2.63418	2.0474	-2.81505	0.318418	0.081122	3.89891	-2.90344	1.74067	-1.36856	-1.95674	2.30219	-1.44046	-2.94701	2.09573	-0.494047	-2.50659	1.95909	-3.27736	-3.613432e+01	-3.598053e+02	-3.959396e+02
73700	2.20358	0.728771	1.74697	1.32404	1.42184	2.5213	2.9589	1.02481	0.904064	0.567955	0.711319	0.538252	0.701224	0.644619	0.374005	0.410957	0.675473	0.619318	-1.80529	3.96141	-2.56378	0.133298	0.222688	3.02728	-2.24265	4.59749	-2.8381	-2.13923	4.05777	-2.90369	-1.88561	4.01921	-0.844633	-1.51526	3.2733	-2.97049	-3.501021e+01	-3.631254e+02	-3.981356e+02
73800	1.3073	1.26345	0.388554	2.20781	1.04843	2.40062	2.99018	1.06254	1.09934	0.62055	0.747429	0.445589	0.798922	0.667021	0.374005	0.341943	0.916287	0.412229	-2.52407	4.09207	-2.37312	0.150809	0.0970336	1.0038	-2.7628	4.32837	-2.98727	-1.47503	4.01845	-2.07082	-3.25602	3.5541	-1.44985	-1.48613	3.99747	-1.70487	-3.764276e+01	-3.588845e+02	-3.965273e+02
73900	0.940811	0.816574	0.918757	1.35981	1.19253	1.84795	3.17424	1.20537	1.10289	0.808743	0.888532	0.619902	0.88661	0.784728	0.359602	0.429009	0.778397	0.55771	-2.13051	3.89592	-1.64584	0.7231	0.167263	5.56741	-2.11857	3.47182	-1.19759	-1.13632	4.43943	-2.09875	-1.41124	4.02098	-1.00385	-2.17995	3.74085	-2.9479	-4.219256e+01	-3.584292e+02	-4.006217e+02
74000	0.724676	0.74068	0.810589	2.36321	1.52882	1.88587	3.26508	0.885788	1.02243	0.573591	0.654194	0.448827	0.83695	0.875955	0.311194	0.442146	0.782474	0.696781	-1.59053	4.05875	-2.90142	0.165181	0.0465979	2.27951	-2.31655	3.86185	-1.86995	-1.61448	4.5582	-2.99229	-2.4372	4.0895	-1.5711	-1.92441	3.72309	-2.86365	-3.609616e+01	-3.557753e+02	-3.918715e+02
74100	1.15645	1.38993	0.681829	1.59701	1.8085	2.82136	2.70385	0.960261	0.959371	0.653286	0.657999	0.612184	0.854433	0.935914	0.356451	0.652582	0.86391	0.564871	-2.1772	3.69405	-2.93482	0.203818	1.15573	1.34865	-2.52248	4.30164	-2.70529	-2.42823	2.66467	-1.8357	-2.60394	4.2103	-1.85046	-1.88807	4.27538	-3.88255	-4.145520e+01	-3.614049e+02	-4.028601e+02
74200	0.779114	2.10419	0.652159	2.44257	1.23315	2.62459	3.2183	0.968802	1.14704	0.690838	0.625936	0.608275	0.893774	0.874674	0.63466	0.541244	0.708295	0.560473	-1.9441	2.43691	-0.957396	0.202252	0.0953125	1.17435	-2.24213	2.42162	-0.454434	-1.78795	2.25615	-0.557308	-2.47571	2.09766	-1.27314	-1.24881	2.42889	-1.81366	-3.308670e+01	-3.574766e+02	-3.905633e+02
74300	0.795298	1.8726	0.76808	3.00489	0.6602	1.97178	2.97631	0.980451	1.02179	0.522408	0.648155	0.549233	0.957703	0.936268	0.481646	0.562272	0.848244	0.712439	-1.89393	2.16058	-0.228729	0.124046	0.184838	1.50455	-1.8767	1.69974	0.416922	-2.02925	3.32129	-1.53518	-2.40111	2.49454	0.668756	-2.09636	2.51669	-1.28473	-3.690945e+01	-3.626079e+02	-3.995174e+02
74400	1.24879	0.632609	0.89853	2.58792	0.743958	1.81553	3.06478	0.980242	0.970328	0.719486	0.724207	0.396239	0.827925	0.790466	0.565356	0.722445	0.825233	0.616299	-3.43765	2.72868	-3.62246	0.127537	0.972044	5.21262	-3.75727	1.25374	-1.10165	-2.08537	2.67135	-2.00177	-3.24993	3.56929	-2.20761	-2.99813	1.43025	-1.93175	-5.082804e+01	-3.668985e+02	-4.177265e+02
74500	0.923673	0.782715	0.965379	2.25898	1.36611	2.52984	3.17747	1.05746	1.1547	0.60066	1.05222	0.783143	0.881683	0.848984	0.298302	0.407243	1.02753	0.475506	-1.66896	1.34346	0.85997	0.350557	0.0652418	1.14153	-1.95334	1.143	1.2563	-0.867815	1.71954	0.778216	-1.99487	1.41356	1.90682	-1.72181	0.90527	0.132912	-3.560523e+01	-3.575222e+02	-3.931274e+02
74600	1.11413	0.885354	0.588802	2.68061	1.60826	1.97316	3.17931	1.09381	1.09981	0.68221	0.919531	0.411627	0.666922	0.741465	0.32183	0.650434	0.990811	0.487675	-2.4484	1.53376	-0.0629807	0.232354	0.265129	2.34927	-2.7242	0.692919	1.17268	-1.89966	1.16169	0.363588	-2.67759	2.02493	0.609977	-1.59131	1.77628	-0.309489	-3.880064e+01	-3.605607e+02	-3.993613e+02
74700	1.13914	1.4584	1.10904	1.62004	1.23776	2.6348	3.23424	1.01357	1.08088	0.535717	0.622186	0.587999	0.747322	0.460669	0.493468	0.499754	0.772769	0.332766	-2.1857	0.915658	0.599391	0.415021	0.0580282	12.7908	-2.19601	0.602116	1.51785	-1.89683	1.08313	0.558242	-2.90392	1.0992	0.817191	-1.93207	1.02869	-2.43088	-4.078191e+01	-3.588470e+02	-3.996290e+02
74800	0.681187	0.504178	0.555865	1.12439	1.1068	1.79285	2.91286	0.937612	1.133	0.496321	0.600019	0.702934	0.787053	0.686329	0.345184	0.38819	0.715241	0.441989	-2.08442	-1.07321	0.487006	0.103705	0.144076	5.27425	-2.30274	-0.562094	2.3429	-1.65956	-0.34439	1.6175	-2.02293	-1.14491	3.80418	-1.9743	-1.21017	1.78959	-3.376219e+01	-3.641464e+02	-3.979086e+02
74900	0.653859	1.10251	1.76744	1.64539	2.31021	2.73035	2.7291	1.04109	1.13742	0.666541	0.599976	0.586997	0.82732	0.58761	0.500903	0.346246	0.903535	0.737869	-1.69729	-0.186166	2.08288	0.120817	0.430687	1.1852	-2.32739	0.382829	1.7114	-1.48298	0.109013	1.9647	-1.39397	0.434061	3.01588	-0.939515	0.302855	1.97189	-3.909754e+01	-3.592397e+02	-3.983372e+02
75000	0.66176	0.816754	1.20436	1.5601	1.77103	3.01119	3.14946	0.99295	1.09209	0.557245	0.817821	0.511668	0.845461	0.914389	0.441032	0.722761	1.08217	0.8846	-2.04479	0.388241	-1.41788	0.185844	0.150825	9.14065	-2.65341	-0.0232942	1.77447	-1.99715	-0.0400465	1.10247	-2.5445	0.441401	-0.116126	-2.16912	0.187958	0.477846	-4.122881e+01	-3.621966e+02	-4.034254e+02
75100	1.24929	0.839377	1.15058	2.61424	1.82127	1.84157	3.1233	0.957152	1.02975	0.656748	1.05561	0.524699	0.93812	0.731764	0.391297	0.442418	0.873409	0.387216	-2.38038	1.15881	2.33122	0.265723	0.157123	1.36013	-2.80134	0.129975	1.4064	-1.67049	0.844087	0.936519	-2.61472	0.625408	1.73348	-1.549	1.17663	1.30449	-4.033883e+01	-3.582104e+02	-3.985493e+02
75200	0.596237	0.809974	0.550189	3.2878	0.817822	2.32135	3.01755	0.903615	0.965805	0.799554	0.641992	0.675529	0.764252	0.64201	0.199813	0.471494	0.953837	0.529362	-1.81732	0.314745	-0.0781967	0.115578	0.327542	2.87429	-1.83266	0.392479	2.04787	-1.5705	0.818062	1.17209	-1.51434	1.06438	2.18539	-1.11656	1.06521	-0.796069	-3.790067e+01	-3.600322e+02	-3.979329e+02
75300	0.337432	0.816484	0.58569	2.46425	0.96221	3.22981	2.24632	0.993824	1.11933	0.769595	0.517501	0.484844	0.72365	0.739613	0.365916	0.39497	0.890865	0.395689	-1.92264	1.01647	-2.06175	0.117502	0.152101	10.3683	-2.23725	0.352487	1.45444	-1.56293	1.07313	1.22572	-2.06303	0.834285	2.39608	-2.22123	0.118328	-4.03686	-3.965908e+01	-3.649895e+02	-4.046485e+02
75400	0.855075	1.27016	0.696816	1.60318	0.847377	2.64649	3.13532	1.01932	1.15026	0.529428	0.740704	0.780553	0.760768	0.704851	0.585003	0.493827	0.781307	0.927567	-1.54233	0.080795	2.20166	0.07925	0.351939	0.803491	-1.39263	-0.437361	2.62117	-1.39395	-0.466034	1.63906	-1.82701	0.350792	2.59825	-1.50472	0.100287	1.63223	-3.292658e+01	-3.616937e+02	-3.946203e+02
75500	0.704009	0.829877	0.632254	1.67849	0.812292	3.29567	2.81976	1.19867	1.05647	0.631371	0.698908	0.627019	1.04767	0.806407	0.363456	0.390452	0.839268	0.918698	-1.65036	-0.934047	3.4801	0.345029	0.526172	8.93767	-2.52747	-1.74929	1.77842	-0.888769	0.167603	2.24821	-1.2965	-0.115337	4.58249	-2.00244	-1.34586	-0.951635	-4.784053e+01	-3.632486e+02	-4.110891e+02
75600	0.769156	0.814217	1.267	3.20637	0.740947	3.17467	2.49427	0.957278	1.08018	0.680079	0.722932	0.546868	0.998351	0.674784	0.318903	0.321138	1.08293	0.603079	-1.22543	1.33293	-3.71665	0.155312	0.868538	17.4436	-1.48864	0.641811	2.19908	-1.0508	1.12292	1.04175	-1.75962	1.22541	2.02162	-1.47277	0.97485	-3.3739	-4.815758e+01	-3.602975e+02	-4.084551e+02
75700	0.602191	0.441108	0.69439	2.17529	0.949172	3.15992	3.06197	0.95066	1.10517	0.672405	0.759067	0.532467	0.76988	0.744916	0.457498	0.501485	0.924091	0.441424	-1.69823	0.379377	1.7969	0.0878061	0.0792195	3.26305	-2.05702	0.134321	1.76627	-1.50573	0.780934	1.4693	-1.83355	0.0606027	2.88619	-1.88781	0.146315	2.24013	-3.048104e+01	-3.544942e+02	-3.849752e+02
75800	0.899011	0.752398	0.567707	2.05118	1.16853	2.80761	2.52678	0.978153	0.921196	0.567544	0.740111	0.667283	0.804709	0.845342	0.799794	0.419497	0.818488	0.477602	-1.70418	-0.272086	0.939377	0.0722424	0.0745561	3.56006	-2.03745	-0.0821286	2.07502	-1.71372	-0.429896	2.24588	-2.17675	-0.5696	3.10907	-1.55114	0.0961235	1.94172	-3.332473e+01	-3.593450e+02	-3.926697e+02
75900	0.911903	0.861387	1.01469	3.24608	1.97348	1.99461	2.63583	0.996508	1.11717	0.748824	0.793245	0.545685	1.06543	0.77386	0.207453	0.254907	0.860387	0.549074	-1.28245	0.186298	3.36447	0.239885	0.353415	1.8173	-2.04906	-0.195894	2.56397	-1.22732	-0.221408	2.73275	-1.74058	-0.249344	3.58087	-1.47778	0.201495	1.1134	-3.745047e+01	-3.600761e+02	-3.975266e+02
76000	1.42685	0.873812	0.519911	2.63482	0.937728	1.92918	3.20723	0.973603	1.21754	0.584586	0.524708	0.471595	0.841656	0.619838	0.668512	0.55585	1.05651	0.890636	-1.97656	-0.106766	3.72497	0.280116	0.2414	13.2055	-2.20413	-0.125209	2.38262	-1.20101	0.400162	1.36322	-2.33083	-0.0168376	-1.01868	-2.03567	-1.55071	-2.28462	-4.821901e+01	-3.659863e+02	-4.142053e+02
76100	1.1681	0.728101	1.22567	2.93944	1.03259	2.12509	3.24455	1.01517	1.05587	0.67713	0.843312	0.445989	0.896107	0.707405	0.368492	0.484591	0.670687	0.632153	-2.44264	-0.292483	3.15335	0.121632	0.0549566	2.55606	-2.57897	-1.02583	2.74614	-2.37762	-0.65121	1.7716	-2.49356	-0.559002	3.31742	-2.36174	-0.542045	0.27609	-3.680856e+01	-3.584421e+02	-3.952506e+02
76200	1.79377	0.408238	0.896124	1.81113	0.77548	2.76587	2.90519	0.977793	1.08533	0.646764	0.783892	0.682979	0.940947	0.70044	0.418036	0.491899	0.778173	0.542937	-2.24701	-0.180763	1.82097	0.0792727	0.0522044	0.95528	-2.26665	0.140899	1.94494	-1.92582	0.0549974	1.49673	-2.65866	0.171612	1.55311	-1.56515	-0.335451	1.68137	-3.253103e+01	-3.567986e+02	-3.893296e+02
76300	0.711583	1.3505	2.23107	1.97337	1.61374	2.91819	2.81271	1.06732	0.954699	0.686646	0.662059	0.483166	0.810966	0.585084	0.704475	0.464886	0.784894	0.721065	-2.38537	-0.48062	1.42447	0.0549748	0.182107	1.19957	-2.75493	-0.274127	1.38883	-2.13147	0.000264885	0.47941	-2.5714	0.0185671	2.49349	-2.08978	-0.324736	0.237177	-3.489994e+01	-3.621322e+02	-3.970322e+02
76400	0.66687	0.511687	1.23258	2.15963	0.974934	2.84332	3.00428	1.06299	0.961526	0.534541	0.800009	0.548222	0.755065	0.963494	0.472364	0.749323	0.936156	0.451667	-2.28025	2.01782	-0.0860071	0.256088	0.159397	0.978444	-2.44324	2.26572	-0.209203	-2.21298	2.13639	-0.382152	-2.41029	2.51458	-0.538215	-1.53761	1.51866	0.88251	-3.393958e+01	-3.604511e+02	-3.943906e+02
76500	0.555744	0.553225	0.816773	2.56333	2.89468	3.01931	3.15082	1.04202	0.968831	0.547088	0.75202	0.475039	0.904127	0.634698	0.567607	0.605575	0.7074	0.730036	-2.04228	1.4312	0.196007	0.164625	0.122499	1.32808	-3.08524	1.20664	-0.212807	-1.79892	1.49353	0.519099	-2.08969	1.75374	1.03234	-0.747136	1.22187	-0.164578	-3.858041e+01	-3.626287e+02	-4.012091e+02
76600	0.456476	0.422395	1.10994	1.53263	1.00227	2.60725	2.99249	1.25958	1.09565	0.730433	0.652908	0.70371	0.766454	0.741398	0.267656	0.338575	0.867888	1.10577	-1.94415	2.28748	0.345866	0.136698	0.0393811	2.89119	-2.14527	2.11529	0.235005	-1.68866	2.30629	-0.860761	-2.05616	2.25342	1.15447	-1.42989	2.62194	-0.870645	-3.164678e+01	-3.633990e+02	-3.950458e+02
76700	1.08459	0.70737	0.971192	1.43142	1.14186	1.27472	3.2431	1.14541	1.24309	0.604706	0.655383	0.751083	0.859975	0.700313	0.647654	0.830752	0.905521	0.809736	-1.80407	1.43717	0.664637	0.220358	0.152082	1.00947	-2.04199	0.574369	1.35883	-1.98108	1.80462	0.0307392	-2.07659	1.28302	1.62788	-1.28055	0.853639	-0.609806	-3.732754e+01	-3.670123e+02	-4.043399e+02
76800	0.509309	0.879944	0.507918	2.00618	1.2193	3.18949	2.95243	1.06141	1.12863	0.829838	0.636542	0.560536	0.832657	0.81357	0.430426	0.602951	1.0136	0.700047	-2.31584	1.18298	0.511459	0.0821616	0.239232	1.00752	-2.59336	1.52082	0.607129	-2.18629	1.292	-1.59959	-2.48067	1.00756	1.53805	-2.00886	1.72459	-3.18736	-4.037954e+01	-3.612833e+02	-4.016628e+02
76900	0.876464	1.417	1.26658	3.00051	1.02456	2.91983	3.02379	0.967292	1.02181	0.552429	0.575043	0.465348	0.669479	0.593805	0.616203	0.539012	0.662882	0.97154	-1.86966	0.818865	1.39439	0.513845	0.996518	3.48984	-2.62656	0.929046	-0.151981	-0.867956	0.831888	1.27818	-2.59278	0.534816	1.84558	-1.86413	0.0904906	-2.49576	-5.006645e+01	-3.605826e+02	-4.106491e+02
77000	0.479628	2.00564	0.820612	2.74979	1.41468	2.50734	3.26088	1.01117	1.14591	0.622582	0.606096	0.504217	0.780658	0.796797	0.304027	0.522952	0.719412	1.09068	-1.93775	0.159081	1.29966	0.198484	0.0791064	2.34469	-2.53488	0.00223819	1.67744	-2.36899	0.284805	-0.0198931	-2.06108	0.45495	3.33864	-1.65248	-0.0124631	0.904902	-3.392018e+01	-3.628426e+02	-3.967628e+02
