iter	Ve_CVenmol(1)	Ve_CLivmol(1)	Ve_CKidmol(1)	Ve_CBrnmol(1)	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnPBrnC(1)	M_lnPKidTCAC(1)	M_lnPBrnTCAC(1)	M_lnPKidTCOHC(1)	M_lnPBrnTCOHC(1)	M_lnPKidTCOGC(1)	M_lnPBrnTCOGC(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnPBrnC(1)	V_lnPKidTCAC(1)	V_lnPBrnTCAC(1)	V_lnPKidTCOHC(1)	V_lnPBrnTCOHC(1)	V_lnPKidTCOGC(1)	V_lnPBrnTCOGC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnPBrnC(1.1)	lnPKidTCAC(1.1)	lnPBrnTCAC(1.1)	lnPKidTCOHC(1.1)	lnPBrnTCOHC(1.1)	lnPKidTCOGC(1.1)	lnPBrnTCOGC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnPBrnC(1.2)	lnPKidTCAC(1.2)	lnPBrnTCAC(1.2)	lnPKidTCOHC(1.2)	lnPBrnTCOHC(1.2)	lnPKidTCOGC(1.2)	lnPBrnTCOGC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnPBrnC(1.3)	lnPKidTCAC(1.3)	lnPBrnTCAC(1.3)	lnPKidTCOHC(1.3)	lnPBrnTCOHC(1.3)	lnPKidTCOGC(1.3)	lnPBrnTCOGC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	lnPBrnC(1.4)	lnPKidTCAC(1.4)	lnPBrnTCAC(1.4)	lnPKidTCOHC(1.4)	lnPBrnTCOHC(1.4)	lnPKidTCOGC(1.4)	lnPBrnTCOGC(1.4)	LnPrior	LnData	LnPosterior
53400	1.88023	2.60036	0.205933	0.550033	0.251793	0.456499	0.343031	1.22301	1.06579	1.50347	2.10781	1.08318	1.05436	0.778863	0.77337	0.603249	0.855972	0.755223	0.63149	0.43057	1.2374	0.684529	-0.411054	0.603448	-0.115285	-0.0764377	0.0777394	1.08441	-1.33545	-1.72907	2.71938	-1.79136	0.0260765	0.0595769	1.33535	0.0692696	0.132413	0.54823	0.0750535	0.190406	0.0491662	1.4226	-2.08504	3.0713	-1.53045	-0.403135	0.75107	-1.30489	0.491094	0.287871	2.92267	-1.11308	-2.03473	2.91656	-2.70833	-0.750762	0.550442	0.388061	-0.233791	0.65679	-0.836099	-1.05072	-2.46494	2.77214	-0.241899	-0.513633	0.82209	-1.21578	0.209657	-0.156748	0.184174	-0.893515	-1.71941	3.01103	-3.3245	-0.277244	0.414053	-3.34894	0.284972	-0.191108	1.85055	-1.50731	-6.352191e+01	-3.202178e+02	-3.837397e+02
53500	3.15425	2.05064	0.269672	0.613817	0.47085	0.854541	0.318974	2.39358	0.770096	1.85042	2.41322	0.988122	1.04026	0.659356	1.01415	0.53536	0.936179	0.529643	0.379788	0.477684	0.897357	0.409585	-0.680174	0.258397	0.0331045	-0.1926	-0.0676013	1.6772	-1.2009	-2.509	3.37476	-1.10549	0.107973	0.0891951	1.35467	0.291153	0.0618567	0.128547	0.242867	0.400676	0.108975	1.04167	-2.68089	3.24941	-1.17954	-0.868924	-0.122433	-1.2449	-0.369262	-0.116586	1.95445	-0.719798	-1.66295	3.38123	-1.473	-1.06091	0.711684	-1.00108	-0.259931	-0.142562	1.42091	-0.783474	-2.7744	3.20432	-1.25854	-0.530934	0.788112	-0.676361	0.4044	-0.0602299	1.19951	-0.588153	-2.45987	2.77959	-1.31042	-0.574295	0.329275	-2.41185	-0.470267	-0.265601	1.84794	-1.42412	-5.543412e+01	-3.103675e+02	-3.658017e+02
53600	3.04132	1.24057	0.420759	1.11608	0.497579	1.05198	0.276917	2.67951	0.613302	1.61652	3.15504	1.12007	1.03687	0.628604	0.776505	0.506273	0.911197	0.704661	0.848153	0.598192	0.687907	0.54759	-0.486828	0.401478	-0.678125	-0.051445	0.217505	0.978555	-1.53798	-2.49646	4.34645	-4.60179	0.0560529	0.0570076	0.152209	0.138881	0.0503932	0.0627789	0.0438209	0.0914835	0.0498164	4.05764	-2.33589	4.36785	-2.64946	-0.595024	0.424052	-0.948064	0.296301	0.0746343	0.903692	-1.51453	-2.25758	4.51718	-3.41638	-0.33328	0.623643	-0.851756	-0.394788	0.318228	1.0861	-1.18653	-2.91472	4.19162	-2.47326	-0.449656	0.940021	-0.563523	-0.0757438	0.371014	1.42863	-1.46586	-2.08894	3.96994	-3.59676	-0.494315	0.743972	-1.18415	0.244057	0.0749777	0.578992	-1.34231	-3.143411e+01	-3.218122e+02	-3.532463e+02
53700	2.95911	1.57456	0.472895	0.935507	0.680706	0.755192	0.189651	1.88506	0.595894	2.51381	2.84291	1.0074	1.03696	0.739363	0.842527	0.605263	0.720823	0.964798	0.21285	0.346874	0.991169	0.339933	-0.721108	0.765521	-0.545524	-0.0332864	-0.287556	1.97637	-0.548582	-1.97606	4.13483	-1.73077	0.0446774	0.0843106	0.382455	0.0351823	0.0877268	0.0628115	0.292939	0.207437	0.638258	1.86584	-2.32934	3.51091	-1.67648	-1.18324	0.391674	-1.7344	-0.142893	-0.372494	2.00237	-0.264748	-1.19939	4.28912	-1.87886	-0.682982	0.667931	-1.0171	-0.24795	-0.241294	2.2752	-0.40714	-2.19875	3.92973	-1.46781	-0.488014	0.0771389	-0.00777316	-0.110555	-0.323156	1.835	-0.472938	-1.51873	3.87325	-3.49236	-0.681811	0.573734	-0.904928	0.178518	-0.898136	2.36526	-0.808351	-5.028457e+01	-3.135462e+02	-3.638308e+02
53800	3.0928	3.23365	0.234101	0.969844	0.37616	1.0923	0.880352	1.27735	1.07575	3.16007	2.21276	0.984013	1.21609	0.554676	0.63659	0.722116	0.915213	0.588249	0.287135	0.476554	0.547439	0.84496	-0.657071	0.163624	-0.217144	-0.297872	0.387455	0.341908	-2.52132	-1.79949	3.34121	-0.454295	0.0442327	0.18001	0.875339	0.122131	0.185012	2.68225	0.147082	0.217662	0.0948252	2.42897	-2.65623	2.96658	-2.25075	-0.782295	0.354441	-1.74017	-0.575863	-0.167892	2.13531	-2.28022	-1.32963	3.35445	-1.62352	-0.777704	0.645207	-0.47995	-0.584033	0.273407	1.25091	-2.84485	-2.31342	3.32459	-1.44742	-0.897682	0.64339	1.56316	0.0760432	0.451116	0.469115	-2.73808	-1.60704	3.54842	-2.03743	-0.529076	-0.166599	-1.63299	-0.178091	0.422259	1.07872	-2.52164	-6.934247e+01	-3.226549e+02	-3.919973e+02
53900	3.29674	3.01432	0.470955	1.42066	0.77926	0.674674	0.274595	1.23296	0.770727	2.27892	3.0752	1.09925	1.18676	0.632722	0.556988	0.518061	0.882397	0.970408	0.378814	0.521658	0.99371	0.359664	-0.706664	0.49389	-0.536426	0.443351	0.166904	1.1066	-1.84646	-1.42661	3.37623	-1.30828	0.0431342	0.0316397	0.120076	0.146678	0.0370003	0.160031	0.0959839	0.097859	0.165833	1.51015	-1.91532	3.20649	-1.37959	-0.659078	0.411017	-0.0960127	0.195361	0.221919	1.6805	-2.18095	-1.03707	3.24987	-1.00649	-0.750951	0.323246	-0.801289	-0.0950551	0.293407	1.08759	-2.24291	-1.48169	3.37794	-0.349249	-0.569073	0.194632	-0.378978	0.40849	0.134703	1.79217	-1.45559	-1.40325	3.3222	-2.25895	-0.765686	0.65643	-0.789125	0.626669	-0.0357506	1.26857	-2.01475	-3.262541e+01	-3.245353e+02	-3.571607e+02
54000	2.79612	1.70789	0.501019	1.55979	1.92656	2.35053	0.338834	2.67186	1.7231	1.38249	2.76618	0.941364	1.09432	0.594316	0.907769	0.752199	0.831381	0.735758	0.380628	0.401518	1.08686	0.448095	-0.987175	0.573122	-0.504377	0.0536982	0.148886	2.00337	-2.0134	-1.6182	2.57718	0.00332191	0.0385006	0.0384311	0.0482169	0.0368675	0.0417866	0.0904294	1.2702	0.174382	0.100941	0.960347	-1.82907	2.65019	0.137497	-0.954703	0.506298	-0.69109	-0.0792904	0.61394	1.83156	-3.3949	-1.8632	2.92779	-1.54832	-1.15661	0.757731	-0.637721	0.343988	0.242633	1.43901	-0.269296	-1.3357	2.59605	0.657168	-0.660966	0.59004	-0.472031	0.0980723	0.296156	1.44862	-0.517655	-1.27275	2.39864	-0.402156	-0.827032	0.703574	-0.871847	-0.0455922	0.0401198	2.23614	-2.06018	-4.385036e+01	-3.260364e+02	-3.698868e+02
54100	2.58633	1.49623	1.18204	2.49263	0.384347	1.59086	0.264362	2.22197	2.49683	2.7274	3.15929	0.990575	0.976746	0.52161	0.596453	0.44412	0.751849	0.661887	0.347792	0.517374	0.898664	0.58155	-0.529063	-0.157756	-0.741589	0.263364	0.572252	1.21875	-3.72623	-1.7872	2.32792	-0.938887	0.249212	0.0417889	0.0482169	0.076112	0.183955	0.082547	0.0740953	0.0770312	0.170851	1.28185	-1.96412	1.94219	-0.0427578	-0.285691	-0.242041	-0.685333	-0.144993	0.845782	1.7881	-3.4976	-1.51679	2.6445	-0.848118	-0.649958	-0.104573	-0.838147	-0.0191077	0.46177	0.712913	-3.31846	-2.19078	2.39562	0.39969	-0.928913	0.176599	-1.12561	0.495395	0.771445	1.45553	-3.11942	-1.7113	2.71314	-1.98863	-0.569252	-0.0489813	-0.929462	0.53568	0.440446	1.30319	-3.78828	-4.107717e+01	-3.268787e+02	-3.679558e+02
54200	2.96484	1.46089	1.22087	0.889986	0.616511	1.12754	0.305271	1.39402	0.353231	1.99988	2.98519	0.996127	1.22389	0.570024	0.696319	0.427722	0.892474	0.739416	0.268295	0.445978	0.797616	0.455545	-0.0192832	0.545046	-0.566347	0.225294	0.428387	2.04032	-2.85516	-1.40861	2.27461	-0.264127	0.125757	0.0964925	0.575082	0.162146	0.0550924	0.372079	0.0733972	0.147613	0.191567	1.29339	-1.99403	1.81789	0.32575	0.078399	0.609586	-2.46375	-0.308891	0.388066	2.96306	-2.8511	-1.78514	2.13935	-0.100425	0.292572	0.416341	-0.398309	-0.534058	0.711213	1.6015	-2.29236	-1.94607	1.79193	0.908198	0.0222213	0.129818	-0.194935	-0.119665	0.31474	1.06407	-3.2165	-1.463	2.43465	-0.791049	-0.713461	0.701749	-1.53118	0.51862	0.575839	2.4234	-3.09934	-5.690929e+01	-3.143662e+02	-3.712755e+02
54300	3.12807	1.93916	0.427911	0.530117	1.83113	1.24965	0.0863726	2.39183	1.01054	1.55368	1.9006	0.979921	1.21768	0.511588	0.736577	0.462291	0.669797	1.00101	0.492022	0.683014	0.632852	0.902879	-0.841127	0.65683	-0.714937	-0.366124	0.937366	1.81867	-3.9785	-2.10659	1.34844	-4.44617	0.0216237	0.0966543	0.895355	0.0854367	0.0390392	0.0483519	0.205314	0.440925	0.0481808	4.0097	-2.95341	1.39351	-0.750925	-0.994279	0.787777	-0.779177	-0.36828	0.715335	1.8856	-3.89399	-1.37322	1.38894	-0.0694532	-0.869646	0.866448	-0.500615	-0.109933	0.945475	1.86384	-3.8773	-2.61572	1.64789	-1.08069	-0.770679	0.82943	0.893095	-0.463027	0.984796	2.03219	-4.37746	-2.07592	1.06878	-2.72665	-0.781065	0.993262	-2.29178	0.263423	0.355038	1.61985	-3.65061	-5.986704e+01	-3.190012e+02	-3.788682e+02
54400	3.05818	2.13272	0.519117	1.38474	0.392219	1.25045	0.138743	2.66238	0.667081	1.86398	2.00351	1.08007	1.12438	0.726238	0.674143	0.53049	0.828533	0.751833	0.432051	0.582272	0.780579	0.590563	-0.262981	0.719863	-0.644992	-0.392584	0.723431	2.07527	-3.90807	-1.8653	1.381	0.749637	0.104513	0.0528166	0.0719776	0.101094	0.0249568	0.387075	0.0822454	0.254625	0.0989647	4.62629	-2.68044	2.17599	-0.429428	-1.10857	0.614529	-0.790495	0.336786	0.905758	3.37668	-4.10701	-2.18983	1.2612	0.106966	0.0354112	0.740455	-0.989149	-0.242021	0.763612	0.984487	-3.80743	-2.64417	1.0526	1.24968	-0.355382	0.448579	-0.448466	-0.589588	0.808312	2.57827	-3.86395	-1.78314	1.09965	1.19088	-0.055402	0.843044	-1.01602	-0.110078	0.696438	2.61786	-3.91289	-5.104918e+01	-3.140663e+02	-3.651155e+02
54500	2.48262	2.09699	1.19196	1.57607	0.39199	0.958472	0.179477	2.96318	0.47298	3.29122	1.59066	1.04143	1.14621	0.7083	0.691897	0.66393	0.897123	0.909646	0.422514	0.340366	0.756445	0.46649	-0.619606	0.455424	-0.383366	0.991733	0.625389	1.23843	-4.23281	-1.87664	0.446001	2.18894	0.0717501	0.0990508	4.31779	0.173154	0.0353047	0.158571	0.116621	0.0865839	0.154281	3.2182	-2.17309	0.903159	1.12741	-0.465607	0.543738	-2.09167	0.427006	0.836381	1.51861	-3.96851	-1.31863	0.396158	1.66738	-0.287793	0.0793203	-0.741421	0.461442	0.851441	1.14006	-4.48364	-1.76804	0.193134	2.94917	-0.523764	0.68153	-1.50798	0.963319	0.716801	1.00807	-4.09267	-1.93169	-0.165589	-0.976589	-0.515093	0.491512	-3.63204	0.212123	0.605003	1.57398	-4.26456	-5.974773e+01	-3.057294e+02	-3.654771e+02
54600	3.14963	1.86056	0.429657	0.782738	0.456791	0.289013	0.171094	1.7733	0.567488	2.44795	2.00578	0.99859	1.04074	0.715533	0.683823	0.590862	0.745698	0.66911	0.407942	0.472097	0.976897	0.560702	-0.737835	0.597401	0.0933676	-0.422228	0.0993443	0.529028	-2.10004	-2.08398	0.571955	2.93884	0.142713	0.0658274	4.0665	0.0890282	0.168078	1.38198	0.0666694	0.182583	0.139101	1.53323	-2.28929	0.642111	1.70814	-1.16588	0.896241	-2.94878	-0.300429	0.125979	2.40011	-2.02583	-1.9716	0.7403	0.817713	-0.391749	0.490859	-1.32538	-0.525314	0.877956	-0.0373194	-2.12845	-2.78031	0.0290128	1.92992	-1.06128	0.522479	-0.875329	-0.362009	0.0363586	-0.089094	-2.29433	-1.73777	0.855829	-0.402387	-0.513444	0.422422	-3.24931	-0.643887	0.126679	2.55336	-2.15027	-6.929878e+01	-3.029216e+02	-3.722204e+02
54700	3.2284	1.45243	1.17156	2.29658	0.412634	1.36068	0.39116	2.50692	0.676322	1.93239	2.98264	0.992685	1.04171	0.735188	0.704377	0.602075	1.00747	0.929953	0.355185	0.325522	1.0619	0.571039	-0.413634	0.465789	-0.517652	0.530508	0.294442	1.47308	-1.44858	-1.96245	1.78778	-0.706735	0.0968389	0.162236	0.47154	0.125512	0.0970204	0.0353976	0.135352	0.0562326	0.0553955	1.28966	-1.87123	1.71779	0.633436	-0.30619	0.519849	-0.712998	0.217122	0.35731	1.42917	-1.00817	-1.77412	1.84631	-0.0227502	-0.420853	0.196091	-1.84639	0.596127	0.231303	1.19116	-1.92209	-2.0343	1.87412	1.0713	-0.495139	0.38647	-0.907686	0.144907	0.00190224	1.5801	-0.992411	-2.05497	1.62098	0.203403	-0.790911	0.222625	-2.09173	0.475383	0.319997	1.38679	-1.60482	-4.385850e+01	-3.190376e+02	-3.628961e+02
54800	2.68474	2.24221	0.384983	1.28916	0.946262	2.23468	0.159928	2.04395	0.811461	2.55104	2.20219	1.07002	1.0818	0.706105	1.0314	0.56435	0.82423	0.855898	0.349965	0.433715	1.12538	0.358008	-0.0776287	0.187648	-0.735385	0.297758	0.224358	1.10586	-1.17961	-1.26712	1.70038	0.156506	0.0968262	0.074783	0.289138	0.483936	0.020969	0.0852329	0.109455	0.124918	0.217453	1.97076	-1.58953	1.65594	1.09305	0.157957	0.000161609	-1.53306	-0.314028	0.271979	1.61298	-1.85024	-1.02828	1.70869	0.880637	0.530882	0.535495	-1.46426	-0.156758	0.206948	0.97752	-0.742505	-1.60367	1.44177	1.63685	-0.295845	0.123891	-0.0946982	0.674626	0.243781	0.912401	-1.38145	-1.13762	1.37483	-1.03289	-0.0963977	0.450947	-1.56257	-0.372432	0.207567	1.04413	-1.55699	-4.824875e+01	-3.198507e+02	-3.680994e+02
54900	2.84482	1.44378	0.414002	0.630801	0.569361	1.0778	0.106589	2.47977	0.507483	2.73671	3.29637	1.02859	1.09025	0.535486	0.668293	0.459227	0.820943	1.38506	0.50853	0.695909	0.785935	0.618601	-0.609317	0.360653	-0.10653	-0.151348	0.281321	1.31605	-1.47961	-1.98971	2.62504	-0.331385	0.197573	0.0222227	0.327274	0.0494536	0.0552854	0.0671231	0.0393709	0.105295	0.0715431	1.08001	-2.49671	2.63171	-0.578402	-1.02443	0.239109	-0.264895	-0.325518	0.216257	1.27012	-1.65077	-1.59631	3.04147	-1.20919	-0.870869	0.428717	-0.278379	0.010657	0.646724	0.983938	-1.44161	-2.28663	2.33042	0.147352	-0.678584	0.163429	-0.167579	-0.165077	0.286556	0.983424	-1.26006	-1.85002	2.56589	-1.52873	-0.666886	0.602269	-0.775879	-0.484941	-0.0298536	1.49222	-1.29461	-3.058143e+01	-3.221725e+02	-3.527539e+02
55000	3.21043	2.94322	0.337874	1.23716	0.507813	0.568478	0.1904	1.43148	0.655026	1.73215	3.10915	1.09229	1.07281	0.754332	0.775101	0.447854	0.716556	0.802456	0.32908	0.522577	1.19317	0.387346	-0.0485881	0.450793	-0.49933	0.207042	0.0678828	2.01649	-0.600056	-1.77023	2.71081	-0.186409	0.18676	0.0869288	0.0613218	0.0965503	0.0606667	0.0280103	0.124753	0.111252	0.0850696	1.19628	-2.42917	2.53601	-0.278731	-0.192763	1.00648	-0.294077	0.0556973	-0.341417	2.38435	-0.279592	-1.31387	2.77669	-0.689093	-0.884916	0.899823	-0.888362	0.183229	0.259191	2.02131	-0.54215	-1.55102	2.20436	0.855192	-0.445593	0.0835692	-0.541296	-0.159546	-0.0270541	1.90273	-0.7747	-1.26018	2.70384	-0.41957	-0.83163	0.205385	-0.324439	0.291971	-0.153074	2.10057	-1.37522	-3.896668e+01	-3.174218e+02	-3.563885e+02
55100	3.14409	2.83208	0.423297	0.617659	0.258414	1.39307	0.0829518	1.96296	0.637427	2.33675	2.76621	1.06751	1.16849	0.607634	0.951524	0.532728	0.775369	0.784939	0.335652	0.401242	0.719265	0.244074	-0.684366	0.448005	-0.00312106	-0.873886	0.417124	0.848501	-3.01674	-2.62031	3.05439	-4.32769	0.0909844	0.022864	0.128607	0.127051	0.103665	0.391848	0.201621	0.245804	0.155232	5.32644	-2.39629	2.86903	-0.818762	-0.602202	0.521279	0.0748118	-0.645962	0.668779	1.85202	-3.48395	-1.81302	3.24421	-1.14377	-0.446097	0.547421	0.287743	-0.791405	0.703567	0.784834	-3.45377	-3.00835	2.93098	-1.19663	-0.793421	0.534437	0.184962	-0.757829	0.60409	-0.749236	-2.93278	-2.24594	3.35591	-3.41863	-0.55807	0.495876	-0.346801	-0.95756	0.114544	1.29257	-3.52736	-4.629932e+01	-3.162496e+02	-3.625489e+02
55200	2.56695	3.14624	0.307889	0.956991	0.493385	1.00746	0.208012	2.37643	0.672841	2.17888	3.07586	1.08937	1.03579	0.498451	0.773845	0.532516	0.744264	1.05298	0.469199	0.40043	0.774828	0.621266	-0.0775131	0.0043321	-1.03991	0.090079	0.356445	1.81193	-3.3692	-1.48934	1.9571	1.91921	0.0605117	0.0739726	0.0414986	0.0341979	0.087418	0.323901	0.200545	0.122081	0.137261	8.52775	-1.56244	1.25416	1.00661	-0.00886564	-0.0685049	-0.989842	0.0466571	0.407042	2.38221	-2.67267	-1.1276	2.07635	-0.206221	-0.00807567	-0.0510692	-0.918986	0.156976	0.464719	1.03406	-4.00672	-2.08855	1.84175	1.38785	-0.299813	-0.0221322	-1.12834	-0.0695285	0.922465	0.221118	-3.50668	-1.36634	2.06891	-3.21198	-0.286386	0.00911665	-1.28566	0.0373508	0.481235	1.26825	-2.98072	-4.554125e+01	-3.191408e+02	-3.646820e+02
55300	3.00527	2.03557	0.420687	1.6004	0.324996	0.794025	0.0913291	 2.53	0.659701	1.75232	2.88014	1.20691	0.963706	0.715573	0.68691	0.523264	0.808065	0.80286	0.486616	0.385854	0.836848	0.678555	-0.000869532	0.813726	-0.821622	-0.146259	0.43686	1.65957	-2.76328	-2.30028	0.969465	0.541701	0.0652832	0.070421	0.198396	0.191124	0.0907408	0.606289	0.0485001	0.24336	0.120916	2.70486	-2.5519	0.850671	0.703962	0.157881	0.933789	-0.797892	0.438961	0.655413	2.04929	-2.88339	-1.41355	1.26697	0.961295	-0.308407	0.828416	-1.08387	0.235093	0.926362	0.934732	-2.76678	-2.68046	1.15065	-0.15157	0.249461	0.821267	-0.859522	0.0128859	0.772994	0.86091	-2.71668	-1.87295	1.56344	0.457911	-0.449799	0.914148	-1.34277	0.396864	0.538862	1.36987	-2.62167	-4.850944e+01	-3.111854e+02	-3.596948e+02
55400	3.14551	2.67326	0.65362	1.42877	0.694162	0.909756	0.182545	2.06099	0.700329	1.8759	2.85588	1.01799	1.05323	0.629011	0.820886	0.49777	0.777649	0.604706	0.269256	0.391316	0.888706	0.416533	0.154808	0.980999	-1.05301	-0.034885	0.296143	1.34647	-2.1144	-1.82952	0.71072	2.12843	0.424589	0.0945622	0.0284577	0.0380257	0.117414	0.214917	0.227857	0.0592029	0.0923652	1.45536	-1.86436	0.70202	1.74308	-0.69142	0.871014	-1.15192	0.00231207	0.372678	1.71096	-3.09531	-1.65281	0.604812	1.59635	0.555526	0.913941	-0.991346	0.153359	0.705099	1.05289	-1.6508	-1.91611	0.698535	1.99464	-0.317394	0.911198	-0.545692	-0.17296	0.909045	1.54379	-2.12309	-1.32719	1.09938	-0.323645	-0.427136	0.965319	-1.06765	-0.536787	0.28168	2.14773	-1.97117	-5.132264e+01	-3.082703e+02	-3.595930e+02
55500	3.03767	2.01157	1.28534	0.783157	0.329059	1.60922	0.0747046	1.78598	0.589689	0.998403	2.90359	1.02489	1.00383	0.81852	0.702769	0.664619	0.735609	0.999324	0.267284	0.286224	0.843538	0.593255	-0.87937	0.757044	-0.512853	0.761476	0.342507	1.66076	-2.68177	-1.94213	0.105749	0.76858	0.0370838	0.0379979	0.0428039	0.0433824	0.0973576	0.756981	0.0727121	0.112435	0.108417	2.87535	-2.15262	0.78725	1.41768	-0.808082	0.770396	-0.534708	0.8121	0.78698	2.09313	-2.398	-1.34868	-0.0798354	2.14934	-0.765522	0.876793	-0.300414	0.752421	0.876167	0.142303	-2.21083	-2.1941	0.413458	2.80802	-1.11197	0.7633	-0.825075	0.691314	0.739407	1.40212	-2.34912	-1.59213	0.705003	-2.46044	-0.98276	0.775263	-0.53914	0.690068	0.403744	2.23626	-2.77512	-4.353016e+01	-3.115218e+02	-3.550520e+02
55600	3.26115	1.6407	0.301766	1.01261	0.974787	0.94509	0.219108	1.62857	0.469535	3.05505	2.77768	1.15282	1.09619	0.554585	0.52975	0.524868	0.883173	0.828744	0.50479	0.560022	0.953584	0.81491	-0.649111	-0.0820905	-0.62909	-0.0787521	0.613199	2.19943	-1.79047	-2.68268	-0.390198	1.21872	0.0683482	0.083788	0.0746098	0.199019	0.0556328	0.147904	0.117503	0.1521	0.0343651	2.90788	-2.60838	-0.302055	-0.399638	-0.867752	0.0928327	-0.268137	-0.0842356	0.601208	2.60013	-1.55989	-1.92985	-0.334187	0.902735	-0.595434	0.462419	-0.591471	0.187247	0.503282	2.10187	-1.71485	-1.91806	-0.260275	1.94246	-0.548633	0.142993	-0.784632	-0.208736	0.530305	3.02902	-1.24662	-2.36125	-0.506463	0.695366	-0.634713	-0.249345	-0.675662	0.0122855	0.196408	2.26163	-2.28358	-4.055804e+01	-3.266755e+02	-3.672335e+02
55700	3.16333	1.99255	0.298551	1.79471	0.391486	0.825743	0.154383	3.19026	0.609453	2.02211	2.83884	1.04006	1.05642	0.492386	0.7327	0.548554	0.888627	0.96141	0.562216	0.462197	0.723023	0.740157	-0.229862	0.142692	-0.669132	-0.114301	0.0501279	1.28131	-0.726785	-2.1352	0.1703	0.396395	0.0584305	0.0532331	0.039753	0.0920235	0.0482947	0.198402	0.252553	0.188248	0.060726	2.52527	-2.58654	0.104235	1.64387	-0.284776	0.311542	-0.432373	0.211348	-0.0566694	1.8775	0.0210604	-2.20536	-0.494928	1.15179	-0.369017	0.405621	-0.84553	-0.117018	0.205274	0.494589	-0.960334	-1.89697	0.0259243	3.03915	-0.114355	0.126095	-0.707597	-0.204935	0.185576	0.741846	-0.495802	-2.08651	0.311481	0.751228	-0.613246	0.107303	-0.95551	0.167306	-0.118808	1.1517	-1.91972	-3.857637e+01	-3.170767e+02	-3.556530e+02
55800	3.27304	2.66841	2.05804	0.83236	0.598474	0.884297	0.217587	2.2818	2.04808	2.24097	2.11796	1.05624	0.969798	0.660684	0.698482	0.475663	0.911781	0.671279	0.491847	0.515273	0.957843	0.437363	-0.596348	0.385522	-0.545276	-0.47526	0.306049	1.02257	-2.53825	-1.93044	0.51082	2.5134	0.278745	0.0797218	0.120347	0.0890812	0.0999383	0.0767648	0.0868974	0.0828303	0.262117	1.09839	-2.59508	0.283444	1.49723	-0.643691	0.980685	-1.21924	-0.516982	0.389873	1.19636	-3.02129	-1.57716	0.441827	1.73394	-0.547981	0.697227	-0.23636	-0.593381	0.773873	0.726162	-2.77407	-2.14218	1.30125	1.8311	-0.262132	0.649	-0.249996	-0.407017	0.484409	1.34676	-2.80737	-1.98089	-0.412943	2.76202	-0.125121	0.804899	-1.22401	-0.350621	0.069306	0.855309	-2.82587	-4.960361e+01	-3.191440e+02	-3.687476e+02
55900	2.44282	2.15132	1.05211	0.565631	0.609192	2.34604	0.120578	2.46172	1.0507	1.51635	2.88045	1.20154	0.987496	0.676669	0.754367	0.469035	0.723984	0.659402	0.346806	0.631358	0.668882	0.606608	-0.354616	0.396282	-0.703255	-0.441446	0.46647	2.76046	-3.09668	-1.84659	0.591083	-0.396514	0.0802163	0.237131	0.058129	0.05224	0.181982	0.504505	0.0968836	0.114905	0.0454517	4.45202	-1.83421	0.858197	0.785086	-0.813969	0.279401	-0.950866	-0.424539	0.663963	2.40967	-2.80355	-1.83179	0.538575	1.02232	-0.450184	0.642949	-0.798391	-0.356916	0.694152	1.74221	-2.709	-2.62282	0.541421	0.886451	-0.952486	0.283342	-0.694926	-0.639539	0.959238	1.86311	-3.4254	-1.72735	0.372903	0.792226	-0.732924	0.244899	-0.968261	-0.303672	0.101429	2.43383	-3.00965	-4.850646e+01	-3.202789e+02	-3.687854e+02
