iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	LnPrior	LnData	LnPosterior
48800	1.01738	1.13625	0.618817	0.615849	0.463071	0.927323	0.963175	0.446874	0.405972	0.685144	0.709776	-1.65738	3.76285	-1.44852	0.123484	0.0622271	0.951169	-1.98825	4.02535	-1.9778	-1.46534	3.72803	-2.01752	-1.93222	3.94572	-0.891387	-1.98115	3.86229	-2.2748	-1.816861e+01	-3.370164e+02	-3.551850e+02
48900	0.965931	1.07868	0.733557	0.503091	0.443955	0.805845	0.697708	0.512514	0.406759	0.937213	0.4629	-1.82038	3.35802	-1.01987	0.160151	0.419086	1.99534	-1.90554	3.31051	-1.10802	-1.84784	3.311	-1.69795	-2.13854	4.45207	-1.65201	-1.97913	2.90398	-0.611583	-2.436967e+01	-3.386624e+02	-3.630321e+02
49000	1.07456	1.09634	0.774734	0.628513	0.549509	0.746481	0.829543	0.438717	0.516923	0.813404	1.09585	-2.28573	3.85205	-3.18442	0.22159	0.116497	6.70908	-2.78314	4.01879	-2.68395	-1.59278	3.76551	-2.37042	-2.13023	3.04549	1.59656	-1.64772	4.05192	-4.46518	-3.082460e+01	-3.400051e+02	-3.708297e+02
49100	1.25581	0.981045	0.670015	0.651786	0.503575	0.706351	0.825371	0.465504	0.621759	0.875456	0.576166	-2.5527	4.11456	-3.71291	0.117349	0.099606	6.47431	-2.29258	4.40592	-2.48955	-2.54225	4.38202	-3.15775	-2.97985	3.94689	-4.14843	-2.64605	3.59522	-2.7189	-2.305289e+01	-3.435614e+02	-3.666143e+02
49200	1.1717	1.06157	0.611142	0.746774	0.526197	0.916494	0.680924	0.551727	0.364088	0.839913	0.393111	-1.48841	4.56505	-2.72812	0.110555	0.0729035	1.97065	-1.84749	4.16644	-1.82211	-1.52277	4.40941	-2.71344	-1.9323	4.55344	-1.44926	-1.19354	4.40407	-3.04148	-1.699991e+01	-3.372113e+02	-3.542113e+02
49300	0.952552	1.05413	0.707936	0.730165	0.464991	0.707719	0.995798	0.306081	0.437157	0.841002	0.494097	-1.84181	4.10965	-1.57954	0.750792	0.116535	1.04508	-2.66197	4.08015	-2.50617	-1.5694	4.26517	-2.43634	-1.89027	3.63145	-1.01815	-1.24213	4.01968	-1.95602	-2.543675e+01	-3.366330e+02	-3.620698e+02
49400	1.00436	1.18111	0.54242	0.584572	0.574579	0.884782	0.738702	0.244812	0.4735	0.619943	0.530392	-1.85653	3.84883	-2.76157	0.199648	0.143374	1.42214	-2.30761	3.38205	-1.18039	-1.97092	4.4877	-2.67237	-2.62137	3.67842	-3.17167	-1.7697	3.7997	-2.48998	-2.241336e+01	-3.442597e+02	-3.666731e+02
49500	1.09202	1.09535	0.727539	1.0399	0.51931	0.897909	0.858166	0.286813	0.426029	0.88819	0.73525	-1.89391	2.77065	-2.67062	0.119112	0.1232	3.57149	-2.6372	3.1556	-1.20368	-1.98438	2.38555	-0.904447	-1.91309	2.60474	-0.0725452	-1.8111	2.70608	-2.88852	-2.451911e+01	-3.402145e+02	-3.647336e+02
49600	1.02979	1.06677	0.568756	0.550282	0.406631	0.93488	0.828399	0.415215	0.5418	0.909808	0.522836	-2.34338	1.43346	0.200437	0.157855	0.224107	1.53402	-2.43503	1.71572	-0.116973	-1.8399	1.98103	-0.0309809	-2.91041	0.460722	1.14872	-2.0682	2.29127	-1.29716	-2.688146e+01	-3.397076e+02	-3.665891e+02
49700	0.983629	1.08743	0.608565	0.74062	0.453876	0.725763	0.790066	0.568032	0.499312	0.871987	0.625873	-2.45539	3.57427	-0.456004	0.0563559	0.386642	1.71736	-2.69469	2.9977	-1.54639	-2.02499	2.50286	-1.8346	-2.3581	3.06092	-0.853829	-2.58425	2.2853	-1.7369	-2.832382e+01	-3.397108e+02	-3.680346e+02
49800	1.0168	1.10365	0.796795	0.902807	0.536508	0.788601	0.737331	0.411391	0.578118	0.763581	0.489105	-2.02997	2.82607	-1.99108	0.375284	0.169273	2.51649	-3.15611	2.0196	-1.95034	-1.97328	2.57135	-1.34457	-1.88393	2.84463	-0.0337486	-2.73828	3.29879	-3.542	-2.976586e+01	-3.414793e+02	-3.712452e+02
49900	1.29574	0.978187	0.601435	0.771127	0.481384	0.808056	0.877241	0.377671	0.390474	0.782385	0.638321	-1.62157	2.29254	-1.12329	0.175714	0.115212	2.31215	-2.12616	2.40271	-0.181675	-1.54941	2.05587	-0.44786	-2.69832	2.49747	-0.389992	-1.65065	2.1257	-0.130893	-2.382176e+01	-3.384151e+02	-3.622368e+02
50000	1.12379	1.07551	0.775564	0.65402	0.5972	0.814068	0.659321	0.435309	0.343387	0.815639	0.87804	-1.63803	3.91172	-1.20562	0.0926483	0.0759468	1.22057	-2.22639	3.52389	-1.7612	-1.89107	4.03838	-2.40297	-1.57371	3.92463	-1.13143	-1.52153	4.06523	-1.94622	-1.946340e+01	-3.405419e+02	-3.600053e+02
50100	0.904559	1.07338	0.604144	0.835785	0.624254	0.781009	0.697804	0.78068	0.311629	0.836423	0.476197	-1.57916	1.21102	1.61289	0.116001	0.0693883	1.73495	-1.77194	1.50793	0.802182	-1.60266	0.787844	0.926228	-1.94712	1.1804	1.90831	-1.5375	1.00838	1.37516	-1.907547e+01	-3.387611e+02	-3.578365e+02
50200	1.14538	1.07977	0.508705	0.733312	0.692627	0.809116	0.827268	0.408844	0.403818	0.991362	0.511892	-1.82773	0.770802	3.17467	0.0741114	0.456809	1.62719	-1.83457	0.36397	2.01502	-1.69272	0.712638	1.39097	-2.03094	0.227187	2.73099	-2.22891	-1.26169	2.48674	-2.852799e+01	-3.380795e+02	-3.666075e+02
50300	1.07324	1.09971	0.837016	0.964802	0.559033	0.953018	0.877922	0.291958	0.607584	0.832893	0.532852	-2.46124	-0.152768	1.43078	0.411377	0.175802	0.397604	-2.98594	0.0241281	0.9445	-1.51011	0.282397	1.65786	-2.94927	-0.524035	1.63281	-1.82069	-0.100471	1.4003	-2.903811e+01	-3.399455e+02	-3.689837e+02
50400	0.901112	1.18631	0.714122	0.95146	0.702401	0.880297	0.780185	0.606615	0.588879	0.782192	0.303746	-2.44629	0.902716	-0.0249232	0.146076	0.0549023	2.45761	-2.41079	0.447791	1.43306	-1.81274	1.26323	0.766804	-3.01259	0.739311	1.25567	-1.80041	0.999673	-2.80965	-2.773733e+01	-3.409231e+02	-3.686604e+02
50500	0.914818	0.993947	0.617674	0.758821	0.611614	0.90882	0.928695	0.367077	0.471933	1.06437	0.667368	-1.47864	1.47072	0.633803	0.105973	0.268556	2.85358	-2.07165	1.28283	0.872077	-1.45483	0.657373	1.55482	-1.1872	0.973572	2.18086	-1.41682	1.62388	-0.658245	-2.602774e+01	-3.383594e+02	-3.643872e+02
50600	1.16087	1.11254	0.64685	0.801028	0.791718	0.874505	0.651737	0.303672	0.361346	0.753722	0.565783	-2.58608	0.997505	0.0757922	0.187674	0.0529266	1.10141	-2.44679	1.16676	0.673657	-1.46697	1.00484	0.578322	-2.92437	0.948404	0.908353	-1.46411	1.09208	0.700869	-2.458142e+01	-3.367950e+02	-3.613765e+02
50700	1.02456	1.20517	0.586279	0.710963	0.42908	0.767424	0.713609	0.436185	0.493803	0.768606	0.966467	-2.41725	0.446069	-3.23764	0.231418	0.0512211	6.47921	-2.69498	0.661443	-0.440098	-2.62336	0.675509	-1.6526	-2.73775	0.593498	-2.95898	-1.90003	0.37902	-0.107692	-2.548001e+01	-3.454773e+02	-3.709573e+02
50800	1.08352	1.09901	0.70145	1.02192	0.614119	0.757439	0.812245	0.509989	0.508562	0.847935	0.700218	-1.69702	1.34978	0.948754	0.165634	0.15716	2.76843	-2.28393	1.00318	1.20759	-1.61045	1.061	0.578321	-2.40454	0.826537	-0.136199	-1.63196	1.33986	0.306755	-2.548397e+01	-3.391583e+02	-3.646423e+02
50900	1.09685	0.980348	0.707821	0.947253	0.513011	0.625989	0.664827	0.373137	0.558203	0.88603	0.553465	-2.23108	1.24744	-0.0149847	0.138559	0.167835	1.49231	-2.40526	1.5432	0.44622	-1.87443	1.67145	0.113355	-2.46629	2.089	0.316744	-2.50411	0.430885	-0.425747	-2.401219e+01	-3.393296e+02	-3.633418e+02
51000	0.998274	1.05397	0.503863	0.584149	0.656708	0.937237	0.933584	0.478677	0.335955	0.937259	0.638665	-1.99226	2.42011	-0.981272	0.279758	0.0999262	1.40573	-2.11084	2.35368	-0.133527	-1.71558	2.15765	-1.35797	-2.20385	2.62155	0.412162	-2.12364	2.25009	-1.76279	-2.118155e+01	-3.412363e+02	-3.624179e+02
51100	0.893861	1.02121	0.666031	0.657762	0.546248	1.14029	0.848277	0.333668	0.395184	1.05561	0.389323	-1.72889	1.51273	-0.791963	0.128265	0.142533	2.36903	-2.37159	1.31988	0.909083	-1.38455	1.81511	0.14841	-2.54236	1.24994	1.13844	-1.25614	1.40278	-0.243238	-2.590978e+01	-3.391834e+02	-3.650931e+02
51200	0.966203	1.074	0.663418	0.687494	0.597482	0.86264	0.628652	0.400834	0.549692	0.878511	0.573216	-2.30156	1.89893	-0.54588	0.196396	0.0905042	1.25799	-2.37764	1.743	-0.331769	-1.90924	1.67644	-0.367345	-2.57398	1.70683	0.379655	-2.19575	1.50137	-0.504524	-1.971560e+01	-3.365554e+02	-3.562710e+02
51300	1.11877	1.23231	0.630785	0.783752	0.56666	0.771358	0.700433	0.579197	0.647062	0.901152	0.938387	-1.96303	1.8712	-2.1795	0.42041	0.118618	1.49765	-2.45899	2.12553	-0.817442	-2.15896	1.86294	-1.03813	-1.64878	1.21535	-3.31235	-1.00675	1.97233	-2.00204	-2.769162e+01	-3.452020e+02	-3.728937e+02
51400	1.15777	0.96938	0.708734	0.845209	0.535061	0.674158	0.683938	0.474861	0.41799	0.909719	0.343042	-2.25197	1.94445	-0.478253	0.157479	0.126301	4.15598	-1.89151	2.26239	0.137158	-1.65619	2.31954	-0.303589	-2.43565	1.60835	1.0731	-1.86142	2.08395	-2.02175	-2.436304e+01	-3.374385e+02	-3.618016e+02
51500	1.19047	1.22103	0.560309	0.6216	0.52515	0.928279	0.774356	0.383356	0.673228	1.0799	0.574954	-2.272	0.726933	1.26153	0.150078	0.203803	1.71443	-2.5282	1.35963	0.323157	-2.10463	-0.813382	2.16686	-2.93331	1.56932	-0.614679	-1.94052	0.811373	-0.929064	-3.340809e+01	-3.424037e+02	-3.758118e+02
51600	1.0286	1.0754	0.760523	0.798101	0.685677	0.765869	0.825352	0.395945	0.412493	0.887869	0.449145	-1.83156	0.615169	2.29417	0.120405	0.129231	4.74744	-1.88001	1.09235	1.1318	-1.73394	0.339912	1.38266	-1.82064	0.904881	2.16622	-1.61494	0.731393	-0.83993	-2.309936e+01	-3.342190e+02	-3.573183e+02
51700	1.07167	1.06787	0.547818	0.68344	0.547817	0.807082	0.80488	0.319637	0.547155	0.918028	0.583355	-2.32595	0.197749	-2.60986	0.104505	0.1712	5.29091	-2.62417	-0.193881	2.26244	-2.10562	0.17034	1.84486	-2.07803	0.839398	1.47536	-2.01635	-0.37227	-3.40789	-3.028464e+01	-3.401483e+02	-3.704329e+02
51800	1.05019	1.11914	0.6465	0.612624	0.689943	0.882282	0.795306	0.261662	0.538089	0.951508	0.443915	-1.85685	-0.450149	2.36164	0.364145	0.094911	1.01888	-1.66323	-0.367283	2.81664	-1.9069	-0.212974	1.99711	-2.3114	-0.62897	3.49374	-0.825072	-0.764856	2.99864	-2.318542e+01	-3.388832e+02	-3.620686e+02
51900	1.06215	1.11483	0.747414	0.864654	0.62591	0.763842	0.984317	0.30725	0.595967	1.024	0.287125	-1.70388	1.32705	0.780373	0.330821	0.272387	2.81799	-2.0257	1.12503	1.53981	-1.73137	0.727233	1.30563	-1.79334	1.57981	1.30505	-1.87471	1.07494	1.66379	-2.644309e+01	-3.424827e+02	-3.689258e+02
52000	1.08119	1.06457	0.65082	0.612159	0.473844	0.918868	0.961546	0.392746	0.503174	0.805374	0.827077	-2.50658	1.0252	-0.923226	0.174062	0.128421	7.40933	-2.80456	0.794412	-0.47573	-1.89313	1.30339	-0.0568113	-2.51158	1.26781	-1.22677	-2.29703	1.48491	0.630396	-2.682206e+01	-3.413361e+02	-3.681582e+02
52100	1.0022	1.10277	0.784167	0.669804	0.687227	0.759811	0.771824	0.333395	0.471535	0.719208	0.593904	-2.01533	1.33485	-1.24431	0.221265	0.0991087	3.5398	-2.2573	1.36514	0.363089	-1.67263	1.99875	-0.698347	-2.68264	1.19877	0.474732	-1.71229	1.15319	-2.0791	-2.551659e+01	-3.361486e+02	-3.616652e+02
52200	1.05977	0.951778	0.795611	0.857632	0.499345	0.881035	0.719052	0.500263	0.618572	0.640589	0.583666	-1.53849	2.11947	-0.418273	0.122595	0.104637	1.45683	-2.02433	2.552	-0.526947	-1.28223	2.52544	-1.36379	-1.8601	2.54214	0.701325	-1.62055	1.5191	-1.80717	-2.397418e+01	-3.428959e+02	-3.668701e+02
52300	0.966239	0.952835	0.655324	0.988273	0.430574	0.831443	0.755015	0.424637	0.498735	1.34787	0.620186	-2.18433	2.77619	-1.33864	0.114889	0.180493	0.936759	-2.12605	2.99207	-0.906186	-2.14421	2.72869	-0.925812	-2.98678	2.68102	-2.9078	-1.92619	3.15244	-1.17053	-2.296912e+01	-3.465267e+02	-3.694959e+02
52400	1.07633	1.06184	0.755815	0.769923	0.827223	0.88864	1.24247	0.259301	0.582429	0.878115	0.401811	-2.01503	3.47893	-1.89061	0.12754	0.0969683	1.3637	-2.1755	3.79967	-1.71146	-1.67463	3.41052	-1.69444	-2.31505	3.68713	-1.2019	-1.84754	3.18223	-2.84254	-1.945959e+01	-3.404358e+02	-3.598954e+02
52500	0.880796	1.11783	0.695906	1.01389	0.546736	0.746393	0.629809	0.491757	0.467908	0.650908	0.580564	-1.77326	3.22774	-1.57035	0.0707288	0.309006	2.00429	-2.29536	2.67811	-0.81897	-1.76063	2.61004	-1.92573	-1.96996	3.19966	-0.342413	-1.80258	2.95849	-3.01799	-2.399213e+01	-3.414448e+02	-3.654369e+02
52600	1.01625	1.08933	0.762283	0.675863	0.784889	0.767924	0.739215	0.577402	0.626665	0.853445	1.15253	-2.12192	3.43783	-2.27599	0.228412	0.138006	0.625204	-2.54556	2.80526	-2.53604	-1.69703	3.27175	-2.57117	-2.23382	2.9412	-2.88157	-1.91875	2.78314	-2.18451	-2.617021e+01	-3.443916e+02	-3.705618e+02
52700	1.06913	1.08249	0.709585	0.696523	0.596346	0.768531	0.765022	0.410332	0.412684	0.692122	0.467481	-2.44995	1.90086	-0.584589	0.238177	0.108013	2.34946	-1.64472	2.24706	0.151419	-2.07586	2.07315	-0.701421	-3.00842	1.88306	-0.366854	-1.56315	2.05435	-0.146171	-2.424688e+01	-3.395792e+02	-3.638261e+02
52800	1.01997	1.05478	0.914885	0.574541	0.722893	0.772984	0.975562	0.193495	0.518388	1.04933	0.436942	-1.69149	2.08221	-0.568923	0.289109	0.0842634	23.7444	-2.08364	2.05398	0.2007	-1.07536	2.32374	0.332035	-2.20611	2.22388	-0.166667	-2.12353	2.25251	-0.868795	-3.078269e+01	-3.428338e+02	-3.736165e+02
52900	1.01851	0.9932	0.827852	0.600282	0.557825	0.784715	0.827879	0.318616	0.423788	1.00253	0.347685	-1.5986	1.06073	-0.907073	0.278814	0.10239	1.03128	-2.15309	1.34229	0.999283	-1.65337	2.29797	-0.40692	-2.52691	1.50191	0.594452	-2.31407	1.07271	-1.77932	-3.317496e+01	-3.363952e+02	-3.695701e+02
53000	1.07958	0.951028	0.809351	1.04891	0.750322	0.753875	1.07799	0.428482	0.360432	0.830639	0.458819	-1.65761	1.56745	0.746612	0.0930805	0.125435	0.674866	-2.26076	1.58501	0.669085	-1.29395	1.64287	0.480974	-2.11683	1.54574	1.43509	-1.43	1.44784	1.19482	-2.132235e+01	-3.400838e+02	-3.614062e+02
53100	0.947034	1.11091	0.665321	0.798736	0.575049	0.750922	0.73256	0.222832	0.388191	0.877034	0.631946	-1.72039	0.781	0.7128	0.27346	0.214587	1.25788	-1.91464	1.0734	1.22868	-1.27517	1.3546	0.946748	-2.0568	0.706154	2.31627	-1.16394	0.580878	0.454642	-2.381565e+01	-3.336573e+02	-3.574730e+02
53200	1.04769	1.06842	0.587291	0.967334	0.593103	0.717603	0.625065	0.434203	0.571087	0.855734	0.915224	-2.12405	-0.114095	0.788921	0.234634	0.112438	2.16966	-2.7467	-0.102768	0.988252	-1.49867	0.290268	1.75116	-2.22732	-0.350937	3.02579	-1.87613	0.0341551	1.16066	-2.450098e+01	-3.383578e+02	-3.628588e+02
53300	1.17283	1.13995	0.70822	0.634784	0.596216	0.794828	0.949152	0.319489	0.824663	0.783761	0.643728	-2.08796	-1.5271	4.2768	0.132294	0.0627209	0.516109	-2.34253	-1.27147	3.13711	-1.69322	-1.44819	3.15371	-2.08499	-1.7151	3.62175	-1.61215	-1.70479	3.06146	-2.287465e+01	-3.398764e+02	-3.627510e+02
53400	1.088	1.02609	0.689583	0.847957	0.687652	0.908738	0.715715	0.634704	0.407451	0.711168	0.617147	-1.79151	-1.00189	2.29202	0.038772	0.224472	6.40615	-1.90674	-0.75682	2.69652	-1.78829	-0.482005	1.93286	-1.92423	-0.629119	3.18394	-1.57795	-0.993086	1.86445	-2.523243e+01	-3.378445e+02	-3.630770e+02
53500	1.06564	1.0677	0.71107	0.668958	0.476736	0.956549	0.876161	0.297837	0.560511	0.816631	0.679176	-1.58834	0.330873	2.33195	0.363583	0.213169	2.20052	-2.47516	0.160847	1.79036	-1.67527	-0.0145352	1.82111	-2.43179	1.46471	0.79991	-0.634604	0.572454	0.300301	-3.180280e+01	-3.363349e+02	-3.681377e+02
53600	1.10073	1.05015	0.678122	0.522254	0.477388	0.871958	0.630106	0.409142	0.486048	0.842335	0.718868	-1.99926	-0.443215	3.03548	0.140954	0.129509	0.981757	-1.78415	-0.0621976	2.29977	-1.47323	-0.349418	2.20612	-2.2505	-0.335395	3.01076	-2.28643	-0.742315	2.36065	-1.977529e+01	-3.380249e+02	-3.578002e+02
53700	1.06002	1.09634	0.704381	0.760903	0.449335	0.811928	0.693278	0.454232	0.328204	0.987778	0.547433	-2.05866	-0.0684729	1.26874	0.109058	0.189423	1.62484	-2.34005	-0.408203	2.59093	-1.59437	0.253314	0.794691	-1.73589	0.496919	2.56561	-1.84629	-0.235764	-1.22932	-2.420782e+01	-3.379872e+02	-3.621950e+02
53800	0.987783	1.08483	0.576547	0.639268	0.581145	0.727579	0.701946	0.659492	0.47662	0.987814	0.627721	-2.41202	-0.713555	3.76494	0.743397	0.689565	4.09887	-2.45041	0.0501074	1.94099	-1.86436	-1.68852	3.37361	-1.79626	-1.44196	4.0438	-1.99119	-0.951689	1.91343	-3.576554e+01	-3.380744e+02	-3.738400e+02
53900	1.06844	1.11052	0.721493	0.816557	0.666469	0.816276	0.708462	0.571681	0.499903	0.888496	0.818571	-1.80954	-1.64049	2.81315	0.0756274	0.049049	5.55328	-1.91862	-1.69994	3.55213	-2.07282	-1.85852	3.93905	-2.11311	-1.42145	4.13481	-2.13785	-1.6611	-0.439203	-2.351062e+01	-3.399284e+02	-3.634390e+02
54000	1.0239	1.20353	0.559558	0.661968	0.53707	0.859998	0.801013	0.584036	0.487682	0.879628	0.755162	-2.09151	-1.75001	3.91304	0.371934	0.262228	2.91801	-2.26613	-2.1485	3.87411	-2.09222	-2.73025	4.25447	-2.57897	-1.34717	-0.661333	-1.85278	-2.49029	2.21432	-3.229494e+01	-3.405978e+02	-3.728927e+02
54100	1.27065	1.14063	0.584876	0.866166	0.610606	0.816057	0.79968	0.667687	0.661981	0.683415	0.529877	-2.16389	-2.01735	4.19252	0.162189	0.0862147	1.49317	-2.03434	-2.05761	4.05112	-2.16941	-2.24029	3.14893	-2.62732	-2.22855	3.61013	-0.632911	-1.79809	3.75952	-2.525737e+01	-3.430809e+02	-3.683383e+02
54200	1.04147	1.02571	0.580945	0.817981	0.64809	0.692744	0.659247	0.764376	0.546992	0.605824	0.559322	-2.47838	-1.40397	2.7102	0.248931	0.0772528	1.86848	-2.32148	-1.4343	2.97519	-1.94902	-1.31677	2.59152	-2.99904	-0.929403	3.86591	-2.0058	-1.78293	1.50083	-2.338047e+01	-3.425072e+02	-3.658877e+02
54300	1.04145	1.01298	0.61646	0.911492	0.60682	0.784688	0.709794	0.403367	0.442247	0.86362	0.37143	-1.71679	1.74237	1.60411	0.0574934	0.618045	1.12793	-1.83397	1.45874	0.935613	-1.20777	1.19467	1.06062	-1.72239	1.73748	1.354	-1.7479	0.685396	1.27949	-2.524599e+01	-3.347283e+02	-3.599743e+02
54400	1.04073	1.07551	0.690142	0.598626	0.527473	0.750228	0.609905	0.442127	0.37829	0.860724	0.478632	-2.17899	1.02897	-0.100529	0.170653	0.131541	0.903006	-2.28348	0.981308	1.24496	-1.73621	1.49184	-0.283074	-1.74655	1.30646	1.39278	-1.76811	0.79838	-0.467437	-2.194816e+01	-3.375939e+02	-3.595420e+02
54500	1.08434	1.02442	0.718552	0.764484	0.570192	0.720843	0.808219	0.268911	0.379935	0.859384	0.684932	-2.07125	1.15854	0.455372	0.209674	0.0601647	1.11763	-2.24605	0.927933	0.906902	-1.82408	1.04962	0.896014	-2.23558	1.2782	1.48827	-2.03253	1.11781	-2.44663	-2.200279e+01	-3.356261e+02	-3.576289e+02
54600	1.11862	1.09952	0.614889	0.589133	0.397991	0.806599	0.769474	0.397123	0.427965	0.750502	0.462547	-2.14582	2.18108	-3.88365	0.29964	0.126174	5.10333	-2.74832	2.13557	-0.382732	-1.45974	2.14409	-0.0558471	-3.26262	1.57935	-2.09078	-2.38423	1.88998	-2.79109	-2.960775e+01	-3.380603e+02	-3.676680e+02
54700	1.0809	1.1577	0.673913	0.580442	0.793738	0.837812	0.657492	0.426392	0.408269	0.998641	0.31825	-1.89109	0.815499	0.915091	0.0749612	0.0605721	1.14212	-2.41491	1.0004	1.1653	-1.70061	0.368549	1.57449	-1.96403	1.30928	1.57484	-1.88148	0.932505	0.637496	-2.049384e+01	-3.364621e+02	-3.569559e+02
54800	0.992504	0.967976	0.540269	0.814433	0.442287	0.713813	0.776414	0.308174	0.294406	0.674879	0.650076	-2.60463	1.23494	-0.529136	0.313867	0.0811652	5.57614	-2.12024	0.881455	1.19766	-1.53906	1.42373	0.277551	-2.49802	1.61276	0.983961	-1.47951	1.29999	-2.96754	-2.919007e+01	-3.377978e+02	-3.669879e+02
54900	1.00507	1.13199	0.536141	0.601802	0.607838	0.857151	0.711951	0.285879	0.36083	1.03828	0.529798	-2.05575	-0.31696	1.7647	0.899108	0.136551	2.08588	-2.47705	-0.447458	2.47227	-1.38588	-0.38269	2.31971	-3.52361	0.0907454	0.96587	-1.65342	-0.821683	-0.63731	-3.014733e+01	-3.373223e+02	-3.674697e+02
55000	1.14402	1.15678	0.713381	0.800434	0.584399	0.856262	0.87966	0.301588	0.31808	0.807936	0.466083	-2.17872	-1.3654	3.18093	0.117475	0.0766061	1.43662	-2.36975	-1.62664	3.77013	-1.86102	-1.31272	2.95377	-2.46849	-1.44361	4.16083	-1.52387	-0.929938	1.83795	-2.032221e+01	-3.348675e+02	-3.551897e+02
55100	0.990496	1.08746	0.66671	0.688213	0.618911	0.89303	0.701477	0.471105	0.577539	0.939849	0.891018	-1.88116	-1.01511	3.25478	0.306431	0.181485	3.26705	-2.06881	-1.10401	3.1766	-1.16456	-1.56363	3.91636	-2.04199	-1.00205	3.67498	-2.301	-1.5182	2.78685	-2.629927e+01	-3.372440e+02	-3.635433e+02
55200	0.95091	1.12513	0.599821	0.60905	0.52341	0.805431	1.06584	0.267091	0.41969	0.745716	0.474105	-1.56878	-0.0740679	2.09364	0.37608	0.238485	1.83907	-2.1542	-0.606905	2.75095	-1.35333	0.250915	1.99418	-1.57206	-0.717161	3.72142	-1.56848	-0.39628	0.798799	-2.625893e+01	-3.352568e+02	-3.615157e+02
55300	1.10522	1.08344	0.668628	0.677357	0.639037	0.744895	0.777264	0.501749	0.391535	0.757449	0.483953	-2.32043	-1.28262	-0.0701445	0.444614	0.395154	1.94878	-2.48372	-0.874825	2.79409	-1.75102	0.240076	1.47835	-2.83922	-0.506098	2.9745	-1.14844	-1.14746	-2.69939	-3.947844e+01	-3.340900e+02	-3.735684e+02
55400	1.10637	1.01509	0.758935	0.594485	0.541383	0.869052	0.727641	0.692427	0.477879	0.698634	0.878413	-2.00733	-1.9292	3.18472	0.106271	0.124636	2.13771	-2.91998	-2.06991	1.84612	-1.72319	-1.81378	3.58315	-2.11003	-1.79337	3.92879	-2.47851	-1.72729	-0.162813	-2.621608e+01	-3.413759e+02	-3.675920e+02
55500	1.08278	1.00476	0.639138	0.882439	0.721107	0.794529	0.847186	0.339268	0.427592	0.741206	0.443127	-2.07286	-2.33542	3.65674	0.126041	0.536993	0.973985	-2.05904	-1.93259	4.14828	-1.69149	-2.33021	3.94993	-1.96752	-1.18328	4.45156	-2.0042	-3.87388	4.03227	-2.596520e+01	-3.365524e+02	-3.625176e+02
55600	0.919146	1.10909	0.518015	0.616706	0.5691	0.689451	0.843651	0.395238	0.517666	0.752995	0.612134	-2.11064	-1.19361	3.53264	0.149188	0.0606147	3.7809	-2.27942	-0.784332	2.64835	-2.10497	-1.27312	3.00119	-1.82894	-1.60509	4.25817	-1.6596	-0.950816	3.16162	-2.171878e+01	-3.403386e+02	-3.620574e+02
55700	1.11135	1.04694	0.735246	0.518305	0.524297	0.818859	0.591808	0.411168	0.42639	0.800875	0.496757	-2.04577	-1.25036	2.90417	0.14272	0.230533	3.96595	-2.21916	-0.903994	2.96208	-1.69084	-1.38933	3.51977	-2.22956	-1.29962	4.11153	-1.57569	-1.46806	2.74041	-2.271977e+01	-3.353556e+02	-3.580753e+02
55800	1.13935	1.07646	0.568393	0.800222	0.44011	0.802858	0.686622	0.348343	0.428553	0.746786	0.665922	-2.14859	-1.91019	4.28023	0.37462	0.122455	2.87607	-2.14425	-1.79325	3.51502	-1.41281	-1.6819	3.66979	-2.68996	-1.84134	3.99144	-2.00128	-2.01329	3.6773	-2.164474e+01	-3.365757e+02	-3.582205e+02
55900	0.91041	0.999569	0.608162	0.84345	0.511077	0.795914	0.700639	0.373924	0.337387	0.792945	0.48759	-1.58622	-1.55061	3.79041	0.169065	0.317717	2.42035	-2.01445	-2.00656	4.10203	-1.24954	-1.23062	3.5825	-2.30127	-1.34803	4.31432	-1.50796	-2.53158	0.139634	-2.727794e+01	-3.343468e+02	-3.616247e+02
56000	1.0469	1.05476	0.656744	0.785791	0.727657	0.716561	0.677662	0.238955	0.607234	1.03016	0.516672	-1.54265	-2.07391	3.11142	0.158244	0.234385	1.55622	-2.06602	-1.72166	3.92631	-1.34258	-2.38171	4.57835	-1.71447	-2.11583	4.52262	-2.13386	-3.02847	2.49931	-2.540378e+01	-3.377495e+02	-3.631533e+02
