iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	LnPrior	LnData	LnPosterior
44800	0.991885	1.0401	0.696692	0.620707	0.50607	0.67865	0.606498	0.478499	0.450661	0.769156	0.641556	-2.54187	-0.110782	3.06851	0.161071	0.219451	2.82713	-2.43489	-0.682075	2.15467	-2.25523	0.444133	0.318803	-1.86872	0.139169	2.91026	-2.21294	0.218688	2.17098	-2.537079e+01	-3.396666e+02	-3.650374e+02
44900	0.887588	0.971546	0.860367	0.531232	0.613312	0.972675	0.574244	0.278484	0.52333	0.732413	0.5798	-1.8285	0.33926	0.932523	0.366527	0.233274	0.46404	-2.44333	0.730705	0.854723	-1.33681	0.895747	1.15569	-2.51387	0.471369	0.817484	-0.981561	1.34834	0.124363	-2.993834e+01	-3.428906e+02	-3.728289e+02
45000	1.10386	1.06417	0.714451	0.96049	0.748986	0.727246	0.673721	0.489545	0.376226	0.833823	0.748031	-2.87245	0.475258	1.37409	0.156534	0.133972	1.09187	-2.69988	0.105982	1.3491	-1.93045	0.756546	1.10766	-3.09511	0.173508	1.5271	-2.44602	0.74617	2.37161	-2.352320e+01	-3.403746e+02	-3.638978e+02
45100	1.11639	1.15895	0.762182	0.75661	0.513992	0.66249	0.750157	0.396409	0.496293	0.970444	0.864469	-1.40712	0.814554	1.6533	0.117615	0.190144	1.32906	-1.50489	1.01314	1.35582	-1.14106	1.03541	1.54915	-1.59776	0.962093	1.95938	-1.47563	0.754924	-0.133018	-2.045460e+01	-3.422624e+02	-3.627170e+02
45200	0.989161	1.21295	0.62975	0.603362	0.686753	1.00605	0.594247	0.425696	0.415064	0.794317	0.760746	-2.13289	0.765275	-0.960311	0.187522	0.14716	2.20247	-2.08031	1.43855	0.582812	-1.81309	0.820559	0.172318	-2.02512	0.855401	1.88896	-1.96035	0.205148	0.178842	-2.566281e+01	-3.393176e+02	-3.649804e+02
45300	1.10365	1.10485	0.521476	0.605047	0.520236	0.801395	0.645885	0.505997	0.517421	0.824729	0.688223	-1.75334	0.302291	1.16285	0.105877	0.159455	1.02637	-2.0051	0.359028	1.32224	-1.58077	0.264493	1.60008	-2.37573	0.942764	2.07184	-2.0039	0.0506294	1.78901	-2.132376e+01	-3.383986e+02	-3.597223e+02
45400	0.952492	0.992857	0.554366	0.689788	0.649037	0.88659	0.78557	0.4127	0.409256	0.936482	0.419185	-2.1159	0.44717	1.34668	0.224068	0.175557	1.13469	-1.90918	-0.000400844	2.37539	-1.26898	1.35136	0.891761	-2.45438	0.4709	1.56918	-2.32186	1.0864	0.604596	-2.590389e+01	-3.369529e+02	-3.628568e+02
45500	1.00082	1.22329	0.711099	0.72038	0.488537	0.683797	0.836333	0.438679	0.336837	0.76361	0.50587	-2.52428	0.604763	1.81633	0.244323	0.0782964	3.97839	-2.11407	0.698328	1.3834	-1.68797	1.10315	0.568506	-1.92638	0.419684	2.44026	-2.09392	0.607436	-0.177478	-2.581680e+01	-3.367250e+02	-3.625418e+02
45600	0.993246	0.93047	0.785119	0.895321	0.61625	0.896047	0.757987	0.365358	0.751055	0.63059	0.654589	-2.51444	-0.307542	0.455136	0.484997	0.203107	2.72877	-2.18497	-0.0536672	1.9925	-2.08505	0.185211	1.01915	-3.37028	-0.322534	-1.00345	-2.49414	0.134078	-0.363377	-2.915037e+01	-3.430089e+02	-3.721593e+02
45700	0.958879	1.09166	0.638557	0.748023	0.51745	0.730762	0.791691	0.371786	0.719778	0.596649	1.07747	-2.1826	-0.227956	2.779	0.504248	0.2696	2.50502	-2.53327	-0.866263	2.35938	-1.79953	-0.662244	2.33493	-1.38016	-0.330558	3.85815	-0.993758	0.039703	1.82052	-3.022742e+01	-3.404760e+02	-3.707034e+02
45800	0.993808	1.13757	0.549615	0.729364	0.458642	0.827089	0.548157	0.851751	0.567572	0.74567	0.61369	-2.09109	-0.94803	1.19208	0.394659	0.161523	3.44951	-1.77218	-0.955383	3.09518	-1.45498	-1.00226	3.02524	-2.53275	-1.41029	3.16053	-1.70765	-0.849638	1.64501	-2.783729e+01	-3.407552e+02	-3.685925e+02
45900	1.02927	1.16643	0.672181	0.634347	0.580686	0.860847	0.814729	0.630224	0.943276	0.928377	0.460952	-1.78049	-0.632903	1.3907	0.239579	0.192366	1.33916	-1.97089	-0.173682	2.13245	-1.99548	-0.104555	1.76853	-1.97481	-1.34666	4.05825	-0.843908	-0.942289	1.98785	-2.931233e+01	-3.420303e+02	-3.713426e+02
46000	0.96871	1.05696	0.688545	1.04659	0.72617	0.677917	0.830509	0.316086	0.476302	0.915746	0.605536	-1.72106	-0.67702	3.0013	0.230137	0.0896921	1.64896	-2.20425	-0.793461	2.93169	-1.6526	-1.025	2.71751	-2.30409	-0.412319	2.34925	-0.633925	-0.824536	3.55969	-2.357679e+01	-3.392456e+02	-3.628224e+02
46100	0.972674	1.05132	0.611506	0.652917	0.692241	0.692901	0.730804	0.398413	0.422618	0.843235	0.514174	-1.96351	-1.30005	3.87835	0.098852	0.111394	0.875583	-2.28296	-1.51718	3.75285	-1.79132	-0.886053	2.70511	-2.17944	-1.21828	3.55546	-1.79096	-1.50329	4.38702	-1.725370e+01	-3.377004e+02	-3.549541e+02
46200	1.2235	0.928996	0.715804	0.677288	0.447067	0.699241	0.816958	0.35567	0.296168	0.828639	0.443725	-2.20321	-0.245496	1.6253	0.466752	0.747475	3.74927	-2.59466	-0.113756	1.75056	-1.5982	-0.446786	2.28497	-3.00046	-0.423017	2.36761	-1.72155	-1.50611	0.585062	-3.348973e+01	-3.401088e+02	-3.735985e+02
46300	1.27074	1.09127	0.678967	0.749933	0.528316	0.851237	0.851821	0.464514	0.404745	0.86321	0.778551	-1.91858	0.973333	1.49595	0.122052	0.476495	1.22876	-2.52993	0.402219	1.64112	-1.79145	-0.524103	2.31461	-2.26499	0.827022	1.89029	-1.20653	0.443807	0.720149	-3.005643e+01	-3.376424e+02	-3.676989e+02
46400	0.981008	1.12276	0.597915	0.591235	0.352056	0.852736	1.21113	0.283707	0.533389	0.768017	0.650914	-2.21381	-0.255778	2.70493	1.24881	0.144428	1.04011	-2.39908	-0.257955	2.09257	-1.39547	-0.597318	2.72024	-1.44433	-0.450756	3.62384	-1.4216	-0.514009	1.57616	-2.875004e+01	-3.422989e+02	-3.710490e+02
46500	0.987214	1.01844	0.685342	0.580285	0.693257	0.884173	0.707783	0.626833	0.681683	0.648897	0.644512	-1.75112	-0.655892	3.29656	0.128803	0.168535	1.9091	-1.49334	-1.37445	2.98927	-1.34415	-0.582688	2.48296	-1.5391	-0.304531	3.14196	-1.72756	-0.736887	1.97741	-2.187220e+01	-3.418781e+02	-3.637503e+02
46600	1.05389	1.07586	0.629106	0.969856	0.380839	0.920259	0.941883	0.372275	0.805474	0.943344	0.527607	-1.87225	0.0121819	0.516607	0.424345	0.23293	3.53176	-1.9883	-0.143323	2.28274	-1.54274	0.0141848	2.37745	-1.88709	-0.0279723	1.73509	-1.0898	-0.227262	0.289558	-2.895277e+01	-3.460822e+02	-3.750350e+02
46700	1.00206	1.08093	0.727521	0.49782	0.576665	0.800838	0.68957	0.400081	0.417513	0.94865	0.408024	-1.73377	-0.78481	1.84662	0.233944	0.217082	3.06199	-1.65345	-0.72233	3.13879	-1.6157	-1.36181	3.10242	-1.76315	-0.297896	3.2941	-1.0798	-0.217155	1.72662	-2.572255e+01	-3.379309e+02	-3.636534e+02
46800	1.1086	0.978346	0.652519	0.900718	0.573432	0.816094	0.855282	0.346733	0.745045	1.09408	0.547982	-2.69181	-1.63227	3.59736	2.38242	0.265847	5.27505	-1.80465	-1.08928	3.47899	-1.89706	-1.1328	3.38872	-2.75215	-1.75871	3.96352	-4.26593	-1.50331	3.6528	-3.791555e+01	-3.422058e+02	-3.801214e+02
46900	1.12208	1.18283	0.703219	0.600144	0.648087	0.704469	0.729488	0.306356	0.42415	0.836665	0.428796	-2.36776	-1.84385	4.13407	0.139142	0.226453	2.9372	-2.32765	-1.46616	3.09746	-2.01725	-1.99719	3.34434	-2.99205	-2.04216	1.84734	-2.2769	-2.44856	3.25207	-2.279256e+01	-3.413208e+02	-3.641134e+02
47000	1.08692	1.07102	0.751909	0.583449	0.573077	0.812437	1.27072	0.330133	0.39395	0.812848	0.816826	-2.32377	-1.18966	1.34559	0.13561	0.075143	2.48099	-2.78711	-0.905159	-0.271182	-1.91499	-1.10704	2.14018	-2.54187	-1.14849	3.66614	-1.52389	-1.51904	-0.245629	-2.519786e+01	-3.422529e+02	-3.674508e+02
47100	1.15291	1.07365	0.775829	0.800723	0.660069	0.926252	0.803177	0.470215	0.256959	0.776946	1.0208	-2.02581	-1.04607	2.7433	0.0541887	0.080422	1.18027	-2.6567	-0.802524	2.04641	-2.16094	-1.24421	1.89675	-2.33396	-0.912246	3.44924	-2.08668	-1.07509	1.82851	-2.152377e+01	-3.466994e+02	-3.682232e+02
47200	0.958631	1.09071	0.660433	0.742593	0.508274	0.727107	0.797149	0.446075	0.608304	0.731561	0.751137	-2.34932	-0.690288	1.7799	0.279978	0.125559	1.13783	-2.9344	-0.34442	1.50606	-2.18023	-0.869379	1.93649	-2.66174	-0.516915	2.98823	-1.70191	-0.813397	0.549294	-2.325372e+01	-3.372724e+02	-3.605261e+02
47300	1.03604	1.09345	0.657835	0.564148	0.847453	0.930752	0.826916	0.460949	0.420229	0.951265	0.306905	-2.09828	-0.144404	2.33964	0.149741	0.210191	4.35693	-2.38233	-0.256164	2.28234	-2.12961	0.591706	0.903029	-2.30497	0.15729	2.37394	-1.70922	-0.394263	-0.30004	-2.540804e+01	-3.393125e+02	-3.647206e+02
47400	1.02445	1.21571	0.642945	0.780019	0.596091	0.796936	0.881107	0.436824	0.332476	0.69988	0.643678	-1.66041	-0.2176	2.42115	0.0840754	0.199074	1.40064	-2.23617	-0.273271	1.6426	-1.53707	-0.36578	2.49899	-1.60612	0.236145	3.02975	-2.03598	-0.322902	1.43196	-2.142064e+01	-3.383696e+02	-3.597902e+02
47500	1.08652	1.11603	0.676431	0.601462	0.685282	0.794311	0.613779	0.549537	0.414467	0.792819	0.670112	-2.06161	-0.00616847	2.44791	0.249943	0.131827	11.1547	-2.39395	0.332768	1.5391	-1.73849	-0.310066	1.36614	-1.84618	0.391093	2.91497	-2.11308	0.16428	-2.19928	-2.893728e+01	-3.364403e+02	-3.653776e+02
47600	0.957182	1.05217	0.621801	0.777398	0.506742	1.02678	0.890298	0.412301	0.562001	0.732082	0.797804	-2.34852	0.495873	0.836422	0.134572	0.249937	1.4095	-2.12056	-0.132712	2.33763	-1.87042	0.041484	1.14198	-2.2325	0.7728	2.45457	-2.09766	0.181106	-0.541765	-2.517956e+01	-3.393736e+02	-3.645531e+02
47700	1.16901	1.1738	0.719301	0.56594	0.450689	0.808556	0.726989	0.430944	0.442028	1.019	0.563615	-1.46239	0.378581	2.11648	0.286691	0.326434	1.82227	-2.61579	0.897839	0.895282	-1.59037	0.0599463	1.90184	-1.45189	0.161761	2.98275	-1.36339	-0.469374	2.11756	-2.822718e+01	-3.379456e+02	-3.661727e+02
47800	1.21613	1.15968	0.662671	0.749288	0.75767	0.872131	0.771339	0.636479	0.437616	0.684113	0.575068	-1.4011	0.832703	1.35686	0.190676	0.0898209	0.962149	-1.87587	0.782015	1.1336	-1.43716	0.414099	1.088	-1.84246	0.317021	2.59386	-1.1868	1.10234	1.10811	-2.275066e+01	-3.397644e+02	-3.625151e+02
47900	1.13455	1.06139	0.754879	0.782682	0.566774	0.832502	0.937284	0.478392	0.475914	0.963785	0.802688	-1.64237	1.59737	-0.695858	0.0810197	0.100112	4.53401	-1.99939	1.46736	0.705063	-1.58412	1.33592	0.702161	-1.83515	1.45865	1.85223	-1.58063	1.78782	-0.227646	-2.286505e+01	-3.364756e+02	-3.593407e+02
48000	1.20008	1.21756	0.771445	0.865621	0.511574	0.750168	0.560281	0.531229	0.441726	0.624393	0.483347	-1.81087	1.71771	0.0772782	0.0851815	0.174917	3.71303	-1.91195	2.31149	-0.32665	-1.19531	1.47014	0.5378	-2.06205	2.08563	0.369455	-0.986837	1.58503	0.203911	-2.789529e+01	-3.407108e+02	-3.686060e+02
48100	1.00786	1.16288	0.529121	1.04729	0.638045	0.782887	0.851171	0.494157	0.473343	0.993367	0.35529	-2.14893	1.67689	-0.220652	0.17359	0.170503	6.07925	-2.00807	1.69886	0.458813	-1.45949	2.04199	0.243543	-2.16692	1.83405	0.68112	-3.16249	0.72819	0.503423	-3.130867e+01	-3.431826e+02	-3.744912e+02
48200	1.09833	1.30877	0.519161	0.674721	0.434042	0.834719	0.67629	0.394649	0.471184	0.800226	0.778791	-2.42771	2.31913	0.419056	0.220707	0.071807	2.08725	-2.27018	2.41521	-0.195868	-1.89064	2.10579	-0.467235	-2.15846	2.22605	0.782116	-2.01596	2.04977	-3.04159	-2.363730e+01	-3.415245e+02	-3.651618e+02
48300	1.09629	1.07881	0.689636	0.81081	0.535941	0.725053	0.974403	0.482565	0.466494	1.03126	0.476982	-1.6993	3.59903	-1.44609	0.0676006	0.220415	1.85457	-2.21207	3.38076	-1.60256	-1.89074	4.26608	-2.38151	-1.74563	4.10874	-0.763269	-1.64945	3.14113	-1.52693	-2.324987e+01	-3.387683e+02	-3.620182e+02
48400	1.24577	1.10788	0.679638	0.546798	0.476403	0.846169	0.56287	0.304204	0.478206	0.888909	0.573452	-2.0906	3.30107	-0.914638	0.118398	0.228534	5.37871	-1.96629	2.76819	-0.298903	-1.37276	3.36079	-1.18783	-2.23868	3.06274	-0.0866239	-2.19507	3.12823	-2.02813	-2.544882e+01	-3.422512e+02	-3.677000e+02
48500	1.02155	1.21458	0.648596	0.833247	0.62533	0.802092	0.752505	0.626934	0.709348	0.636037	0.642254	-1.34371	3.47019	-1.13978	0.141794	0.0655516	1.3967	-1.9509	3.50388	-1.53096	-1.01248	4.00898	-1.80767	-1.37497	3.98361	-1.13829	-1.03457	3.48678	-1.28304	-2.338528e+01	-3.391940e+02	-3.625793e+02
48600	1.26098	1.05428	0.628018	0.864236	0.677823	0.9211	0.652954	0.357766	0.566724	0.810061	0.437386	-1.76418	3.19758	-0.2574	0.0524162	0.056233	1.65241	-1.73631	2.89829	-0.693044	-1.96308	3.2454	-1.16932	-1.54655	3.44663	-0.760762	-1.86324	3.45047	-0.876835	-1.834402e+01	-3.445264e+02	-3.628704e+02
48700	1.15824	1.1887	0.808434	0.589548	0.4667	0.940263	1.00616	0.293222	0.504941	0.941748	0.436663	-1.7612	2.86842	-1.30273	0.261765	0.156062	2.30872	-2.567	2.53758	-0.936426	-1.30564	2.91029	-0.498311	-2.04339	2.21812	0.498277	-1.95192	2.71533	-0.0937727	-2.594380e+01	-3.417769e+02	-3.677207e+02
48800	1.10232	1.10551	0.789629	0.60993	0.747807	0.841584	0.80135	0.521767	0.571475	0.862186	0.389676	-2.29893	1.45796	0.0512857	0.0914801	0.462523	1.53967	-2.3462	1.99501	0.303284	-2.46309	1.66439	-0.813583	-2.6788	2.23273	-0.14336	-1.94535	0.253303	-0.0247249	-2.620919e+01	-3.402164e+02	-3.664255e+02
48900	1.05427	1.06566	0.660899	0.796566	0.539696	0.763585	0.962389	0.642095	0.406487	0.766847	0.668264	-2.3007	1.61748	-3.88155	0.168472	0.300252	3.03976	-2.3507	1.45543	0.681921	-2.35595	1.72358	-0.645485	-3.02298	2.08947	-0.842864	-1.94337	1.99629	-3.8276	-3.111864e+01	-3.392005e+02	-3.703191e+02
49000	0.967946	1.00847	0.769703	0.637374	0.79939	0.71858	0.976684	0.492071	0.450981	1.10254	0.758696	-2.36462	1.13543	-2.15172	0.119161	0.669302	2.57984	-1.83708	1.46768	0.893986	-2.20858	1.85086	-1.41461	-2.76938	0.967897	-0.489643	-2.55427	0.417422	-3.35614	-3.140843e+01	-3.456728e+02	-3.770812e+02
49100	1.25304	1.16511	0.585199	0.920161	0.835252	0.759415	0.892666	0.688565	0.719159	1.07239	0.886852	-2.54133	1.3024	-3.1564	0.443817	0.149602	1.63084	-3.20348	1.21555	-3.00579	-1.99629	1.36476	-0.642597	-3.54582	1.41131	-3.92442	-1.3922	2.00653	-2.73063	-3.168770e+01	-3.499555e+02	-3.816432e+02
49200	0.950112	0.979262	0.999019	0.69083	0.477111	0.935991	0.702328	0.351568	0.710476	0.866003	0.737328	-2.65898	3.8065	-4.6009	0.0949241	0.307419	0.774409	-2.78834	3.90137	-3.31592	-2.28987	4.46324	-3.98977	-2.71108	4.09298	-4.26492	-2.4855	4.54364	-3.72499	-2.119108e+01	-3.478506e+02	-3.690417e+02
49300	1.12596	1.24984	0.630422	0.81876	0.546336	0.765595	0.658937	0.50612	0.396163	0.843337	0.912772	-2.11381	4.51342	-4.24969	0.123066	0.215022	5.22934	-2.66913	4.4458	-3.57515	-1.84134	4.06496	-2.43316	-1.91104	4.36836	-1.88814	-1.72117	4.23955	-4.40434	-2.277731e+01	-3.405204e+02	-3.632977e+02
49400	1.0491	1.02085	0.566211	0.791436	0.589519	0.794619	0.766913	0.296955	0.333202	1.22525	0.351216	-1.66935	3.76741	-2.15675	0.183882	0.421552	2.06831	-1.79238	4.17719	-1.48037	-1.38135	3.7525	-1.31948	-2.12018	3.28296	-0.393285	-1.43799	4.10293	-2.65496	-2.464813e+01	-3.359371e+02	-3.605852e+02
49500	0.990556	1.00186	0.662755	0.75534	0.578894	0.818877	0.859354	0.378642	0.498776	0.953082	1.08204	-2.38949	3.10539	-2.34681	0.167158	0.126168	2.35007	-2.47306	3.42217	-1.57215	-1.90161	2.99724	-1.94774	-2.9808	3.90911	-1.82454	-2.27291	2.88765	-3.42045	-2.489356e+01	-3.388051e+02	-3.636987e+02
49600	1.108	1.12969	0.910095	0.540252	0.462543	0.980569	0.809622	0.384456	0.546765	0.771654	0.65733	-2.47274	3.26585	-2.44084	0.154628	0.145134	1.75317	-2.35691	3.26995	-1.50269	-2.09376	2.69298	-0.674408	-3.19845	3.51557	-1.31644	-2.20694	3.10749	-3.61687	-2.411374e+01	-3.448159e+02	-3.689296e+02
49700	1.10095	1.04747	0.716279	0.607372	0.633447	0.823892	0.652209	0.320582	0.454666	0.742431	1.18939	-1.66784	2.74413	1.19412	0.197689	0.216679	3.99008	-2.02047	2.88628	-0.931361	-2.08076	2.68646	-2.03767	-1.27955	3.38409	2.25967	-1.72107	2.438	-4.29044	-3.137581e+01	-3.409700e+02	-3.723459e+02
49800	0.981434	1.09034	0.496633	0.880589	0.503098	0.782151	0.7688	0.443777	0.358591	0.778562	0.510267	-2.28314	2.23577	2.11376	0.109319	0.0844649	2.1357	-2.06349	2.38225	-0.245776	-1.76588	2.37715	-0.55525	-2.16186	2.77429	0.301958	-2.53999	2.09497	-1.83421	-2.691515e+01	-3.390948e+02	-3.660100e+02
49900	0.973281	1.00234	0.76102	0.710224	0.573936	0.656591	0.705045	0.608039	0.51181	0.762939	0.862169	-2.69594	2.72057	-1.90972	0.0771873	0.0948233	1.39941	-2.60296	2.76929	-1.93505	-2.26916	2.10812	-1.84804	-3.15755	3.07515	-2.44572	-2.33155	2.57157	-3.8358	-2.318768e+01	-3.417490e+02	-3.649367e+02
50000	1.06049	1.14788	0.795336	0.659014	0.663303	0.792304	0.610805	0.661194	0.402722	0.749961	0.849234	-2.17931	3.29238	-1.07656	0.122527	0.335004	2.49494	-2.22465	2.05936	-0.504284	-1.78755	2.80878	-1.1907	-2.26078	4.53422	-0.98631	-2.28734	2.84226	-4.30542	-3.039844e+01	-3.417056e+02	-3.721041e+02
50100	0.990429	1.11784	0.606247	0.704858	0.48306	0.79514	0.955755	0.413896	0.485153	0.584444	0.503377	-2.00296	3.63583	-3.1956	0.136405	0.295739	3.95782	-2.57695	4.51589	-3.01757	-1.3898	3.32393	-1.41289	-2.40042	3.31728	-0.168965	-1.46698	2.50668	-3.20641	-3.097688e+01	-3.367497e+02	-3.677266e+02
50200	1.04466	1.01861	0.675073	0.656324	0.75172	0.925341	0.622554	0.502024	0.515719	0.637509	0.592435	-2.18375	4.08448	-3.58617	0.0843498	0.206367	1.06105	-2.13487	3.84664	-2.11226	-1.82725	3.62176	-2.31461	-2.65589	4.1887	-2.03169	-1.85003	4.31078	-3.15847	-2.262803e+01	-3.375539e+02	-3.601819e+02
50300	1.11972	0.995435	0.798335	0.686162	0.520059	0.73645	0.880089	0.440659	0.726326	0.885362	0.796821	-2.23274	4.47593	-2.71423	0.156493	0.0876254	1.39529	-2.12568	4.41861	-2.02504	-2.1528	4.2386	-2.84206	-1.8797	4.11918	-1.17024	-1.43	4.56966	-3.13428	-2.043849e+01	-3.424915e+02	-3.629299e+02
50400	1.16429	1.07339	0.744652	0.971301	0.64701	0.720081	0.653447	0.195443	0.384102	0.777799	0.401367	-1.88159	4.3733	-2.32	0.0927707	0.16653	3.43165	-2.41844	4.15719	-2.26348	-1.29482	4.40739	-2.05279	-2.02996	4.10746	-1.34032	-1.92657	4.1511	-2.6412	-2.088617e+01	-3.371376e+02	-3.580237e+02
50500	0.881041	0.849082	0.633383	0.673779	0.533602	0.972076	0.640067	0.601332	0.682095	0.696857	0.876865	-2.12998	4.29578	-3.54415	0.367091	0.0708385	1.25485	-2.36803	3.90044	-3.3328	-1.41588	4.37051	-3.08835	-2.28783	4.3126	-2.07669	-1.41581	4.10567	-2.10302	-2.330252e+01	-3.480313e+02	-3.713338e+02
50600	0.975076	1.08813	0.74437	0.648771	0.445092	0.67212	0.654174	0.454832	0.461344	0.671429	0.937382	-1.45319	4.00433	-3.77048	0.40483	0.088195	1.36866	-1.89997	4.57942	-2.66717	-2.00147	4.55881	-3.12574	-2.23527	3.98669	-1.42777	-0.656239	4.14528	-3.62437	-2.736493e+01	-3.417930e+02	-3.691579e+02
50700	0.93134	0.974244	0.638578	0.724413	0.592362	0.882191	0.585892	0.317641	0.377421	0.942504	0.596243	-2.19755	2.939	-1.57595	0.0682536	0.11728	0.918113	-2.36884	2.74256	-0.869567	-1.85486	3.39159	-1.98289	-2.32123	2.77139	-0.193039	-2.05346	2.98295	-1.47838	-1.829909e+01	-3.367080e+02	-3.550071e+02
50800	1.07531	1.18802	0.631107	0.722109	0.700497	0.999971	0.783291	0.415966	0.307496	0.678686	0.571755	-1.89248	3.73509	-2.76818	0.703284	0.112485	1.6621	-2.37609	3.49125	-1.57942	-1.26298	3.67237	-1.76158	-2.96272	3.46053	-3.21217	-2.31584	3.87455	-3.51937	-2.638970e+01	-3.405381e+02	-3.669278e+02
50900	1.31172	1.04427	0.611768	0.882559	0.612018	0.860679	0.885484	0.477863	0.362598	0.7151	0.905313	-2.42652	4.06019	-2.84682	0.157543	0.339871	2.09882	-2.8669	3.46117	-2.98954	-1.75552	3.62297	-2.10501	-1.82338	3.47879	-0.496867	-1.61213	3.29283	-1.49807	-3.091498e+01	-3.413410e+02	-3.722560e+02
51000	0.845888	1.04828	0.58702	0.852312	0.554961	0.88852	0.776891	0.31176	0.331487	0.780868	0.676107	-1.89873	4.40465	-3.49381	0.195503	0.13875	7.58716	-2.51819	3.60587	-2.026	-1.11798	3.99226	-1.67617	-2.28782	4.52706	-1.74947	-1.69338	4.33654	-2.02377	-2.740106e+01	-3.369916e+02	-3.643927e+02
51100	1.03793	1.05211	0.611932	0.648545	0.695796	0.892182	0.896562	0.840878	0.538991	0.814596	0.559984	-1.60565	4.44133	-2.11008	0.249056	0.116427	1.71786	-2.69235	4.25829	-2.87045	-1.03803	4.22376	-2.00139	-2.72878	4.42236	-3.02458	-1.60008	4.52679	-2.9353	-2.525671e+01	-3.383246e+02	-3.635813e+02
51200	1.15715	1.07607	0.685576	0.642017	0.575484	0.72057	1.08487	0.627514	0.501615	0.63044	0.512554	-1.83524	4.54696	-3.78764	0.123723	0.20488	2.92805	-2.00148	4.3991	-2.37786	-1.64999	4.41013	-2.902	-1.89604	4.46173	-1.16517	-1.55391	4.48544	-4.58294	-1.922310e+01	-3.395135e+02	-3.587366e+02
51300	0.934118	1.04201	0.672982	0.598902	0.631722	0.832014	0.707043	0.588649	0.585985	0.964484	0.57054	-2.11757	4.3598	-1.34532	0.115514	0.172943	1.00289	-2.25329	4.42465	-2.33017	-1.41154	4.35793	-1.87703	-1.89708	4.08236	-1.40783	-2.13246	3.92841	-0.607693	-2.043995e+01	-3.378836e+02	-3.583235e+02
51400	0.806273	0.937044	0.602745	0.628395	0.531437	0.712342	0.686614	0.37128	0.576773	0.694474	0.763222	-1.78739	3.95282	-3.02363	0.413303	0.113738	1.28893	-2.14753	4.39546	-2.81977	-1.55796	4.46025	-2.96128	-1.83285	4.39477	-1.78295	-1.68602	4.48771	-2.56891	-2.472298e+01	-3.445027e+02	-3.692256e+02
51500	0.950514	0.992528	0.679725	0.801556	0.582469	0.820038	0.927775	0.299399	0.405966	0.897846	0.670464	-2.07367	4.44965	-3.1439	0.177041	0.192727	0.983859	-2.50854	4.12325	-3.01969	-1.6857	4.33088	-2.39986	-2.54004	4.37829	-2.37736	-1.85254	3.86908	-3.49019	-2.027097e+01	-3.372764e+02	-3.575473e+02
51600	1.09505	1.04058	0.532204	0.758692	0.489229	0.871877	0.705576	0.363366	0.620889	0.752809	0.329789	-2.29351	2.9601	-1.56226	0.159628	0.107303	1.53112	-2.60641	2.62817	-0.574116	-1.65292	3.19487	-1.10684	-2.26294	3.36123	-0.80903	-2.14492	3.3383	-2.20422	-2.093279e+01	-3.374811e+02	-3.584139e+02
51700	0.941905	0.993745	0.764251	0.973116	0.805292	0.842071	0.713625	0.382081	0.58656	0.863201	0.743629	-2.30807	2.57126	-1.19329	0.19147	0.152379	0.581197	-2.0905	2.84748	-0.732877	-1.82374	3.03335	-1.25893	-1.89536	3.43077	-0.353082	-1.88464	2.30655	-1.58011	-2.627326e+01	-3.396174e+02	-3.658906e+02
51800	1.05899	1.06747	0.768639	0.769768	0.551255	0.990118	0.653704	0.438004	0.621688	0.640053	0.789766	-1.3914	4.17728	-1.90217	0.066956	0.144729	0.730128	-1.23098	3.94442	-1.80995	-1.64997	3.94804	-1.85162	-1.78497	3.51993	-0.890188	-1.41015	3.88305	-1.97132	-2.066940e+01	-3.438099e+02	-3.644793e+02
51900	1.02293	1.09996	0.752453	0.708062	0.558133	0.912191	0.735172	0.410746	0.456083	0.739274	0.526859	-2.12096	3.89255	-2.01734	0.166118	0.0835596	1.80071	-2.474	4.07481	-2.13751	-1.84634	4.54828	-3.18333	-2.01687	3.73673	-0.987984	-1.78716	3.77757	-3.61856	-2.237784e+01	-3.337889e+02	-3.561667e+02
52000	1.01216	1.08068	0.852605	0.718081	0.663062	0.899385	0.834057	0.46195	0.48514	0.872339	0.614614	-1.30645	4.46626	-3.45562	0.318186	0.0659141	2.73457	-1.71453	4.04596	-1.75173	-1.68004	4.18651	-2.36774	-2.56424	4.56468	-1.79452	-1.79743	4.36439	-3.91258	-2.577879e+01	-3.367342e+02	-3.625130e+02
