iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVGC(1)	M_lnkDCVCC(1)	M_lnkElimDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkDCVG(1)	M_lnISkDCVC(1)	M_lnISkNDCVC(1)	V_lnkDCVGC(1)	V_lnkDCVCC(1)	V_lnkElimDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkDCVG(1)	V_lnISkDCVC(1)	V_lnISkNDCVC(1)	lnkDCVGC(1.1)	lnkDCVCC(1.1)	lnkElimDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkDCVG(1.1)	lnISkDCVC(1.1)	lnISkNDCVC(1.1)	lnkDCVGC(1.2)	lnkDCVCC(1.2)	lnkElimDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkDCVG(1.2)	lnISkDCVC(1.2)	lnISkNDCVC(1.2)	lnkDCVGC(1.3)	lnkDCVCC(1.3)	lnkElimDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkDCVG(1.3)	lnISkDCVC(1.3)	lnISkNDCVC(1.3)	lnkDCVGC(1.4)	lnkDCVCC(1.4)	lnkElimDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkDCVG(1.4)	lnISkDCVC(1.4)	lnISkNDCVC(1.4)	LnPrior	LnData	LnPosterior
81500	0.877067	0.901425	1.00252	0.867083	0.656245	0.815095	0.722086	0.543739	0.514878	0.582743	0.516368	3.24762	-6.65917	-4.41343	3.65133	3.34603	2.95754	-2.53968	0.254443	0.15991	0.142334	0.888176	1.78151	5.88927	0.619482	3.41219	-7.59449	-3.93106	3.91818	2.47375	4.08224	-2.2554	3.31414	-6.73466	-4.068	3.36356	1.45187	4.51516	-1.38825	2.10738	-6.38244	-3.91318	3.41454	3.0131	2.23643	-1.59114	3.41757	-5.95044	-4.87094	2.92208	3.11849	2.64626	-2.7392	-6.235924e+01	-3.329722e+02	-3.953314e+02
81600	0.787883	0.964366	0.895823	0.842608	0.588513	0.793639	0.630764	0.323394	0.305549	0.988679	0.533623	2.04695	-6.83874	-4.10704	4.58056	3.13052	3.69913	-3.62378	0.598912	0.297141	0.108192	0.083705	3.16604	1.5026	1.35318	4.03681	-6.02519	-4.02387	4.39698	1.48586	2.76097	-2.34126	2.46349	-6.42833	-3.92668	4.43715	2.08519	4.36857	-2.3974	1.26453	-6.84168	-4.11619	4.58346	3.70915	3.40755	-2.40886	2.0042	-6.98536	-4.44524	4.47574	4.15564	4.09968	-3.08118	-4.750768e+01	-3.272861e+02	-3.747937e+02
81700	0.75592	0.772337	0.932823	0.851168	0.541208	0.69506	0.582895	0.396731	0.34079	0.876724	0.351376	2.514	-6.84717	-4.2774	4.33677	2.76784	3.88185	-2.21703	0.166156	0.110227	0.148952	0.476684	1.13273	9.03877	1.01479	2.23153	-6.12055	-4.12608	3.88374	3.48256	3.3123	-1.62992	2.22513	-6.75187	-3.60937	3.66827	2.13521	4.39702	-1.64937	2.39646	-6.44454	-4.04382	4.16841	2.04249	2.74027	-2.56793	2.46796	-7.10725	-4.11954	3.9324	3.59815	4.2169	-2.53597	-4.864789e+01	-3.278859e+02	-3.765338e+02
81800	0.714107	1.01656	0.949098	0.987969	0.595001	0.854664	0.739674	0.325279	0.445842	1.19139	0.412205	2.08203	-6.66736	-4.10101	2.82633	3.30005	3.8745	-0.714364	0.186615	0.14533	0.275842	0.0958818	3.76559	3.39132	1.56928	1.29501	-5.92359	-4.58515	2.93717	4.17878	2.48635	-1.09638	2.02794	-6.67525	-4.50656	2.90483	2.99314	3.88994	-1.26058	2.53204	-7.01631	-4.05542	3.13617	1.96272	2.91313	-1.75436	1.49611	-6.81103	-4.6058	3.04916	4.29268	4.27081	-0.906614	-4.919487e+01	-3.312070e+02	-3.804019e+02
81900	0.620386	0.863706	0.975088	1.13132	0.437687	0.817759	0.78113	0.321847	0.336863	1.06961	0.413374	1.70533	-6.64548	-3.16299	3.22412	4.09878	4.60335	-1.55629	0.40596	0.0948992	0.491994	0.112369	1.94518	2.41357	1.79238	1.24233	-6.70636	-3.75299	3.07722	4.30721	3.96272	-0.748039	1.5577	-6.47517	-3.09624	3.24371	3.18227	4.33444	-0.679762	1.47365	-6.9679	-3.03461	3.3305	4.05811	4.04987	-0.414161	1.54246	-6.70705	-3.88945	3.45928	4.07588	3.65117	-2.24245	-4.340381e+01	-3.300459e+02	-3.734497e+02
82000	0.991627	0.975837	0.591571	0.879029	0.562089	0.796879	0.590296	0.345011	0.435509	0.893759	0.489407	2.54333	-5.9577	-4.06482	3.67116	1.22719	0.352706	-2.35217	0.572621	0.0599088	0.0900942	0.0742098	3.38386	9.64302	3.0002	2.45515	-6.17902	-4.04418	3.56282	2.15282	2.98234	-1.44897	2.31368	-6.07641	-3.86147	3.68825	1.0703	3.93731	-1.4349	1.11807	-6.23691	-3.99887	3.87534	2.96995	2.74767	-2.02583	3.11924	-6.44188	-4.30539	3.65794	1.68009	4.57644	-1.38215	-5.589550e+01	-3.254448e+02	-3.813403e+02
82100	0.896208	1.0212	0.707339	1.02164	0.665595	0.714922	0.626719	0.269495	0.731279	0.921895	0.569492	2.68482	-6.34494	0.809468	4.00946	3.79193	3.96359	-2.68284	0.143202	0.201285	0.161354	0.876887	2.18172	1.26601	1.61323	2.82904	-6.96095	1.45941	4.08119	2.31484	3.26968	-2.80954	2.60614	-6.14682	0.535648	3.89828	1.39536	3.82925	-1.80353	2.75947	-6.37303	1.2132	4.15901	1.8657	3.27715	-1.22598	2.07316	-5.85151	1.03529	3.18672	3.91227	3.64447	-2.61065	-5.104170e+01	-3.322003e+02	-3.832420e+02
82200	0.931221	0.870051	0.624402	0.881801	0.491043	0.747927	0.845756	0.301676	0.392445	0.986817	0.595228	2.42446	-5.00848	0.975732	2.54899	0.973566	3.15401	0.563271	0.222962	0.115033	0.0710084	2.39446	2.98745	1.93271	1.53546	2.91459	-5.59388	0.862049	0.971606	1.93147	1.86544	0.402125	2.62167	-4.79229	1.10444	3.00367	1.2343	2.7261	-0.573105	2.26915	-5.38233	1.26789	1.40051	1.64963	1.76713	0.163061	2.60217	-5.03925	1.25961	-1.23748	2.89636	2.5192	1.38246	-5.937270e+01	-3.276807e+02	-3.870535e+02
82300	0.961092	0.95747	0.781094	0.791321	0.471444	0.810275	0.930888	0.307577	0.407774	0.849551	0.465063	3.0847	-5.85212	0.848381	1.5535	1.06505	3.69872	0.927036	0.141196	0.184274	0.358866	0.789744	1.78809	1.46209	1.9075	3.39705	-5.82636	1.1305	0.551257	1.22333	2.54987	1.06782	3.50777	-5.90681	1.92612	2.70514	0.696538	3.3968	-0.734386	2.8376	-6.13807	1.29394	-0.17994	1.17689	3.21072	3.19909	3.00197	-5.99228	0.472527	-0.758306	2.25092	3.51377	-0.602095	-6.031769e+01	-3.269034e+02	-3.872211e+02
82400	0.986337	0.899905	0.593041	0.90503	0.491799	0.943622	0.817868	0.289497	0.438627	0.713754	0.791291	2.86545	-5.63378	1.20896	1.77243	2.32968	2.99739	0.308559	0.0466803	0.170829	0.222196	0.88901	2.38726	3.70708	1.92823	2.70703	-5.65504	0.795683	1.90438	1.70915	2.02607	-0.401046	2.87828	-6.02818	1.87101	1.57722	1.04108	3.62312	0.312413	3.01786	-4.59764	1.28466	2.17729	0.649231	1.07629	0.554714	2.94811	-5.95221	1.31223	2.41954	2.50353	4.09984	-0.132805	-5.523088e+01	-3.300731e+02	-3.853040e+02
82500	0.803085	0.972689	0.717695	0.750706	0.522598	0.80686	0.768257	0.430097	0.620923	0.720698	0.695569	0.63389	-5.46081	1.07493	1.78941	4.58281	2.74607	1.55628	0.231566	0.15926	0.134512	0.179991	0.952184	1.44204	4.8359	0.958111	-5.20922	0.999235	1.86554	4.30514	1.65946	-0.618832	0.752358	-4.53985	1.57375	1.55628	3.03376	2.68607	0.530923	-0.00431027	-5.46613	1.01387	1.9862	4.409	0.819181	0.134667	1.2387	-5.51926	0.619359	1.43845	4.59439	3.31106	0.616347	-4.918944e+01	-3.309942e+02	-3.801837e+02
82600	0.909904	1.04801	0.663424	1.01121	0.530631	0.812116	0.44686	0.72739	0.566689	0.764161	0.772401	1.73871	-5.43504	1.3007	1.72323	3.83878	2.97776	0.100755	0.0619741	0.149305	0.184353	0.140167	1.07197	4.037	1.89027	1.8697	-5.90776	1.619	2.16366	2.44098	2.86628	-0.565792	1.71564	-5.10421	1.30768	1.6688	1.97056	3.43907	0.429736	1.83611	-5.36931	1.40283	1.07341	1.95367	1.82232	0.898641	1.97655	-5.62807	1.37802	1.61411	3.9335	2.83036	0.4904	-4.575280e+01	-3.340697e+02	-3.798225e+02
82700	0.78851	0.96013	0.866942	1.12528	0.501636	1.0632	0.678354	0.238062	0.36487	0.955489	0.830294	2.13553	-6.02357	-0.333778	3.11693	3.25407	2.29481	-0.541249	0.124976	0.110359	0.0762606	0.317239	1.10002	4.03607	1.12341	2.44416	-6.33704	-0.258681	3.05167	2.5504	2.91591	-1.72354	1.70444	-5.76235	-0.439047	3.10543	2.29808	3.83328	-0.647876	2.63549	-5.72493	-0.245135	3.68881	2.71555	3.07302	-0.671197	2.17732	-6.45192	-0.0317564	2.8046	3.4233	3.09251	-2.33403	-4.612575e+01	-3.336391e+02	-3.797649e+02
82800	0.701837	0.891245	1.04023	1.00969	0.473773	0.668797	0.68183	0.357224	0.525788	0.898493	0.551542	2.7892	-6.79465	0.583698	2.02616	3.25884	3.94935	0.629012	0.395041	0.0992801	0.091237	0.245371	1.041	2.17822	7.81494	3.17201	-7.21737	0.566507	2.21856	2.81982	3.61664	-0.281558	3.02172	-7.12194	0.635444	2.16006	2.06436	4.19966	-1.14325	2.47568	-6.79684	0.0848941	2.49559	2.28289	3.25789	-0.115938	2.68862	-6.5891	0.609566	1.87487	4.10451	3.54229	-0.945201	-4.912012e+01	-3.297772e+02	-3.788973e+02
82900	1.13472	1.02049	0.633292	0.822765	0.54705	0.74416	0.539853	0.260253	0.362348	0.878242	0.379167	0.177334	-7.00069	0.0201298	2.3157	3.0064	3.91286	-0.757476	0.145499	0.060276	0.215843	0.128522	2.00654	0.81424	2.72984	0.490941	-7.38632	-0.81266	2.55265	3.21485	3.95599	-0.566209	-0.346828	-6.7187	0.010804	2.41781	4.12541	4.23337	-0.587099	0.752228	-7.1422	-0.578221	2.21193	3.33717	3.7881	0.182773	0.0736577	-6.78428	-0.143275	2.68861	4.11306	3.91786	-1.64243	-4.317632e+01	-3.321610e+02	-3.753373e+02
83000	1.00135	0.942702	0.530121	0.505956	0.459376	0.886694	0.632214	0.633043	0.855356	0.816432	0.492822	1.08564	-6.41165	1.34176	2.4798	1.4747	4.27896	-1.03801	0.0524482	0.154522	0.0631061	0.187803	3.21619	2.77482	1.69965	0.945352	-6.1643	1.41535	2.76509	3.65154	2.68165	-0.991951	1.16781	-6.86491	1.3689	3.22894	2.10303	4.22941	-1.92876	1.40055	-6.61017	1.39094	2.1744	3.08604	3.38461	-1.03918	0.904912	-5.55811	1.52603	2.90659	4.46703	4.31897	-0.252901	-4.635619e+01	-3.394545e+02	-3.858107e+02
83100	1.1286	0.914661	0.660246	0.559667	0.441281	0.815016	0.65879	0.298126	0.377391	0.809054	0.40663	0.660895	-5.26945	1.47752	2.88106	4.45829	2.38661	-2.15326	0.236334	0.144626	0.302661	0.0551608	1.77473	2.44646	4.21202	0.93921	-4.79768	0.926249	2.79743	3.44291	1.77231	-0.700051	0.438521	-5.329	1.12118	2.87427	2.83395	3.38966	-0.589897	0.611692	-5.94727	1.16588	3.05914	3.2706	2.85433	-0.595267	0.561797	-6.01773	1.87951	2.87412	4.5619	3.45615	-4.42772	-4.797687e+01	-3.273081e+02	-3.752849e+02
83200	0.627336	0.999141	0.953702	1.08616	0.616424	0.699458	0.553154	0.22755	0.626908	1.12926	0.674058	2.67764	-4.97408	1.3548	2.1725	4.58865	3.45853	0.948844	0.334424	0.0636092	0.194158	0.078051	1.47578	1.21063	2.80525	2.02002	-5.19614	2.04787	2.13313	3.91992	2.07657	-0.152077	1.85157	-5.15078	1.68459	2.27339	3.39963	3.01125	0.0834776	1.975	-4.99119	1.06381	2.22344	3.33362	2.51518	1.3444	2.49712	-4.89909	0.574568	1.52123	3.63414	4.60453	2.58428	-4.797484e+01	-3.373117e+02	-3.852866e+02
83300	0.698587	0.863429	1.07859	1.13973	0.602772	0.568531	0.657826	0.67641	0.439703	0.880544	0.492295	2.44516	-5.74155	0.675423	1.83088	3.88827	3.6905	-0.153295	0.457971	0.210317	0.200873	0.437102	5.65432	1.24967	1.94536	1.87327	-5.17323	0.762455	1.24096	3.41201	1.5366	0.287905	2.56413	-5.80785	-0.297145	3.09749	2.52592	3.83108	-0.909252	2.31669	-5.556	1.35467	2.062	2.66935	2.12748	-0.34903	2.23063	-5.8065	0.628945	2.72264	3.93077	2.95554	-0.714101	-6.073481e+01	-3.333827e+02	-3.941175e+02
83400	0.998458	1.12783	0.476583	0.634913	0.619777	0.783199	0.770081	0.434183	0.597153	0.795792	0.404045	1.50753	-5.35232	1.16775	1.73113	2.86793	3.56269	-0.882749	0.199451	0.114915	0.403414	0.0664935	2.06346	2.67852	1.32005	0.825901	-5.583	1.76864	2.25803	3.37291	2.01078	-0.854273	2.12918	-5.09904	0.919847	1.58201	1.10939	2.48408	0.0986677	1.39346	-5.63294	1.61937	1.62571	2.17549	2.48052	0.717194	2.36638	-6.0419	0.499935	2.01368	2.59126	3.48915	-1.82734	-5.304717e+01	-3.290863e+02	-3.821334e+02
83500	0.80301	0.881239	0.67453	0.892905	0.697329	0.879366	0.507723	0.346702	0.476081	0.671937	0.43199	1.23639	-4.60448	1.02304	2.73013	2.93863	3.47583	-4.34644	0.120912	0.174696	0.151361	0.338722	1.95697	6.31697	3.21686	1.33544	-4.49941	0.554901	3.04345	3.61126	1.85931	-1.05955	1.35148	-4.92927	1.31501	2.18882	2.85406	2.75881	-0.0976296	1.02485	-3.84362	0.470372	2.08106	3.42685	-0.426451	-3.35149	1.67393	-4.15043	0.527958	1.87724	3.55913	1.73655	-2.46834	-5.730349e+01	-3.311688e+02	-3.884723e+02
83600	0.861827	0.952338	0.598582	0.893597	0.529914	0.605781	0.549495	0.243051	0.367673	1.06884	0.539943	1.55917	-4.38931	1.34759	2.97197	4.09286	1.46095	-3.94747	0.17315	0.730495	0.31479	0.0701187	1.76484	3.2844	5.01837	1.06507	-5.41128	0.0394322	2.78782	3.40076	2.69868	-0.352504	1.43699	-4.07047	1.99273	3.05678	2.12992	1.48103	-1.49275	1.02769	-2.87577	1.68833	3.08216	3.84332	-1.34679	-2.03316	1.41745	-4.13913	0.592412	3.24909	4.18348	1.09012	-3.47568	-6.001378e+01	-3.326653e+02	-3.926791e+02
83700	0.930397	0.897531	0.872709	0.846526	0.70731	0.730429	0.788258	0.416383	0.488357	0.80217	0.766363	1.48852	-5.57323	0.63794	3.2192	3.04015	3.39727	-2.07375	0.955694	0.169307	0.203593	0.196791	1.41777	1.45944	2.79277	1.19512	-5.7738	0.627167	3.134	2.73239	2.47472	-2.15852	1.51758	-5.38833	0.113918	3.27804	2.533	3.33404	-1.03149	1.61859	-5.65887	1.91077	3.09541	3.3567	1.78799	-2.24358	2.44654	-5.37146	0.794533	3.3538	3.35575	3.68677	-3.36288	-5.472459e+01	-3.327842e+02	-3.875088e+02
83800	0.683781	0.730633	1.04115	1.13977	0.482459	0.80742	0.596773	0.371056	0.517637	0.547491	0.556007	1.32122	-5.30572	1.44842	3.05391	4.10248	2.26775	-4.28198	0.100142	0.422929	0.23778	0.31575	1.35668	1.59284	2.32699	2.5892	-5.16914	0.151166	3.4554	4.15774	2.18413	-1.76725	1.27396	-4.9164	0.393388	2.17273	3.8761	2.55213	-0.327607	1.14604	-5.34003	1.72528	3.35718	3.65943	1.17339	-4.58163	1.7472	-5.51679	0.780339	2.82515	4.60002	2.34557	-4.34004	-6.319052e+01	-3.336514e+02	-3.968419e+02
83900	0.849218	0.871347	0.57142	0.984455	0.587374	0.77353	0.845361	0.430372	0.53863	0.899561	0.817603	1.10421	-5.22625	0.428926	4.32427	4.05115	3.01952	-2.41481	0.367762	0.357267	0.0973012	0.511431	1.82552	2.92746	0.908666	1.25357	-5.89308	0.287945	3.69764	3.52569	2.07655	-2.81531	0.802253	-4.16901	0.156765	2.92236	2.89419	2.16365	-0.639778	0.467941	-4.58483	0.185228	4.34391	3.75553	1.58372	-1.52411	1.70734	-6.32659	0.0690151	3.23824	3.85455	2.99013	-2.36994	-5.864838e+01	-3.302828e+02	-3.889311e+02
84000	0.915253	1.07518	0.619664	0.772468	0.615642	0.895492	0.619408	0.297482	0.442379	0.73679	0.692476	0.39432	-5.55289	1.06217	3.98589	3.2633	3.06821	-3.61753	0.166626	0.185108	0.220679	0.108004	1.64604	4.45446	8.11524	-0.0876612	-6.05181	1.55174	3.65917	4.52716	2.98857	-1.67374	0.435456	-5.89214	0.737895	4.23398	2.68107	3.58094	-2.09609	-0.175596	-5.68868	1.11605	4.1637	4.39233	3.3915	-1.58748	0.656183	-5.92836	1.77435	4.01897	3.80232	3.55698	-3.23988	-5.110599e+01	-3.313949e+02	-3.825009e+02
84100	0.796863	0.898418	0.799881	0.805603	0.471505	0.829546	0.90033	0.364686	0.45043	0.595742	0.522236	1.20901	-6.12372	1.55262	3.98358	4.50993	4.19371	-4.57906	0.0861308	0.105281	0.757917	0.161625	2.81606	2.17661	1.89468	1.42175	-6.44777	0.526787	4.28391	  2.6	3.56332	-2.1768	1.70063	-5.85999	1.43623	 3.93	2.21385	3.37162	-2.38412	1.674	-6.37686	-0.270306	3.62813	4.0112	1.70898	-4.43926	1.20674	-5.88129	0.956464	3.47304	4.11966	2.62146	-4.44026	-5.125167e+01	-3.332310e+02	-3.844827e+02
84200	0.875703	0.83193	0.598473	0.823501	0.505497	1.0502	0.624728	0.313448	0.41203	0.622924	0.632907	2.39331	-6.46157	1.90898	2.48341	2.28184	3.99572	-2.01606	0.119638	0.0812632	0.844537	0.446598	2.07178	3.45985	1.57002	2.26334	-6.76808	2.74893	3.01656	2.05869	3.63614	-1.07798	2.24078	-6.42795	0.298468	2.36521	1.89943	4.03675	-0.862051	2.25669	-6.73261	2.31045	3.38414	2.04553	3.26596	-0.768015	2.64002	-6.21511	2.27639	1.50273	2.60313	3.47948	-3.25887	-5.396417e+01	-3.303658e+02	-3.843300e+02
84300	0.811562	0.868429	1.02782	1.0301	0.450172	0.647738	0.539271	0.331185	0.31711	0.703807	0.364643	2.44291	-6.57806	0.435817	1.99409	3.11125	2.99816	0.582584	0.136449	0.392175	0.0875249	0.261491	2.45596	3.52616	2.51308	2.17744	-6.37371	0.510597	2.82065	3.53437	2.98183	-1.00924	2.50823	-6.06265	0.177611	1.3433	3.21039	3.84815	0.792444	2.76124	-6.36705	0.22667	1.86226	2.17837	2.63792	0.273953	2.20127	-6.06114	1.08845	2.2911	3.4693	3.07872	-0.173548	-5.006577e+01	-3.306117e+02	-3.806774e+02
84400	0.539062	0.879264	0.843555	1.09779	0.52562	0.649367	0.898966	0.383587	0.253361	0.728226	0.545507	2.752	-6.64746	-0.774147	1.48309	1.61439	3.85655	-0.88408	0.301173	0.106394	0.0888842	0.146395	4.3733	0.832651	3.49172	3.0382	-7.16754	-1.29884	1.51685	2.3535	3.6528	0.435821	1.73503	-6.61685	-1.00436	1.92301	2.50342	4.31414	0.100048	1.6455	-7.14398	-0.0638539	1.35045	3.78131	3.48821	0.129146	3.61559	-6.80639	-0.858527	1.63604	2.08048	4.29973	-0.204059	-5.408958e+01	-3.344210e+02	-3.885106e+02
84500	0.744564	0.893588	0.916717	0.931206	0.493773	0.649259	0.614731	0.275829	0.345073	0.81182	0.459278	2.75096	-6.93149	-0.634882	1.50298	2.42574	3.12922	0.0826845	0.145246	0.180132	0.0807429	0.157982	1.30915	1.2996	1.20602	2.50288	-6.9401	-0.465424	1.70682	2.88382	3.35438	-0.0317469	2.10234	-6.58863	-0.782794	2.46323	2.48343	4.01509	-0.800031	2.93465	-6.90205	-0.763035	1.61683	2.05411	3.32793	0.950106	3.23265	-7.08605	-0.920714	1.57908	2.93105	4.33954	-0.247039	-4.118511e+01	-3.262111e+02	-3.673963e+02
84600	0.899971	0.976115	0.870055	0.909179	0.67225	0.781293	0.619119	0.578378	0.643799	0.881228	0.620632	3.47407	-7.07679	-0.661159	1.8931	1.63387	3.72614	-0.803953	0.475209	0.142006	0.175479	0.238138	1.26666	0.793421	4.27098	3.91865	-7.20308	-0.462738	2.27532	0.610652	4.12728	-0.215498	2.6981	-6.84549	-0.490381	1.65717	1.79883	4.36718	0.19164	3.41234	-7.34723	-0.552273	1.52775	1.10998	3.472	0.373443	2.52566	-7.09899	-0.349765	1.95563	2.85089	3.85582	-1.75295	-5.063058e+01	-3.306997e+02	-3.813303e+02
84700	1.02714	0.959654	0.802723	0.712128	0.51543	0.795244	0.781285	0.494113	0.585884	0.865005	0.336888	3.94824	-5.32322	0.0275568	3.73275	0.857385	3.92329	-1.16519	0.400912	0.418952	0.116332	0.712934	3.25235	2.09176	1.14809	3.7707	-6.13411	0.441993	3.33793	0.735992	2.94948	-1.24348	3.65144	-5.40144	0.49553	4.17794	-0.0453579	3.72571	-1.5769	4.05416	-6.46008	0.175257	2.19424	0.332186	2.03786	-1.52359	3.80523	-5.68835	0.0981188	2.39177	1.76939	3.24958	-1.68293	-5.869713e+01	-3.309137e+02	-3.896108e+02
84800	0.943774	1.0331	0.70078	0.642725	0.556324	0.818111	0.611473	0.43665	0.59079	0.668949	0.801268	2.77491	-6.74297	1.57652	3.28921	1.44762	3.69848	-1.52862	0.163393	0.133387	0.139061	0.199234	1.43274	1.32124	0.844811	2.15915	-7.25637	1.28109	3.1902	1.75402	3.47474	-1.76022	2.4701	-6.56692	1.31642	3.34106	0.653815	3.87309	-1.95885	3.56795	-7.16242	1.68886	2.95466	0.64346	3.25002	-0.660971	3.19905	-6.8868	0.825011	2.76569	1.97327	4.19528	-2.04617	-4.578336e+01	-3.329276e+02	-3.787110e+02
84900	0.825634	0.918335	1.01409	1.17438	0.567792	0.663118	0.73385	0.59265	0.396982	0.93432	0.86739	3.81095	-7.18045	-0.884996	3.18619	0.518031	3.95375	-2.97881	0.205695	0.147249	0.111423	0.157441	1.15359	1.12827	3.00158	3.94708	-6.73917	-0.981195	3.61124	1.86376	3.91313	-1.49993	3.56414	-7.24291	-0.99411	3.02696	1.23349	4.52863	-2.43868	3.7064	-7.35483	-1.38587	3.68095	0.810789	4.34967	-1.38713	4.2607	-7.02739	-1.01691	3.5912	1.62453	4.38963	-1.45299	-4.424595e+01	-3.348548e+02	-3.791007e+02
85000	0.618901	0.817333	0.839738	1.10115	0.37165	0.944495	0.542276	0.356848	0.496966	0.680609	0.525131	3.39004	-7.27437	0.442609	2.3656	0.635137	4.54229	-1.63253	0.0856742	0.389126	0.229815	0.136262	1.47913	0.902432	1.39562	3.50746	-7.5747	0.563258	2.95635	2.05723	3.72179	-1.72493	3.63349	-6.78747	0.711333	3.20675	1.24814	4.17455	-1.33947	3.22941	-8.2994	-0.256382	2.74089	2.16035	3.91933	-2.72665	3.51794	-6.66973	-0.109105	1.97293	2.22239	3.95199	-1.88067	-4.876384e+01	-3.324423e+02	-3.812061e+02
85100	0.862841	0.766234	0.819538	0.851385	0.721525	0.885931	0.949422	0.409693	0.568767	0.745202	0.636871	4.57879	-7.01612	0.0620017	1.32978	0.575417	4.29554	-0.810604	0.309133	0.28886	0.22378	0.106272	1.52316	1.62667	3.3204	4.12944	-7.52348	-0.0564908	0.682545	-0.127266	3.61079	0.0123145	4.08107	-6.04087	-0.729781	2.09061	0.254315	3.35688	-0.40786	4.47383	-6.86917	0.795837	1.9646	0.288007	3.29205	-1.04368	4.52294	-6.51866	0.0316215	1.09741	1.68371	3.66049	-0.451373	-5.433676e+01	-3.338291e+02	-3.881658e+02
85200	0.696944	0.78885	0.879421	1.1964	0.58974	0.812127	0.838699	0.60824	0.393285	0.89659	0.461992	3.51572	-7.14306	0.546343	1.7366	2.88873	3.98937	0.324316	0.0805372	0.197489	0.118013	0.121023	5.49679	1.32294	1.0046	3.55774	-7.29353	0.15673	1.46711	1.59443	4.16495	0.53608	3.63825	-7.03186	0.494134	1.37407	0.610681	4.39348	0.312176	3.11874	-7.17257	0.38219	1.36447	2.34531	3.60183	0.855658	3.36576	-6.89094	0.742525	2.16811	2.8769	4.16828	-0.519097	-4.154553e+01	-3.290458e+02	-3.705913e+02
85300	0.771209	0.806731	0.820145	0.947193	0.542243	0.793175	0.578432	0.432908	0.284692	1.00806	0.462483	3.74333	-5.94393	-1.10644	1.05475	1.26453	1.53619	1.50655	0.0598229	0.234144	0.140541	0.474114	0.889146	4.29276	2.75946	3.82728	-6.27997	-0.772889	0.665074	0.829015	3.09386	1.34443	4.07869	-5.99742	-1.32622	1.89871	0.603002	4.06902	0.505055	3.9071	-5.77	-0.99294	1.522	0.848461	2.50323	1.25915	3.40847	-5.66278	-1.28935	0.287155	2.82984	2.8295	0.387837	-5.222832e+01	-3.250737e+02	-3.773020e+02
85400	0.696863	0.804318	0.958293	1.03079	0.424628	0.727827	0.952536	0.26258	0.3602	0.700579	0.687405	4.41365	-4.8145	-0.602368	1.45468	1.77381	1.9903	0.0761162	0.194076	0.105523	0.319747	0.103412	2.53098	0.723058	0.962045	4.11307	-4.37639	-0.541923	1.71225	1.71893	1.19163	0.399948	3.76904	-5.37801	-1.3228	1.50141	1.15384	2.99785	0.555531	4.07192	-5.27879	-0.917103	0.992798	-0.0193496	1.4838	0.352446	4.48541	-5.31538	-0.385311	1.1226	1.0611	2.76618	-0.702755	-4.803179e+01	-3.305181e+02	-3.785499e+02
85500	0.776623	0.925363	0.884058	0.946744	0.497606	0.781069	0.705009	0.461591	0.374214	0.647007	0.526035	4.19107	-4.27995	0.199623	0.664703	0.973457	2.19101	-1.06751	0.244529	0.587992	0.125053	0.832981	1.18852	1.09496	2.53567	3.25651	-4.2914	0.142662	1.11797	1.46075	0.665115	0.21136	4.40457	-4.74737	0.641903	0.0607373	-0.304808	2.59108	2.06455	4.51267	-6.19342	0.385698	-0.422074	0.822137	1.97031	0.607762	3.89031	-4.74768	0.193368	1.46027	1.81821	2.26906	-1.26784	-6.233808e+01	-3.270889e+02	-3.894270e+02
85600	0.543364	0.714819	1.00082	0.931683	0.600097	0.819463	0.772479	0.368439	0.399069	0.986087	0.430678	4.34218	-5.14274	-0.357066	0.43164	0.727836	1.98946	0.416354	0.122032	0.060866	0.259371	0.227308	1.47478	5.23769	2.73956	3.86667	-5.00972	-0.273145	0.38223	1.42846	1.35084	0.850348	4.55067	-5.03565	-0.447608	-0.00114705	1.09492	2.4099	1.8237	4.21536	-5.40572	-0.736666	0.0198221	1.65012	1.4958	1.28084	4.39826	-5.5641	0.307248	0.684276	1.51877	2.2922	1.0003	-4.756773e+01	-3.358099e+02	-3.833776e+02
