iter	Ve_CVenmol(1)	Ve_CLivmol(1)	Ve_CKidmol(1)	Ve_CBrnmol(1)	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnPBrnC(1)	M_lnPKidTCAC(1)	M_lnPBrnTCAC(1)	M_lnPKidTCOHC(1)	M_lnPBrnTCOHC(1)	M_lnPKidTCOGC(1)	M_lnPBrnTCOGC(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnPBrnC(1)	V_lnPKidTCAC(1)	V_lnPBrnTCAC(1)	V_lnPKidTCOHC(1)	V_lnPBrnTCOHC(1)	V_lnPKidTCOGC(1)	V_lnPBrnTCOGC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnPBrnC(1.1)	lnPKidTCAC(1.1)	lnPBrnTCAC(1.1)	lnPKidTCOHC(1.1)	lnPBrnTCOHC(1.1)	lnPKidTCOGC(1.1)	lnPBrnTCOGC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnPBrnC(1.2)	lnPKidTCAC(1.2)	lnPBrnTCAC(1.2)	lnPKidTCOHC(1.2)	lnPBrnTCOHC(1.2)	lnPKidTCOGC(1.2)	lnPBrnTCOGC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnPBrnC(1.3)	lnPKidTCAC(1.3)	lnPBrnTCAC(1.3)	lnPKidTCOHC(1.3)	lnPBrnTCOHC(1.3)	lnPKidTCOGC(1.3)	lnPBrnTCOGC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	lnPBrnC(1.4)	lnPKidTCAC(1.4)	lnPBrnTCAC(1.4)	lnPKidTCOHC(1.4)	lnPBrnTCOHC(1.4)	lnPKidTCOGC(1.4)	lnPBrnTCOGC(1.4)	LnPrior	LnData	LnPosterior
45300	2.42974	2.3513	0.323688	0.82137	0.414484	1.05594	0.10012	1.48786	0.466915	2.51605	3.23666	1.0749	1.07268	0.551083	0.7214	0.50788	0.843651	0.726994	0.260934	0.453076	0.71674	0.437928	-0.436627	1.02852	-1.0876	-0.216566	0.731727	0.949895	-3.65682	-2.14804	4.6006	-2.86233	0.0585648	0.0786436	7.5552e-05	0.107873	0.175763	0.284105	0.0476005	0.0788594	0.601296	2.93931	-2.19353	4.4531	-2.57702	-0.416898	0.801506	-0.972495	-0.160114	0.812406	1.43571	-3.94889	-1.82751	3.6202	-1.97287	-0.143222	0.977141	-0.824569	0.0381721	0.970609	0.378987	-3.54292	-2.44421	3.62651	-1.9664	-0.631318	0.710566	-0.733699	-0.179436	0.798507	-0.533646	-3.76581	-1.89217	4.59902	-3.28158	-0.62496	0.958966	-1.00246	-0.41998	0.298024	1.47656	-3.70964	inf	-3.100251e+02	inf
45400	2.81715	1.40883	0.427473	0.849097	0.736258	0.44277	0.108826	1.34191	0.712263	3.11563	1.62355	1.13761	1.07565	0.58757	0.575577	0.636275	0.63891	0.746173	0.387673	0.548737	0.831982	0.444236	-0.653387	0.582882	-1.0876	0.0914459	0.341243	0.778618	-3.60563	-2.17503	4.23325	-2.66216	0.11199	0.0349345	7.5552e-05	0.180996	0.0362199	1.35846	0.0438456	0.157205	0.161795	1.46036	-2.48709	4.06646	-2.46182	-0.686294	0.693743	-0.972495	0.238923	0.416209	3.19812	-3.34213	-1.90908	4.58837	-2.74322	-0.81704	0.615406	-0.824569	-0.221144	0.544677	0.127695	-3.55751	-2.34731	4.23219	-1.37038	-0.659577	0.724898	-0.733699	0.218401	0.537442	-0.947039	-3.41376	-1.89222	3.81768	-3.49412	-0.575332	0.3315	-1.00246	-0.0117851	0.280433	3.08899	-3.91954	inf	-3.150616e+02	inf
45500	2.92043	2.25442	1.42106	1.03058	0.862421	0.87211	0.213374	2.72265	1.156	1.42842	2.68932	0.927986	1.04895	0.596558	0.735726	0.543169	0.920389	0.644028	0.352324	0.591477	0.700357	0.554517	-0.463215	0.81239	-1.0876	-0.0118119	0.37946	1.00513	-2.15807	-2.2832	4.42451	-3.87084	0.078333	0.107688	7.5552e-05	0.0619804	0.0285231	0.750211	0.438461	0.0494813	0.219778	2.9976	-2.59733	4.44394	-3.45694	-0.426041	0.605205	-0.972495	-0.28486	0.544315	1.04328	-2.36632	-1.92505	4.21629	-2.71306	-0.318765	0.925024	-0.824569	-0.0144231	0.364585	0.5404	-1.62117	-2.73604	4.13768	-3.01864	-0.746806	0.675823	-0.733699	0.433396	0.172475	0.572527	-0.824576	-1.86797	3.92664	-3.28615	-0.610061	0.923882	-1.00246	0.021978	0.399299	2.3011	-2.42378	inf	-3.147948e+02	inf
45600	2.75485	1.71783	0.45955	1.16527	0.451128	0.552757	0.0996948	1.76317	0.671792	1.56601	2.8348	1.17533	1.06733	0.586299	0.867447	0.541183	0.850011	0.824982	0.241728	0.761462	0.939274	0.531406	-0.296807	0.368015	-1.0876	-0.396374	0.798128	2.08348	-2.10678	-1.69978	4.51679	-3.00687	0.049997	0.342574	7.5552e-05	0.0743914	0.135126	0.052202	0.260583	0.0776003	0.103067	1.56804	-2.34669	4.44057	-2.4141	-0.280614	0.344661	-0.972495	-0.61779	0.835868	1.97105	-2.671	-1.35205	4.57438	-2.15927	-0.514525	0.551572	-0.824569	-0.462936	0.844448	1.79901	-2.31739	-1.73754	4.34586	-1.43576	-0.0950058	0.965541	-0.733699	-0.150951	0.82666	1.79544	-2.51308	-1.46137	4.31392	-4.25881	-0.4774	-0.0821036	-1.00246	-0.429727	0.417812	2.03925	-2.53535	inf	-3.161018e+02	inf
45700	2.33369	2.0355	0.737157	0.950953	0.479062	0.48965	0.333109	1.85827	0.845696	1.08479	2.75443	1.0557	1.00622	0.559938	0.836786	0.576593	0.787007	0.957439	0.333954	0.431521	1.14094	0.343112	-0.918511	0.50537	-1.0876	-0.23974	0.332156	0.934751	-2.8144	-1.4426	3.42911	-0.517866	0.0447397	0.020897	7.5552e-05	0.0562444	0.0687643	0.0973211	0.0916132	0.129012	0.315476	5.09566	-2.52829	2.91226	-1.15008	-0.765335	0.591959	-0.972495	-0.129397	0.747415	1.00406	-3.5237	-1.32836	3.99748	-1.68918	-0.98986	0.358976	-0.824569	-0.231255	0.390399	0.759875	-2.89553	-1.47072	3.46021	-0.570338	-0.842984	0.461122	-0.733699	-0.362555	0.399753	0.838527	-2.97169	-1.09824	4.36436	-0.310815	-0.777596	0.826924	-1.00246	-0.638942	0.0920667	1.28967	-3.25645	inf	-3.234890e+02	inf
45800	2.84414	2.11269	0.426483	0.955018	0.508349	1.36165	0.112932	2.39447	1.02249	2.27062	1.99943	1.11558	1.18503	0.670672	0.567772	0.553902	0.834098	0.678242	0.338104	0.5624	0.851156	0.912985	-0.611873	0.655274	-1.0876	-0.330517	0.441776	1.60043	-2.04285	-1.82465	4.53991	-2.78799	0.165667	0.211655	7.5552e-05	0.21774	0.0393394	0.124244	0.104908	0.286859	0.210456	1.95241	-2.44133	4.3413	-2.37883	-0.42268	0.396342	-0.972495	-0.716084	0.375203	2.12114	-1.69333	-1.34527	4.25124	-1.9704	-0.639363	0.266107	-0.824569	-0.774704	0.303225	0.972475	-1.93189	-2.83405	4.11818	-3.48153	-0.870786	0.909625	-0.733699	-0.328057	0.25889	1.45635	-1.80173	-1.88237	4.56723	-3.85444	-1.1018	0.520724	-1.00246	-0.184401	0.298159	1.5662	-2.53198	inf	-3.163051e+02	inf
45900	3.08727	1.65742	0.421166	1.60719	0.282822	0.994419	0.129794	1.7359	0.556207	1.50297	3.23851	0.991577	1.02582	0.719813	0.571005	0.614945	0.974027	0.565801	0.45084	0.57266	0.724399	0.697774	-0.405939	0.554521	-1.0876	0.652402	0.831237	1.61992	-3.48739	-2.60806	3.91331	-1.43125	0.0859944	0.0331841	7.5552e-05	0.0928814	0.092755	0.0982085	0.0976849	0.652783	0.538544	1.22366	-2.76324	3.01077	-1.5663	-0.511959	0.227042	-0.972495	0.525601	0.730948	1.96063	-2.9534	-1.52961	4.28417	-2.06069	-0.260419	0.894449	-0.824569	0.536864	0.911128	1.1424	-3.3856	-2.53299	3.88953	-1.27775	-0.428528	0.566659	-0.733699	0.488994	0.857522	1.56731	-3.76416	-1.74055	4.0777	-2.81671	-0.518248	0.513849	-1.00246	0.365874	0.157341	1.84876	-3.97713	inf	-3.099307e+02	inf
46000	3.12536	1.48337	0.356508	2.62381	0.337133	0.511465	0.166092	2.32932	0.974296	2.64336	2.88159	1.14011	1.10376	0.69272	0.708527	0.715069	0.84486	0.809434	0.396307	0.447406	0.649427	0.860466	-0.29268	-0.102068	-1.0876	0.047376	0.67808	1.77513	-4.2935	-2.0863	4.3841	-2.79405	0.285188	0.059862	7.5552e-05	0.0685606	0.0637142	0.798751	0.112324	0.232756	0.0386056	1.61964	-2.85631	4.06888	-2.84958	-1.18725	-0.152383	-0.972495	0.225861	0.442264	2.64479	-4.31904	-1.77487	4.47306	-3.13536	-0.329226	-0.194649	-0.824569	-0.305274	0.820419	0.530158	-4.01463	-2.54	4.17257	-2.11281	-0.196085	0.080711	-0.733699	0.131939	0.609062	0.13431	-4.10069	-2.45628	4.32487	-4.00467	-0.888351	0.0607864	-1.00246	0.521915	0.443776	2.10426	-3.79738	inf	-3.139808e+02	inf
46100	3.23998	3.0008	0.311919	1.3582	0.256013	1.32186	0.139169	2.54094	0.580453	1.87474	2.19525	1.09554	0.982143	0.805008	0.880755	0.510024	0.812461	0.928612	0.339868	0.442455	1.19121	0.41086	0.0534539	0.428485	-1.0876	0.0439687	0.21928	1.25472	-4.4169	-2.39011	2.49263	-1.57914	0.375763	0.0879806	7.5552e-05	0.0820296	0.274179	0.385496	0.12159	0.0939795	0.269817	2.3196	-2.42043	2.32293	-0.228666	0.445742	0.672765	-0.972495	-0.17729	0.44411	2.42918	-4.44752	-2.01128	1.82871	-0.369095	-0.244358	0.797263	-0.824569	0.0230138	0.607176	0.453393	-4.43212	-2.96522	2.29119	-1.66278	-0.156525	0.614725	-0.733699	-0.327646	0.989655	0.240376	-4.17349	-2.02788	2.83777	-4.28871	-0.191417	0.474382	-1.00246	-0.277564	0.202872	1.66812	-4.52923	inf	-3.134671e+02	inf
46200	3.00071	1.70184	1.03601	3.03042	0.838936	1.2631	0.0638303	1.32814	0.425542	1.38604	3.03825	1.00748	1.03358	0.655207	0.633015	0.530595	0.927456	0.613392	0.490141	0.382721	0.707253	0.553375	0.0663573	0.572899	-1.0876	-0.363923	0.261602	2.01795	-3.02701	-2.52335	2.4274	-0.953241	0.27792	0.0882272	7.5552e-05	0.0225136	0.0874742	0.118838	0.227477	0.231111	0.134728	0.824208	-2.48874	2.67782	-0.591345	-0.268603	0.849506	-0.972495	-0.465317	0.326975	2.03859	-2.83786	-1.62102	2.392	-0.385402	0.925846	0.796978	-0.824569	-0.260809	0.923623	1.88195	-2.8155	-2.86847	2.66905	-2.3216	0.0828769	0.455413	-0.733699	-0.374311	0.86106	2.5571	-2.70684	-2.05319	2.25601	-1.45325	0.332518	0.376561	-1.00246	-0.304919	0.139499	1.98382	-2.99049	inf	-3.161962e+02	inf
46300	3.1096	2.82274	0.547478	1.19258	0.718654	1.26533	0.207089	1.05952	0.834868	1.14919	2.86726	0.945618	1.11153	0.619905	0.688067	0.737729	0.860086	0.545786	0.420715	0.289069	0.838064	0.544782	-0.596753	0.542175	-1.0876	0.315996	0.393079	1.58328	-1.25998	-2.3426	0.485171	0.929857	0.0998895	0.180134	7.5552e-05	0.070085	0.138996	0.41158	0.0600698	0.109594	0.298667	2.14248	-2.46435	1.67809	0.390543	-0.470578	0.36392	-0.972495	0.405513	0.309357	2.37273	-1.61651	-1.9295	0.0224381	1.68441	-0.517437	0.634965	-0.824569	0.260568	0.807223	1.38106	-1.47837	-2.78652	0.497536	1.88353	-0.208728	0.770648	-0.733699	0.843224	-0.119913	1.16768	-0.97001	-2.27272	0.120051	1.38096	-0.811296	0.349115	-1.00246	0.44133	-0.0138674	1.91387	-1.13733	inf	-3.167099e+02	inf
46400	3.17314	1.27856	0.408418	1.63311	0.698954	1.33875	0.190077	1.67712	1.27313	1.66698	2.97185	0.960896	1.13894	0.697526	0.844409	0.74845	0.771763	0.66547	0.452016	0.519561	0.762232	0.4437	-0.00709211	0.393309	-1.0876	-0.0345541	0.348876	0.827252	-2.23474	-1.43199	1.0593	0.137702	0.235343	0.0727725	7.5552e-05	0.0919278	0.0222479	0.106353	0.0806073	0.435601	0.192667	2.42592	-1.54299	1.60559	0.682627	-0.298629	0.382454	-0.972495	-0.336908	0.322479	0.895737	-2.33568	-1.93449	0.524089	1.18841	-0.208867	0.716534	-0.824569	-0.221701	0.603593	0.985935	-1.9522	-3.02581	0.531759	0.942261	-0.344493	0.692815	-0.733699	0.145538	0.195372	0.805136	-2.33943	-2.22743	1.01988	1.15119	0.0911716	0.530742	-1.00246	0.130868	0.139594	0.922449	-2.05462	inf	-3.221684e+02	inf
46500	3.17511	2.42084	0.410523	0.36123	0.741318	2.47351	0.150534	2.65594	0.789048	1.86437	1.93226	1.09406	1.22448	0.636434	0.686163	0.548878	0.815522	0.714287	0.478416	0.337135	1.00215	0.98485	-0.82148	0.980384	-1.0876	-0.107744	0.601652	1.75291	-4.38203	-2.39679	0.0801174	3.54667	0.0554348	0.0699912	7.5552e-05	0.0729853	0.0267426	0.304084	0.159705	0.168309	0.431289	7.24808	-2.11935	0.427066	1.60638	-0.964125	0.804027	-0.972495	0.355318	0.548113	2.67909	-3.63395	-1.78259	-0.146431	1.27181	-1.04373	0.857834	-0.824569	-0.297406	0.896122	1.79391	-4.09694	-2.81689	-0.0521119	2.00083	-0.653584	0.816106	-0.733699	0.246766	0.301016	1.12425	-4.25191	-1.87887	-0.278309	-0.0604426	-0.843686	0.847286	-1.00246	-0.394018	0.492141	1.95716	-4.23041	inf	-3.164030e+02	inf
46600	3.28611	2.04145	0.747244	1.6335	0.198369	0.592224	0.278193	1.71861	0.567315	1.75485	2.47633	0.96071	1.03655	0.730764	0.977167	0.665881	0.788439	0.865736	0.666384	0.516928	0.903917	0.525297	-0.10226	0.670885	-1.0876	-0.180522	0.354821	2.44981	-3.76823	-2.36373	-0.505978	4.03105	0.218126	0.114647	7.5552e-05	0.0596246	0.0624172	2.53252	0.0311643	0.840912	0.0870581	8.0088	-2.00552	-0.618903	2.43564	0.0668364	0.7368	-0.972495	-0.412374	0.462207	4.60225	-3.57796	-0.822102	-0.699137	3.20728	-0.289804	0.55246	-0.824569	-0.250571	0.790325	0.14144	-3.69269	-1.83307	-0.652233	3.00944	-0.138194	0.758539	-0.733699	-0.350477	0.353043	-0.429989	-3.75701	-2.46917	-0.779673	-2.40567	-0.594672	0.474997	-1.00246	-0.354256	0.368055	1.70375	-3.73196	inf	-3.148162e+02	inf
46700	3.2722	1.69531	1.43912	2.72928	0.442857	0.604201	0.291971	2.75673	1.13971	3.20421	3.17499	0.970213	1.15199	0.834324	0.650118	0.497663	0.878302	0.516963	0.27757	0.469157	1.10698	0.417021	-0.4087	0.422018	-1.0876	0.378249	0.0777284	1.47007	-3.08336	-2.16471	-0.805109	3.08676	0.0732705	0.235938	7.5552e-05	0.0681182	0.158237	0.0920139	0.119663	0.156841	0.481747	1.08883	-2.05849	-0.441225	2.65439	-0.0172537	0.979268	-0.972495	0.261146	0.330627	2.16017	-3.53309	-1.58019	0.161975	1.65308	-0.744902	0.761483	-0.824569	0.529778	0.860632	1.01189	-2.8403	-2.93277	-1.28026	2.5271	0.172207	0.310097	-0.733699	0.486639	0.907894	1.64576	-3.05737	-1.59661	-2.26115	2.33082	-0.759431	0.765906	-1.00246	0.784117	-0.0302641	1.3594	-2.96314	inf	-3.168575e+02	inf
46800	2.86239	2.59358	1.79105	1.86935	0.933574	0.664725	0.140938	2.15786	0.708157	2.43009	2.66828	1.05368	1.15031	0.619217	0.844305	0.51382	0.839799	1.04554	0.39286	0.370822	0.914411	0.714487	-0.436668	0.052708	-1.0876	-0.920229	0.508968	2.71715	-2.68381	-1.71695	0.133047	1.99772	0.430147	0.0514248	7.5552e-05	0.0395441	0.0498632	0.138847	0.261691	0.109527	0.0691567	2.85798	-1.77188	-0.0302127	2.38644	-1.18034	0.379629	-0.972495	-0.804296	0.0897552	1.89209	-2.19706	-1.44845	-0.113351	1.80616	0.309441	0.822208	-0.824569	-0.605274	0.673611	2.40171	-2.20733	-1.44681	0.0938652	3.25878	-0.332841	0.20468	-0.733699	-0.892785	0.965331	2.98496	-2.84084	-1.86299	0.113663	-2.29285	-0.188875	0.340493	-1.00246	-1.0054	0.539846	2.86509	-2.75723	inf	-3.221333e+02	inf
46900	2.27915	3.01583	0.14209	0.988832	0.572184	0.553981	1.01511	1.31857	0.560563	2.66405	3.23884	0.886701	1.06037	0.683898	0.745675	0.517406	0.774277	0.848362	0.315953	0.300481	0.818995	0.677401	-0.150894	0.636353	-1.0876	-0.019776	0.441786	1.95492	-1.88447	-1.89968	0.399339	0.698593	0.0832075	0.262071	7.5552e-05	0.129543	0.173441	0.0890496	0.149593	0.167844	0.219151	2.14299	-2.26123	0.500182	1.63796	-0.017202	-0.199167	-0.972495	-0.781558	0.910709	2.26353	-2.04656	-1.57562	0.511267	1.07057	-0.398148	0.786599	-0.824569	-0.306061	0.370931	1.73917	-2.54713	-2.92986	0.0176282	1.80911	-0.0296692	0.547391	-0.733699	0.076587	0.00833771	1.6723	-1.80178	-1.28194	0.987827	1.4099	-0.0506706	0.284411	-1.00246	0.501339	0.0953675	2.23263	-1.46236	inf	-3.270665e+02	inf
47000	3.23783	2.8015	0.732826	1.55369	0.364811	3.26283	0.256753	2.25003	0.490378	1.41633	3.26199	1.21908	0.975257	0.61097	0.903266	0.557706	0.912435	0.886092	0.374815	0.464012	0.755963	0.620962	-0.397536	0.438011	-1.0876	0.18385	0.255595	1.96485	-1.65437	-1.82342	-0.277685	1.55148	0.180927	0.626968	7.5552e-05	0.0581912	0.123462	0.107458	0.0753947	0.0870427	0.0681283	1.13486	-1.9675	-0.114462	2.23726	-0.680605	0.919041	-0.972495	-0.386585	0.100481	2.26809	-1.97379	-1.61909	-0.0783028	1.08628	-0.608182	0.891514	-0.824569	-0.12856	0.733957	1.85935	-1.33208	-2.14837	0.199372	1.99238	-0.541609	0.266895	-0.733699	-0.0760112	0.574139	1.51501	-2.14631	-1.38472	-0.137137	2.60996	-0.627802	0.85038	-1.00246	0.202956	0.196287	1.8647	-1.582	inf	-3.187792e+02	inf
47100	2.85339	2.48544	0.903011	2.90593	0.316768	1.13881	0.1369	1.86219	0.93037	3.18252	3.06203	1.04119	1.02519	0.633901	0.780956	0.559716	0.795901	0.670014	0.429699	0.323534	0.765161	0.593154	0.242978	0.64017	-1.0876	-0.0611814	0.143584	1.69469	-1.01723	-1.90635	-1.50843	4.17672	0.093334	0.0865173	7.5552e-05	0.11825	0.118971	0.132755	0.0802614	0.143791	0.928831	1.64006	-2.22633	-0.988842	2.85819	-0.147114	0.709428	-0.972495	0.282433	0.05543	1.7965	-1.14807	-1.55683	-1.83605	3.31143	0.481375	0.771742	-0.824569	-0.097444	0.120293	1.55419	-0.880403	-1.66637	-0.958164	4.08398	0.170944	0.553445	-0.733699	0.0364673	0.111419	1.68805	-1.1378	-2.02586	-2.89058	3.76317	-0.0901341	0.243838	-1.00246	-0.504631	-0.192211	1.78849	-1.27507	inf	-3.154584e+02	inf
47200	2.39285	2.2234	0.416212	0.906665	1.08055	0.554378	0.0802987	1.17599	1.14536	1.88623	3.09694	1.13362	1.14709	0.795073	0.833766	0.593035	0.740333	0.824275	0.265247	0.274514	0.924677	0.416664	-0.836579	0.150603	-1.0876	-0.214874	0.567594	1.35998	-1.93557	-1.85902	-0.816248	4.1205	0.0764488	0.115016	7.5552e-05	0.111202	0.0537652	0.0729351	0.209206	0.113144	0.218754	1.66846	-1.96609	-1.48798	3.75483	-0.633012	0.20113	-0.972495	-0.325004	0.251194	1.13079	-1.84047	-1.45248	-0.0991352	2.40934	-0.907678	0.898483	-0.824569	0.334884	0.900394	1.04105	-2.33497	-1.83932	-1.31411	4.3984	-0.842539	0.102207	-0.733699	0.122617	0.666964	0.750808	-2.22917	-1.79873	-0.974497	0.788534	-0.604677	-0.0826141	-1.00246	-0.585919	0.234415	1.42798	-2.75196	inf	-3.148138e+02	inf
47300	3.18246	2.31847	0.428047	2.13165	0.408182	0.941231	0.220692	2.27573	0.672798	2.04342	2.60081	1.17077	1.11778	0.777675	0.80332	0.718686	0.627993	1.02428	0.286658	0.935699	0.754062	0.439579	-0.377381	0.455634	-1.0876	-0.123052	0.530793	1.89972	-3.26467	-2.09095	-0.0601178	3.02744	0.24223	0.198958	7.5552e-05	0.0776871	0.0627594	0.169772	0.303289	0.307446	0.3563	2.5974	-2.78899	-0.792351	2.24315	-0.7092	0.249031	-0.972495	-0.213379	0.155296	2.76832	-2.35854	-1.77132	-0.323793	1.9934	-0.597369	0.350966	-0.824569	0.0936369	0.893668	1.26351	-3.83069	-2.62612	-0.684019	2.06156	0.635215	0.506127	-0.733699	-0.381858	0.893173	1.80948	-3.22619	-1.89045	-0.815082	2.16722	-0.842121	-0.0279246	-1.00246	-0.474877	0.131376	1.99374	-4.4119	inf	-3.206773e+02	inf
47400	2.73377	1.62404	1.26129	2.07668	0.561133	1.20313	0.568387	1.51578	0.673949	2.0104	1.82086	1.09891	1.03135	0.686726	0.627389	0.562357	0.744521	0.562565	0.214489	0.436774	0.855536	0.562596	-0.704728	0.471756	-1.0876	-0.62869	0.449143	1.19502	-3.89851	-2.2067	-1.08633	3.95151	0.231959	0.028916	7.5552e-05	0.0322187	0.0789384	0.171161	0.122903	0.0675207	0.139798	5.75706	-2.50484	-0.87514	2.39777	0.0677521	0.615396	-0.972495	-0.27534	0.307236	1.70472	-3.36191	-1.69135	-0.910349	2.81136	-0.488797	0.315885	-0.824569	-0.195856	0.208268	0.935551	-3.87598	-2.51072	-1.5243	4.15429	-0.00768563	0.303238	-0.733699	-0.687579	0.544922	1.04114	-3.8331	-2.24627	-0.835262	1.36791	-0.930446	0.0160655	-1.00246	-0.231523	0.313756	1.69053	-3.55491	inf	-3.216332e+02	inf
47500	3.20169	1.71712	0.556707	1.4128	0.52686	2.67619	0.0858885	2.0397	0.462062	1.70816	2.36292	1.14254	1.34234	0.714713	0.821816	0.805601	0.851028	0.578329	0.339674	0.391393	0.90374	0.477679	-0.124209	0.246089	-1.0876	0.20074	0.476005	1.93079	-1.99304	-2.80974	-0.927675	1.5713	0.0819082	0.101443	7.5552e-05	0.0382921	0.112023	0.16911	0.0687524	0.174132	0.330846	0.863397	-2.53761	-1.34718	3.30334	-0.138922	0.415576	-0.972495	0.29607	0.310628	2.35708	-1.77875	-1.83205	-0.419271	2.06755	-0.0494006	0.349219	-0.824569	0.318022	0.837853	1.37525	-1.41993	-2.34771	-0.887531	3.27906	-0.250411	0.323278	-0.733699	-0.0307811	0.600258	2.00281	-2.34308	-2.41217	-1.45421	0.902761	-0.0168821	0.512465	-1.00246	0.312085	0.0280523	1.87501	-2.15596	inf	-3.189440e+02	inf
47600	2.3792	2.46067	0.5851	0.679824	1.55092	1.05266	0.156147	1.34594	0.720752	1.70496	2.49658	1.11829	0.977471	0.665867	0.713371	0.410873	0.713022	0.731807	0.442574	0.361915	0.831658	0.413121	-0.390813	0.342256	-1.0876	0.203065	0.0406716	2.08418	-1.98742	-1.59823	-2.14701	3.22299	0.1247	0.119436	7.5552e-05	0.0953297	0.0577442	0.850178	0.0756096	0.145585	0.0712489	8.7132	-2.00112	-2.2058	4.47771	-0.62161	0.394278	-0.972495	0.228702	0.334514	2.28872	-2.03968	-1.05547	-2.18478	4.49424	-0.209902	0.268829	-0.824569	0.515151	0.458295	1.3949	-1.92556	-2.23549	-1.94201	4.54292	-0.588976	0.309167	-0.733699	0.256594	0.191933	1.20601	-2.1033	-1.41953	-2.43428	3.54727	-0.832938	0.253353	-1.00246	0.741158	-0.229865	3.5248	-2.03969	inf	-3.158711e+02	inf
47700	3.15007	2.38594	0.422629	1.41887	1.15536	0.959307	0.177616	2.67918	0.989046	1.67634	3.29644	1.03611	1.05914	0.820667	0.78425	0.562541	0.887582	0.583051	0.262957	0.523886	1.05405	0.534169	-0.75645	0.297746	-1.0876	0.362965	0.437923	1.49004	-2.6928	-2.08944	-1.50182	3.74409	0.279279	0.126098	7.5552e-05	1.0459	0.122159	0.0976328	0.0351603	0.146525	0.356923	2.50805	-2.13272	-2.22616	4.49686	-0.894065	0.989407	-0.972495	-0.813133	-0.0278816	1.50466	-2.3801	-1.6811	-2.58619	4.56728	-0.889923	0.445377	-0.824569	0.0136845	0.784674	1.68493	-2.81818	-2.34998	-0.946904	3.87122	-0.820122	0.278368	-0.733699	0.342175	0.489358	1.10335	-2.66163	-2.11297	-1.49008	4.01719	-0.362723	0.801796	-1.00246	-0.97341	-0.246593	1.79297	-2.49927	inf	-3.142844e+02	inf
47800	2.34866	1.58766	1.16297	1.46929	0.718426	0.864905	0.952028	2.34566	0.831049	1.0416	2.26748	0.981842	1.0622	0.623678	0.687685	0.49676	0.858064	0.54533	0.377725	0.565054	0.938489	0.585407	0.112798	0.409374	-1.0876	-0.0295035	0.30102	1.82723	-1.47029	-1.67908	-2.06365	4.3983	0.0487247	0.031958	7.5552e-05	1.89727	0.0224904	0.15176	0.087497	0.508234	0.0722016	2.38345	-2.67119	-2.23533	3.14388	0.086016	0.666745	-0.972495	0.1077	0.236573	1.20685	-2.02322	-1.62641	-1.60956	3.18873	-0.143491	0.427639	-0.824569	-0.855234	0.3058	1.52093	-1.77945	-2.18839	-1.81441	3.88316	-0.22798	0.631205	-0.733699	-0.351219	0.226999	1.51646	-1.27494	-1.33173	-2.29954	3.67152	0.325955	0.489369	-1.00246	0.574621	0.344664	2.04778	-1.90823	inf	-3.287970e+02	inf
47900	3.21249	2.75037	0.773648	0.427063	0.909591	1.84875	0.0960362	1.26568	0.637307	1.74223	2.73575	0.999297	1.04181	0.522701	0.734292	0.528833	0.729096	0.597976	0.314761	0.506541	0.727055	0.565561	-0.897788	0.358367	-1.0876	0.256319	-0.03106	1.39809	-1.56627	-2.4099	-2.72449	3.87269	0.50612	0.0736097	7.5552e-05	0.0731242	0.097746	1.05521	0.153675	0.14452	0.593397	2.52465	-2.5888	-2.47983	3.64231	-0.855244	0.2079	-0.972495	0.474273	0.318314	3.06757	-1.94859	-1.85521	-2.45604	4.45895	-0.942107	0.587915	-0.824569	0.441423	0.756692	1.71314	-2.10539	-2.93693	-2.48583	3.81038	-0.857934	0.323516	-0.733699	-0.0333667	-0.32419	-0.316014	-0.682217	-2.36518	-3.3612	1.23028	-0.578101	0.874539	-1.00246	0.492565	-0.156049	2.32193	-1.39559	inf	-3.107930e+02	inf
