iter	Ve_CVenmol(1)	Ve_CLivmol(1)	Ve_CKidmol(1)	Ve_CBrnmol(1)	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnPBrnTCOGC(1)	M_lnPLivDCVGC(1)	M_lnPKidDCVGC(1)	M_lnPBrnDCVGC(1)	M_lnPBodDCVGC(1)	M_lnPLivDCVCC(1)	M_lnPKidDCVCC(1)	M_lnPBrnDCVCC(1)	M_lnPBodDCVCC(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnPBrnTCOGC(1)	V_lnPLivDCVGC(1)	V_lnPKidDCVGC(1)	V_lnPBrnDCVGC(1)	V_lnPBodDCVGC(1)	V_lnPLivDCVCC(1)	V_lnPKidDCVCC(1)	V_lnPBrnDCVCC(1)	V_lnPBodDCVCC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnPBrnTCOGC(1.1)	lnPLivDCVGC(1.1)	lnPKidDCVGC(1.1)	lnPBrnDCVGC(1.1)	lnPBodDCVGC(1.1)	lnPLivDCVCC(1.1)	lnPKidDCVCC(1.1)	lnPBrnDCVCC(1.1)	lnPBodDCVCC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnPBrnTCOGC(1.2)	lnPLivDCVGC(1.2)	lnPKidDCVGC(1.2)	lnPBrnDCVGC(1.2)	lnPBodDCVGC(1.2)	lnPLivDCVCC(1.2)	lnPKidDCVCC(1.2)	lnPBrnDCVCC(1.2)	lnPBodDCVCC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnPBrnTCOGC(1.3)	lnPLivDCVGC(1.3)	lnPKidDCVGC(1.3)	lnPBrnDCVGC(1.3)	lnPBodDCVGC(1.3)	lnPLivDCVCC(1.3)	lnPKidDCVCC(1.3)	lnPBrnDCVCC(1.3)	lnPBodDCVCC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	lnPBrnTCOGC(1.4)	lnPLivDCVGC(1.4)	lnPKidDCVGC(1.4)	lnPBrnDCVGC(1.4)	lnPBodDCVGC(1.4)	lnPLivDCVCC(1.4)	lnPKidDCVCC(1.4)	lnPBrnDCVCC(1.4)	lnPBodDCVCC(1.4)	LnPrior	LnData	LnPosterior
89900	3.19306	1.72546	0.576573	1.23497	0.66432	0.870115	0.329678	1.73523	0.45908	2.54451	2.64182	0.265032	0.980889	0.730177	0.535905	0.644809	0.814924	0.0103502	0.240699	0.50164	0.93954	0.319765	-1.03427	1.12587	2.38723	1.34392	4.41549	0.504497	0.189779	0.0953441	2.34817	-2.04445	-1.38753	4.03784	0.0606336	0.03725	0.0597192	0.0841298	0.0656072	0.168181	0.0268562	0.981756	0.12242	0.210836	0.297089	2.59482	-2.67655	-1.4447	3.79955	-0.915681	1.07689	2.57499	1.66326	4.57226	0.801749	-0.0910131	0.601351	2.67578	-1.31398	-1.1603	3.64034	-0.965295	0.952499	2.69916	1.56726	4.54839	0.501869	0.485225	-1.78071	1.97973	-2.85809	-0.603207	2.77827	-0.395985	0.906269	2.3444	1.87243	4.39576	0.323453	0.176477	-0.574152	2.28743	-2.4929	-0.863046	2.46115	-0.913242	1.12305	2.15362	1.21586	4.55578	0.38985	0.131426	0.581522	2.56556	-5.243146e+01	-2.724819e+02	-3.249134e+02
90000	3.26097	2.50987	0.38321	2.61436	0.611722	1.20927	0.217	1.63507	0.463235	2.36099	2.43141	0.356037	1.07273	0.856521	0.663979	0.442233	0.776912	0.0114872	0.30244	0.429778	0.869477	0.416854	-1.3742	1.58251	1.76317	1.73683	3.52195	0.824416	0.182077	0.909469	3.15558	-3.14978	-0.966967	3.14535	0.254179	0.03748	0.0333204	0.0583746	0.168797	0.0827413	0.0727187	1.00293	0.181284	0.396382	0.196	1.42808	-3.24295	-1.00547	2.54139	-1.9011	1.82125	1.76317	1.72891	4.41899	0.799819	0.270281	0.448367	3.32411	-2.18176	-0.810606	2.9986	-1.20564	1.47308	1.8353	1.84701	3.67007	0.685746	0.479816	-1.78191	3.60895	-3.65208	-1.27969	3.74775	-1.14019	1.58114	1.9547	1.69004	4.02788	0.869474	0.395141	-0.50711	2.93488	-2.62541	-1.13855	1.50454	-2.08126	1.34628	1.64778	1.75874	4.12177	0.532835	0.35874	0.647275	2.72577	-5.853921e+01	-2.783461e+02	-3.368853e+02
90100	3.27123	1.94375	0.524351	1.88064	0.455257	1.3406	0.134239	2.4819	0.795306	1.9764	3.09513	0.327806	0.951144	0.664781	0.728553	0.542804	0.700966	0.0131692	0.499202	0.540483	0.797585	0.313662	-1.35766	0.844063	2.06128	1.97147	4.52372	0.583151	0.728544	-0.200324	4.28239	-2.74208	-0.574471	1.84488	0.126165	0.11672	0.150531	0.0830111	0.167012	0.146663	0.0914767	0.616765	0.0989674	0.0840187	0.101854	0.909838	-2.51749	0.135926	2.02559	-1.13168	1.17439	2.18392	2.05079	3.92701	0.335903	0.910333	0.376087	4.09475	-3.17306	-0.404099	2.1202	-0.937717	0.843987	2.40687	1.42916	4.44253	1.29274	0.656576	-1.78411	4.1791	-3.27108	-0.319987	1.33449	-1.05406	1.30436	2.482	1.37068	4.4343	0.235038	0.264392	-0.611895	4.58545	-2.60362	-0.454441	-0.140786	-1.36244	1.4475	1.87258	1.88364	4.49053	1.02563	0.759931	0.627309	4.2005	-5.760331e+01	-2.796858e+02	-3.372891e+02
90200	2.97033	1.85495	0.471439	1.08015	0.901679	1.22177	0.474049	1.98823	0.666258	2.01788	2.45515	0.365273	0.96245	0.791914	0.518374	0.570906	1.02792	0.0147192	0.347401	0.339683	0.914691	0.351115	-0.0125504	0.941687	1.79352	1.61113	4.57902	0.991908	-0.0713898	0.911208	2.844	-2.52768	-0.891572	3.97653	0.787125	0.045346	0.0328337	0.0582867	0.0489818	0.130249	0.0906304	1.48206	0.068391	0.423009	0.190727	1.22968	-2.42707	-0.868431	3.27926	-0.658349	1.15661	1.95541	1.41862	4.56738	0.476006	-0.0173082	0.526015	2.89575	-2.30578	-0.800626	2.53931	-0.121433	0.928488	1.96442	1.5309	4.57754	0.720139	-0.271984	-1.81423	2.98307	-2.78492	-0.235226	3.32969	-0.335289	1.27074	2.12635	1.46653	4.5593	1.19307	-0.173162	-0.529294	3.02897	-2.03868	-1.12085	3.42486	-0.451611	0.915281	1.7639	1.36325	4.46161	1.60026	-0.335667	0.965251	2.64069	-5.521371e+01	-2.801250e+02	-3.353387e+02
90300	2.5549	3.28772	0.41523	2.16129	0.622515	1.84201	0.254667	2.65062	0.85064	3.08255	2.73643	0.37734	1.09587	0.677784	0.746281	0.491125	0.642437	0.0113443	0.442497	0.718522	0.760148	0.778392	-1.18101	1.52988	2.75733	1.78414	4.33053	-0.838829	-0.446455	0.0606379	2.3948	-2.00621	-2.2543	3.55701	0.296209	0.333369	0.084733	1.33287	0.0292861	0.111629	0.0418163	1.48004	0.126623	0.545828	0.133236	2.39729	-2.01896	-2.28428	2.91293	-1.18938	1.09677	2.43516	2.00277	4.24073	-1.04938	-0.384567	0.327258	2.17948	-1.58283	-2.34538	3.85514	0.386402	0.965083	2.5584	1.58935	4.17267	-0.178087	-0.621976	-1.79517	2.46661	-2.13914	-2.18584	2.17147	-0.3531	0.761403	2.55996	2.10849	4.44107	-1.22098	-0.564306	-0.530317	2.39993	-1.07304	-2.33904	2.49517	-1.42653	1.01499	2.30902	1.8322	4.25008	-0.413724	-0.548826	0.679057	2.41179	-7.979723e+01	-2.814095e+02	-3.612068e+02
90400	2.74729	3.26879	0.267327	0.592072	0.897583	0.83503	0.296607	1.99811	0.745624	2.44532	3.18261	0.329541	1.02388	0.758135	0.821009	0.408647	0.841034	0.0119052	0.24421	0.551934	0.540957	0.484809	-2.84691	1.19001	2.29334	0.830931	4.40847	-0.545297	-0.889069	-0.263742	2.01719	-1.29672	-1.17161	3.97482	0.049585	0.10892	0.180111	0.0664121	0.051369	0.075805	0.0569662	0.86048	0.0381653	0.136343	0.0961209	3.63368	-1.8598	-1.07978	3.04302	-2.7503	0.981305	1.48565	1.1691	4.3371	-0.459832	-1.06869	0.469888	2.10382	-1.25973	-1.47996	2.76113	-2.48109	0.859822	1.87856	0.638956	4.25957	-0.572643	-0.65497	-1.94236	1.90383	-1.58301	-1.01212	2.99367	-2.761	1.12791	2.3375	0.543366	4.33015	-0.842757	-0.924551	-0.544584	1.63567	-1.17823	-1.15554	2.38634	-2.66034	1.38618	2.11897	0.655534	4.55934	-0.428399	-0.240367	0.532966	2.07398	-4.460397e+01	-2.826666e+02	-3.272706e+02
90500	2.83168	2.4018	0.660074	0.713726	0.812622	1.17539	0.255013	1.76715	0.706727	1.99129	2.93494	0.381918	1.03548	0.768578	0.745337	0.3579	0.824166	0.0100122	0.433977	0.429474	0.769056	0.797269	-1.43314	1.16034	2.80344	1.14751	4.35378	-1.30566	-0.97883	-0.207373	3.13502	-0.753477	-1.45032	3.94606	0.0915262	0.0732891	0.0402779	0.0774481	0.0411184	0.177505	0.0696641	0.346289	0.193676	0.0887291	0.0511247	4.18156	-0.915396	-1.74842	3.50314	-1.59402	0.94898	2.3389	1.19063	4.12724	-1.6718	-0.774413	0.391107	2.88312	-0.892897	-1.48489	1.98822	-1.79803	0.938396	2.97458	0.909135	4.57213	-1.27299	-0.876832	-1.55092	3.46491	-0.722956	-1.70695	3.95058	-1.15776	1.27276	2.77667	1.14087	4.39328	-1.73974	-0.770645	-0.668977	3.36137	-0.962486	-1.76521	1.54974	-1.06804	1.07263	2.38585	1.27353	4.48569	-0.744351	-1.0223	0.631505	3.13391	-4.620426e+01	-2.783764e+02	-3.245807e+02
90600	3.14855	2.08898	0.567087	1.06512	0.585859	1.56621	0.131832	1.42563	0.343332	1.71906	2.2406	0.389761	1.15326	0.710704	0.876753	0.548669	0.81673	0.0137153	0.279276	0.318144	0.890481	0.389625	-1.41949	1.14977	2.15152	2.31117	4.21268	-1.65858	0.0667791	-0.187312	4.35096	-0.214988	-1.90384	4.04804	0.344005	0.0773433	0.457544	0.418259	0.0700037	0.090073	0.157849	0.324723	0.0829812	0.0872549	0.111457	1.16731	-0.616679	-2.2131	4.47385	-0.632509	0.907105	2.27117	2.43243	4.1417	-1.56853	0.0989914	0.375727	4.59785	-0.216397	-2.39552	4.23038	-1.14092	1.2031	2.76211	1.78613	4.49832	-1.20973	-0.646452	-1.60673	3.79691	-0.34087	-1.77133	4.46948	-0.933702	1.43368	2.12398	2.07563	4.50358	-1.65142	1.03027	-0.669644	4.50678	-0.338837	-1.57016	3.09755	-2.00346	1.07017	1.04514	1.51422	4.00566	-2.05549	0.378014	0.51723	4.39307	-6.240319e+01	-2.784050e+02	-3.408082e+02
90700	2.62273	1.92174	0.384855	0.720615	0.709975	0.769588	0.438872	2.38674	0.955885	1.68058	2.31954	0.490231	1.10804	0.684859	0.702761	0.488948	0.733872	0.0163355	0.443367	0.747948	0.590758	0.795884	-1.02407	0.98865	2.35401	1.30217	4.47879	-1.69025	-0.210126	-0.924659	3.68279	-0.281827	-1.88413	1.13698	0.105176	0.0772648	0.173963	0.117357	0.0641038	0.0921054	0.0429018	0.419605	0.0637976	0.146122	0.581915	5.10179	0.147597	-0.911994	2.93711	-0.729979	1.36477	2.08766	1.56833	4.47321	-1.95951	-0.161958	0.366006	3.69176	0.382119	-1.97008	3.53229	-1.52065	1.1449	2.4284	1.69254	4.46688	-1.95936	0.0670014	-1.52957	4.03584	-0.487899	-1.73555	0.209246	-1.00546	1.24875	2.49404	1.50561	4.51315	-2.08054	-0.160922	-0.655225	3.55964	-0.325152	-3.38872	4.22768	-1.44987	1.3817	1.90531	1.08231	4.48389	-1.82105	-0.269619	0.440787	3.42236	-5.845571e+01	-2.847909e+02	-3.432466e+02
90800	2.26192	1.92613	0.847162	1.20526	0.846973	0.999745	0.464425	1.52398	0.968353	1.58016	2.95104	0.436488	1.04523	0.765591	0.623297	0.654218	0.732937	0.0142031	0.393861	0.378505	0.778106	0.483377	-0.592502	0.90155	2.10443	1.51279	4.4765	-1.55609	0.204327	0.0211723	3.58813	-0.897517	-2.18128	3.47739	0.102568	0.127588	0.0695702	0.114907	0.207131	0.061151	0.0638653	0.517536	0.150756	0.278068	0.253904	0.798072	-0.661428	-2.29862	4.23741	-0.739393	0.866776	2.15288	2.03231	4.47391	-1.69208	-0.279714	0.406745	3.49689	-0.627528	-2.77656	3.89683	-0.365251	0.838464	2.06781	1.05595	4.23866	-1.36349	-0.100471	-1.6856	3.99765	-1.22541	-2.10176	3.62187	-0.5333	1.10137	2.05181	1.46609	4.53868	-1.52412	0.318851	-0.593969	3.82032	-0.248356	-1.26726	3.36844	-0.846871	1.06989	1.92553	1.4613	4.42206	-2.08603	0.68066	0.571458	4.28198	-5.553347e+01	-2.798656e+02	-3.353991e+02
90900	3.22721	2.60629	0.78956	1.71055	1.30734	0.747934	0.26313	1.24957	0.573597	2.84427	3.06155	0.302976	1.10147	0.780667	0.758494	0.577307	0.690538	0.0110396	0.261217	0.30578	0.799068	0.470104	-1.16647	1.06278	2.22109	1.34196	4.16533	-1.5143	-0.458717	0.140118	2.94931	-0.79027	-1.55579	3.17781	0.0387182	0.0963075	0.088702	0.135025	0.071482	0.10285	0.0536482	1.49969	0.12562	0.0618136	0.0909836	5.32777	-0.854076	-2.15949	3.87161	-1.24259	1.35129	2.04003	1.60058	4.1862	-1.72625	-0.467567	0.408778	3.52365	-0.777612	-1.75551	3.36674	-0.956548	1.22211	2.47714	1.6251	4.30452	-1.1719	-0.50378	-1.89853	3.03949	-1.06386	-1.66942	3.64875	-0.675737	1.13635	1.79498	1.48594	4.51169	-1.51621	-1.02013	-0.53779	3.17556	-0.725912	-1.80705	1.062	-1.19693	0.928833	2.26066	1.45093	4.22039	-1.33104	-0.566881	0.594579	3.13277	-5.169304e+01	-2.747230e+02	-3.264160e+02
91000	3.25856	3.1393	0.629787	0.83404	0.645117	0.74921	0.414424	2.3011	0.848622	1.58975	2.74921	0.221484	1.09557	0.868711	0.687781	0.543219	0.751313	0.0101957	0.386538	0.53636	1.07625	0.460052	-1.55238	0.869021	2.16241	1.78244	4.60296	-1.2589	-0.414153	-0.350882	2.33748	-0.410581	-1.53265	4.45235	0.135455	0.0469273	0.100726	0.0382106	0.064355	0.0801112	0.0604745	0.326903	0.0785632	0.135273	0.143389	1.52474	-0.603288	-0.958806	3.1474	-1.46101	1.04657	1.86896	1.49844	4.49272	-1.5882	-0.533618	0.359712	1.83466	-0.21607	-1.76265	4.20094	-1.48284	1.01405	2.1701	1.62657	4.57771	-1.05015	-0.490857	-1.73512	2.27712	-0.902452	-1.39443	3.42338	-1.48876	1.09818	2.25116	1.7153	4.38849	-1.28598	-0.353095	-0.545388	2.06691	-0.919261	-1.42906	2.65875	-1.6804	0.898593	1.54347	1.59235	4.60416	-0.981846	-0.366761	0.563264	2.67741	-3.766627e+01	-2.709099e+02	-3.085762e+02
91100	3.26719	1.8467	0.459248	0.992537	0.529874	0.791985	0.364388	2.05547	0.658237	1.17399	3.28369	0.33346	1.12413	0.756255	0.64271	0.483696	0.828495	0.0112055	0.275136	0.455626	0.977902	0.12675	-1.96166	1.1035	1.98566	1.52739	4.53131	-1.17238	0.351416	-0.267545	3.41756	-0.914462	-1.61338	3.72853	0.417429	0.133366	0.0349245	0.138445	0.0498218	0.0974972	0.121481	0.292665	0.283077	0.130075	0.164702	1.98224	-1.73844	-1.8179	3.68106	-1.61468	1.31546	1.96689	1.6542	4.39854	-1.05852	-0.274118	0.338116	2.27853	-0.0979614	-1.50437	3.81103	-1.11975	0.707141	1.71298	1.37061	4.5641	-1.15065	-0.108735	-1.59405	3.67649	-1.22684	-2.30087	4.57667	-2.60419	0.901347	2.07014	1.27436	4.54733	-0.954128	0.455228	-0.47918	3.64924	-0.858474	-2.09677	3.63853	-2.16991	1.0331	1.94674	1.24812	4.51481	-0.894528	0.0697187	0.624928	2.43821	-5.726420e+01	-2.695220e+02	-3.267861e+02
91200	1.86279	1.91759	0.274228	1.67787	0.495653	0.759869	0.113101	0.765688	0.859374	1.6441	3.2249	0.232789	1.04707	0.731469	0.767296	0.43991	0.815499	0.0104991	0.153118	0.3817	0.731015	0.263381	-1.47963	1.15358	2.08442	1.67122	4.5129	-1.24561	-0.523661	-0.12861	0.983068	-0.670285	-2.32068	3.6767	0.343819	0.101869	0.365708	0.0454293	0.0504268	0.103379	0.0488677	0.640604	0.129419	0.174614	0.0738848	6.59579	-1.18035	-2.19867	3.91828	-1.76226	1.25931	2.01171	1.60128	4.51943	-1.27755	-1.2651	0.322149	1.19013	-0.130524	-1.88402	4.02517	-1.18267	0.888876	2.93907	1.80697	4.3865	-1.1548	-0.113598	-1.71381	1.96489	-1.42325	-2.57561	3.43676	-0.405092	1.36682	1.79647	1.67035	4.5605	-1.92467	-0.442403	-0.657518	1.10267	-0.475232	-1.98756	2.3655	-2.04	1.19333	1.75307	1.30553	4.56495	-1.25456	-0.57715	0.538105	0.683271	-6.187260e+01	-2.777124e+02	-3.395850e+02
91300	2.94287	1.53575	0.381036	0.506994	0.559165	1.14411	0.25734	2.41825	0.590542	1.13837	3.28778	0.37441	0.983316	0.881688	0.780836	0.459122	0.850149	0.0129315	0.362047	0.294302	0.983301	0.460285	-2.6279	1.09685	2.50489	1.69801	4.59011	-1.21931	-0.137045	-0.258722	-0.170244	-0.698957	-0.494444	2.67669	0.0564261	0.0662907	0.123832	0.0424565	0.0508585	0.138601	0.200255	0.375715	0.4265	0.172531	0.341843	1.04675	-0.763247	-0.373499	2.2024	-2.8062	0.78008	3.01882	1.4405	4.41869	-1.42675	-0.725953	0.349678	-0.530937	-0.269736	-1.13598	3.06077	-2.62973	1.36689	2.41022	1.54624	4.52925	-1.18606	0.467101	-1.75412	-0.322625	-0.589747	-0.453143	3.387	-2.72191	0.84918	2.77766	1.81433	4.54513	-1.24796	0.164953	-0.753362	0.768968	-1.05386	0.0124913	1.89103	-2.80197	0.778336	2.51478	1.49252	4.46923	-0.857041	-0.303584	0.700057	-0.852105	-5.072547e+01	-2.830431e+02	-3.337686e+02
91400	3.11868	3.26476	0.513513	2.26936	0.576737	0.887636	0.111378	2.26233	0.293178	1.12645	2.52481	0.328433	1.06791	0.928011	0.860159	0.594918	0.921689	0.0136539	0.273735	0.277038	0.71199	0.55985	-2.59951	1.04146	1.92015	1.7586	4.59872	-1.39344	-1.20595	0.0282766	1.43602	-0.388598	0.339241	0.50331	0.642833	0.0487953	0.0618032	0.0575664	0.139562	0.0708109	0.0863205	0.517328	0.172337	0.0910399	0.156165	1.49782	-0.74369	0.243572	1.95642	-2.18212	1.29568	2.04086	1.88601	4.49584	-1.38892	-1.29401	0.273733	1.64033	-0.0863679	0.919591	1.08781	0.132886	1.13023	1.99151	1.63375	3.92923	-1.53038	-0.985681	-1.55976	2.1549	-0.045451	0.66376	2.6213	-0.15583	1.57669	1.75316	1.70615	4.05702	-1.71349	-0.968511	-0.595495	1.41557	-0.298364	1.05924	0.327861	-3.52382	0.875535	1.91605	1.27571	4.51167	-1.28585	-0.866321	0.643383	0.846511	-6.643025e+01	-2.799773e+02	-3.464076e+02
91500	1.62632	1.39643	0.926587	1.06325	0.894218	0.810551	0.131636	2.88913	0.579631	2.36066	2.99041	0.382048	0.968969	0.852224	1.18208	0.568578	1.04396	0.0120191	0.280371	0.369224	0.749832	0.417829	-1.2175	0.927851	2.77778	2.70312	4.55694	-1.63592	-0.408274	-1.05912	0.264909	-0.560005	-0.406652	4.44016	0.298554	0.0350384	0.0898289	0.169395	0.0561051	0.100272	0.164745	0.440949	0.0754473	0.180809	0.350785	3.37207	-0.903399	0.0780196	1.78837	-1.21885	1.23474	2.63236	2.6044	4.56422	-1.53934	-0.363579	0.345408	-0.325743	-0.306229	-0.51967	2.06542	-1.27136	0.816503	2.32823	2.55326	4.44933	-1.24349	-0.965618	-1.65318	0.771583	-0.555159	-0.279084	3.16969	-1.59156	1.04201	2.3363	2.15609	4.38053	-1.45273	-0.896462	-0.516986	-0.0589368	0.0255719	-0.914414	2.22043	-1.95676	1.03817	2.48079	3.19113	4.30159	-1.3689	-1.01939	0.519115	0.299616	-6.258936e+01	-2.866796e+02	-3.492690e+02
91600	2.51985	1.34704	0.858976	1.81611	0.549984	0.77582	0.117352	1.62307	0.632115	3.03004	2.77685	0.281186	1.078	0.812775	0.659512	0.579228	0.837277	0.010172	0.20837	0.333951	0.913156	0.206157	-1.62639	1.0816	1.66386	1.52924	4.34664	-1.21751	-0.0248758	-0.217481	-0.140819	-0.696716	0.0038015	2.17622	0.126788	0.17986	0.0881649	0.0835103	0.103881	0.149935	0.164575	0.361855	0.0778722	0.0673044	0.0950436	3.54994	-0.688924	-0.00930385	2.28963	-2.06768	0.894442	0.997545	1.19691	4.51924	-1.38147	0.145023	0.472091	-0.257225	-0.404808	-0.0666562	2.40738	-1.65068	1.19599	2.01632	0.993492	4.18735	-0.684138	0.00324646	-1.84621	-0.145237	-0.823821	0.177523	2.21217	-1.04125	0.751452	1.50752	1.40602	4.56024	-1.55181	0.00136837	-0.50826	0.0254569	-0.339017	-0.285257	0.97721	-1.99476	0.557729	1.51131	1.51895	4.55426	-1.47295	0.25233	0.613756	-0.283087	-4.979078e+01	-2.720031e+02	-3.217938e+02
91700	3.24635	2.09891	0.482464	0.799641	0.373865	1.10235	0.358198	3.01625	0.674436	1.82325	2.8117	0.322328	1.14343	0.710664	1.0402	0.549927	0.600075	0.0111609	0.231869	0.277829	0.902083	0.583393	-1.82173	0.669913	1.66505	2.17313	4.51056	-0.965895	0.088562	-0.176186	-1.14241	-0.986173	-0.0233673	1.72521	0.497215	0.328132	0.797111	0.0529757	0.0699292	0.258733	0.114235	0.423418	0.122701	0.114935	0.0489214	3.11938	-1.1508	0.117682	2.18147	-0.523703	1.04939	2.11924	2.24465	4.31216	-0.974705	0.140842	0.357281	-1.42066	-0.953375	0.311154	1.92274	-1.46742	0.904863	1.83622	2.2774	4.59858	0.0177343	0.234769	-1.66565	-1.23512	-0.937226	0.217819	2.26076	-0.194656	1.31031	1.45222	2.17591	4.27144	-1.4314	-0.135043	-0.607818	-1.16206	-1.55063	-0.206122	0.78068	-2.27048	0.895551	1.05603	2.43737	4.30387	-0.347196	0.431659	0.464246	-0.799441	-6.962699e+01	-2.771781e+02	-3.468051e+02
91800	2.55821	2.05316	0.512348	1.67943	0.358573	2.58115	0.519284	1.4365	0.753624	1.44455	2.94606	0.275168	1.16126	0.761962	0.870575	0.491777	0.607823	0.0175046	0.279991	0.576199	0.765011	0.390801	-0.711312	1.02614	1.76709	2.44935	4.52891	-0.0205233	-0.115747	-0.393787	-0.724614	-2.28438	0.378495	2.10193	0.0434494	0.0484744	0.283145	0.184398	0.190142	0.0672817	0.188853	0.233913	0.0465681	0.102778	0.170265	2.87026	-2.24577	0.0962556	2.19696	-0.797981	1.25449	2.10714	2.42148	3.86928	0.297237	-0.444365	0.401399	-0.555351	-1.45855	0.213214	1.56682	-0.673287	1.01679	1.89669	2.38264	4.58146	-0.110319	-0.326298	-1.69978	-0.25616	-2.38429	-0.232484	2.34425	-0.879747	1.12217	2.11762	1.94488	4.48724	-0.458255	-0.27844	-0.489256	-0.508855	-2.00418	0.0121147	-1.03884	-1.22398	1.21695	1.82002	2.03182	4.35014	-0.0413697	-0.343759	0.566286	-1.04937	-5.945749e+01	-2.816036e+02	-3.410611e+02
91900	3.10285	2.51545	0.396974	0.752015	0.685303	1.01611	0.361609	1.27706	0.907515	3.01847	2.98564	0.386268	1.00642	0.771366	0.803824	0.654103	0.831712	0.0105291	0.351396	0.324985	0.637178	0.510956	-2.82079	1.30469	2.46144	1.66276	4.44675	-0.945923	-0.0881335	-0.211993	2.88103	-1.11182	-0.418568	2.47182	0.106127	0.196846	0.0668432	0.0539906	0.0548102	0.057298	0.0483923	0.324251	0.966866	0.0552428	0.0982852	1.9879	-1.16336	0.176851	1.90478	-2.8169	1.09453	2.44123	1.96882	4.31427	-0.909054	0.155222	0.362167	3.27499	-1.02042	-0.574907	2.43858	-3.1088	1.28417	2.58648	1.66905	3.93595	-0.659173	0.0480334	-1.8045	2.34629	-1.47912	0.0630224	1.77401	-2.30523	1.05219	2.56704	1.53623	4.11449	-1.1303	-0.0271793	-0.534186	0.154777	-1.15118	-0.884681	1.19634	-3.31887	0.799586	2.51204	1.43984	4.24621	-0.341415	-0.0877353	0.769862	2.08717	-6.084515e+01	-2.730835e+02	-3.339286e+02
92000	3.19864	1.54379	0.394971	1.3414	0.60466	1.06832	0.834451	1.85481	0.643034	2.44548	3.189	0.398147	1.06329	0.700385	0.712471	0.697705	0.71985	0.0186059	0.181658	0.395433	0.687688	0.255239	-4.54966	1.22898	2.43622	1.41491	4.42076	-0.442019	-0.751259	-0.412379	0.571895	-1.75182	0.559846	4.58475	0.168135	0.125902	0.11041	0.107301	0.0501241	0.0564604	0.0483798	0.671645	0.0908504	0.057012	0.0825227	7.8345	-1.62554	0.736275	1.2676	-4.25151	1.09425	2.24168	2.10147	4.02874	-0.707379	-0.672031	0.262164	0.50996	-1.45129	0.558943	1.64601	-4.28666	1.15603	2.08616	1.61974	4.36078	0.155599	-0.5672	-1.85292	0.753864	-1.83348	0.632939	1.6015	-4.26607	1.28416	2.55508	1.27837	4.17143	-0.786073	-1.05283	-0.549217	1.18092	-1.38528	0.453637	-0.494309	-4.35993	0.917315	2.32839	1.28741	4.54916	-0.251331	-0.677032	0.605531	0.330316	-5.128200e+01	-2.746036e+02	-3.258856e+02
92100	2.93887	2.4226	0.615516	0.981153	0.736589	0.983858	0.377477	1.20769	0.683391	1.65027	2.90848	0.292086	1.06442	1.00409	0.588202	0.501044	0.845642	0.0107759	0.326609	0.233624	1.11591	0.444465	-3.47449	1.01906	1.84996	1.71703	4.58547	-0.0460456	-0.256654	0.0458412	-0.147192	-0.839643	0.703853	1.63239	0.134734	0.0439516	0.0518652	0.122947	0.293779	0.221048	0.107601	0.981784	0.179686	0.0923659	0.126922	0.600226	-0.93477	0.872148	1.27779	-3.14615	1.08591	1.77136	2.00468	4.42103	-1.1709	-0.881469	0.3654	-0.304253	-1.13509	0.507322	1.83329	-3.18845	1.19384	2.11414	1.97335	4.45687	0.270784	-0.278743	-1.83168	-0.311643	-1.33071	0.867365	1.36879	-3.56287	1.29508	1.58633	2.11121	4.50356	-1.5279	-0.524243	-0.612443	-0.322638	-1.43023	0.598244	1.89582	-3.59349	1.14432	1.94266	1.82235	4.14601	-0.151695	-0.0741313	0.545521	-0.589926	-5.973681e+01	-2.785649e+02	-3.383017e+02
