iter	Ve_CVenmol(1)	Ve_CLivmol(1)	Ve_CKidmol(1)	Ve_CBrnmol(1)	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnPBrnC(1)	M_lnPKidTCAC(1)	M_lnPBrnTCAC(1)	M_lnPKidTCOHC(1)	M_lnPBrnTCOHC(1)	M_lnPKidTCOGC(1)	M_lnPBrnTCOGC(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnPBrnC(1)	V_lnPKidTCAC(1)	V_lnPBrnTCAC(1)	V_lnPKidTCOHC(1)	V_lnPBrnTCOHC(1)	V_lnPKidTCOGC(1)	V_lnPBrnTCOGC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnPBrnC(1.1)	lnPKidTCAC(1.1)	lnPBrnTCAC(1.1)	lnPKidTCOHC(1.1)	lnPBrnTCOHC(1.1)	lnPKidTCOGC(1.1)	lnPBrnTCOGC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnPBrnC(1.2)	lnPKidTCAC(1.2)	lnPBrnTCAC(1.2)	lnPKidTCOHC(1.2)	lnPBrnTCOHC(1.2)	lnPKidTCOGC(1.2)	lnPBrnTCOGC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnPBrnC(1.3)	lnPKidTCAC(1.3)	lnPBrnTCAC(1.3)	lnPKidTCOHC(1.3)	lnPBrnTCOHC(1.3)	lnPKidTCOGC(1.3)	lnPBrnTCOGC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	lnPBrnC(1.4)	lnPKidTCAC(1.4)	lnPBrnTCAC(1.4)	lnPKidTCOHC(1.4)	lnPBrnTCOHC(1.4)	lnPKidTCOGC(1.4)	lnPBrnTCOGC(1.4)	LnPrior	LnData	LnPosterior
53000	2.72001	2.03632	0.349089	0.620708	0.525041	0.861085	0.147573	2.81947	0.518353	1.49139	2.31122	1.01302	1.09647	0.820334	0.800502	0.554668	0.679272	0.573323	0.600902	0.759957	0.826631	0.814355	-0.857718	0.215837	-0.747499	0.398826	0.129043	0.940068	-1.46355	-2.53596	-1.54375	-0.854394	0.165932	0.110931	0.0575367	0.0613282	0.0245183	0.273566	0.0880252	0.23832	0.166189	4.91982	-3.255	-1.7794	-0.0137998	-0.959953	0.533198	-0.876177	0.327135	0.326171	2.30025	-1.28167	-1.88734	-1.27665	1.21961	-0.756829	0.223293	-0.771023	0.757411	0.24107	0.901648	-1.54722	-3.10601	-1.4826	1.23139	-0.956394	0.704572	-0.590714	0.454608	0.301195	1.45892	-1.44688	-2.79943	-1.54617	-2.0831	-0.444502	-0.0248846	-0.945696	0.621812	0.164524	1.50429	-1.97074	-4.293989e+01	-3.238662e+02	-3.668061e+02
53100	3.1922	1.19539	0.403168	0.517295	0.581183	1.42703	0.247696	1.62899	0.597509	2.24269	2.09893	1.08572	1.07745	0.804369	0.693291	0.507178	0.852516	0.686939	0.384918	0.660302	0.938919	0.984817	-0.859579	0.149205	-0.771108	-0.0299351	0.611549	0.876583	-3.3432	-2.58619	-1.70246	-0.88783	0.0764936	0.123141	0.145886	0.118131	0.0618753	0.446271	0.0795748	0.126392	0.202685	4.93773	-3.09757	-1.40259	-3.73663	-0.779251	0.511162	-0.380745	0.373076	0.521862	1.50215	-3.73542	-1.95115	-2.19308	2.80368	-0.652141	0.499252	-0.783751	-0.519342	0.78486	1.67464	-3.22378	-3.60688	-0.904805	0.0426641	-0.150574	0.0518744	-0.778925	0.110709	0.787557	0.146749	-4.00835	-2.50162	-1.50369	-0.476382	-1.14723	0.424008	-0.969313	-0.0588682	0.529705	1.2816	-3.37867	-5.862879e+01	-3.230196e+02	-3.816484e+02
53200	3.25631	1.19921	2.09902	1.48673	0.550717	0.674994	0.249191	2.16168	0.607699	2.80694	2.90108	1.04373	1.15799	0.648827	0.724528	0.459614	0.793812	0.715053	0.46583	0.500565	0.771136	0.66121	-0.124793	0.1199	-0.352864	-0.018405	0.0637538	1.54051	-1.76477	-1.68415	-0.0226173	1.73742	0.682325	0.216546	0.0557109	0.0777728	0.0924694	0.148869	0.197249	2.46078	0.286354	0.913238	-2.92399	0.19125	0.647696	-0.0767847	0.705656	-0.274684	0.367071	0.213969	1.83615	-2.78821	-1.62448	0.550719	1.24014	-0.666331	0.802699	-0.19821	0.0752263	0.510848	1.59528	-1.33002	-1.58359	0.102839	2.2854	-0.576253	-0.0300323	-0.165592	0.0493339	0.2429	1.59892	-1.55689	-1.28853	0.215126	1.82459	-0.363287	0.236849	-0.596831	0.102262	0.0935017	2.06521	-1.6655	-5.900981e+01	-3.208371e+02	-3.798470e+02
53300	2.56248	2.45795	0.427916	1.17274	0.869877	0.467843	0.227563	1.19152	0.739654	2.36558	3.07874	1.01951	1.17013	0.777658	0.690695	0.597368	0.692418	0.648174	0.207902	0.502063	0.925274	0.577209	-0.537617	0.79186	0.0990045	-0.411035	0.0590493	0.646508	-1.27014	-2.02944	1.76564	-0.445668	0.369375	0.038988	0.121323	0.0325452	0.0629317	0.568772	0.0914166	0.502393	0.218322	0.881933	-2.41055	1.17006	0.820221	-0.961108	0.578122	0.177915	-0.756903	-0.101422	2.04785	-1.34289	-1.2932	1.48813	0.680478	-0.552319	0.847853	0.420462	-0.25176	0.229905	0.521881	-1.17001	-2.93373	1.76639	0.413263	-0.999354	0.828976	-0.00899342	-0.325747	-0.0193232	1.00923	-0.969453	-1.56299	1.32438	-0.661655	-1.03445	0.926049	-0.141464	-0.603417	-0.126687	1.30547	-1.54617	-4.658135e+01	-3.183334e+02	-3.649147e+02
53400	3.04985	2.16564	0.419352	1.65871	1.51933	0.859111	0.411912	2.63106	0.83953	2.87844	3.23825	0.996361	1.17736	0.575173	0.651292	0.51035	0.846091	0.890005	0.489437	0.458455	0.658863	0.608657	-0.754049	0.0524599	-0.389614	-0.243231	0.371392	1.13752	-2.32503	-1.69396	3.01126	-0.0104283	0.190028	0.0947568	0.0848959	0.231434	0.0798151	0.0266108	0.0333961	0.134513	1.34042	1.77628	-2.04231	0.924274	0.836424	-0.697408	-0.0439458	-0.950081	-0.79826	0.187055	1.26652	-2.39989	-1.51163	1.09921	0.516002	-0.890664	-0.0129194	-0.765716	-0.73645	0.518245	1.34773	-2.42103	-1.60596	3.61455	-0.180901	-0.983772	0.393267	-0.328504	-0.0986191	0.422061	1.1933	-2.47002	-1.48141	1.93794	-2.0712	-0.864656	0.199057	-0.428901	-0.2377	0.0547078	1.06527	-2.24199	-4.719077e+01	-3.212405e+02	-3.684312e+02
53500	3.20113	2.38469	0.998653	0.853632	0.479459	0.943456	0.342308	1.31722	0.61015	1.72161	2.75422	1.07629	1.11899	0.680683	0.725088	0.448392	0.834661	0.94876	0.633607	0.561017	0.911561	0.728588	-0.371375	0.406715	-0.529731	0.132733	0.474749	1.51228	-3.14831	-1.70141	1.37251	0.0510015	0.161741	0.0500954	0.0656289	0.0403601	0.0639609	0.0469178	0.492375	0.11488	0.252719	0.935908	-2.19654	2.18909	-0.477481	-1.04139	0.575148	-0.18193	0.121053	0.408838	1.58763	-2.75598	-1.69758	0.403859	0.878712	-0.613323	0.155588	-0.771044	0.150269	0.640001	1.52741	-2.82994	-1.90599	2.03006	1.3454	-0.291882	0.429293	-0.0538927	0.12991	0.383859	1.20288	-3.14232	-2.06152	1.91671	-0.569273	-0.41029	0.439307	-0.664896	0.0233845	0.499929	1.52612	-2.8527	-3.764486e+01	-3.208311e+02	-3.584760e+02
53600	3.18907	2.6812	0.473071	1.82298	0.680316	1.31764	0.412042	2.1401	0.832137	1.43342	3.02354	0.975952	1.12824	0.617261	0.741188	0.562087	0.794409	0.685481	0.634691	0.606927	0.704449	0.736216	-0.26184	0.335669	-0.800154	-0.0969421	0.322481	1.19544	-1.37344	-1.83574	2.20468	-0.792004	0.0797943	0.444499	0.0333722	0.0598461	0.251121	0.0739792	0.0620375	0.0834755	0.183402	2.16425	-2.09289	1.90734	0.214409	-0.251781	0.966636	-0.758788	-0.173409	-0.49229	1.41215	-0.975908	-1.78175	2.15267	-0.383077	-0.202787	0.691125	-0.820299	-0.351248	0.760544	0.793247	-1.46822	-1.97727	2.50364	-1.25984	-0.605933	0.148414	-0.798604	-0.230347	-0.0523974	1.17218	-1.13928	-1.22805	2.46684	-0.951283	-0.367353	0.206593	-0.868605	-0.428207	0.173279	0.421334	-1.54344	-4.266384e+01	-3.206563e+02	-3.633201e+02
53700	2.86808	2.96476	0.300999	1.25184	0.391314	1.03581	0.181079	1.95031	0.845821	1.32776	3.26438	0.996685	1.04057	0.740794	0.812756	0.544444	0.844996	0.65933	0.509339	0.70195	0.925587	0.38764	-0.454621	0.571337	-0.549791	0.0354168	0.66218	1.40152	-1.5228	-2.10999	2.6775	0.18705	0.105866	0.048132	0.0930086	0.0389965	0.0728319	0.0502413	0.0444806	0.0589062	0.140117	2.00396	-2.48926	2.34058	-0.405791	-0.890289	0.497156	-0.351654	0.027736	0.677194	1.69664	-1.95163	-1.90613	2.56664	-0.571501	-0.0835437	0.759803	-0.613498	0.149115	0.826146	1.31068	-1.78103	-2.38643	1.69036	1.09251	-0.228668	0.55746	-0.286762	0.0551973	0.773265	1.45298	-1.78819	-2.27714	2.37981	-1.58946	-0.439381	0.868134	-0.776014	0.163116	0.262873	1.18286	-1.79118	-3.093014e+01	-3.146152e+02	-3.455453e+02
53800	3.032	2.18884	0.591865	1.00833	0.404964	1.25735	0.104933	2.36044	0.928122	2.33007	2.49367	1.05271	1.0734	0.720485	0.827044	0.454574	0.851787	0.883783	0.286638	0.30833	0.855357	0.398033	-0.341952	-0.220015	-0.552307	0.736088	0.722905	1.35436	-3.31529	-2.07296	1.12234	0.468946	0.11929	0.0674277	0.301456	0.0628995	0.0531419	0.249383	0.0544043	0.118304	2.253	2.4294	-2.37386	2.98527	-1.11676	0.147818	0.289146	-0.939077	0.644485	0.589763	1.78208	-3.36824	-1.73738	1.5913	-0.0204523	-0.594663	-0.0470091	-0.172769	0.835103	0.810739	0.564043	-3.50793	-2.20303	1.9615	1.02541	-0.390486	-0.250624	-0.944996	0.700985	0.853925	0.617932	-3.43006	-2.14309	0.557667	-0.166293	-0.775942	-0.459383	-0.975823	0.830476	0.176625	1.48511	-3.30423	-5.189693e+01	-3.122730e+02	-3.641699e+02
53900	2.50097	2.0748	0.901589	0.921865	1.32987	1.53472	0.254441	1.64683	0.699846	1.63824	2.80695	1.00594	1.20562	0.599257	0.568929	0.616729	0.918386	0.740402	0.4871	0.572635	0.633446	0.63403	-0.523028	0.368549	-0.323388	0.147835	0.0240442	1.65896	-2.34079	-2.69004	3.196	-3.1795	0.110365	0.0946987	0.103734	0.0791332	0.313103	0.37535	0.314476	0.311784	0.145431	2.26137	-2.72571	3.31319	-2.66519	-0.00356695	-0.014881	-0.558532	-0.0185444	0.375382	3.66247	-1.71959	-2.31377	3.55554	-2.28496	-0.380822	0.615764	-0.0540233	-0.0864489	0.353986	1.04492	-2.4886	-3.16277	2.60179	-2.6303	-0.0171164	0.618396	-0.213138	0.215203	0.397002	0.926453	-2.93039	-2.74127	3.55579	-4.56544	-0.556862	-0.00235165	-0.600482	-0.145967	0.128623	2.13287	-2.51266	-5.741712e+01	-3.259785e+02	-3.833956e+02
54000	2.4195	2.62811	0.299545	1.78335	0.346574	0.624571	0.169189	2.05487	0.515542	1.84685	2.73092	1.04861	1.07663	0.703741	0.804566	0.613724	0.721772	0.800685	0.362438	0.503167	1.08921	0.403397	-0.428336	0.235229	-0.5023	0.0401364	-0.116249	1.65283	-1.69831	-1.9911	3.67288	-0.634656	0.084951	0.0338218	0.144504	0.255761	0.289671	0.259674	0.0937868	0.127308	0.119734	1.50668	-2.03405	3.52412	-1.35393	0.0496224	0.264961	-0.80129	0.6864	0.725227	2.70528	-1.84867	-1.58308	4.14474	-1.89065	-0.259537	0.433515	-0.611684	-0.509198	0.869707	1.51481	-2.4057	-2.34744	3.50118	-1.26775	-0.278438	0.149214	-0.388168	0.100487	0.996778	1.31256	-2.15343	-2.23199	3.40266	-1.16094	-0.399496	0.683309	-0.588211	-0.18174	-0.151895	1.9795	-1.71879	-4.939673e+01	-3.129178e+02	-3.623145e+02
54100	2.74994	1.62352	0.271757	0.819599	0.582606	1.38912	0.231935	1.70932	0.728869	1.67791	2.31795	0.933323	1.1875	0.605251	0.725744	0.648552	0.970787	0.591464	0.335115	0.748357	0.944128	0.76637	-0.121931	0.237926	-0.342062	0.864654	0.660812	1.83043	-3.97965	-1.99163	2.93458	-0.0910164	0.0414172	0.0951593	0.0332274	0.0863637	0.0650798	0.0440791	0.859407	0.274902	0.620589	4.23397	-2.03087	2.94063	-0.802324	-0.277991	0.658355	-0.686112	0.427173	0.680924	2.14206	-2.98074	-1.73512	2.11882	-0.0962606	-0.256371	0.331987	-0.134584	0.932095	0.992066	 1.92	-3.59966	-2.10873	3.27893	-1.56796	-0.174568	0.588561	-0.184032	0.849228	0.73481	2.11724	-4.17119	-1.87963	1.3952	-1.0773	-0.100238	-0.0137344	-0.398917	0.328113	0.590611	1.62065	-4.04314	-4.798381e+01	-3.258520e+02	-3.738358e+02
54200	2.0946	2.65854	0.255568	1.22539	0.913104	1.31838	0.216659	3.27859	0.501844	1.55377	2.84274	0.933669	1.13298	0.710083	0.871337	0.625469	0.873	0.632603	0.4447	0.51503	0.894638	0.687552	-0.0826029	0.354092	-0.855023	-0.0920037	0.215441	2.07558	-1.18111	-1.7574	2.35374	0.137145	0.0386008	0.127458	0.0502911	0.0823855	0.0936085	0.146759	0.0647891	0.132675	0.111199	2.3269	-1.80004	1.98924	0.0690095	0.0172838	0.336531	-0.703766	0.0302786	0.435677	2.90903	-1.15027	-1.44417	2.2251	-0.605868	-0.168222	0.47668	-0.905503	-0.91651	0.449535	2.41218	-1.17279	-1.77314	2.58329	-0.172086	0.0157983	0.756135	-0.436508	-0.362287	0.743172	2.30312	-1.29573	-1.85873	1.9118	-3.11916	-0.134152	0.280274	-0.903176	0.536085	-0.0604563	2.14249	-0.945584	-3.820221e+01	-3.234621e+02	-3.616643e+02
54300	3.10476	1.82776	0.44894	2.46177	0.427022	2.356	0.0937649	2.99749	0.872025	1.88003	2.97502	1.08698	1.15718	0.676053	0.691325	0.480318	0.776189	0.733578	0.260027	0.344631	0.977387	0.74692	-0.300082	0.786534	-0.597002	0.00415429	0.723758	1.45752	-2.51342	-1.73015	2.63516	-2.4183	0.0620028	0.111015	0.0315196	0.0299097	0.0777081	0.288118	0.397963	0.117135	0.0700486	6.21894	-2.24665	2.53487	-0.270999	-0.452663	1.00092	-0.30758	-0.0913998	0.765276	2.40029	-2.49713	-1.2591	2.3911	-0.425092	-0.13637	0.582076	-0.921011	-0.0156793	0.336039	1.04631	-1.20976	-1.91136	2.72369	0.570935	-0.116706	0.96701	-0.631109	0.0685419	0.925379	1.59515	-2.54029	-1.37242	2.5359	-3.13393	0.4127	0.677376	-0.883009	-0.15215	0.0733016	2.04249	-2.59284	-5.122239e+01	-3.116446e+02	-3.628670e+02
54400	2.90896	3.2648	0.434453	1.60569	0.544945	1.36464	0.207203	2.94713	0.401137	2.78839	3.28891	0.841434	1.06447	0.852168	0.754167	0.584342	0.722069	0.643956	0.613158	0.305377	0.710507	0.808691	-0.583587	0.730853	-0.493794	-0.446076	0.324316	1.64337	-1.12296	-1.34903	2.95259	-0.870534	0.102836	0.058452	0.0828242	0.0326729	0.060288	0.091595	0.193239	0.526905	0.04369	2.52941	-1.81325	2.91014	-0.784356	-1.19043	0.818758	-0.349005	-0.585177	0.241413	2.18121	-1.51957	-1.75579	2.95574	-1.99559	-0.164893	0.558866	-0.65551	-0.510565	0.260609	1.80065	-1.20917	-1.90621	2.48609	0.654616	-0.854556	0.367238	-0.67039	-0.188031	0.103464	1.47826	-0.652544	-1.71053	2.54494	-3.89527	-0.566885	0.852533	-0.675283	-0.587086	-0.185134	1.65186	-1.78958	-4.573707e+01	-3.200905e+02	-3.658275e+02
54500	2.52261	2.72913	0.434374	0.881375	0.259506	0.545737	0.156158	0.73071	0.888141	1.43846	3.17709	0.991172	0.981411	0.524321	0.58115	0.661418	0.724465	0.621163	0.358914	0.412139	0.786227	0.250255	0.165607	0.299109	-0.988274	-0.749678	0.558033	2.26757	-3.8585	-1.9918	2.78427	-1.52142	0.0840093	0.0271188	0.0496596	0.0946038	0.112148	1.08255	0.224763	0.224579	0.145407	1.26717	-2.13489	2.5381	-0.302863	0.226127	0.526165	-0.803939	-0.259332	0.812224	2.36097	-3.85923	-1.45409	2.40697	-0.15372	0.382089	0.516554	-0.86253	-0.746208	0.829945	0.367188	-3.65964	-2.03316	2.85571	-0.154104	0.593409	0.430437	-0.386244	-0.421212	0.792715	0.473696	-4.33831	-1.32414	2.09579	-1.82178	-0.294722	0.585175	-0.810845	-0.739278	0.344541	2.15503	-4.00062	-5.070773e+01	-3.193407e+02	-3.700484e+02
54600	3.06943	1.67354	1.06563	2.37079	0.452199	1.01005	0.0663357	1.36486	1.96776	1.60725	2.32778	1.11045	1.02516	0.802403	0.732478	0.491758	0.669155	0.813036	0.4666	0.463382	0.840924	0.497671	0.173607	0.977977	-0.776281	-0.753541	0.431533	1.29551	-2.8873	-1.55127	2.5736	-0.436531	0.0863849	0.0510213	0.0855334	0.0534059	0.210721	0.0745639	0.176019	0.175408	0.260194	0.890003	-1.91802	2.36392	-0.177737	0.569381	0.898501	-0.397246	-0.646727	0.595051	1.55867	-2.98586	-1.63908	2.62965	-0.842816	0.0372175	0.829372	-0.566292	-0.597009	0.67916	1.67924	-3.42172	-2.31887	3.56378	-0.443726	0.196248	0.693816	-1.00759	-0.714409	0.671349	0.844735	-2.20592	-1.06335	1.67685	-1.30811	0.206141	0.869153	-0.823097	-0.41769	0.0931317	1.20661	-2.76626	-4.292578e+01	-3.233557e+02	-3.662815e+02
54700	3.09446	2.41531	0.298404	0.477934	0.419358	0.867002	0.099521	1.23991	0.617853	1.38239	2.95084	1.02465	0.972312	0.697455	0.90973	0.706036	1.04711	0.766622	0.650865	0.402811	0.608506	0.575709	-0.865604	0.475424	-0.868082	-0.220966	0.499878	3.42588	-2.39517	-2.18206	1.45872	-0.796645	0.039132	0.276423	0.0452236	0.0742135	0.0356317	1.63395	0.0772111	0.0754726	0.164597	3.02281	-2.3354	1.3945	-0.777833	-0.7928	0.715076	-0.569998	-0.950055	0.513865	3.10015	-2.28586	-2.15384	1.5257	-0.0394611	-0.879018	0.647288	-0.857486	-0.148066	0.842459	0.439307	-2.6897	-2.20225	0.478979	2.50135	-0.986637	0.945195	-0.857026	-0.31463	0.386049	1.46118	-2.18676	-1.94637	2.16154	-1.07328	-0.80365	0.307691	-0.890068	-0.113117	0.473221	2.89008	-2.60594	-4.908877e+01	-3.195510e+02	-3.686397e+02
54800	3.19028	1.97975	0.980687	0.48369	0.367981	1.15692	0.231537	2.19918	0.943042	2.03517	2.9267	1.01727	1.1365	0.807735	0.852104	0.667022	0.873012	0.926928	0.72082	0.418737	0.900702	0.744821	-0.867435	0.0369931	-0.244277	-0.262777	0.209707	1.57235	-2.75337	-2.36766	0.930032	0.537484	0.0833247	0.0208861	0.092216	0.0856235	0.118947	0.0474733	0.0579064	0.514841	0.172474	1.79317	-3.30399	1.35989	-0.0851207	-0.51966	0.0839189	-0.569169	-0.558591	0.600416	1.67513	-2.4108	-2.16815	0.498747	0.777239	-0.838533	0.0872001	-0.632191	-0.352514	0.713362	1.56936	-2.36402	-1.57619	1.3264	1.97347	-0.90332	0.0593702	-0.224307	-0.95978	0.137538	1.44043	-2.83398	-2.01894	1.47435	-1.51253	-1.11488	-0.0731079	-0.695777	0.00539849	0.450409	1.69989	-2.57119	-4.018806e+01	-3.260393e+02	-3.662273e+02
54900	2.98816	1.35112	0.475106	0.78234	0.895499	1.37587	0.686857	2.32592	0.658129	2.53758	2.3213	1.06649	1.05947	0.768997	0.650107	0.599164	0.646954	0.619176	0.448073	0.501451	0.98591	1.02897	-0.446159	0.402903	-0.361576	0.135458	0.628874	2.19816	-2.31099	-2.47423	-0.071858	0.737037	0.0462784	0.0481397	0.0843241	0.173839	0.0991873	0.0544218	0.0612719	0.417622	0.330199	2.30251	-2.78685	-0.304836	0.974596	-0.688052	0.183349	-0.665303	0.339086	0.67333	2.00588	-2.52559	-2.32503	0.284224	-0.0782229	-0.626964	0.485848	-0.387877	0.397236	0.747073	2.55949	-2.4291	-3.14666	0.055203	0.153025	-0.496807	0.457914	-0.273314	0.114212	0.844254	1.89058	-1.97076	-2.29215	0.128984	-1.06624	-0.101481	0.00975935	-0.468737	0.646653	0.40812	2.44043	-2.41186	-3.916738e+01	-3.300488e+02	-3.692162e+02
55000	3.05258	1.7062	1.24204	0.685481	0.639167	1.63666	0.262971	2.10417	0.812065	1.44693	2.92117	1.0791	1.05545	0.719063	0.823358	0.547261	0.748429	0.987278	0.276955	0.460947	0.930255	0.357563	-0.626238	0.400704	-0.567003	-0.450304	0.244047	1.97494	-1.92109	-2.1031	-1.21283	2.36752	0.133956	0.044986	0.050888	0.0511842	0.0533164	0.142229	0.0507927	0.159382	0.139416	1.92389	-2.23748	-0.997042	3.34096	-0.314186	0.702144	-0.463018	-0.517671	0.407567	2.12472	-1.79643	-1.28492	-0.721296	3.20225	-0.825469	0.235782	-0.81923	-0.141857	0.49067	1.48602	-2.28509	-2.09516	-0.92996	3.5929	-0.304391	0.448109	-0.236713	-0.0986759	-0.107778	1.49791	-1.37238	-2.06348	-0.530358	1.8138	-1.08375	0.55389	-0.757371	-0.660435	0.0810806	2.03107	-2.10896	-3.770567e+01	-3.146770e+02	-3.523827e+02
55100	3.0529	2.12322	1.20429	1.48607	0.531293	0.585201	0.150123	1.70503	0.915144	2.14321	2.2336	1.08026	1.15097	0.694097	0.562927	0.551203	0.958427	0.817768	0.306123	0.50114	0.910641	0.477084	-0.460379	0.464472	-0.434573	-0.055199	0.729437	1.56045	-4.43436	-1.81606	-0.623218	3.99346	0.0988535	0.0231278	0.0681335	0.0468596	0.128055	0.0729443	0.129171	0.509946	0.19081	5.69111	-2.49263	-0.547522	2.79842	-1.1505	0.38514	-0.696074	0.0795611	0.719092	1.76973	-4.45074	-1.80488	-0.398627	1.70568	-0.300326	0.529587	-0.0992841	-0.10009	0.803929	1.44659	-4.5835	-2.44915	-0.389317	2.88026	-0.419725	0.501815	-0.221789	0.205539	0.993986	1.24088	-4.11863	-1.69987	-1.41172	3.17772	-0.164813	0.357158	-0.820798	-0.0246266	0.490856	1.92205	-4.47485	-3.645487e+01	-3.158970e+02	-3.523519e+02
55200	2.74336	2.74685	0.214405	1.64035	0.886233	1.5273	0.236149	0.793138	0.451914	2.33347	2.98536	1.10054	1.07101	0.646021	0.600927	0.719866	0.778076	0.698749	0.272601	0.341247	1.01331	0.516245	-0.302689	0.277553	-0.684359	-0.247374	0.628391	2.06809	-3.12953	-2.0195	0.306556	2.69627	0.13192	0.0738344	0.156488	0.0201504	0.0615764	0.316975	0.255533	0.121245	0.22608	2.79008	-2.07541	0.995994	1.24169	-0.380649	0.548331	-0.556073	-0.148198	0.819881	2.48745	-2.64988	-1.71264	0.520267	1.47536	-0.206179	0.47319	-0.504983	-0.0829117	0.705818	2.327	-2.81921	-2.07827	0.130301	3.21764	0.214379	0.4367	-0.919322	-0.298171	0.869248	2.56653	-3.05901	-1.42456	0.723005	0.993901	-0.276268	0.32305	-0.339546	0.056579	0.365936	2.43255	-3.05754	-4.176243e+01	-3.224841e+02	-3.642466e+02
55300	3.01478	3.20458	0.779886	1.06823	2.03001	1.58134	0.215263	2.49732	0.394843	1.77003	3.24744	0.982556	1.18163	0.502365	0.733068	0.466027	0.638824	1.09235	0.292367	0.460909	1.09333	0.401329	-0.501283	0.57719	-0.282696	0.0334154	0.547266	2.32369	-3.89368	-1.86742	0.722042	0.639462	0.158056	0.142986	0.0394793	0.24236	0.0324996	0.122405	0.0686779	0.20349	0.0874385	0.979811	-2.13491	0.991604	1.30123	-0.573259	-0.119105	-0.172543	0.617063	0.676388	2.60663	-4.07252	-1.91507	0.676539	1.44796	-0.669881	0.525923	-0.319742	-0.191699	0.822331	2.6212	-3.94131	-2.30605	1.03181	1.45997	-0.951883	0.789115	-0.355996	-0.566895	0.454072	3.12893	-3.79323	-1.1767	0.419062	1.32996	-0.947168	1.00716	-0.174932	-0.494699	0.541608	2.14018	-3.97658	-3.901273e+01	-3.300365e+02	-3.690492e+02
55400	3.15967	1.08633	1.13073	0.986264	2.60136	2.33421	0.16433	1.98773	0.426717	3.26003	3.18952	1.26023	1.09879	0.730399	0.785486	0.773005	0.895349	0.676981	0.182165	0.390676	0.731195	0.771907	-0.766333	0.70278	-0.667099	0.397679	0.516828	4.25479	-3.54865	-2.3165	1.47398	-3.6262	0.224441	0.0581508	0.133737	0.0580311	0.0883864	0.143014	0.299193	0.264599	0.119112	17.4783	-1.95773	0.992022	1.32607	-0.708507	0.477555	-0.769633	0.412828	0.845282	4.4863	-3.08195	-1.66204	1.54022	0.0918236	-0.928253	0.629639	-0.439359	0.214823	0.828308	3.70316	-3.35224	-2.99299	1.50318	-1.59881	-0.298181	0.919385	-0.736183	-0.0657276	0.744951	4.02179	-4.30306	-2.1128	1.67758	-1.53105	-0.54731	0.836109	-0.275798	0.583577	0.370013	4.1734	-4.4392	-5.507434e+01	-3.287862e+02	-3.838605e+02
55500	2.92077	2.30499	0.491036	0.497137	0.54423	1.25168	0.159288	2.56687	0.52649	1.50396	2.83692	0.984454	1.00418	0.621268	1.02729	0.465909	0.752059	0.610803	0.575943	0.460681	1.03483	0.504043	-0.932112	0.520894	-0.16704	0.0542292	0.491682	2.10327	-4.5815	-1.89381	0.365121	1.94172	0.0343202	0.0296005	0.123719	0.055089	0.0642532	0.141848	0.126754	0.173272	0.145043	2.4199	-2.38811	0.808635	0.945746	-0.927043	0.857993	-0.531173	0.0148735	0.346685	2.54398	-4.36339	-1.80188	0.642711	0.927373	-0.870235	0.572586	-0.458567	0.13283	0.868711	1.52032	-4.43336	-1.62759	0.443433	2.69879	-1.00352	0.558356	-0.22913	0.670397	0.633639	1.7766	-3.94778	-1.58981	0.029873	1.21852	-1.00733	0.635539	-0.459715	0.0925163	0.449661	1.90658	-4.18962	-3.179143e+01	-3.139831e+02	-3.457745e+02
