iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	LnPrior	LnData	LnPosterior
24500	1.18112	1.06862	0.699011	0.935513	1.02895	0.591428	0.668381	0.387456	0.738259	0.724392	0.903163	-2.53445	-0.261453	1.58431	0.437499	0.350447	9.16852	-2.71018	-0.662493	1.53165	-2.02943	-1.32263	2.16412	-2.57512	0.0078103	0.0752116	-1.30197	-0.942387	0.7406	-3.746947e+001	-3.468356e+002	-3.843051e+002
24550	0.933148	1.11301	0.810727	0.653378	1.07081	0.839797	0.557899	0.474485	0.552724	0.830972	1.0225	-2.56841	-0.685209	-0.400823	0.0386493	0.154867	3.5368	-2.48385	-0.853753	1.36373	-2.4985	0.279048	-0.141994	-2.38671	-0.994048	-1.42314	-2.53171	-0.422566	-4.38653	-2.773229e+001	-3.510073e+002	-3.787396e+002
24600	1.00937	1.15555	0.715205	0.696634	1.02087	0.647561	0.82147	0.520458	0.70558	0.894797	0.958265	-2.03253	1.25347	-2.46631	0.474752	0.164486	5.25168	-2.02388	1.58173	-0.117641	-1.92601	1.23713	-0.617427	-2.75058	1.32379	-1.63706	-1.35845	1.14773	-2.43224	-3.031554e+001	-3.467918e+002	-3.771073e+002
24650	0.944408	1.08738	0.548721	0.788358	0.910939	0.710516	0.759365	0.416163	0.604829	0.8054	0.721543	-2.30892	1.45217	-1.16105	0.117743	0.17614	1.75533	-2.07116	1.13408	0.755432	-2.06569	1.74334	-1.47747	-2.89044	1.27252	-1.6562	-1.76652	1.69505	-3.01732	-2.475274e+001	-3.446573e+002	-3.694100e+002
24700	1.14899	1.21126	0.722864	0.43604	1.10577	0.662879	0.5119	0.231387	0.547705	0.911773	1.01609	-2.21883	1.43963	1.37055	0.22155	0.209387	5.48597	-2.45099	2.01551	-0.672422	-1.68657	1.9204	0.138294	-3.16204	0.564807	1.46172	-1.86911	1.1149	-0.31772	-3.180064e+001	-3.515882e+002	-3.833889e+002
24750	1.08411	1.12231	0.834688	0.671751	1.04547	0.663475	0.550389	0.520767	0.51368	0.686484	0.603474	-2.07313	0.841939	-0.30851	0.0880275	0.0862291	10.0321	-2.79099	0.912941	0.381866	-2.34599	1.05758	-0.872577	-1.96004	1.13935	1.89292	-2.14646	0.619289	-2.89761	-2.737837e+001	-3.440911e+002	-3.714695e+002
24800	1.23455	1.17138	0.62711	0.816992	1.01656	0.696619	0.478159	0.300961	0.450232	0.777857	0.751247	-2.13579	0.0363962	0.0538311	0.411866	0.30095	2.05954	-2.80083	-0.0709799	-1.5308	-1.53279	-0.00728832	0.866264	-2.78206	0.712769	0.64789	-1.42827	-0.0771176	-0.333907	-2.916405e+001	-3.487900e+002	-3.779541e+002
24850	1.04218	0.955141	0.719218	0.738579	1.06191	0.678992	0.62265	0.411354	0.452202	0.90373	0.65813	-1.75938	0.177684	2.35137	0.144699	0.972387	3.07945	-1.84644	0.699383	1.60783	-1.94465	-0.0176478	0.509779	-2.02879	0.585994	1.91608	-1.85778	0.601799	1.17154	-2.956152e+001	-3.427245e+002	-3.722860e+002
24900	1.05909	1.04117	0.727979	0.816913	1.04088	0.639319	0.648543	0.697908	0.27934	0.584272	0.915403	-1.50836	1.01617	0.945731	0.474673	0.0912177	2.97738	-2.58145	0.62152	0.374472	-1.58991	0.752635	0.556194	-2.4806	0.861502	1.90679	-1.2315	0.784457	-0.557036	-2.822795e+001	-3.457535e+002	-3.739815e+002
24950	1.13182	1.10508	0.801826	0.73286	1.19709	0.697774	0.578283	0.395445	0.406299	0.772206	0.988354	-1.48157	1.19304	0.100792	0.362639	0.498291	2.10932	-2.07791	1.74682	-0.51481	-1.66969	0.797175	0.775845	-2.31725	1.61805	0.874159	-1.62181	1.29236	-0.764847	-3.060019e+001	-3.458706e+002	-3.764708e+002
25000	0.997243	1.16252	0.542912	0.786777	1.25832	0.660986	0.780026	0.50706	0.284492	0.672537	0.953948	-1.76442	2.00397	0.735015	0.133463	0.289375	1.56734	-1.94444	2.15405	-0.0541985	-1.38345	1.42307	0.563476	-1.70316	2.44455	2.21917	-1.46991	2.13146	-0.0614621	-2.371338e+001	-3.490999e+002	-3.728133e+002
25050	1.01896	1.03147	0.641901	0.665307	1.17118	0.792209	0.425678	0.587824	0.620134	1.14086	0.633663	-2.39046	-0.375221	0.357985	0.418552	0.286179	2.16686	-2.0912	-1.20401	3.23189	-2.3615	-0.378992	0.857194	-3.31717	-0.584431	-1.05022	-1.53901	-0.848081	0.208094	-3.232784e+001	-3.466422e+002	-3.789701e+002
25100	1.02604	1.12059	0.636956	0.68013	0.864898	0.639329	0.628485	0.425144	0.612307	0.822752	0.871776	-2.41124	1.59166	-1.92744	0.113262	0.61505	2.15892	-2.41429	2.41577	-0.71854	-2.28664	1.96652	-2.52278	-2.80233	1.02992	-1.4948	-2.5964	1.73306	-1.25073	-2.671247e+001	-3.459642e+002	-3.726767e+002
25150	0.992968	1.02663	0.888666	0.680055	1.00246	0.7334	0.355379	0.393312	0.482613	0.634589	0.618551	-2.38108	0.760422	-0.183172	0.283576	0.183046	4.3723	-2.88306	0.823011	-0.526573	-1.81573	0.944347	0.0862712	-2.22086	0.909225	1.71705	-2.27738	0.733174	-2.6004	-2.621230e+001	-3.481326e+002	-3.743449e+002
25200	1.11109	1.06824	0.688257	1.12922	1.0575	0.703255	0.494789	0.266423	0.77361	0.7854	0.712752	-2.11364	2.62843	-0.767062	0.128345	1.48223	2.89304	-2.22497	2.42014	-0.320961	-2.05276	0.80986	-0.122091	-2.48298	2.43457	-0.592521	-2.069	1.86881	-3.49581	-3.331320e+001	-3.479447e+002	-3.812579e+002
25250	0.992154	0.990616	0.59247	0.672772	0.999522	0.717325	0.570115	0.280755	0.420352	0.898522	0.902865	-1.81429	1.40165	0.857405	0.149976	0.195394	8.74597	-2.08641	1.45353	0.480999	-1.42209	1.69355	0.746217	-1.98711	2.25615	0.495854	-1.88717	1.00176	0.382306	-2.800112e+001	-3.441522e+002	-3.721533e+002
25300	0.960065	1.12616	0.797551	0.731016	0.987542	0.706068	0.55634	0.372189	0.754694	0.771999	0.807829	-1.91074	0.400386	1.22071	0.117042	0.296619	3.35704	-2.13579	0.978805	0.427567	-2.20034	-0.353904	0.926657	-1.53219	0.522864	1.86209	-1.6653	1.03555	-0.0193734	-2.695527e+001	-3.466940e+002	-3.736493e+002
25350	1.12643	1.06034	0.739275	0.556086	0.945131	0.605827	0.606315	0.574442	0.443014	0.781183	0.801212	-2.0845	0.382494	-0.473411	0.422277	0.2036	1.366	-2.38233	0.822058	-0.0629821	-1.83714	-0.00921887	0.654374	-2.35417	1.37477	1.1134	-1.79429	0.776193	-1.5636	-2.922351e+001	-3.440875e+002	-3.733110e+002
25400	1.02961	1.07453	0.560854	0.702959	1.05426	0.764039	0.620208	0.463271	0.345294	0.604354	0.669198	-2.27531	0.801434	0.0564214	0.48615	0.102841	11.3555	-2.31007	0.617031	1.38206	-1.59646	1.12356	-0.157534	-1.77177	0.98235	2.33707	-2.23728	0.500626	-2.71256	-3.102895e+001	-3.444997e+002	-3.755286e+002
25450	1.18122	0.986984	0.543457	0.756835	1.00535	0.609027	0.478234	0.497698	0.612084	0.895464	0.664558	-2.01184	0.566887	0.0622758	0.169835	0.163655	1.39619	-2.57196	0.0872754	1.77209	-1.78046	0.521387	0.16119	-2.15439	0.721373	-0.485024	-1.45955	0.306668	-1.4962	-2.389949e+001	-3.478631e+002	-3.717626e+002
25500	1.02744	1.12033	0.534195	0.702146	1.08065	1.04964	0.455664	0.465358	0.540109	0.759463	0.811125	-2.14436	-0.222452	3.29412	0.169671	0.14424	3.23079	-2.47647	-0.162287	2.05499	-1.96942	-0.41506	1.76169	-1.897	-0.486101	2.94751	-1.67902	-0.255394	0.186993	-2.378439e+001	-3.485589e+002	-3.723433e+002
25550	1.02765	1.02731	0.645716	0.69144	1.073	0.629895	0.674092	0.453364	0.438099	0.670938	0.935022	-2.22916	-0.0998527	4.30613	0.0611762	0.0585552	8.35697	-2.16062	-0.125936	1.77332	-1.89809	0.137185	0.962242	-2.18892	0.0720216	2.57188	-1.98351	0.00847316	1.18596	-2.287477e+001	-3.422049e+002	-3.650796e+002
25600	1.33057	0.974327	0.603284	0.699444	1.18435	0.669654	0.47445	0.480696	0.710293	0.985062	0.698903	-2.90517	-1.11917	2.43898	0.349909	0.187275	1.01212	-2.81809	-1.6031	3.15303	-2.3879	-1.57665	1.48791	-3.10304	-0.745324	1.62843	-1.4748	-1.38861	-0.222918	-3.205597e+001	-3.506611e+002	-3.827171e+002
25650	1.11478	1.19216	0.680042	0.729322	0.945126	0.571681	0.724364	0.334738	0.486208	0.88936	0.362473	-2.22422	-1.53038	3.51439	0.269275	0.15547	2.40165	-2.13771	-1.58891	3.72162	-2.2298	-1.45443	2.24148	-2.74667	-1.22945	2.66917	-2.22399	-1.5143	3.35657	-2.137324e+001	-3.501712e+002	-3.715444e+002
25700	1.13022	0.98976	0.68388	0.658723	1.13781	0.609396	0.518463	0.447895	0.492138	0.744139	0.664681	-2.27951	-1.86509	4.13296	0.104123	0.0795617	4.21423	-2.2888	-1.87663	3.18048	-2.06716	-2.05472	2.18114	-2.23252	-2.15432	3.44664	-2.14139	-1.77557	0.103979	-2.037946e+001	-3.464499e+002	-3.668293e+002
25750	1.16305	1.19176	0.840486	0.736378	0.891349	0.787594	0.534894	0.703118	0.773775	0.929696	0.492216	-2.47512	-1.75035	4.53376	0.0794521	0.0382059	1.51448	-2.76899	-1.885	3.62583	-2.29368	-1.86665	2.13074	-2.52685	-1.79118	3.96596	-2.46024	-2.01584	4.01118	-1.878691e+001	-3.512184e+002	-3.700053e+002
25800	1.11715	1.02331	0.720978	0.851921	1.07004	0.665323	0.537838	0.719592	0.452368	0.790119	0.882051	-2.21353	-1.98816	2.89186	0.0673925	0.0744846	1.14023	-2.44434	-2.07869	2.89337	-2.03731	-2.30338	3.34947	-2.37236	-1.86943	4.54399	-2.31349	-1.62893	2.02348	-1.952265e+001	-3.451324e+002	-3.646551e+002
25850	1.12835	1.13779	0.794026	0.772995	0.845402	0.621153	0.672693	0.428619	0.66301	0.667347	0.626642	-1.87626	-1.67508	3.47136	0.101609	0.175419	3.73118	-2.17797	-1.99689	3.71756	-1.93897	-1.48733	2.64183	-2.35689	-1.40174	3.92129	-2.04302	-1.3468	3.14703	-2.229257e+001	-3.482125e+002	-3.705051e+002
25900	0.984938	1.03522	0.553077	0.594766	1.06826	0.732836	1.03938	0.27276	0.604167	0.780225	0.927964	-2.5803	-1.38585	0.812889	0.0858371	0.187183	1.72996	-3.02808	-1.68016	2.41733	-2.13037	-1.24856	0.489995	-2.79855	-1.38568	0.686966	-2.55148	-1.24301	0.533047	-2.196747e+001	-3.523911e+002	-3.743586e+002
25950	1.04601	0.997761	0.533295	0.675389	0.999162	0.643024	0.549653	0.41218	0.673442	0.812523	0.944106	-2.32317	-2.29867	2.17093	0.100805	0.239425	4.83395	-2.58398	-2.02517	0.823902	-2.33288	-1.94482	1.66477	-2.51645	-2.17811	4.08033	-2.32269	-3.27712	-3.59218	-2.925343e+001	-3.476585e+002	-3.769119e+002
26000	1.11519	0.988415	0.631949	0.658355	1.09643	0.807824	0.407683	0.665473	0.386288	0.91794	0.591743	-2.13867	-1.95539	3.59197	0.254132	0.0742946	1.99146	-2.24265	-1.67707	3.86023	-1.84017	-1.95524	2.90186	-2.02482	-2.20385	4.13798	-1.7735	-2.54032	4.44449	-2.223825e+001	-3.488239e+002	-3.710621e+002
26050	1.11623	1.08352	0.630312	0.867827	1.05158	0.568602	0.672457	0.611417	0.409169	0.728018	0.888824	-2.04674	-2.64634	4.29326	0.76008	0.236564	1.85113	-2.31056	-2.81464	4.49112	-1.68789	-2.5883	3.65814	-2.66091	-2.05735	4.40531	-1.84231	-2.79432	3.96592	-2.705352e+001	-3.429093e+002	-3.699629e+002
26100	0.914496	1.03644	0.644737	0.46503	1.03575	0.727342	0.51678	0.380931	0.849971	1.08688	0.601422	-3.31679	-4.03561	2.34391	0.637475	0.0643816	0.735457	-2.99275	-3.88162	2.41979	-2.04311	-4.02405	4.57989	-2.51117	-4.26677	1.53727	-2.97864	-4.15936	2.71321	-2.884753e+001	-3.555607e+002	-3.844082e+002
26150	1.11553	0.979384	0.694903	0.818592	1.09306	0.684317	0.59195	0.694684	0.543703	0.740332	0.927883	-2.60397	-3.14373	1.78518	0.123324	0.0552267	2.13925	-2.53008	-3.12023	4.13395	-2.22163	-3.28778	2.04946	-3.38927	-2.842	1.97782	-1.98856	-3.16341	0.969684	-2.496362e+001	-3.463747e+002	-3.713383e+002
26200	1.19361	0.99851	0.555868	0.809952	 1.06	0.927333	0.683576	0.416486	0.554531	0.632959	0.762168	-2.67855	-2.10119	3.54714	0.710961	0.281981	9.92395	-3.06517	-2.09413	-3.97955	-1.86158	-1.82514	2.26143	-3.7284	-2.76037	-0.0554304	-2.18426	-2.47171	0.189046	-3.965199e+001	-3.500624e+002	-3.897144e+002
26250	1.11114	1.06991	0.647461	0.719874	1.05499	0.547823	0.794798	0.415052	0.517739	0.818075	0.854452	-2.07389	-1.86249	3.98791	0.169711	0.0967507	2.63099	-2.13904	-2.15645	3.87735	-1.92728	-1.88206	3.58773	-1.77969	-2.01748	4.34548	-1.63546	-1.93909	3.46089	-1.933110e+001	-3.463139e+002	-3.656450e+002
26300	1.32791	0.948095	0.804006	0.636772	1.11969	0.603082	0.640256	0.681419	0.517329	0.607814	0.698288	-1.71678	-2.30129	4.13675	0.0743281	0.366651	1.54601	-2.06522	-2.19936	4.29379	-1.74081	-1.77641	3.04105	-1.4702	-0.965345	3.96768	-1.58855	-2.79018	3.23538	-2.414474e+001	-3.525782e+002	-3.767229e+002
26350	1.16216	1.17264	0.624615	0.553455	1.17864	0.574099	0.381489	0.452894	0.43219	0.732487	0.805517	-2.0993	-1.21114	3.91062	0.147492	0.306204	1.87823	-2.06287	-1.71358	3.92542	-2.02752	-1.4009	2.41474	-1.91244	-0.767722	2.7502	-1.54818	-1.9987	3.26079	-2.340530e+001	-3.499899e+002	-3.733952e+002
26400	1.04268	1.13601	0.608111	0.88891	0.902832	0.748646	0.487966	0.728445	0.67042	0.730393	0.911142	-2.01595	-2.31822	3.67836	0.0675613	0.105749	1.70543	-1.83776	-1.6699	3.5887	-1.52823	-2.57523	3.09431	-2.21802	-2.07855	4.40869	-1.92311	-3.23094	2.99829	-2.510962e+001	-3.469326e+002	-3.720422e+002
26450	0.946494	0.946825	0.64708	0.754674	1.12264	0.693774	1.01154	0.402537	0.633245	0.76847	1.00459	-1.66716	-2.39791	3.90406	0.782806	0.0733828	2.9315	-2.10647	-2.5258	4.3458	-1.21263	-2.59545	3.8455	-2.42246	-2.67426	2.6684	-1.45737	-2.60873	0.761942	-2.872062e+001	-3.507322e+002	-3.794528e+002
26500	1.04556	1.04952	0.652143	0.663682	1.07926	0.777466	0.386749	0.340984	0.689475	0.695133	0.765501	-2.54316	-2.56384	1.58786	0.0894054	0.152285	3.75442	-2.67373	-2.62362	2.23232	-1.9158	-2.33911	3.08534	-2.48113	-3.25446	0.501611	-1.71973	-2.92504	0.382164	-2.829886e+001	-3.467852e+002	-3.750840e+002
26550	0.980836	1.05649	0.765321	0.56354	1.00703	0.555926	0.637644	0.816495	0.588431	0.596907	0.785536	-2.35287	-3.06489	-0.189675	0.125492	0.0740434	1.47695	-2.79877	-2.6926	-0.897769	-1.87761	-3.15943	-0.381399	-2.9017	-3.29707	-0.929804	-2.09706	-3.13088	-2.31685	-2.293904e+001	-3.550312e+002	-3.779702e+002
26600	1.06966	1.00373	0.620641	0.75052	1.19614	0.710649	0.522467	0.657843	0.582798	0.821985	0.809927	-3.24632	-2.96999	3.67297	0.256404	0.193019	11.4098	-2.64982	-3.12927	2.32998	-2.37292	-2.95947	3.52629	-3.40026	-3.19258	0.13177	-2.51725	-2.3006	1.87459	-3.300587e+001	-3.470537e+002	-3.800595e+002
26650	1.01494	1.14905	0.771442	0.790485	0.975872	0.676121	0.575658	0.565165	0.59906	1.02634	1.09878	-2.0143	-2.69942	1.17741	0.0480709	0.222689	4.007	-2.17973	-2.64155	-1.59709	-1.88167	-2.79593	3.95232	-2.27027	-1.98314	2.76595	-1.97701	-1.63846	3.84539	-3.040078e+001	-3.510006e+002	-3.814013e+002
26700	1.00518	1.2316	0.519802	0.879855	1.10121	0.649173	0.46504	0.574192	0.706533	0.712415	0.86995	-2.56382	-2.36234	2.13566	0.335959	0.395366	1.62769	-2.39988	-3.26324	1.76286	-2.64417	-2.91945	2.54211	-3.36099	-1.95926	3.43817	-2.50959	-1.7724	2.32277	-2.952616e+001	-3.525676e+002	-3.820938e+002
26750	1.07576	1.06531	0.826384	0.75889	1.03369	0.68749	0.439765	0.319917	0.492727	0.636717	1.10486	-1.90437	-1.54459	4.57736	0.0924766	0.293529	3.64717	-2.20072	-1.09259	1.84331	-1.48054	-2.02582	3.79084	-1.91868	-1.34535	4.08071	-2.47282	-1.07341	1.24869	-2.654192e+001	-3.492312e+002	-3.757731e+002
26800	0.98599	1.14587	0.619166	0.700632	1.00161	0.571852	0.719166	0.327467	0.677859	0.882682	0.777953	-1.54449	-1.07389	4.32066	0.0646106	0.106057	2.3242	-1.5518	-0.607503	2.90425	-1.55617	-1.40428	2.81575	-1.80832	-1.28697	4.23364	-1.52373	-1.21005	2.13409	-1.907557e+001	-3.470123e+002	-3.660879e+002
26850	1.10244	1.03833	0.520708	0.687393	1.19066	0.732169	0.494311	0.407032	0.405306	0.759848	0.924697	-2.12675	-0.669818	3.70259	0.168891	0.113669	1.53161	-2.51563	-1.56802	3.16016	-1.61016	-1.0991	2.10454	-1.87449	-0.36731	4.28014	-2.05618	-1.089	1.97331	-2.563265e+001	-3.466232e+002	-3.722558e+002
26900	1.02991	1.08967	0.703421	0.624654	0.936365	0.706227	0.642234	0.558009	0.48206	1.03021	1.09321	-1.90246	-0.928494	0.861348	0.177132	0.227268	4.42189	-2.17722	-0.270445	1.95094	-1.98064	-1.18879	1.64682	-2.17627	-0.774834	3.182	-1.67712	-2.14204	2.15919	-3.050409e+001	-3.455475e+002	-3.760516e+002
26950	0.937702	1.0377	0.708198	1.19258	1.03775	0.730951	0.364879	0.37434	0.422543	0.666981	0.849474	-1.90519	0.173016	2.09623	0.0639493	0.161617	3.52001	-2.05893	0.230469	1.84742	-1.9624	0.395758	0.705721	-1.83876	0.385283	4.32952	-1.53297	0.0958423	1.42881	-2.151769e+001	-3.508378e+002	-3.723555e+002
27000	1.0679	1.11984	0.617109	0.659573	0.963268	0.581489	0.636759	0.91606	0.367116	0.931717	1.21027	-2.00882	2.24757	0.205118	0.0803308	0.826444	1.9412	-1.75185	0.91684	1.07561	-1.60614	1.04214	-1.1623	-1.89237	3.34563	1.30112	-1.53893	1.57612	-0.454263	-3.251586e+001	-3.510807e+002	-3.835966e+002
27050	1.01496	1.17788	0.609369	0.911981	1.02775	0.656443	0.40517	0.40947	0.527822	0.795932	0.592543	-2.18111	1.04246	1.95697	0.265894	0.174309	2.31098	-2.39643	1.67367	0.427492	-1.91234	0.445474	0.112707	-2.1173	0.80455	1.44318	-2.50033	0.970033	-0.513473	-2.687495e+001	-3.448046e+002	-3.716795e+002
27100	1.14045	1.15004	0.813052	0.876889	1.04339	0.710676	0.617673	0.578595	0.275898	0.711635	0.909843	-1.09475	1.46294	-0.374629	1.10497	0.0843958	0.938518	-2.57332	1.36355	0.505579	-1.55449	1.2858	-1.53067	-2.57597	1.78667	1.01614	-1.37871	1.92225	-0.741727	-3.210636e+001	-3.499157e+002	-3.820220e+002
27150	1.05802	0.985255	0.793801	0.898252	0.969723	0.620385	0.534546	0.371652	0.733051	0.734063	0.816375	-1.97624	0.884267	-1.36292	0.0847052	0.289972	1.58283	-2.16805	0.17176	0.852195	-2.05946	0.541792	0.221552	-2.43397	0.0889416	-0.0536536	-2.35563	-0.0727897	-0.698811	-2.897246e+001	-3.490364e+002	-3.780089e+002
27200	0.823522	1.04402	0.7063	0.647685	0.940022	0.635004	0.563641	0.570598	0.678005	0.814073	1.042	-1.96111	1.80743	-1.68483	0.245879	0.14057	2.93717	-2.74143	1.4616	-0.850341	-2.24307	1.32057	-0.354971	-2.20109	1.72182	0.854891	-2.02077	1.1344	-2.26716	-2.811691e+001	-3.496923e+002	-3.778092e+002
27250	1.21921	1.08596	0.5767	0.6117	1.22563	0.515075	0.524333	0.791681	0.394771	0.890068	0.94307	-1.38985	0.989953	1.35851	0.103418	0.133777	2.75358	-1.85884	1.43366	0.574652	-1.08969	0.750954	1.14575	-1.62365	1.24599	3.76114	-1.5852	1.89134	0.574083	-2.641190e+001	-3.526595e+002	-3.790714e+002
27300	1.00766	0.997758	0.687166	0.550782	1.13258	0.726504	0.485089	0.232965	0.569963	0.696693	0.704154	-1.90712	0.855705	0.0730768	0.14066	0.217547	3.508	-2.15597	1.20207	0.857387	-1.65094	1.13731	0.954725	-2.35054	0.95685	0.809732	-1.68855	0.549476	0.942397	-2.334012e+001	-3.468979e+002	-3.702380e+002
27350	1.01504	1.10742	0.502107	0.7593	1.01044	0.63492	0.468797	0.375094	0.409639	0.668735	1.1908	-1.74928	0.710094	1.55791	0.135041	0.0660353	2.94924	-1.9554	0.982732	0.984808	-1.73854	0.703648	0.366799	-2.08723	0.779167	1.43472	-1.45892	0.749526	-1.08794	-2.056813e+001	-3.472849e+002	-3.678530e+002
27400	1.06152	1.02552	0.594512	0.88876	1.04222	0.624746	0.332828	0.444517	0.394441	1.02617	0.740151	-2.04183	1.08618	0.72655	0.241951	0.0852657	1.52032	-2.62859	0.921531	0.929725	-1.95036	0.96544	-0.206312	-2.14445	1.12295	1.43156	-1.71702	0.730239	-1.11505	-2.175297e+001	-3.450104e+002	-3.667633e+002
27450	0.934215	1.2527	0.812209	0.621111	1.03898	0.722159	0.496452	0.428959	0.533683	0.826722	0.813956	-2.52226	1.97057	-1.02316	0.266444	0.352148	1.71873	-2.27851	1.01994	1.29886	-2.20074	1.68045	-1.77404	-2.99799	1.95462	-1.72867	-1.76208	2.24305	-2.20011	-2.983804e+001	-3.479213e+002	-3.777593e+002
27500	1.08997	0.982603	0.581276	0.66755	0.956155	0.546558	0.499701	0.59245	0.472603	0.932737	0.724563	-2.12541	2.20117	-1.37545	0.168315	0.218433	1.05825	-2.38688	1.80449	-0.546151	-2.02209	1.25684	-0.337384	-2.02416	2.44471	0.375392	-1.48093	1.62476	-2.79947	-2.735867e+001	-3.452044e+002	-3.725630e+002
27550	1.1135	1.25997	0.567341	0.588678	1.10913	0.648451	0.81074	0.496265	0.335477	0.819619	0.527539	-1.98514	0.191909	0.329491	0.276198	0.90741	7.24885	-2.7173	-0.325323	1.76738	-2.51005	0.524929	-0.49755	-2.07885	0.111577	3.00413	-1.954	-0.822779	0.45586	-3.618932e+001	-3.510203e+002	-3.872096e+002
27600	1.03188	1.29817	0.668788	0.609762	1.00476	0.585889	0.642713	0.491383	0.385171	0.855754	0.723654	-2.13144	-0.103357	0.0595836	0.120309	0.0811713	1.2641	-2.36894	0.134968	1.77145	-2.00869	-0.0437787	1.56486	-2.16491	0.0384509	2.587	-1.64286	-0.0188343	1.00203	-2.262034e+001	-3.461721e+002	-3.687925e+002
27650	1.07847	1.01205	0.632326	0.478824	0.842809	0.703268	0.414247	0.482764	0.434929	0.79388	0.806533	-1.95867	0.148543	4.22227	0.0733866	0.214818	8.29387	-1.97332	0.0528523	1.37957	-1.58202	0.490434	0.0639442	-1.91489	0.200105	2.5354	-1.94077	-0.530998	-0.742329	-2.652565e+001	-3.491712e+002	-3.756968e+002
27700	1.05021	1.14372	0.600081	0.800682	0.980739	0.77192	0.747442	0.282356	0.611615	0.735266	0.654919	-2.06471	0.194493	1.19884	0.217155	0.153489	1.19295	-2.51944	0.199732	1.58298	-1.99622	0.255474	0.225406	-2.48287	0.182702	0.959773	-1.95332	-0.151253	1.47542	-2.120404e+001	-3.447480e+002	-3.659520e+002
27750	1.07395	0.933655	0.886053	0.706712	0.964279	0.587058	0.515942	0.489339	0.405942	0.734964	1.06213	-1.92047	0.156729	1.53355	0.204195	0.141549	2.15274	-2.36191	0.916601	0.824752	-1.87626	-0.292066	1.8661	-2.79745	-0.0498744	2.20653	-1.73857	-0.189656	1.08748	-2.615618e+001	-3.470952e+002	-3.732513e+002
27800	1.115	1.12749	0.705082	0.944488	1.16567	0.667976	0.45268	0.406957	0.495792	1.01883	0.718571	-2.4018	2.01323	-0.759799	0.0980444	0.558804	2.13538	-2.54289	2.1652	-0.053651	-2.08588	2.21065	-1.34753	-2.20231	1.70666	1.15771	-2.07818	2.99906	-3.44446	-2.901756e+001	-3.449200e+002	-3.739376e+002
27850	0.944718	1.18165	0.629397	0.715904	1.02694	0.646331	0.488339	0.531389	0.711652	0.660693	0.949931	-2.15555	1.62898	-1.98633	0.214388	0.0621658	1.18477	-2.54754	1.44488	-2.18203	-2.19308	1.59876	-0.82742	-1.84907	1.71673	-2.09467	-2.84484	1.93261	-2.19793	-2.126309e+001	-3.506342e+002	-3.718973e+002
27900	0.985921	1.11345	0.81401	0.534106	1.04038	0.630123	0.537364	0.330973	0.545382	0.892697	1.05253	-2.25612	1.75388	-0.91941	0.278206	0.0851923	1.27094	-2.51543	1.46895	-0.663988	-0.957912	1.77008	0.295179	-2.77264	1.30634	1.09632	-2.20755	1.45808	-1.85104	-2.736736e+001	-3.484695e+002	-3.758369e+002
27950	1.00283	1.14982	0.595618	0.840115	0.961694	0.558072	0.326601	0.412774	0.694908	0.867328	1.0586	-2.57391	1.80647	-3.86775	0.136752	0.235963	3.6307	-3.09805	1.37639	-2.93921	-1.97833	2.72155	-1.71092	-2.67298	1.62606	-2.66693	-2.42227	1.61672	-4.16446	-2.633006e+001	-3.501442e+002	-3.764743e+002
28000	1.21342	1.06275	0.621768	0.769606	1.10443	0.739138	0.498702	0.38189	0.429436	0.878934	0.635753	-2.09897	2.86648	-1.2241	0.0938796	0.111994	24.8118	-2.30022	3.24109	-1.23236	-2.34945	2.78009	-2.03056	-2.08455	2.65413	-1.91722	-1.8132	2.54573	-2.12724	-2.823732e+001	-3.498788e+002	-3.781162e+002
28050	1.08527	1.19586	0.492907	0.693234	1.01881	0.78792	0.540313	0.548748	0.825854	0.979039	0.62353	-2.08667	2.59296	-0.288491	0.118949	0.0716019	4.02847	-1.95663	2.87063	-0.78753	-2.05018	2.62686	-2.39428	-2.26226	2.22983	0.464567	-1.90319	2.6203	-0.880854	-2.225922e+001	-3.498517e+002	-3.721109e+002
28100	1.10187	1.13446	0.586652	0.553716	1.13683	0.709387	0.611383	0.378851	0.479335	0.750721	0.9319	-0.80233	2.59674	-0.0806882	1.00903	0.226061	5.54262	-2.31614	3.45267	-1.51289	-1.58268	3.74668	-2.04532	-1.86779	2.84951	0.177649	-1.05655	2.8197	-2.40845	-4.004510e+001	-3.429267e+002	-3.829718e+002
