iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVGC(1)	M_lnkDCVCC(1)	M_lnkElimDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkDCVG(1)	M_lnISkDCVC(1)	M_lnISkNDCVC(1)	V_lnkDCVGC(1)	V_lnkDCVCC(1)	V_lnkElimDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkDCVG(1)	V_lnISkDCVC(1)	V_lnISkNDCVC(1)	lnkDCVGC(1.1)	lnkDCVCC(1.1)	lnkElimDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkDCVG(1.1)	lnISkDCVC(1.1)	lnISkNDCVC(1.1)	lnkDCVGC(1.2)	lnkDCVCC(1.2)	lnkElimDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkDCVG(1.2)	lnISkDCVC(1.2)	lnISkNDCVC(1.2)	lnkDCVGC(1.3)	lnkDCVCC(1.3)	lnkElimDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkDCVG(1.3)	lnISkDCVC(1.3)	lnISkNDCVC(1.3)	lnkDCVGC(1.4)	lnkDCVCC(1.4)	lnkElimDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkDCVG(1.4)	lnISkDCVC(1.4)	lnISkNDCVC(1.4)	LnPrior	LnData	LnPosterior
88300	0.750394	0.941463	0.922814	0.820549	0.562159	0.659439	0.628459	0.433337	0.470485	0.946096	0.804856	3.88409	0.146686	-1.58048	-3.56967	0.521723	-4.06671	4.3459	0.1284	0.091905	0.209399	0.905396	3.46945	5.51656	1.37926	3.35501	0.16125	-1.25601	-3.65818	1.24896	-3.92087	4.00066	4.17785	0.420208	-1.04757	-2.88335	0.743436	-3.10947	4.55791	3.87422	0.177036	-0.874368	-4.25044	0.700124	-4.27139	4.20509	3.53947	-0.124737	-1.47162	-3.90175	2.64951	-2.37073	3.8917	-5.224427e+01	-3.333182e+02	-3.855625e+02
88400	0.921929	1.00075	0.526544	0.378462	0.809606	0.732637	0.936348	0.381237	0.52629	0.626157	0.470355	4.41249	0.548523	-0.101227	-2.68231	-0.699327	-3.26234	4.01912	0.102908	0.302823	0.105586	0.0859261	3.64837	1.4667	2.63911	4.04041	0.59261	-0.560669	-2.80963	0.30886	-3.9391	4.4674	4.06018	1.43795	0.401933	-2.5133	-1.29968	-3.455	4.58515	4.16933	0.239489	-0.643335	-2.95448	-0.335054	-3.66419	3.08438	4.46169	0.460024	0.124578	-3.1466	-0.0513198	-2.39748	3.65838	-4.449488e+01	-3.386989e+02	-3.831938e+02
88500	0.952585	1.10159	0.774074	0.817793	0.365069	0.756864	0.73874	0.562181	0.491777	1.02932	0.749453	3.89621	-0.436273	0.901479	-1.52926	0.280482	-2.87121	4.13103	0.098034	0.614606	0.166164	1.04088	1.93049	1.90232	1.11835	4.35856	0.102843	0.741824	-1.64162	0.109799	-3.02273	3.4861	4.34395	0.860593	0.80825	-3.02358	-0.549124	-4.27797	3.31811	4.35868	0.758591	1.61144	-1.65362	-0.249678	-4.3819	3.27539	4.04297	-0.894052	0.717244	-1.25873	0.839099	-1.78064	1.36768	-6.362488e+01	-3.388865e+02	-4.025114e+02
88600	0.787433	0.960706	0.687626	0.835206	0.39135	0.693169	1.00422	0.353597	0.292851	0.65801	0.347547	3.08938	0.514892	4.14432	-0.908685	1.42635	-3.25162	2.0082	0.298336	0.426405	0.662476	0.21174	1.88705	3.29829	1.52435	3.17207	0.0333955	4.00474	-1.07945	1.49212	-3.25889	3.02334	3.13856	1.12372	3.36617	-0.863136	1.06859	-2.82325	2.98176	3.34841	0.773092	2.58536	-0.400825	1.58679	-4.14055	2.90388	2.50445	0.40488	4.09203	-1.16977	3.07569	-2.8352	2.15144	-5.510300e+01	-3.329185e+02	-3.880215e+02
88700	0.598664	0.83536	0.913489	0.85868	0.579188	0.697585	0.559619	0.354252	0.372209	0.967896	0.612648	2.92864	0.514408	4.10084	-1.10031	3.02595	-4.22268	2.31585	0.117268	0.0690778	0.173031	0.0993744	3.76058	0.796634	2.39241	3.2519	0.117462	4.12428	-0.943088	2.0371	-3.11718	3.23499	3.01638	0.852672	3.63646	-1.10579	1.65212	-3.75727	2.47635	2.89564	0.43764	3.50834	-1.61726	2.2298	-3.8291	3.8785	3.24327	0.869303	4.07428	-1.35791	2.72959	-3.25674	3.14556	-4.256461e+01	-3.290763e+02	-3.716409e+02
88800	0.909059	0.886707	0.953779	0.936581	0.655825	0.856764	0.821132	0.200313	0.57254	0.920309	0.280612	2.20771	0.749922	4.41258	-1.77579	2.73083	-2.85432	4.22656	0.0594613	0.18113	0.125321	0.395967	1.97354	1.19259	3.6806	2.16619	0.848598	3.91231	-2.0982	2.30089	-3.90046	4.22262	2.08045	0.967824	3.82237	-1.55266	2.85489	-3.28549	3.58696	2.68244	0.0684542	4.39653	-2.67639	1.85331	-4.55521	3.31674	2.0903	0.749198	4.24051	-2.44512	2.61934	-2.86111	4.46847	-4.651714e+01	-3.327214e+02	-3.792385e+02
88900	0.629331	0.850887	0.851269	1.01867	0.589514	0.706481	0.90948	0.355173	0.426552	0.739973	0.255643	2.49721	0.750395	3.51881	-2.53146	3.25332	-4.08156	3.67655	0.0772275	0.373216	0.166459	0.139316	1.69326	2.8859	1.84762	2.24828	0.112172	4.3694	-2.34904	2.85479	-3.48194	4.18267	2.1298	1.22075	3.77616	-1.79736	2.51376	-3.83423	3.64407	2.3172	-0.240494	3.66356	-2.15873	2.48855	-3.24207	4.16132	2.6171	0.0613851	3.67523	-2.63359	2.85202	-3.04781	3.91732	-4.612837e+01	-3.291280e+02	-3.752564e+02
89000	0.841276	0.962718	0.870758	0.956039	0.476356	0.993415	0.649393	0.410033	0.64933	1.17674	0.663202	2.21691	-0.187999	3.22857	-2.22146	4.12498	-3.69789	3.70682	0.0665916	0.109936	0.298577	0.159915	1.61919	2.6323	1.34181	2.15596	0.981904	3.78193	-1.85922	3.01828	-4.27977	3.98002	2.29933	-0.0903697	4.064	-2.43085	2.82646	-2.29674	4.24597	2.05314	0.571373	3.01313	-1.67679	2.25325	-3.07839	4.02453	2.39952	-0.163497	1.63335	-1.41416	3.38677	-3.45634	2.29809	-5.703233e+01	-3.377502e+02	-3.947826e+02
89100	0.905854	0.845329	0.89591	0.898152	0.494525	0.881746	0.736774	0.392588	0.414737	0.788854	0.317436	2.58584	-0.54091	3.95578	-2.08253	1.39171	-2.65753	4.34331	0.0886341	0.176073	0.367907	0.110384	2.1922	1.86682	1.08367	2.62504	0.00778649	4.02033	-2.54484	2.58563	-3.67032	4.47717	2.0477	0.257348	3.94446	-1.45571	2.34983	-2.50777	3.74681	3.05915	-0.163812	3.04799	-1.74215	2.02608	-3.55701	3.60965	2.56049	0.202301	4.36736	-1.67562	3.44676	-2.10103	4.19331	-5.050651e+01	-3.288787e+02	-3.793852e+02
89200	0.851591	0.765883	0.794719	0.947094	0.568887	0.915642	0.68928	0.206755	0.508684	0.826896	0.329607	1.33941	0.836671	3.0579	-2.28603	2.93859	-3.24694	4.4084	0.119932	0.547393	0.200112	0.131318	1.18196	0.820077	0.870865	1.55163	0.560904	3.47377	-1.88849	2.72385	-3.31391	4.20423	1.31603	0.847459	3.33991	-2.1987	3.24831	-3.44685	4.1741	1.67841	1.11028	2.74308	-1.67613	3.47356	-4.56532	3.77922	1.00833	1.10243	3.28867	-2.06328	3.46539	-3.50117	3.21739	-4.314141e+01	-3.353490e+02	-3.784904e+02
89300	0.94584	0.952917	0.695107	1.0158	0.531447	0.986813	0.650543	0.583619	0.475569	0.871669	0.530541	2.04096	0.405734	4.54424	-1.55628	4.39864	-3.06944	3.13616	0.293061	0.260872	0.713042	0.0730183	1.35513	18.5379	4.74955	1.16705	0.769717	4.576	-1.74742	3.66063	-4.11988	3.55441	2.13083	1.4381	4.25245	-1.26918	2.2714	-4.50876	2.19275	1.04519	0.142504	4.4565	-1.62707	3.19311	-3.89759	3.84178	1.56845	-0.208347	3.42599	-1.46976	3.55305	-3.1717	1.96389	-6.312455e+01	-3.332171e+02	-3.963416e+02
89400	1.02499	1.01978	0.914415	0.871936	0.652826	0.812869	0.508969	0.300918	0.365797	0.758134	0.423422	1.97173	0.558201	3.02487	-0.968204	4.56209	-4.5114	1.54076	0.167664	0.0812198	0.109141	0.188071	2.33287	3.19309	4.87029	2.27812	0.270083	2.47709	-0.475896	1.80208	-3.55544	2.36347	1.11383	1.03054	3.18551	-0.886224	3.5486	-2.91217	3.27367	1.69186	0.484344	2.79441	-1.24674	3.20191	-3.944	3.45837	1.85436	0.905383	3.02367	-0.998464	3.08457	-3.85909	1.29514	-4.767039e+01	-3.314868e+02	-3.791572e+02
89500	0.886481	0.754634	0.901019	0.981545	0.581656	0.751787	0.81034	0.407473	0.515562	0.926441	1.13149	3.09466	0.34731	3.06987	-1.38898	2.36747	-3.96437	3.05221	0.0727867	0.0772326	0.0995862	0.0569806	2.61185	1.53607	2.83874	3.41182	0.479998	2.79562	-1.51297	1.17792	-4.38674	1.47462	3.03834	0.0815412	2.66614	-1.80637	2.0714	-2.41079	4.06565	2.91296	0.272259	3.22976	-1.98592	1.12756	-4.28785	3.63023	3.29447	0.371955	3.31201	-1.56031	3.1857	-2.8197	2.86794	-4.298091e+01	-3.353805e+02	-3.783615e+02
89600	0.836333	0.95567	0.904882	1.10756	0.507667	0.872335	0.764528	0.258463	0.402211	0.604749	0.414249	4.5609	0.374016	3.12312	-1.87459	3.64068	-4.53815	3.74942	0.812282	0.0539686	0.138837	0.0535939	2.96187	2.95888	2.17831	4.1369	0.426579	3.08092	-2.00649	0.260611	-3.97906	3.73728	3.80046	0.422304	2.94759	-1.65492	1.20518	-2.76172	3.76387	4.05111	0.115772	2.95472	-2.3988	0.714053	-3.60899	4.20411	3.80853	0.291662	3.28597	-2.20036	1.83378	-2.78178	2.31365	-4.838098e+01	-3.303999e+02	-3.787809e+02
89700	0.794264	0.873708	0.782653	0.915865	0.549479	0.777886	0.73931	0.328846	0.652965	0.738788	1.09299	3.76922	-0.548954	2.2085	-3.06811	-0.89117	-3.05142	4.57021	0.13841	0.194032	0.0826586	0.0726082	4.33309	0.814231	1.34744	3.57333	-0.337503	2.34822	-2.62196	2.05801	-3.38903	2.80549	4.06008	0.278998	1.62311	-2.67228	0.365196	-2.6314	4.36569	3.80379	-0.595797	2.48589	-3.33274	0.423921	-3.15702	3.98164	4.09419	-0.626745	2.73451	-3.12803	1.56519	-1.89673	3.6179	-4.849205e+01	-3.329950e+02	-3.814871e+02
89800	0.966564	0.870033	0.827142	0.996248	0.647254	0.693787	0.731747	0.607299	0.468819	0.754481	0.629427	3.93374	0.0614426	0.969896	-2.34378	0.761779	-3.85508	2.66894	0.144486	0.0780089	0.636201	0.073811	3.60221	2.55639	5.14835	3.66962	-0.280978	1.01931	-2.22572	1.07428	-3.26916	4.03385	3.67266	0.369368	1.05115	-2.15088	0.956387	-2.87777	3.78441	4.1144	0.25048	0.375899	-2.55133	0.953583	-4.26958	2.29661	3.54713	0.105015	2.62973	-2.49374	2.16184	-2.45576	1.50055	-5.219890e+01	-3.316159e+02	-3.838148e+02
89900	0.587355	0.81027	1.10041	1.02849	0.625261	0.781892	0.61741	0.35006	0.272885	0.742724	0.415314	4.35266	-0.33655	-0.294712	-2.31883	1.58559	-4.46644	2.72657	0.139451	0.144684	0.193113	0.255177	0.987494	2.07592	1.27492	3.95639	-0.527739	0.206904	-1.62638	1.67065	-2.89371	3.54286	4.57174	-0.612355	-0.661733	-2.07099	0.384515	-1.65383	3.85714	4.17541	-0.442559	-0.254349	-1.50023	1.28342	-3.52639	2.34729	4.50761	-0.47779	-0.980326	-2.64382	2.0609	-2.02454	3.53073	-4.569486e+01	-3.289417e+02	-3.746366e+02
90000	0.691169	0.795956	0.923196	0.911309	0.575499	0.790244	0.938864	0.445755	0.711258	0.715107	0.474395	2.23085	-0.0591142	0.859987	-1.766	3.3599	-3.46738	2.95762	0.235091	0.0759794	0.225053	0.148989	4.01784	3.80364	1.48104	2.44816	-0.0853292	1.25616	-1.87612	2.60249	-3.18478	3.92743	2.57148	-0.325549	0.747899	-1.72973	2.14746	-2.652	2.43437	2.64607	-0.150114	1.26821	-1.18715	2.07918	-3.74775	1.55586	2.24307	0.15276	0.875665	-2.00006	4.35541	-1.85992	3.06947	-4.637972e+01	-3.327247e+02	-3.791044e+02
90100	0.724011	0.985679	0.827008	0.784817	0.730745	0.800327	0.561164	0.699272	0.423437	0.662473	0.523211	1.87097	-1.04137	1.8307	-1.40036	3.83382	-1.4129	2.17872	0.110286	0.241192	0.211491	1.34139	1.20329	2.47783	2.52658	1.64988	-1.13452	1.54512	-1.0445	3.91094	-2.37337	2.62046	2.01032	-0.865554	1.38837	-0.977019	2.52965	-1.00986	3.15975	1.88912	-1.31414	1.91858	-1.32157	2.63748	-2.22826	3.86032	1.97333	-1.11727	1.60111	-3.13068	4.54495	-1.47992	3.4626	-5.407536e+01	-3.326080e+02	-3.866834e+02
90200	0.844105	0.884488	0.632845	0.828743	0.675202	0.769778	0.578566	0.213536	0.627356	0.885783	0.48961	0.740578	-1.41783	3.60919	-0.328902	3.60581	-2.13576	3.27087	0.208607	0.130516	0.196228	0.0558951	1.71969	1.89099	1.29794	1.31717	-0.870162	2.32225	-0.545663	3.24128	-1.88635	2.56726	0.969276	-1.85023	4.46637	-0.387433	2.5512	-0.386356	2.28308	0.0354018	-1.37723	3.85967	-0.667499	4.35969	-2.11851	2.31825	0.239563	-0.810377	3.42846	-0.302267	4.0005	-2.24497	2.62695	-5.014818e+01	-3.362731e+02	-3.864213e+02
90300	0.878903	0.943029	0.810168	0.779042	0.561187	0.791267	0.77015	0.463556	0.527186	0.924239	0.826667	2.53407	-0.668539	3.25837	0.910482	2.25509	-3.31634	3.09359	0.407828	0.114289	0.0663931	0.0831923	1.76416	10.3057	13.1325	2.01655	-0.903791	2.82843	0.766574	2.28112	-2.35171	1.20962	2.22243	-0.361421	3.05759	0.409829	2.2294	-2.21144	1.03723	3.0367	-0.529741	3.04337	0.833623	0.853184	-3.39055	-1.52562	3.35682	-0.376044	3.27937	0.766578	2.1243	-1.79086	-1.35856	-5.828922e+01	-3.309849e+02	-3.892741e+02
90400	0.701572	1.04088	0.854664	0.828737	0.652416	0.72611	0.943139	0.422749	0.371018	0.677127	0.434107	1.42176	-0.178651	2.32706	0.937971	3.9096	-3.30939	1.49873	0.103247	0.0864458	0.0964189	0.0716616	2.05852	3.1693	0.588216	0.955128	-0.438253	2.29949	0.556779	3.32806	-2.94962	1.09163	1.77918	-0.462876	2.06447	0.843789	2.95248	-1.79029	1.20429	1.79131	-0.34943	1.75821	0.885825	2.78064	-2.45714	2.14716	1.73024	0.0120699	2.44666	0.701709	3.72508	-2.8926	0.391945	-4.132713e+01	-3.296988e+02	-3.710260e+02
90500	0.913388	0.886278	0.663443	0.982368	0.559616	0.645602	0.746714	0.438904	0.40049	0.576213	0.715041	2.07982	-0.359361	0.0317656	0.440006	2.19318	-2.41012	1.33012	0.4936	0.0754005	0.0904288	0.0370756	1.66591	1.43653	3.20991	0.527307	-0.259847	-0.0880623	0.288274	4.00294	-3.17535	1.30617	2.141	-0.0208514	0.0781101	0.604465	1.93966	-1.97325	1.50248	2.57829	-0.866482	0.0515634	0.0865494	1.79183	-3.46791	-0.165444	3.11207	-0.539168	0.422146	0.561896	2.75961	-2.20137	-0.0198873	-5.084314e+01	-3.299557e+02	-3.807988e+02
90600	0.825425	0.995129	0.902236	0.938514	0.642947	0.734157	0.773635	0.324141	0.401504	1.03975	0.8192	3.34086	-1.45235	-0.508545	0.127392	1.40809	-2.28699	-0.795349	0.0608594	0.833302	0.227618	0.26383	7.74743	1.90911	5.37214	3.18393	-0.474632	-0.500578	-0.401341	1.89649	-2.93726	2.06034	3.47021	-0.453319	-1.11619	0.838298	0.857842	-1.04305	1.71182	3.66932	-1.94644	-0.543654	0.410716	0.930776	-1.60597	1.71401	3.08993	-0.213473	-0.0349285	-0.658939	2.98391	-1.75028	1.57615	-6.680442e+01	-3.323576e+02	-3.991620e+02
90700	0.760316	0.884995	0.925642	0.958269	0.778704	0.909843	0.633627	0.316335	0.650602	0.738515	0.760255	4.34995	-1.7788	1.09286	0.728116	0.0635222	-1.34982	-0.723957	0.528589	0.127842	0.484679	0.185388	13.177	0.491303	1.38219	3.85577	-2.15646	1.00223	0.562032	1.56114	-1.17473	1.00402	3.35317	-1.39481	-0.112806	0.874755	0.643359	-1.43413	0.458499	4.39072	-1.74295	1.48932	0.894638	0.82074	-2.66681	-1.28084	4.45062	-2.49284	0.666391	0.820368	2.61703	-0.646097	-1.31951	-6.408631e+01	-3.347778e+02	-3.988641e+02
90800	0.734144	0.916814	0.892767	0.817589	0.450042	0.886068	0.851263	0.247055	0.537561	0.89034	0.471904	2.89774	-2.18241	-2.5332	1.59101	2.19971	-1.28608	2.10459	0.146746	0.0770123	0.101757	0.0398572	1.59177	0.968139	3.35134	2.34916	-1.9859	-2.5191	1.75082	2.95956	-1.76718	-0.690595	2.7592	-1.98555	-2.51063	1.27449	2.09004	-0.249512	1.03234	1.91624	-2.6494	-3.42153	1.54081	1.82327	-1.3428	0.526654	3.15403	-2.44967	-2.35947	1.68725	2.58295	-0.776774	0.938201	-4.877219e+01	-3.337514e+02	-3.825236e+02
90900	0.682046	0.94983	0.788403	0.900573	0.49298	0.685724	0.637739	0.275905	0.319185	1.06003	0.438373	2.91041	-1.70229	0.465994	2.6214	4.04343	-1.57979	-0.805772	0.115542	0.197693	0.203069	0.140859	2.30545	1.06116	1.2274	2.26123	-1.84279	0.620301	2.75439	2.64279	-1.02471	-0.655709	2.41174	-1.11648	0.422432	2.36426	2.47921	-0.978407	-0.166352	2.93678	-1.04856	-0.561788	2.31256	2.11576	-2.96161	-0.438702	2.51452	-1.5425	-0.161436	2.7807	2.9073	-3.13517	-0.898684	-4.876026e+01	-3.300154e+02	-3.787756e+02
91000	0.877862	1.0121	0.595306	0.637253	0.573192	0.791494	0.743523	0.273653	0.261347	0.74788	0.399801	1.71556	-1.52808	-0.564317	1.97673	4.59375	-3.19976	0.4326	0.0743838	0.500798	0.234685	0.181456	2.50688	1.71507	1.1846	1.90857	-1.43963	-0.433498	2.67562	2.49711	-1.73818	-0.828454	1.52992	-1.88012	-0.593555	1.91074	1.65528	0.023829	0.3943	1.67724	-0.387439	-1.196	1.43751	2.46825	-3.68204	0.123727	1.74621	-0.912652	-0.219756	1.87891	2.83065	-1.73838	-1.03799	-5.318279e+01	-3.272678e+02	-3.804506e+02
91100	1.01198	0.973097	0.612583	0.797681	0.658655	0.733904	0.675848	0.293264	0.465942	0.933234	0.709323	1.2433	-0.629246	-0.951614	1.87704	1.35455	-1.53433	0.433975	0.477471	0.283232	0.192633	0.250702	3.09721	0.968923	0.85062	1.09429	-1.40284	-1.22993	1.62818	2.70466	-2.17993	0.0555038	0.888045	-0.99681	-0.598887	2.07643	2.73733	-0.916059	0.458423	1.23066	-0.610099	-1.23687	1.93956	1.42199	-2.52152	-0.0488642	2.27704	-0.631719	-0.462287	2.12558	2.81169	-1.20685	0.616522	-5.294368e+01	-3.343150e+02	-3.872587e+02
91200	0.917393	0.89047	0.720154	0.96333	0.754972	0.708327	0.70067	0.214597	0.327507	1.07007	0.191157	1.21434	-0.815253	1.31118	2.15307	4.28194	-1.94717	-1.81711	0.279643	0.12394	0.192885	0.341465	2.40728	0.935538	3.18032	1.0363	-1.00406	0.987909	1.75626	4.03867	-1.99809	0.488137	0.683103	-0.324858	1.39423	1.69881	3.04612	-1.34072	0.942658	1.54764	-0.987913	1.43728	2.6369	2.73149	-2.61351	-0.763531	1.44037	-0.544262	1.89134	2.3923	3.51479	-2.5758	-2.84134	-4.900475e+01	-3.313015e+02	-3.803063e+02
91300	0.788519	0.671689	0.935919	1.00084	0.633312	0.788882	0.681241	0.124641	0.3884	1.01626	0.407915	2.23271	-0.964831	1.22984	2.67157	2.86144	-1.35271	-0.861849	0.258637	0.135047	0.0966932	0.134177	1.20436	1.80747	1.76307	2.30926	-1.47708	1.06418	2.75405	2.54448	-1.60668	-0.472616	1.73422	-1.76088	1.02181	2.49613	3.16173	-0.238641	0.0644229	3.26547	-0.864546	1.57607	2.46693	2.12157	-2.07931	0.701485	2.59522	-0.930623	1.43886	3.05085	3.56418	-1.47871	-1.08179	-4.487349e+01	-3.330078e+02	-3.778813e+02
91400	0.667223	1.04799	0.776087	0.848963	0.7313	0.70892	0.759013	0.33099	0.3995	0.73825	0.563992	1.05343	-0.886163	0.375583	2.55348	4.35886	-1.79934	0.638588	0.125682	0.338457	0.189047	0.113717	3.36404	2.36522	3.38392	1.59989	-1.69789	0.81955	2.23584	3.792	-1.91386	-0.828118	1.4678	-0.960205	0.918971	3.0124	2.50573	-1.12766	-1.23095	0.410836	-0.789919	0.649954	2.68244	4.05095	-3.36357	-0.599758	0.908644	-0.311906	0.271054	3.21865	4.54977	-1.89825	-1.0334	-5.405411e+01	-3.330495e+02	-3.871036e+02
91500	0.614075	0.888931	0.883395	0.83034	0.383893	0.876864	0.581236	0.284958	0.543616	0.934164	0.358541	3.82114	-0.0300262	-0.647012	3.28534	1.1287	-3.70624	-1.24417	0.133403	0.230921	0.246739	0.428926	1.39061	1.79981	1.63947	4.13801	-0.685129	-0.527549	3.44242	 1.62	-2.19174	-1.0679	3.44485	-0.140682	-0.137644	2.99874	1.28424	-2.1298	-0.959739	3.7217	0.0412552	-0.742026	3.11334	1.12932	-3.96007	-1.44743	3.2543	-0.882169	-0.389443	3.62384	2.49778	-2.26817	-3.26028	-5.041643e+01	-3.306932e+02	-3.811097e+02
91600	0.755832	0.84722	0.897213	1.10369	0.424748	0.840424	0.888818	0.377118	0.207431	1.07092	0.269922	3.43299	-0.414297	-1.35145	2.9175	3.9531	-2.48121	1.35178	0.0860015	0.112952	0.143145	0.518321	7.31384	1.13873	4.22166	3.16794	-0.962745	-0.94693	3.55838	2.33797	-2.02158	-1.29806	3.6125	-0.42719	-0.692237	2.46801	0.588905	-1.62141	-0.145486	3.45142	-0.540913	-0.552878	3.95619	0.731832	-2.60031	-1.069	3.02171	-0.946491	-1.06324	1.23344	3.30471	-1.49179	1.33414	-6.097934e+01	-3.308773e+02	-3.918567e+02
91700	0.976811	0.942238	0.525895	0.585134	0.515759	0.915895	0.546102	0.43489	0.553289	0.768068	0.716896	3.71425	-0.010904	1.28672	2.98979	0.330752	-2.56506	-2.00495	0.122084	0.0733302	0.570859	0.169816	1.61214	1.26347	1.1734	3.39079	-0.159262	1.42454	3.35832	0.457976	-2.76977	-1.70097	3.88027	0.397777	1.12175	3.61193	-0.709682	-2.15311	-1.62524	4.21006	-0.177865	1.68889	2.9786	0.11999	-3.37753	-2.7254	3.68332	-0.419663	0.353141	2.78218	1.42826	-2.08894	-2.24927	-4.667964e+01	-3.314508e+02	-3.781304e+02
91800	1.07453	1.1956	0.670954	0.716222	0.473176	0.895335	0.669495	0.232504	0.304785	1.01753	0.374602	3.65271	0.574526	1.61457	2.37618	0.870509	-3.99646	-1.72205	0.0714234	0.0439914	1.34785	0.0776388	1.10421	2.89763	0.793951	3.75695	0.150289	1.42093	2.194	0.617517	-3.44058	-0.692953	3.39804	0.448742	2.30224	2.47093	0.116234	-2.70342	-0.3593	3.82718	0.873229	2.4126	2.42925	0.443003	-4.52989	-0.237658	3.66503	0.67788	3.88985	2.74077	1.07647	-3.10233	-1.11513	-5.101050e+01	-3.335041e+02	-3.845146e+02
91900	0.961597	0.919473	0.536271	0.753833	0.556441	0.651489	0.834405	0.276676	0.433735	0.78937	0.973975	3.19775	0.389932	2.06677	2.40585	0.586863	-2.55076	-0.238282	0.207071	0.184941	0.0851968	0.302984	2.58122	1.11842	1.09098	3.23943	0.590313	1.94447	1.92922	0.904627	-4.04036	-0.277083	2.89548	0.45344	1.97426	1.58482	0.417042	-2.98219	-0.397069	2.66099	0.41289	2.27729	2.63165	1.39473	-2.83516	1.09586	3.3218	-0.462582	2.80502	2.24992	1.96858	-2.44437	-1.00908	-4.995996e+01	-3.324663e+02	-3.824262e+02
92000	0.694588	0.944252	0.710918	0.740869	0.517004	0.699886	0.688427	0.477743	0.515938	0.665345	0.69638	3.03235	0.675238	3.10916	1.41407	4.3774	-3.32086	-1.58648	0.0289376	0.137524	0.174624	0.117053	5.22478	2.05355	3.00436	3.04592	1.11252	3.49604	1.60639	1.80663	-4.2574	0.0167757	3.10975	0.588927	2.92619	1.19233	0.952415	-3.19987	-0.6786	2.81961	0.691122	3.34115	2.34288	1.4213	-4.36922	-0.233909	2.9338	0.581395	2.8817	0.64682	2.46395	-3.05745	0.12668	-5.244117e+01	-3.321377e+02	-3.845789e+02
92100	0.740637	0.938832	1.05063	0.797681	0.750172	0.892035	0.668104	0.270228	0.442222	0.607865	0.553273	2.16655	-0.339491	4.18213	3.13692	1.72927	-3.83586	-2.28581	0.304096	0.134926	0.1385	0.58197	3.15434	3.28191	1.92917	2.10177	-0.312322	3.94053	2.8965	3.02015	-3.25495	-1.43084	2.9582	0.431803	4.28481	2.31501	1.34745	-2.72957	-0.285114	2.41309	-0.846973	4.22152	1.96436	2.01503	-3.51202	-2.41076	2.91386	-0.241429	3.53288	3.93465	3.02713	-2.00753	-2.64837	-5.741844e+01	-3.316577e+02	-3.890761e+02
92200	1.00188	1.05435	0.361868	0.544771	0.597267	0.840579	1.07066	0.363968	0.569147	0.735581	0.626107	1.46349	0.899087	3.06005	2.6252	1.80019	-3.28167	-1.28507	0.0799418	0.321092	0.0744518	0.273956	2.18938	2.76761	2.14893	2.14567	0.688975	2.81807	2.40375	1.86691	-3.76164	-0.635622	1.41537	0.691219	3.07655	2.16403	1.43163	-3.01758	-0.785808	1.0948	0.433611	2.91328	2.72366	2.9796	-3.80794	-0.581486	1.61638	1.37905	2.87326	2.60435	2.64314	-4.22839	-1.82447	-4.705495e+01	-3.338142e+02	-3.808692e+02
92300	0.61425	0.978449	0.915007	0.863901	0.466206	0.71034	0.918084	0.617056	0.310771	1.07678	0.485339	1.29824	0.931717	0.373947	3.95194	3.93307	-4.36222	-2.78271	0.119956	0.512923	0.242927	0.0686296	1.08225	1.9122	1.8477	1.43187	0.760057	0.421927	4.0151	3.97411	-3.83904	-1.83969	1.01117	1.64525	0.963604	3.99944	3.73323	-3.74729	-1.8633	1.65581	0.630087	0.901788	3.49039	3.21013	-4.45944	-1.51229	1.51499	1.18353	1.306	4.22485	4.25101	-3.20066	-2.46434	-4.575575e+01	-3.313649e+02	-3.771207e+02
92400	0.906766	1.07173	0.706353	1.22259	0.544021	0.702241	0.841108	0.234758	0.396967	0.886435	0.631804	1.35521	0.283011	1.66582	3.78685	2.51498	-3.04324	-1.79291	0.148484	0.174022	0.625177	0.242117	0.776369	0.664276	1.14826	1.89852	0.722242	1.62981	4.26231	2.7162	-3.4239	-1.86617	1.28513	0.269925	2.66426	3.32837	2.47666	-2.55789	-1.30786	1.21301	0.539762	0.603851	4.14704	2.93108	-3.94053	-1.50472	1.36566	-0.860848	1.81658	4.08818	3.76962	-1.36172	-2.99046	-5.625467e+01	-3.314309e+02	-3.876856e+02
