iter	Ve_TotCTCOHmol(1)	Ve_TotLivTCOHmol(1)	Ve_TotBrnTCOHmol(1)	Ve_CPlasTCAmol(1)	Ve_CLivTCAmol(1)	Ve_CKidTCAmol(1)	Ve_CBrnTCAmol(1)	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	lnkDCVCC(1.5)	lnkElimNDCVCC(1.5)	lnISkNDCVC(1.5)	lnkDCVCC(1.6)	lnkElimNDCVCC(1.6)	lnISkNDCVC(1.6)	lnkDCVCC(1.7)	lnkElimNDCVCC(1.7)	lnISkNDCVC(1.7)	lnkDCVCC(1.8)	lnkElimNDCVCC(1.8)	lnISkNDCVC(1.8)	lnkDCVCC(1.9)	lnkElimNDCVCC(1.9)	lnISkNDCVC(1.9)	lnkDCVCC(1.10)	lnkElimNDCVCC(1.10)	lnISkNDCVC(1.10)	lnkDCVCC(1.11)	lnkElimNDCVCC(1.11)	lnISkNDCVC(1.11)	lnkDCVCC(1.12)	lnkElimNDCVCC(1.12)	lnISkNDCVC(1.12)	lnkDCVCC(1.13)	lnkElimNDCVCC(1.13)	lnISkNDCVC(1.13)	lnkDCVCC(1.14)	lnkElimNDCVCC(1.14)	lnISkNDCVC(1.14)	lnkDCVCC(1.15)	lnkElimNDCVCC(1.15)	lnISkNDCVC(1.15)	lnkDCVCC(1.16)	lnkElimNDCVCC(1.16)	lnISkNDCVC(1.16)	lnkDCVCC(1.17)	lnkElimNDCVCC(1.17)	lnISkNDCVC(1.17)	lnkDCVCC(1.18)	lnkElimNDCVCC(1.18)	lnISkNDCVC(1.18)	lnkDCVCC(1.19)	lnkElimNDCVCC(1.19)	lnISkNDCVC(1.19)	lnkDCVCC(1.20)	lnkElimNDCVCC(1.20)	lnISkNDCVC(1.20)	lnkDCVCC(1.21)	lnkElimNDCVCC(1.21)	lnISkNDCVC(1.21)	LnPrior	LnData	LnPosterior
69000	0.561388	0.672438	0.815137	1.63949	1.71441	2.47949	2.75053	1.17272	1.0296	0.73194	0.858816	1.0424	1.20275	0.867746	0.124814	1.08955	1.24133	0.889236	4.38576	1.43335	3.28243	0.0697861	0.179279	1.35218	3.79324	1.00706	2.5183	3.7746	1.89547	1.79781	4.20901	1.24701	2.21999	4.41521	1.56995	2.69017	4.02081	1.31009	4.50561	4.28402	1.6921	2.92846	4.43623	2.30909	2.02723	4.14676	1.13927	1.16724	4.53096	0.657769	4.25753	4.40004	1.71594	2.50719	4.38263	1.94521	2.92919	4.41941	1.40001	1.82982	4.57662	1.18014	3.32987	4.48098	0.929821	4.33467	4.26379	1.19297	4.47374	4.53958	1.33208	3.59413	4.26014	1.31094	2.78447	4.22516	1.64322	1.80625	4.45404	1.10702	3.88786	4.55936	1.25463	3.69708	4.34535	1.90732	4.3595	-5.857500e+01	-1.620568e+03	-1.679143e+03
69100	0.679102	1.0922	0.458645	1.55071	1.15899	2.8211	2.6938	1.16565	1.02032	0.632536	0.59147	1.0173	0.963669	0.796566	0.313817	1.26887	1.38159	0.943772	4.47701	1.49344	1.85492	0.0707371	0.492783	4.05114	4.1695	0.902614	2.59635	4.50668	1.90151	1.7888	4.19152	1.86832	1.38564	3.7594	1.64148	0.334906	4.32757	1.27583	0.92471	4.5327	0.949787	-0.44512	4.44547	2.0047	1.62128	4.41264	1.6803	-1.95106	4.49065	0.609598	4.22036	4.27444	0.916703	-1.18771	4.42592	1.32576	2.72801	4.22642	2.19698	0.827695	4.30664	1.00451	1.72133	4.46411	2.17517	4.48091	4.54832	3.64767	1.7141	4.50311	0.65384	0.815901	4.26734	1.77138	2.04705	4.43327	2.12285	3.5492	4.30587	1.45469	2.39229	4.40582	0.541282	2.92404	4.39648	1.58185	2.63091	-8.064391e+01	-1.619387e+03	-1.700031e+03
69200	0.972637	1.89692	1.65834	2.35164	1.46818	2.21559	2.99213	1.1943	1.05663	0.634715	0.613591	1.09131	1.00424	0.842708	0.456348	1.20831	1.36199	0.749079	4.42457	1.44272	1.36779	0.0936587	0.177711	2.07385	3.83769	0.786638	2.74921	3.48789	1.90611	1.7064	3.95721	2.13191	1.14997	4.06865	1.63496	1.27573	4.3793	2.18708	2.11861	4.48645	1.36145	3.90237	4.26139	1.432	0.463413	4.2065	2.80607	2.18395	4.3537	1.75613	1.19634	4.08671	2.0459	0.656079	4.415	1.62531	3.4282	4.35049	2.26659	3.59261	4.51325	2.37401	0.677366	4.39695	1.82492	1.32353	4.32887	1.54536	4.32922	4.29094	1.10884	2.74229	4.44444	1.17537	-1.2394	4.31227	1.62214	-0.343269	4.42181	1.02969	-1.00207	4.37878	0.775152	0.367252	4.26129	1.65169	2.33915	-8.477924e+01	-1.626833e+03	-1.711613e+03
69300	1.42843	0.86441	1.35017	1.4265	1.33142	2.41421	3.29569	1.19361	0.931722	0.574701	0.747187	0.985594	1.08908	0.719376	0.136992	1.29673	1.18185	0.98971	4.57552	1.28055	3.75801	0.113433	0.0576673	4.85151	3.69675	0.771729	2.74359	3.94336	1.60335	2.09411	3.6139	1.34442	4.47241	4.36759	1.68704	3.90126	4.55369	1.46947	4.16684	4.52262	1.05876	3.80945	4.43427	0.974629	2.10614	4.28008	1.10251	3.64892	4.36875	1.82753	3.39368	4.08593	1.24252	1.27464	4.35638	1.26628	0.514451	4.53211	1.13927	1.71627	4.32167	1.13843	3.0948	4.58882	1.19615	2.93249	 4.52	1.30991	3.3663	4.14954	1.22562	1.906	4.55925	1.23462	2.58601	4.4604	1.19582	2.00108	4.45817	1.25146	2.36302	4.2475	1.59434	4.22275	4.50734	1.17781	4.15953	-5.538109e+01	-1.619660e+03	-1.675041e+03
69400	0.863026	1.34473	1.95728	1.83234	1.12691	2.78275	3.09831	1.12383	0.979434	0.55674	0.814991	0.995371	0.857554	0.675074	0.163956	1.13789	1.28523	0.782713	4.47459	0.325526	2.84659	0.0364502	0.311994	2.48222	4.44012	0.752824	2.76223	4.59463	1.54687	2.14591	4.28089	0.825375	2.78398	4.43011	0.745483	2.60321	4.55672	0.481756	3.03862	4.56603	-0.310116	2.56802	4.58665	0.230919	4.23505	4.3796	0.0404558	0.83093	4.58304	1.08042	0.988756	4.47748	0.380933	2.43668	4.46671	0.667293	0.658635	4.50823	0.674317	2.00254	4.27711	-0.377093	3.82618	4.49916	-0.0525909	2.18607	4.44564	0.244373	0.489048	3.99812	-0.174104	2.79428	4.26756	0.393402	2.82632	4.42715	0.500338	2.52643	4.52194	0.276195	2.56164	4.34431	0.631196	2.07755	4.45549	-0.0546291	3.28639	-5.995978e+01	-1.620347e+03	-1.680307e+03
69500	0.413443	0.914882	0.836174	1.21832	1.18018	2.17911	3.29836	1.1821	1.11732	0.493187	0.652451	0.96596	1.02652	0.790908	0.0778517	1.04653	1.44059	0.958648	4.57234	0.950964	3.81812	0.186772	0.0790961	3.02746	4.45898	0.774339	2.74645	4.4463	1.45533	2.24551	4.29905	0.929423	4.38435	4.60211	0.402988	3.39269	4.52194	0.7588	4.56023	4.488	1.32682	-0.400954	4.52054	0.682766	4.5412	4.46616	0.878776	4.34624	4.47238	0.624397	4.05156	4.56625	1.3072	1.22259	4.30468	0.709495	1.39645	4.31403	0.895994	2.03347	4.38308	0.897941	-0.0139905	4.46179	0.849075	1.99032	4.59976	1.07626	3.52765	4.57829	0.730216	1.61539	4.35627	1.06802	2.60696	4.48322	1.0349	3.40966	4.47345	0.954196	1.50896	4.27466	1.12258	1.09643	4.09451	1.33149	0.499019	-5.354351e+01	-1.621258e+03	-1.674801e+03
69600	0.815912	0.675404	1.04666	2.55842	0.914337	1.85807	2.90984	1.14752	1.32614	0.761674	0.640436	1.00082	1.05053	0.786406	0.0741578	1.21768	1.30937	1.04433	4.60274	1.38102	3.19257	0.0752052	0.205605	1.40773	4.29546	0.791653	2.72922	4.57455	1.49417	2.20639	4.35345	0.944925	3.10621	4.28485	1.28373	2.07075	4.58446	1.74875	3.1452	4.41821	1.82491	3.84644	4.34822	1.12339	3.66067	4.33441	1.38473	3.35871	4.50171	1.63453	2.69086	4.55912	0.972653	0.892077	4.03681	2.14569	0.332318	4.47033	0.471378	3.36598	4.49387	1.07043	3.29562	4.52046	2.13906	3.81747	4.36003	1.3832	1.90853	4.4795	1.26507	4.55389	4.09736	1.52677	3.10822	4.16491	0.831442	3.93422	4.43429	2.17703	2.08216	4.50257	1.30448	4.10225	4.597	1.736	3.6562	-5.447893e+01	-1.620200e+03	-1.674679e+03
69700	1.12964	0.680546	1.04805	1.44678	1.23129	2.57551	2.51289	1.16951	1.09842	0.896552	0.683358	0.990155	0.998182	0.949872	0.15229	1.2242	1.26208	1.02953	4.49332	1.26372	2.31936	0.134546	0.0763736	3.13686	4.11121	0.782533	2.73761	4.2419	1.49445	2.20867	3.83065	1.10255	2.47615	4.58344	1.14472	3.08737	4.49745	1.11393	-0.435271	4.15459	1.5165	0.880578	4.24393	1.19368	-1.18374	4.56435	1.39856	4.58861	4.51341	1.09496	0.383433	4.04067	1.16364	3.84322	4.5616	1.37915	1.75043	4.40673	1.02323	3.37552	4.21078	1.47274	1.01396	4.42437	0.916481	3.42304	4.25825	1.54524	-0.0890787	4.53861	1.80689	0.902551	4.32317	0.989471	1.13143	4.57637	1.65481	1.94007	4.4441	1.10727	1.5226	4.27562	1.39806	-2.47693	4.34807	1.09123	2.40085	-6.177511e+01	-1.618776e+03	-1.680551e+03
69800	1.49555	0.527647	1.18413	2.33078	0.824712	3.16512	2.52875	1.1638	1.18006	0.498272	0.857355	1.00592	0.925817	0.946508	0.255685	1.07876	1.45492	0.701405	4.50419	1.48566	1.57673	0.0789921	0.205209	4.36157	4.4604	0.795747	2.72148	4.19565	1.43005	2.2539	4.43305	1.7444	2.36986	3.97483	1.57781	3.75196	4.46314	1.83955	-0.286047	4.25595	1.50051	1.54283	3.99799	2.07598	-2.41056	4.39699	1.03292	0.641951	4.29289	1.37669	-1.15669	4.26571	1.00254	1.82702	4.41388	1.84245	1.43883	4.21693	1.0917	-0.0149014	4.54059	1.48258	-2.0186	4.3086	1.46183	1.84055	4.52197	1.46326	3.99538	4.31595	1.02778	3.77086	4.34636	1.95376	0.889876	4.60183	1.30711	-2.95009	4.58421	1.45749	-1.34851	4.50774	2.18451	2.84322	4.48718	1.46734	1.8547	-7.103502e+01	-1.624601e+03	-1.695636e+03
69900	0.576569	0.521408	0.50164	2.18748	1.16262	1.75767	2.60925	1.13549	1.08708	0.571943	0.679042	1.00194	0.910575	0.758461	0.992041	1.28269	1.38761	0.982172	4.32633	1.05716	3.47146	0.0974491	0.109262	11.5649	4.37484	0.857846	2.6217	3.70108	1.29306	2.02808	4.33622	0.935217	2.53402	3.57176	0.663088	4.07569	4.49467	1.20224	2.61483	4.39443	0.401384	-1.32268	4.342	0.933859	0.908428	4.52805	1.10545	3.14452	4.37954	1.13204	0.354256	4.07672	0.728672	2.57709	4.42368	0.815702	4.25243	3.99616	1.10286	-1.23032	4.22812	1.4793	3.49891	4.59732	1.86433	-4.28323	4.31848	1.18541	0.636938	4.36081	1.43319	1.09682	4.54083	1.22562	3.01318	4.45041	0.882515	1.27274	4.55278	0.63023	-0.697842	4.51711	1.45261	-0.434982	4.43336	0.875833	4.4446	-7.680585e+01	-1.626452e+03	-1.703258e+03
70000	1.01912	0.76511	2.43479	2.71597	0.626947	2.07024	2.65693	1.15024	1.00131	0.50888	0.821458	0.981782	1.09101	1.12807	1.02774	1.05499	1.3105	0.817564	4.45459	0.89114	-0.0652253	0.0317444	0.295116	8.86042	4.54713	0.58028	2.74287	4.38047	0.0829908	2.08558	4.42359	0.622837	4.09923	4.4632	-0.121086	1.93149	4.52704	0.480203	3.27723	4.13803	1.32157	-0.509834	4.48172	1.36506	1.28186	4.3223	1.14091	-2.27534	4.36026	1.54496	-3.72967	4.50348	1.15312	3.69492	4.33596	0.737611	0.247144	4.36037	0.625794	-0.780663	4.59773	0.606991	1.69445	4.45573	1.14618	3.22071	4.53131	0.586569	-2.37294	4.43391	0.753754	-0.854253	4.55414	0.254774	-0.0646805	4.50638	1.6611	0.172918	4.40945	1.59684	2.2197	4.4686	0.403623	2.25897	4.54291	0.742703	0.60145	-7.817424e+01	-1.639357e+03	-1.717531e+03
70100	0.532778	1.232	1.00621	2.73843	0.72696	2.26621	3.12092	1.15261	1.10869	0.748211	0.742286	1.0524	0.881468	0.769094	1.14962	1.13252	1.21752	1.1168	4.31366	1.16461	2.25977	0.2353	0.229937	1.92366	3.69492	0.77001	2.66897	3.9932	1.52676	1.8007	4.46353	1.22685	3.88255	3.23385	1.65076	3.0996	4.37159	1.34063	4.36031	4.08039	1.29127	0.483041	4.3589	0.854613	0.110165	4.5285	0.888269	4.3839	4.51005	0.820752	2.39952	4.06375	1.9664	3.00091	4.35714	1.05128	1.7693	4.22126	1.05011	1.64489	4.5632	1.14658	1.53571	4.4576	1.53516	2.92717	4.06452	1.17369	2.15822	4.23243	1.39043	2.85996	4.22391	1.39919	1.99615	4.28701	0.780603	1.34506	3.87652	1.54346	3.29022	4.53647	1.74893	2.33407	4.46373	0.0967348	2.80254	-7.523163e+01	-1.627219e+03	-1.702450e+03
70200	1.14548	0.463175	0.404599	2.17252	0.677096	2.73618	3.27109	1.16337	1.01028	0.727339	0.596752	1.02955	0.91188	0.835804	0.146279	1.21281	1.35107	0.878714	4.50536	1.15155	2.82899	0.127977	0.156798	1.90457	3.66747	0.603736	2.90951	3.74203	1.80843	1.88403	4.3346	1.16808	4.05979	3.82042	1.58582	3.98757	4.46309	1.67379	4.26019	4.46403	0.989097	4.25623	4.48989	0.820808	3.21591	4.5832	0.939931	2.60304	4.60268	0.642123	2.97199	4.59576	0.822585	4.57914	4.55385	0.905372	4.33986	4.55042	1.1233	1.34557	4.59038	0.832676	3.17321	4.30378	1.48444	3.6562	4.42545	1.20633	2.93574	4.15543	1.13069	0.164378	4.02645	1.42087	2.00049	4.21053	1.05233	0.669678	4.48692	1.37892	2.91862	4.33057	1.21191	2.08986	4.59273	1.30943	1.84029	-5.970858e+01	-1.611386e+03	-1.671095e+03
70300	1.74347	1.4265	1.74706	1.88899	0.733344	3.1879	2.75977	1.15192	1.01441	0.595985	0.952717	1.02386	1.18822	0.833029	0.0923922	1.18278	1.35693	1.04473	4.45669	1.13741	1.69107	0.0798616	0.1831	5.44067	4.37683	0.614258	2.90608	4.56876	1.7573	1.94327	4.44668	1.72027	1.95123	4.26847	0.241689	-1.24174	4.33341	1.46899	-1.0259	4.4046	1.81626	3.64301	4.3884	1.02309	-4.50564	4.34452	 1.72	2.63257	4.43033	1.65544	1.25981	4.46209	0.515449	1.89319	4.39592	1.35451	3.05626	4.3828	1.00378	-0.352178	4.54175	1.41126	-0.819596	4.51063	1.39523	-3.1738	4.4266	0.809079	1.65377	4.41497	1.64503	1.08044	4.51747	1.19972	-0.108417	4.5468	0.805975	-0.395046	4.4286	0.840261	-1.48401	4.51643	1.17838	-1.51982	4.50172	1.40912	1.58313	-7.484701e+01	-1.620054e+03	-1.694901e+03
70400	0.644769	0.492329	1.59648	2.11866	1.96521	2.44375	3.22489	1.17409	1.15452	0.607702	0.78116	0.999403	1.34225	0.804519	0.112026	1.11185	1.33524	0.768257	4.54071	1.10061	2.65112	0.0638278	0.105136	0.791364	4.22109	0.647623	2.87288	4.16542	1.71414	1.98345	4.21658	1.31009	2.27601	4.49174	0.844173	3.16251	4.58799	1.2647	1.93223	4.55655	1.4338	2.8703	4.39502	1.64617	2.9092	4.47781	1.94388	3.58455	4.538	1.29856	2.50825	4.4819	1.08812	2.90157	4.50569	0.955053	3.39142	4.28478	0.860346	3.82835	4.41394	1.35888	3.30159	4.46368	1.13826	1.58816	4.51682	1.87512	1.85252	4.27227	1.3839	2.36387	4.41398	0.32485	2.86888	4.51638	0.981771	1.17895	4.37294	0.766297	3.01231	4.55602	0.904061	3.62323	4.54213	1.44509	3.14467	-4.712437e+01	-1.614695e+03	-1.661819e+03
70500	1.14576	2.27805	1.74409	1.56022	1.06198	2.20975	3.29472	1.13697	1.07593	0.687504	0.659777	1.01807	0.899958	1.13813	0.130194	1.20048	1.74717	0.976694	4.5419	1.63101	3.99628	0.0642602	0.132319	1.58077	4.50329	0.636238	2.88403	4.25227	1.7325	1.9736	4.35207	0.937591	4.2125	4.30501	1.46092	3.70063	4.58782	2.01075	4.2966	4.5455	2.08863	3.77654	4.59181	1.16872	3.97407	4.60027	1.36563	4.3943	4.54728	1.07868	3.90666	4.44072	2.00419	3.14998	4.344	1.22363	3.15829	4.31261	1.99877	2.74434	4.30532	1.32036	3.78842	4.58973	1.79779	4.53355	4.37626	1.91937	3.47715	4.22207	0.953005	3.67807	4.28831	1.13217	3.90163	4.60218	2.04718	3.92657	4.51549	1.63297	1.91017	4.45165	1.90806	4.54336	4.19884	1.46529	4.37089	-4.717421e+01	-1.621206e+03	-1.668380e+03
70600	0.712856	0.538423	0.602683	3.26204	0.834581	2.83849	2.60047	1.16237	1.04258	0.585198	0.713713	1.04439	1.02971	0.818739	0.0992977	1.35446	1.57583	0.671109	4.57385	1.33107	1.6781	0.0551863	0.327793	2.87432	4.22264	0.654086	2.8696	4.52809	1.71376	1.98186	4.23438	1.09251	2.48365	4.56958	0.891068	4.38255	4.58799	1.02669	-0.591819	4.37168	1.23013	1.83411	4.55776	1.68456	1.14566	4.15519	1.17845	1.94076	4.34204	1.86245	0.33869	4.04912	0.662124	2.49048	4.43933	1.80104	3.67473	4.42954	-0.0487097	-1.75754	4.39447	-0.42873	-0.922425	4.56884	2.26781	1.00286	4.3543	0.728604	2.46897	4.598	1.70177	0.51517	3.94529	0.452103	1.77098	4.48621	0.221691	3.49356	4.56411	1.77594	3.01517	4.23717	1.66278	3.37249	4.50939	2.80058	0.943786	-8.204387e+01	-1.620254e+03	-1.702298e+03
70700	0.518791	1.77708	2.46538	2.12108	1.18455	2.75783	2.98294	1.16955	0.977202	0.521994	0.600668	0.983234	0.805733	1.00655	0.31404	1.10154	1.47165	1.27021	4.58236	1.04501	1.11054	0.0567789	0.105623	2.27049	4.45327	0.647078	2.86651	3.98114	1.72801	1.96174	4.48699	0.683442	4.08955	4.39412	1.10528	1.35682	4.47808	1.16832	2.90366	4.39703	1.37926	1.08202	4.23543	0.350815	2.05224	4.60169	1.46246	1.58112	4.45671	1.43795	0.503766	4.58078	1.25061	2.39761	4.13697	0.8161	1.46915	4.37869	0.967214	-0.849835	4.38942	0.237497	1.13772	4.55373	0.912798	0.283278	4.57881	1.00274	0.691621	4.5309	1.81911	0.728618	4.53238	1.21641	2.32598	4.42639	0.898784	2.08213	4.50296	1.17129	-1.01521	4.31925	0.483402	-1.28436	4.52047	0.647798	0.407307	-6.196175e+01	-1.624676e+03	-1.686637e+03
70800	0.934279	1.3981	0.699794	3.21894	0.822197	3.22494	3.15699	1.13307	0.959319	0.700862	0.74829	0.994516	1.04978	0.798357	0.177354	1.01982	1.53658	0.788639	4.55515	1.56395	2.02584	0.114355	0.40374	2.6531	3.91881	0.60436	2.9076	4.44631	1.72191	1.97778	4.49295	1.52885	2.09514	4.35259	2.18941	2.29882	4.36234	1.85659	3.24546	4.36875	1.98176	1.93288	4.22732	0.119665	2.04066	4.39554	1.43296	2.71834	4.59935	2.12206	-2.29829	4.48272	1.46935	0.473273	4.48849	0.512152	2.34484	4.48707	1.68676	0.133183	4.50438	0.870431	2.44752	4.12668	0.137827	1.8522	4.53524	3.62055	2.58202	4.59414	1.67597	2.62977	4.33407	1.37402	3.85191	4.58383	2.42013	0.749205	4.18344	0.798693	2.36173	4.09266	1.35755	2.90254	4.46542	1.33594	4.53017	-8.124156e+01	-1.616267e+03	-1.697508e+03
70900	0.785689	0.723264	0.68239	2.02935	0.884498	2.50436	3.10369	1.14354	1.04344	0.658836	0.667568	1.00619	1.09518	1.1646	0.366376	1.00836	1.21829	1.3164	4.53373	1.47586	3.49496	0.07177	0.136333	6.50514	4.2886	0.638365	2.87248	4.20697	1.67994	1.96095	4.14903	1.43243	1.24715	4.51382	1.83364	4.11992	4.56907	0.247766	3.36889	4.35699	1.32823	0.161061	4.48349	1.64773	3.7838	4.43876	1.30094	0.150527	4.33622	1.77644	-0.572378	4.54968	1.32642	3.8817	4.30882	1.65737	2.11056	4.51315	1.52529	4.38386	4.25775	1.55448	3.56448	4.56306	2.11153	4.18165	4.5717	1.46352	2.19492	4.31785	1.72336	2.62681	4.24272	1.7758	4.05781	4.33793	1.35895	1.73882	4.44707	0.796884	4.20535	4.47583	1.50044	4.26094	4.42926	2.42483	4.52291	-6.490019e+01	-1.622196e+03	-1.687096e+03
71000	1.15927	0.880721	0.38117	3.05139	0.82691	2.76462	2.24606	1.20627	1.12689	0.631816	0.508499	1.06469	0.887482	1.05223	0.117344	1.08349	1.27546	1.0754	4.56657	1.21366	3.96985	0.240527	0.15068	3.63075	4.15483	0.634673	2.88233	4.25385	1.68686	2.00796	4.33583	1.20493	2.4747	4.54721	1.29828	3.36056	4.50466	1.64297	2.87379	4.36996	1.0113	4.52111	3.95683	1.95954	3.67204	4.23994	1.59541	2.63804	4.30258	1.11701	2.60173	3.80564	0.544079	2.46008	4.10817	1.74162	1.11714	4.10182	2.24741	2.42103	4.11992	0.901384	4.47691	4.55367	1.72376	2.76478	4.23201	0.857769	4.38614	4.46772	1.22321	1.34197	4.53952	1.89674	2.56652	4.4989	0.962909	3.16508	4.26401	1.12844	3.22788	4.34664	2.06925	2.35328	3.77666	1.03757	3.62945	-6.924711e+01	-1.628802e+03	-1.698049e+03
71100	0.697535	1.03263	0.59774	2.17031	0.834462	2.86562	3.14423	1.18239	1.10386	0.6564	0.866708	1.02662	1.03571	0.774746	0.159822	1.08853	1.45062	1.1113	4.59689	1.33159	2.40855	0.0671533	0.308538	1.87236	4.2276	0.625018	2.8954	4.43462	1.64161	2.05378	4.60499	1.95464	1.28362	4.37986	1.04036	0.279312	4.35935	0.570235	0.664283	4.39286	1.69993	0.584458	4.51152	1.40129	2.34059	4.58379	1.57528	0.687085	4.33257	0.131388	2.92486	4.49908	2.27383	0.677456	4.55281	1.55737	3.82287	4.5291	1.52747	3.05663	4.36323	1.12042	0.852771	4.59873	1.53961	1.51405	4.35179	1.69675	0.312833	4.26852	1.14863	2.86878	4.45528	1.01221	2.70553	4.47551	1.23096	0.988806	4.48003	1.26142	0.527914	4.27106	1.0501	0.938509	4.39873	1.34178	1.69092	-5.977811e+01	-1.614064e+03	-1.673842e+03
71200	0.747402	1.13075	0.878309	2.54072	1.57599	2.73784	3.10606	1.16544	1.12929	0.81236	0.937663	1.00973	0.944892	1.05355	0.465626	1.03846	1.43968	1.01134	4.53137	1.34603	3.36093	0.0737333	0.303177	5.03283	4.26132	0.600401	2.92506	4.31839	1.62918	2.02561	4.30938	1.38766	2.22979	3.93743	1.64319	2.68426	4.51697	2.08934	3.67611	4.51402	1.54033	2.26775	4.42038	2.38069	3.731	4.34035	0.91585	4.42955	4.37523	1.8329	3.02994	4.30055	1.21472	3.73264	4.59284	1.40509	2.26254	4.55217	1.18615	-0.0658568	4.27813	0.394204	0.726982	4.36002	1.20991	3.88661	4.48485	1.53917	-0.259622	4.14478	1.75071	3.58389	4.55804	1.3403	4.22858	4.39577	1.5162	3.88525	4.43757	1.10988	2.92607	4.56059	1.5671	1.54408	4.52281	0.542191	1.2868	-6.784137e+01	-1.617704e+03	-1.685546e+03
71300	1.09078	0.495379	1.54943	1.14676	0.902318	2.01935	3.21337	1.19199	0.914594	0.737802	0.607406	1.03596	1.04981	1.04832	0.156193	1.12785	1.44599	1.11142	4.60252	1.39045	3.63144	0.150805	1.01838	1.34978	3.91513	0.625688	2.89385	3.71337	1.57824	2.1138	4.41858	0.497928	2.96841	4.59633	0.543293	2.99655	4.55744	2.20877	1.7326	4.35337	1.14582	3.29881	4.49706	1.56089	3.8699	4.23203	2.83213	4.04451	4.21816	1.41274	4.34748	4.51398	0.859668	4.3224	4.54556	0.747564	3.91996	4.58371	2.17587	1.89284	4.2289	0.641682	2.76522	4.50497	2.45997	4.56921	4.44854	2.65265	2.7041	4.34087	2.66576	2.23569	4.51124	0.509263	2.77701	4.18387	1.69176	3.5999	4.45029	0.420603	1.91581	4.22509	1.8149	3.84445	4.25158	0.188757	4.21382	-7.517217e+01	-1.619677e+03	-1.694849e+03
71400	1.07404	0.831783	2.69637	3.17093	1.27493	2.69393	2.95983	1.16507	1.09394	0.677288	0.854393	1.00039	0.989889	1.12646	0.300378	1.20052	1.20161	1.00366	4.41378	0.85254	3.25322	0.0409102	0.133022	1.33359	4.09313	0.55815	2.95853	4.39569	1.05856	2.61108	4.32098	0.270165	4.15595	4.56077	1.19804	3.62406	4.59466	1.18825	3.26716	4.18265	0.989344	3.39963	4.07386	0.773338	3.81715	4.36864	0.54043	3.23205	4.24116	1.14048	2.34962	4.60461	0.56458	2.44838	4.38942	1.0434	3.97936	4.36298	0.979721	3.06648	4.40186	0.111538	3.11937	4.53792	1.02596	1.75473	4.59442	1.06184	2.13666	4.30101	1.01937	3.85112	4.30484	1.76821	3.82599	4.55883	0.779088	3.54485	4.51656	1.05981	2.20444	4.51409	0.423301	1.87567	4.54283	0.751214	1.49407	-5.241732e+01	-1.619545e+03	-1.671962e+03
71500	0.524227	0.519962	0.92233	1.72611	1.1747	2.49726	2.58854	1.21858	1.04454	0.717911	0.70538	0.998123	1.02112	0.721476	0.0653883	1.20586	1.32548	0.910245	4.42164	0.687089	2.84292	0.113123	0.349373	0.882063	3.77095	0.554558	2.96182	4.22006	1.09065	2.60526	4.52621	0.696364	2.88261	4.1337	1.449	2.72172	4.19527	-0.959784	2.38728	4.49541	0.9934	2.66334	4.33165	0.685429	1.79968	4.46275	0.887631	2.37961	4.52343	0.375232	3.17012	4.3279	1.13585	2.59494	4.33157	1.07133	2.15903	4.52265	1.73065	1.61083	4.44161	1.10844	3.06049	4.50935	1.07484	1.24248	4.47625	0.21585	2.34783	4.28637	1.50024	0.923016	4.42148	1.04764	2.96682	4.41834	1.21711	2.5803	4.54042	-0.486431	3.85027	4.33291	1.08736	3.14981	4.37703	0.590771	3.90251	-6.301147e+01	-1.617161e+03	-1.680173e+03
