iter	Ve_CDCVGmol(1)	Ve_CLivDCVGmol(1)	Ve_CKidDCVGmol(1)	Ve_CBrnDCVGmol(1)	Ve_CDCVCmol(1)	Ve_CKidDCVCmol(1)	Ve_CBrnDCVCmol(1)	Ve_CNDCVCmol(1)	Ve_CLivNDCVCmol(1)	Ve_CKidNDCVCmol(1)	Ve_CBrnNDCVCmol(1)	M_lnkDCVCC(1)	M_lnkElimNDCVCC(1)	M_lnISkNDCVC(1)	V_lnkDCVCC(1)	V_lnkElimNDCVCC(1)	V_lnISkNDCVC(1)	lnkDCVCC(1.1)	lnkElimNDCVCC(1.1)	lnISkNDCVC(1.1)	lnkDCVCC(1.2)	lnkElimNDCVCC(1.2)	lnISkNDCVC(1.2)	lnkDCVCC(1.3)	lnkElimNDCVCC(1.3)	lnISkNDCVC(1.3)	lnkDCVCC(1.4)	lnkElimNDCVCC(1.4)	lnISkNDCVC(1.4)	LnPrior	LnData	LnPosterior
54600	1.11967	1.0662	0.815254	0.876064	0.600984	0.77787	0.62785	0.356423	0.605245	1.07974	0.39588	-1.52956	1.93445	1.28705	0.0518205	0.0774492	0.813143	-1.59958	1.44203	1.2526	-1.56466	2.04683	0.167802	-2.04786	2.20537	0.232072	-1.75125	2.03026	0.556757	-2.172032e+01	-3.406733e+02	-3.623936e+02
54700	1.22978	1.15785	0.489431	0.768814	0.764345	0.680215	0.825872	0.423346	0.395816	0.992308	0.553355	-1.99383	1.25477	1.10537	0.130577	0.175449	1.1175	-1.86989	1.39318	0.546961	-1.31539	1.84377	0.504752	-2.19382	1.18316	1.82375	-1.33114	0.837988	1.34732	-2.355942e+01	-3.433213e+02	-3.668807e+02
54800	0.843926	1.21563	0.893224	0.782512	0.524954	0.702683	0.57816	0.449939	0.547238	0.846225	0.912443	-2.5036	0.840337	-2.26707	0.683714	0.198424	2.33081	-2.69638	0.844022	-1.30372	-1.89595	1.3636	-0.834587	-3.27679	0.465985	-1.95641	-1.46312	0.524409	-2.16538	-3.006067e+01	-3.471914e+02	-3.772520e+02
54900	1.09756	1.08705	0.558062	0.789966	0.540017	0.797149	0.744026	0.53769	0.446731	1.24873	0.401652	-1.71295	1.07315	1.32294	0.16679	0.29947	1.9098	-1.99427	0.964238	1.65675	-1.6704	0.266792	1.8031	-1.93853	1.28115	1.51917	-1.01607	0.970043	1.79272	-2.471283e+01	-3.387284e+02	-3.634413e+02
55000	0.886649	1.1031	0.752191	0.896573	0.548762	0.889046	0.566954	0.6357	0.414001	1.08418	0.975032	-1.8439	1.05728	1.71766	0.0823645	0.0732845	1.20681	-2.20267	1.06683	1.20311	-1.74536	1.01882	0.734948	-2.12641	1.07952	2.18233	-1.32528	0.954389	0.0384772	-2.041713e+01	-3.426125e+02	-3.630296e+02
55100	1.11857	0.898735	0.61997	0.485969	0.492946	0.687017	0.523997	0.262878	0.416003	0.834887	0.511201	-2.52758	1.83415	-0.529036	0.807058	0.112268	1.38889	-2.4604	2.04607	-0.105238	-1.34645	2.45145	-0.31789	-2.68803	1.80808	-0.225	-1.90299	1.63621	-1.46809	-2.577329e+01	-3.416091e+02	-3.673824e+02
55200	0.944284	1.05879	0.61053	0.558192	0.614535	0.872221	0.828101	0.297643	0.492637	0.761587	0.902652	-2.57117	2.48669	-2.74165	0.159112	0.0882189	3.7023	-2.6272	2.30707	-0.499997	-1.96412	2.66594	-1.50715	-2.26051	2.57575	-0.793735	-1.70192	2.69247	-3.83171	-2.471553e+01	-3.393904e+02	-3.641059e+02
55300	1.0947	1.26017	0.651107	0.761367	0.607449	0.81882	0.868268	0.503383	0.579603	0.681861	0.613523	-1.4739	3.08837	-0.754494	0.136173	0.21257	3.05868	-2.09946	3.14287	-1.48588	-1.55229	3.84732	-1.75	-1.54621	3.36633	-0.873848	-1.79065	3.85116	-2.34752	-2.695535e+01	-3.400883e+02	-3.670436e+02
55400	1.00476	1.07118	0.760217	0.570695	0.490155	1.02355	0.666522	0.339187	0.495083	0.720193	0.663818	-2.53827	4.1942	-3.327	0.982959	1.29603	1.56646	-2.8411	2.0989	-2.22049	-1.81022	3.18725	-1.70115	-3.68232	2.18704	-4.24256	-1.76227	4.46347	-3.10388	-3.926872e+01	-3.404448e+02	-3.797135e+02
55500	1.08989	1.04894	0.648752	0.85354	0.592275	0.865174	0.693222	0.386189	0.514617	0.84089	0.565649	-2.33136	4.50746	-1.51974	0.305914	0.368303	2.82555	-2.81543	3.51999	-1.79706	-1.62158	3.95198	-1.92445	-2.24907	3.95999	-1.76767	-1.83906	4.32938	-2.39343	-2.758923e+01	-3.347937e+02	-3.623829e+02
55600	1.05756	1.04354	0.597504	0.823375	0.613263	0.752899	0.752308	0.284893	0.482857	1.06065	0.372872	-2.01633	3.87076	-2.47633	0.177327	0.0856602	1.30174	-2.07668	4.06554	-1.84675	-1.41435	4.02311	-1.82047	-2.18767	3.84824	-1.01196	-1.58357	3.74107	-3.02438	-1.952375e+01	-3.332560e+02	-3.527797e+02
55700	1.22816	1.1696	0.574891	0.957103	0.62211	0.844516	0.911348	0.259407	0.334906	0.743497	0.474326	-2.30098	3.85608	-1.78035	0.0943205	0.335114	1.5945	-2.54135	3.62411	-2.19672	-1.95454	3.66241	-1.9521	-2.16429	3.72999	-0.892732	-2.14956	2.7075	-1.73523	-2.262091e+01	-3.427106e+02	-3.653315e+02
55800	1.0015	1.08963	0.778141	0.687514	0.53989	0.655578	0.921993	0.280206	0.437827	0.787893	0.663631	-2.25455	3.2187	-2.16355	0.238419	0.0886553	1.42992	-2.705	3.88286	-2.48563	-1.82066	2.82091	-1.98187	-2.38518	3.32386	-0.733848	-1.17396	3.1481	-2.68067	-2.534854e+01	-3.393079e+02	-3.646565e+02
55900	1.02277	1.09817	0.735455	0.622074	0.608993	0.84449	0.690068	0.27279	0.508686	1.05942	0.46753	-2.40851	4.35071	-0.691338	0.162793	0.560713	4.44457	-1.66169	4.38814	-1.81938	-1.9088	4.00179	-2.19132	-2.5158	2.56877	0.0254509	-2.67466	4.44922	-1.67598	-3.099176e+01	-3.388691e+02	-3.698608e+02
56000	0.899789	1.00588	0.537266	0.566003	0.475205	0.770657	0.917542	0.565407	0.428458	0.948096	0.890817	-2.79739	3.92939	-3.35745	0.306353	0.0314671	1.01431	-2.50081	4.27147	-2.84515	-1.96497	4.28406	-3.48522	-2.99324	3.88303	-2.89477	-2.54325	4.15548	-2.14871	-2.651475e+01	-3.451968e+02	-3.717116e+02
56100	0.934311	1.05377	0.676923	0.812276	0.806573	0.862371	0.677038	0.250305	0.473922	0.717614	0.839068	-2.277	4.46546	-2.04175	0.0996172	0.0612867	6.78403	-2.42807	4.46031	-2.70721	-2.33272	4.13784	-3.85719	-2.20295	4.45601	-1.30255	-1.76899	4.2606	-4.6039	-2.187993e+01	-3.416385e+02	-3.635185e+02
56200	1.25853	0.991595	0.704349	0.620001	0.538127	0.710521	0.649256	0.462566	0.343949	1.03188	0.568065	-1.8951	3.74642	-2.74399	0.0845819	0.163832	1.02768	-1.94172	3.77755	-1.42399	-1.85643	4.08698	-2.64616	-2.32738	4.20095	-1.51902	-1.5229	3.75391	-3.69323	-2.076657e+01	-3.390435e+02	-3.598100e+02
56300	0.999707	1.08585	0.605705	0.831417	0.852555	0.81218	1.50717	0.737251	0.477055	0.832357	0.5416	-2.52323	3.80131	-0.903723	0.276325	0.302876	0.902332	-3.19468	3.66875	-1.7182	-1.57447	3.83393	-2.01387	-2.54515	3.38629	-1.03784	-1.82277	2.96647	-1.26331	-2.961242e+01	-3.474157e+02	-3.770281e+02
56400	0.967861	1.08539	0.660464	0.947831	0.506991	0.77312	0.567275	0.828417	0.609031	0.692248	0.609706	-2.53774	2.92343	-2.0497	0.0875391	0.161246	1.76739	-2.69311	2.57233	-2.12534	-2.5343	2.44045	-1.5388	-2.66568	2.6025	-2.09627	-2.51342	2.67829	-2.38175	-1.957518e+01	-3.460958e+02	-3.656710e+02
56500	1.09737	1.00983	0.519334	0.719857	0.537167	0.936891	1.00854	0.241819	0.542123	0.74035	0.513265	-2.14692	2.47541	-1.25726	0.192385	0.0985134	2.64257	-2.49344	2.83041	-1.2281	-2.06438	3.20112	-1.84676	-2.33869	2.59037	-0.0680402	-1.74893	2.75887	-0.751356	-2.357975e+01	-3.403981e+02	-3.639778e+02
56600	1.02684	1.01297	0.591282	0.882616	0.496103	0.677499	0.645379	0.489278	0.45328	0.771978	0.714036	-2.44714	2.57041	-0.894153	0.283007	0.159756	2.118	-2.60428	2.96371	-1.44265	-2.12483	2.62849	-1.16349	-2.74201	2.67248	-1.09971	-2.04226	2.31246	-1.70022	-2.274230e+01	-3.387990e+02	-3.615413e+02
56700	0.998292	1.21984	0.818996	0.78098	0.549407	0.818284	0.710479	0.584769	0.664826	0.764932	0.377869	-2.3239	0.401867	0.600884	0.0940291	0.343459	0.847665	-2.29718	0.884742	1.14936	-2.02018	1.59255	-0.21312	-2.88012	1.31523	0.587072	-2.08534	0.0919897	-0.289038	-2.714261e+01	-3.393178e+02	-3.664604e+02
56800	0.973996	1.07862	0.645283	0.688167	0.545611	0.72301	0.724336	0.23758	0.31478	0.877491	0.684755	-1.89636	-0.0686408	3.01161	0.123996	0.653098	2.33318	-2.39915	0.0402937	1.46725	-2.08971	-0.521837	1.86124	-1.81673	0.730774	2.66764	-1.4782	0.210346	0.822908	-2.733858e+01	-3.401690e+02	-3.675075e+02
56900	1.13145	1.14044	0.788022	0.538953	0.581794	0.790025	0.743369	0.298156	0.30714	0.868622	0.631606	-1.67884	0.358238	1.60641	0.315731	0.101293	4.66239	-2.05662	0.219259	1.97229	-1.7008	0.283373	1.31805	-2.40353	0.344127	2.51202	-2.00954	0.417085	0.253123	-2.405998e+01	-3.367857e+02	-3.608456e+02
57000	1.04218	1.0513	0.713637	0.702161	0.565297	1.02731	0.958228	0.430299	0.4398	0.810355	0.500971	-2.48586	0.214078	0.270972	0.137468	0.163864	1.91561	-2.62865	-0.114287	1.52669	-2.23302	0.726149	0.158357	-1.83501	0.152786	2.72172	-2.08341	0.779519	-1.75286	-2.638025e+01	-3.390877e+02	-3.654679e+02
57100	0.9823	0.909364	0.563174	0.807828	0.571471	0.857847	0.84737	0.518436	0.390331	0.624613	0.505916	-1.60675	0.759339	2.0343	0.152993	0.168325	5.86615	-2.01143	0.0406538	2.11342	-1.80619	1.08952	0.145105	-1.59453	0.24437	2.83674	-1.54734	0.710551	1.3591	-2.563407e+01	-3.408697e+02	-3.665037e+02
57200	1.04015	1.08289	0.533899	0.759729	0.605439	0.851009	0.610389	0.303548	0.488425	0.85632	0.595288	-2.00601	1.13282	1.03432	0.371039	0.348184	2.23538	-2.5525	0.808369	1.04554	-1.90223	1.5872	-0.210301	-2.65203	2.29961	-1.21663	-1.61166	0.542908	0.130703	-3.089511e+01	-3.365760e+02	-3.674711e+02
57300	1.06374	1.02926	0.665917	0.791722	0.562765	0.873549	0.592254	0.353126	0.417313	0.811214	0.697281	-2.08665	1.67321	-0.447834	0.196596	0.189831	3.19933	-2.57224	1.44447	-0.080059	-1.36791	1.68685	0.192954	-2.07643	1.38496	1.08007	-1.47449	1.16941	0.497217	-2.604773e+01	-3.347522e+02	-3.607999e+02
57400	1.14266	1.06294	0.588598	0.690236	0.529749	0.887237	0.903605	0.662329	0.468776	0.782257	0.564498	-1.92355	2.30977	-0.621356	0.377252	0.12175	2.34438	-1.57652	2.11891	0.0275373	-1.85898	2.1358	-0.614313	-2.23172	2.63036	0.103499	-1.81833	2.73481	-2.66453	-2.533660e+01	-3.379501e+02	-3.632867e+02
57500	1.05752	0.953283	0.613032	0.64067	0.576094	0.845325	0.568029	0.447201	0.449112	0.648069	0.673028	-2.40703	3.00526	-3.35638	0.4638	0.0992445	2.06528	-2.35023	2.71226	-0.710597	-2.19594	3.04428	-1.66829	-2.2408	3.10208	-0.319401	-1.92771	3.09584	-2.41889	-2.631835e+01	-3.390188e+02	-3.653372e+02
57600	1.18051	1.17622	0.769961	1.35179	0.663875	0.779069	0.600039	0.600065	0.621814	0.727644	0.504521	-1.93235	3.56196	-2.03709	0.156786	0.0708232	2.84251	-2.21069	3.89006	-2.18585	-1.22788	3.33448	-1.15835	-2.17999	3.55619	-1.28917	-1.74842	3.67829	-1.7242	-2.282012e+01	-3.467742e+02	-3.695943e+02
57700	1.03353	0.933324	0.586888	0.659748	0.549834	0.774133	0.822481	0.267008	0.344087	0.691531	0.715005	-1.75466	3.08262	-1.06629	0.331459	0.13551	1.74002	-2.8175	3.20188	-2.46802	-1.61703	3.21453	-1.33615	-1.5359	3.74754	-0.513054	-1.66954	3.23998	-1.98638	-2.441361e+01	-3.383018e+02	-3.627154e+02
57800	1.11117	1.0068	0.658801	1.23889	0.647451	0.95504	0.519412	1.06664	0.416822	0.822428	1.21807	-2.24301	2.21755	-2.13737	0.146144	0.231475	5.67841	-2.56824	1.65802	-1.70057	-1.78429	1.91856	-1.20422	-3.09533	2.70519	-2.76184	-2.47999	2.4428	-0.380915	-3.090408e+01	-3.558334e+02	-3.867374e+02
57900	1.1084	1.00964	0.615834	0.915197	0.575605	0.737046	0.781898	0.5503	0.496838	0.822068	0.83208	-1.38604	1.46385	0.53038	0.0837585	0.372752	0.991383	-1.56542	1.02451	0.85751	-0.796087	1.73852	0.431644	-1.57241	2.39223	0.411753	-1.203	1.08422	-0.987109	-2.598317e+01	-3.416620e+02	-3.676451e+02
58000	1.11807	1.03786	0.761081	0.755076	0.435568	0.820807	0.845661	0.264484	0.529878	0.866415	0.491014	-2.24144	1.02795	0.0329745	0.102282	0.0480249	3.59947	-2.23302	1.01773	1.32311	-2.27857	1.28691	-0.203357	-2.08312	1.34587	1.26534	-2.18333	1.22617	-2.68196	-2.130708e+01	-3.405243e+02	-3.618314e+02
58100	1.02857	1.24914	0.692754	0.637834	0.574472	0.930932	0.608642	0.362697	0.635931	0.76193	0.94098	-1.77268	1.82279	-0.35827	0.0696305	0.135576	4.46609	-2.17087	1.28561	0.389657	-1.63318	2.09477	-0.0651051	-2.09951	2.67863	-0.52828	-1.70844	1.3295	0.871677	-2.717107e+01	-3.409423e+02	-3.681133e+02
58200	1.02842	1.04402	0.661651	0.67339	0.560187	0.670528	1.02481	0.201964	0.588558	0.821235	0.313468	-2.00102	1.27415	0.716843	0.070417	0.0693858	2.78188	-1.95214	1.3563	0.973853	-1.80848	1.87987	0.134366	-1.95824	0.864512	2.18472	-2.15175	1.5902	1.86405	-2.096720e+01	-3.433185e+02	-3.642857e+02
58300	0.96426	1.08884	0.695202	0.635987	0.541931	0.850938	0.855965	0.244447	0.325707	0.911256	0.76543	-1.72753	1.73536	0.0139482	0.141284	0.183542	4.03365	-2.15317	1.34363	0.963762	-1.49416	1.57088	0.230554	-2.22273	2.45949	0.590666	-1.5314	1.23773	-1.51136	-2.574802e+01	-3.350393e+02	-3.607873e+02
58400	1.06257	1.04597	0.687095	0.695527	0.788819	0.901541	0.669042	0.543885	0.50765	0.987558	0.461904	-2.00371	2.05273	-2.14467	0.317009	0.0920012	1.04467	-2.46842	2.25511	-0.544353	-2.64422	2.42834	-1.44561	-2.48006	1.41582	-2.33468	-2.09856	1.76415	-2.53543	-2.615986e+01	-3.448872e+02	-3.710471e+02
58500	1.08752	1.04649	0.628539	0.775338	0.514707	0.812892	0.826084	0.499585	0.56427	0.990153	0.561986	-1.88734	2.80483	-2.08097	0.265449	0.112221	2.32441	-2.37383	2.67785	-0.675343	-1.88792	2.51175	-1.05991	-2.49014	2.72869	-0.231329	-1.85348	2.85099	-1.32264	-2.376378e+01	-3.353331e+02	-3.590969e+02
58600	1.02457	1.08124	0.611805	0.553961	0.579562	0.774293	0.844022	0.370806	0.529397	0.60339	0.747721	-1.72412	3.18932	-2.55653	0.145908	0.0906139	1.76672	-1.91757	2.82363	-0.872835	-1.54084	2.90462	-1.09109	-2.10952	3.97675	-0.985642	-1.69157	2.98106	-3.24192	-2.415427e+01	-3.362589e+02	-3.604132e+02
58700	0.933662	1.05599	0.66393	0.843606	0.683505	0.837007	0.833379	0.295767	0.335032	0.943785	0.347401	-1.8379	3.57978	-0.726138	0.218386	0.096604	0.854348	-2.39407	3.36144	-1.32284	-1.42942	3.62116	-1.25982	-2.38405	3.25416	-0.809932	-1.22871	3.4122	-0.859186	-2.087546e+01	-3.339980e+02	-3.548735e+02
58800	1.06176	0.997001	0.757486	0.652311	0.498202	1.03618	0.635564	0.313205	0.503614	1.09004	0.555024	-2.05896	3.49939	-0.612668	0.112482	0.572745	1.79874	-2.1259	2.85478	-0.795694	-1.60908	2.58897	-0.457803	-2.08356	3.20518	-0.276289	-1.78175	2.46623	-0.741282	-2.602431e+01	-3.380211e+02	-3.640454e+02
58900	1.17579	1.15092	0.642848	0.838709	0.548004	0.854551	0.723305	0.366158	0.41038	0.771577	0.558957	-1.93265	2.0997	-0.806864	0.220785	0.191245	27.4329	-2.74105	2.46636	-0.897679	-1.57069	3.21916	-1.72293	-2.3564	1.85184	0.159038	-1.94012	2.38085	-2.2268	-3.641563e+01	-3.366266e+02	-3.730422e+02
59000	0.979285	0.970114	0.577069	0.799638	0.420999	1.08752	0.802711	0.344971	0.524023	0.846382	0.623923	-2.45162	3.48872	-3.9735	0.437051	0.404075	2.90392	-2.6544	3.45093	-2.25246	-1.65296	4.3676	-2.46424	-2.77013	3.1609	-1.7478	-2.15951	3.26794	-3.25063	-2.984039e+01	-3.410467e+02	-3.708871e+02
59100	0.97766	1.0841	0.583159	0.583596	0.810886	0.679647	0.987086	0.233273	0.345971	0.927565	0.455382	-1.38789	3.60932	-0.359006	0.217362	0.0944008	3.10514	-2.00572	3.76135	-1.40413	-1.4305	3.44163	-1.24583	-1.87437	3.584	-0.505464	-1.03198	3.24315	-1.57626	-2.234203e+01	-3.379223e+02	-3.602643e+02
59200	1.00609	1.05592	0.772202	0.746657	0.49565	0.925757	0.986658	0.543232	0.564718	1.03573	0.741069	-2.60183	4.03321	-3.26885	0.521756	0.106668	11.4744	-2.96505	4.09718	-2.79726	-2.19818	3.78847	-2.04365	-3.63797	4.28247	-4.23765	-2.00897	3.92686	-2.0421	-3.167005e+01	-3.420567e+02	-3.737268e+02
59300	1.10356	0.992865	0.803551	0.638405	0.598972	0.786494	1.01604	0.420293	0.593388	0.886679	0.631295	-1.92907	4.50322	-1.10881	0.849743	0.268375	1.60613	-2.55965	3.68702	-1.7956	-1.37169	3.62078	-1.31149	-2.2587	4.35827	-1.59692	-2.09274	4.42678	-2.58944	-3.028266e+01	-3.377522e+02	-3.680349e+02
59400	0.852976	1.22268	0.630605	0.753492	0.496363	0.784005	0.768833	0.425251	0.597085	0.740339	0.599616	-1.94976	4.35261	-2.142	0.0780764	0.0828964	1.51395	-2.32577	4.57464	-3.10241	-1.66818	4.25349	-2.32155	-1.44471	4.60281	-1.67048	-1.70349	4.10657	-3.51271	-1.954926e+01	-3.396986e+02	-3.592479e+02
59500	1.01432	1.11779	0.771133	0.74023	0.601661	0.732964	0.910406	0.483303	0.410515	0.74949	0.35856	-2.14773	4.43307	-3.19056	0.304362	0.087373	1.46428	-2.67416	4.4556	-2.56761	-1.69427	4.09989	-2.26391	-2.45642	4.11124	-2.06064	-2.18368	4.26213	-2.8386	-2.036204e+01	-3.368119e+02	-3.571739e+02
59600	0.9994	1.1053	0.666346	0.627784	0.710959	0.786706	0.609005	0.339524	0.371048	0.898112	0.47552	-1.67029	3.91774	-1.95497	0.188765	0.184026	1.07999	-1.95521	4.48569	-2.29375	-1.61694	3.70767	-1.72347	-1.49767	3.89208	-0.770719	-1.54172	3.697	-2.42812	-2.027957e+01	-3.347480e+02	-3.550276e+02
59700	0.982216	1.06953	0.721128	0.742681	0.542202	0.862845	0.584985	0.774284	0.417704	0.903655	0.816524	-2.34009	3.66235	-3.17334	0.15447	0.354751	3.762	-2.97	2.59117	-3.66312	-2.20184	3.83258	-3.10301	-2.02649	4.10833	-0.784554	-2.0088	3.3776	-4.09061	-2.857630e+01	-3.412330e+02	-3.698093e+02
59800	0.872499	0.979692	0.652541	0.757802	0.635604	0.809561	1.19981	0.365125	0.496505	0.717945	0.559477	-2.19655	4.05626	-2.37925	0.177986	0.212595	0.598452	-2.69109	3.60178	-2.37059	-1.56558	4.46475	-2.34019	-2.11305	4.18375	-1.40353	-1.98888	4.29098	-2.36088	-2.325754e+01	-3.400658e+02	-3.633234e+02
59900	1.10384	1.22737	0.702331	0.832335	0.461926	0.923342	0.812897	0.521213	0.417424	1.0251	0.274267	-2.03429	4.30394	-3.24456	0.189835	0.152691	3.7577	-2.1175	4.28074	-2.03834	-1.43987	4.3973	-2.16137	-1.63414	3.84385	-0.841411	-2.25056	4.17684	-3.9141	-2.288579e+01	-3.388821e+02	-3.617679e+02
60000	1.05061	1.19708	0.602141	0.838481	0.463045	0.981153	0.694157	0.457661	0.361245	0.919955	0.619616	-1.83167	4.23696	-2.94393	0.122903	0.170075	1.22477	-2.31735	4.40506	-2.43913	-1.59234	4.11237	-2.42185	-2.4577	4.4367	-1.60525	-1.87128	4.31852	-2.90011	-2.040023e+01	-3.364966e+02	-3.568968e+02
60100	1.23257	0.911106	0.692249	0.947418	0.890501	0.868316	0.711164	0.38566	0.590228	0.648606	0.566064	-1.2973	4.45302	-2.1701	0.387102	0.0806141	1.16045	-1.65099	4.35687	-2.11706	-1.51891	4.47104	-2.79228	-1.45055	4.41905	-1.70753	-1.35608	3.9042	-3.1522	-2.184522e+01	-3.470069e+02	-3.688521e+02
60200	1.07466	1.06394	0.673943	0.660151	0.581364	0.817894	0.636774	0.304069	0.308282	0.790914	0.533457	-2.08058	2.78548	-2.43591	0.512993	0.426315	1.94967	-2.51188	3.36993	-1.59639	-1.76626	3.80002	-2.49192	-2.95369	2.42617	-1.22538	-1.91852	2.40908	-2.4432	-2.984361e+01	-3.361785e+02	-3.660221e+02
60300	0.988575	1.12717	0.606562	0.824704	0.680144	0.944002	0.671649	0.249886	0.627741	0.962012	0.418555	-2.16803	3.80263	-2.31453	0.178412	0.119054	0.938643	-2.07983	3.66599	-1.4311	-2.09307	3.37288	-1.77497	-2.21097	4.36868	-2.4821	-2.34879	3.67826	-3.7187	-2.116220e+01	-3.403174e+02	-3.614796e+02
60400	0.948315	0.990093	0.639466	0.526832	0.543959	0.78191	0.65657	0.212576	0.336346	0.893022	0.837185	-1.61216	4.19183	-1.01109	0.092494	0.0867294	4.8781	-2.04996	4.22845	-1.93611	-1.53942	4.33836	-2.58933	-1.64905	4.11905	2.11092	-1.1781	4.20505	-1.73156	-2.095736e+01	-3.413605e+02	-3.623179e+02
60500	1.13964	1.14831	0.707033	0.700886	0.67333	0.718359	0.647883	0.373607	0.395191	1.02306	0.549802	-2.03616	4.54609	-2.8374	0.400472	0.102046	0.777742	-2.2586	4.35416	-2.4219	-1.71285	4.43019	-2.23222	-2.83926	4.51302	-2.53239	-1.72485	4.49956	-2.54489	-1.985087e+01	-3.366419e+02	-3.564928e+02
60600	1.09942	1.1208	0.473247	0.701593	0.515708	0.771851	0.726166	0.8783	0.580295	0.790431	1.17091	-2.35278	4.22146	-4.32382	0.191406	0.27033	1.62297	-2.32388	4.4946	-2.90764	-1.59247	4.0247	-2.92141	-2.7338	3.9792	-3.01828	-2.04019	4.26551	-3.61889	-2.341504e+01	-3.462000e+02	-3.696150e+02
60700	1.11979	0.956808	0.743388	0.938727	0.582931	0.770556	0.656416	0.402824	0.607013	0.762148	0.770356	-2.24092	3.34678	-4.09754	0.291053	0.0825042	3.60783	-2.68728	3.62531	-3.92252	-2.24028	3.66761	-2.019	-3.39867	2.3128	-3.47935	-1.66856	2.79283	-2.89843	-3.368279e+01	-3.426306e+02	-3.763134e+02
60800	1.12894	1.01034	0.59963	0.634104	0.707078	0.880698	0.827529	0.349553	0.383405	0.907484	0.499976	-2.18784	3.58649	-2.34545	0.141967	0.097165	2.03679	-2.25967	3.80571	-1.70034	-1.56111	3.31524	-1.43801	-2.73089	4.09941	-1.61994	-2.1849	3.29199	-2.05019	-2.214846e+01	-3.349316e+02	-3.570801e+02
60900	0.87876	1.08634	0.778891	0.722408	0.482748	0.849676	0.975836	0.41244	0.436019	0.79821	0.685505	-2.1345	3.28132	-1.43562	0.167597	0.0538723	2.0977	-2.47616	3.24679	-2.29187	-1.99805	3.14084	-1.9101	-2.90283	3.18898	-1.28004	-1.83143	3.38523	-2.25471	-2.076063e+01	-3.400274e+02	-3.607880e+02
61000	1.02825	1.01732	0.742084	0.588187	0.669627	0.81066	0.837735	0.600844	0.7188	0.957574	0.966569	-2.37272	1.7975	-2.26893	0.129407	0.133869	0.476228	-2.81202	1.90094	-1.10529	-2.0929	2.28098	-2.76937	-2.86047	2.30025	-2.4236	-2.0278	1.27437	-3.7235	-2.905106e+01	-3.435413e+02	-3.725923e+02
61100	0.97475	1.13038	0.616468	0.517276	0.612178	0.82722	0.726914	0.322587	0.337828	0.550778	0.864878	-1.79868	2.16575	-2.87752	0.0480724	0.0920999	3.15952	-2.24686	1.90823	-0.54524	-1.94863	2.37423	-1.63395	-2.01047	2.15442	1.16286	-1.74237	1.90578	-2.86614	-2.305157e+01	-3.422502e+02	-3.653017e+02
61200	1.08137	1.03239	0.672142	0.782815	0.532951	0.783174	0.871267	0.46676	0.512562	0.78616	0.5083	-1.70789	2.40984	-0.286896	0.177602	0.216394	0.927687	-2.32713	1.88182	-0.127534	-1.17632	2.18442	-0.0667681	-2.3455	2.46272	-0.0298962	-1.56183	1.74514	1.06021	-2.536400e+01	-3.348332e+02	-3.601972e+02
61300	1.19708	1.06051	0.539727	0.659584	0.848491	0.788892	0.710822	0.383863	0.62473	0.88415	0.650113	-2.08664	2.23329	-1.62507	0.0698939	0.0587882	2.88977	-2.39276	2.16127	-0.0363967	-2.19459	2.12468	-0.341181	-2.20969	2.47463	-2.06047	-1.96307	2.52204	-1.5355	-1.987900e+01	-3.449976e+02	-3.648766e+02
61400	1.03235	1.11509	0.616305	0.840787	0.777512	0.831204	0.959232	0.422832	0.400458	0.73482	0.565608	-1.79401	4.43298	-4.13523	0.71348	0.2341	1.16346	-2.56691	4.32277	-3.4624	-1.86367	4.54152	-3.2348	-2.97058	4.25816	-2.75602	-1.17274	4.40626	-4.33187	-2.581801e+01	-3.391801e+02	-3.649981e+02
61500	1.08891	1.14267	0.628953	0.749139	0.911183	0.879703	1.03477	0.67939	0.618406	0.84969	0.811519	-2.43687	3.73241	-3.21815	0.129444	0.170439	1.92737	-2.65425	3.92968	-2.9653	-1.83504	4.40335	-2.75758	-3.36404	3.64218	-3.44926	-2.07417	3.74503	-2.60091	-2.683840e+01	-3.435102e+02	-3.703486e+02
61600	1.01677	1.0284	0.729225	0.746926	0.649361	0.997303	0.625374	0.362544	0.496192	0.700034	0.878379	-1.6144	4.44151	-2.18942	0.252523	0.303877	0.953697	-2.75519	3.58384	-2.33753	-1.5091	4.2973	-3.16586	-2.1794	4.52902	-1.35753	-1.81464	3.68005	-3.06997	-2.719635e+01	-3.388175e+02	-3.660138e+02
61700	1.01271	1.14144	0.702342	0.684662	0.772502	0.845699	0.670906	0.387415	0.466877	0.7561	0.558963	-1.77538	4.02999	-1.76811	0.177111	0.157651	0.91192	-2.13423	3.71086	-1.48674	-1.47574	3.71281	-1.66401	-2.53725	4.12751	-1.95762	-1.10904	3.90554	-1.69796	-2.220832e+01	-3.343639e+02	-3.565722e+02
61800	1.01105	1.31063	0.591466	0.666271	0.635908	0.70429	1.11174	0.445563	0.439921	0.999979	0.735698	-1.72122	3.27507	-1.5283	0.224084	0.118952	1.86518	-2.0668	3.64861	-1.46198	-1.65559	3.76229	-2.04555	-2.25714	3.14201	-0.448436	-1.38689	3.38039	-1.39376	-2.311710e+01	-3.405939e+02	-3.637110e+02
